sample,universe,target,horizon,outcome,metric,n,spearman
BULL_2025,KOSDAQ,REVISION,5,top,FH_A_HEALTHY_BREADTH,49,0.07943083450628308
BULL_2025,KOSDAQ,REVISION,5,top,FH_B_NET_BREADTH,49,0.17491878806661515
BULL_2025,KOSDAQ,REVISION,5,top,FH_C_CONTINUOUS,49,0.10693877551020406
BULL_2025,KOSDAQ,REVISION,5,spread,FH_A_HEALTHY_BREADTH,49,0.12226440435367955
BULL_2025,KOSDAQ,REVISION,5,spread,FH_B_NET_BREADTH,49,0.14282311408873968
BULL_2025,KOSDAQ,REVISION,5,spread,FH_C_CONTINUOUS,49,0.09887755102040816
BULL_2025,KOSDAQ,REVISION,20,top,FH_A_HEALTHY_BREADTH,49,-0.017013078189706637
BULL_2025,KOSDAQ,REVISION,20,top,FH_B_NET_BREADTH,49,0.06861833746994062
BULL_2025,KOSDAQ,REVISION,20,top,FH_C_CONTINUOUS,49,0.06183673469387754
BULL_2025,KOSDAQ,REVISION,20,spread,FH_A_HEALTHY_BREADTH,49,0.17582004277079463
BULL_2025,KOSDAQ,REVISION,20,spread,FH_B_NET_BREADTH,49,0.20495907405575964
BULL_2025,KOSDAQ,REVISION,20,spread,FH_C_CONTINUOUS,49,0.2847959183673469
BULL_2025,KOSDAQ,VALUE,5,top,FH_A_HEALTHY_BREADTH,49,-0.016159303828085947
BULL_2025,KOSDAQ,VALUE,5,top,FH_B_NET_BREADTH,49,0.01892173046802153
BULL_2025,KOSDAQ,VALUE,5,top,FH_C_CONTINUOUS,49,0.005510204081632652
BULL_2025,KOSDAQ,VALUE,5,spread,FH_A_HEALTHY_BREADTH,49,0.005404095050704154
BULL_2025,KOSDAQ,VALUE,5,spread,FH_B_NET_BREADTH,49,-0.03181345891876147
BULL_2025,KOSDAQ,VALUE,5,spread,FH_C_CONTINUOUS,49,0.0029591836734693872
BULL_2025,KOSDAQ,VALUE,20,top,FH_A_HEALTHY_BREADTH,49,0.009165769056586457
BULL_2025,KOSDAQ,VALUE,20,top,FH_B_NET_BREADTH,49,0.061807520677136255
BULL_2025,KOSDAQ,VALUE,20,top,FH_C_CONTINUOUS,49,0.014183673469387753
BULL_2025,KOSDAQ,VALUE,20,spread,FH_A_HEALTHY_BREADTH,49,-0.010755208777381795
BULL_2025,KOSDAQ,VALUE,20,spread,FH_B_NET_BREADTH,49,-0.04668053285792124
BULL_2025,KOSDAQ,VALUE,20,spread,FH_C_CONTINUOUS,49,-0.04795918367346939
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,49,-0.021420690079742687
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_B_NET_BREADTH,49,0.07446896501310823
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_C_CONTINUOUS,49,-0.0033673469387755102
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,49,0.0740281783108488
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_B_NET_BREADTH,49,0.13591776983202697
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_C_CONTINUOUS,49,0.0957142857142857
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,49,-0.06436998303559957
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_B_NET_BREADTH,49,-0.057638026225497414
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_C_CONTINUOUS,49,-0.0951020408163265
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,49,-0.04710393561615962
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_B_NET_BREADTH,49,-0.19821341433837264
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_C_CONTINUOUS,49,-0.24948979591836734
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,49,0.062084880341260015
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_B_NET_BREADTH,49,0.17758007684404747
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_C_CONTINUOUS,49,0.16663265306122446
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,49,0.07364589655520996
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,49,0.07675564238925019
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,49,0.15255102040816323
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,49,0.11038547211973357
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_B_NET_BREADTH,49,0.12452293741164365
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_C_CONTINUOUS,49,0.1857142857142857
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,49,0.24122504984876317
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,49,0.13399175890556217
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,49,0.17663265306122447
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,49,0.06520038858584892
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_B_NET_BREADTH,49,0.06189272329470053
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_C_CONTINUOUS,49,0.05622448979591836
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,49,-0.029321205507019336
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_B_NET_BREADTH,49,-0.09744700342761224
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_C_CONTINUOUS,49,-0.06571428571428571
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,49,-0.040811215798124884
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_B_NET_BREADTH,49,0.0560280997676223
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_C_CONTINUOUS,49,0.10479591836734692
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,49,0.04888674189894906
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_B_NET_BREADTH,49,0.028799490534759126
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_C_CONTINUOUS,49,0.028061224489795915
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,49,0.029470495533863654
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,49,0.12444396449811922
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,49,0.17153061224489793
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,49,-0.05936350713272893
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,49,-0.03793517016185369
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,49,0.03857142857142857
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,49,0.1336207055567653
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,49,0.17955634577293264
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,49,0.2292857142857143
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,49,-0.021759577347583912
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,49,0.04312465992407718
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_C_CONTINUOUS,49,0.0496938775510204
BULL_2025,KOSPI_ALL,FLOW,5,top,FH_A_HEALTHY_BREADTH,49,0.022828676251236146
BULL_2025,KOSPI_ALL,FLOW,5,top,FH_B_NET_BREADTH,49,0.07311517347730874
BULL_2025,KOSPI_ALL,FLOW,5,top,FH_C_CONTINUOUS,49,0.06357142857142856
BULL_2025,KOSPI_ALL,FLOW,5,spread,FH_A_HEALTHY_BREADTH,49,0.020155529149217866
BULL_2025,KOSPI_ALL,FLOW,5,spread,FH_B_NET_BREADTH,49,0.1151353881194402
BULL_2025,KOSPI_ALL,FLOW,5,spread,FH_C_CONTINUOUS,49,0.12397959183673468
BULL_2025,KOSPI_ALL,FLOW,20,top,FH_A_HEALTHY_BREADTH,49,0.07949939481402378
BULL_2025,KOSPI_ALL,FLOW,20,top,FH_B_NET_BREADTH,49,0.16114752315257413
BULL_2025,KOSPI_ALL,FLOW,20,top,FH_C_CONTINUOUS,49,0.061326530612244884
BULL_2025,KOSPI_ALL,FLOW,20,spread,FH_A_HEALTHY_BREADTH,49,-0.16696476799206206
BULL_2025,KOSPI_ALL,FLOW,20,spread,FH_B_NET_BREADTH,49,-0.10368487962945938
BULL_2025,KOSPI_ALL,FLOW,20,spread,FH_C_CONTINUOUS,49,-0.13448979591836732
BULL_2025,KOSPI_ALL,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,49,0.07496199461439831
BULL_2025,KOSPI_ALL,MOMENTUM,5,top,FH_B_NET_BREADTH,49,0.020921868426337968
BULL_2025,KOSPI_ALL,MOMENTUM,5,top,FH_C_CONTINUOUS,49,0.06255102040816325
BULL_2025,KOSPI_ALL,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,49,-0.0022520770914196916
BULL_2025,KOSPI_ALL,MOMENTUM,5,spread,FH_B_NET_BREADTH,49,-0.06536097629899
BULL_2025,KOSPI_ALL,MOMENTUM,5,spread,FH_C_CONTINUOUS,49,-0.05428571428571428
BULL_2025,KOSPI_ALL,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,49,0.03892876115168324
BULL_2025,KOSPI_ALL,MOMENTUM,20,top,FH_B_NET_BREADTH,49,0.014089156965584555
BULL_2025,KOSPI_ALL,MOMENTUM,20,top,FH_C_CONTINUOUS,49,-0.002551020408163265
BULL_2025,KOSPI_ALL,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,49,0.02493371065500373
BULL_2025,KOSPI_ALL,MOMENTUM,20,spread,FH_B_NET_BREADTH,49,-0.019385832516556192
BULL_2025,KOSPI_ALL,MOMENTUM,20,spread,FH_C_CONTINUOUS,49,-0.1407142857142857
BULL_2025,KOSPI_ALL,REVISION,5,top,FH_A_HEALTHY_BREADTH,49,0.06119107683884955
BULL_2025,KOSPI_ALL,REVISION,5,top,FH_B_NET_BREADTH,49,0.030396609394156844
BULL_2025,KOSPI_ALL,REVISION,5,top,FH_C_CONTINUOUS,49,0.05581632653061224
BULL_2025,KOSPI_ALL,REVISION,5,spread,FH_A_HEALTHY_BREADTH,49,-0.17673265598783885
BULL_2025,KOSPI_ALL,REVISION,5,spread,FH_B_NET_BREADTH,49,-0.22093783385804536
BULL_2025,KOSPI_ALL,REVISION,5,spread,FH_C_CONTINUOUS,49,-0.1686734693877551
BULL_2025,KOSPI_ALL,REVISION,20,top,FH_A_HEALTHY_BREADTH,49,0.01849092802291873
BULL_2025,KOSPI_ALL,REVISION,20,top,FH_B_NET_BREADTH,49,0.07936601798784154
BULL_2025,KOSPI_ALL,REVISION,20,top,FH_C_CONTINUOUS,49,0.10857142857142855
BULL_2025,KOSPI_ALL,REVISION,20,spread,FH_A_HEALTHY_BREADTH,49,-0.15818828597641457
BULL_2025,KOSPI_ALL,REVISION,20,spread,FH_B_NET_BREADTH,49,-0.14654200157148592
BULL_2025,KOSPI_ALL,REVISION,20,spread,FH_C_CONTINUOUS,49,-0.06846938775510204
BULL_2025,KOSPI_ALL,VALUE,5,top,FH_A_HEALTHY_BREADTH,49,0.22183736694174067
BULL_2025,KOSPI_ALL,VALUE,5,top,FH_B_NET_BREADTH,49,0.25595492092706706
BULL_2025,KOSPI_ALL,VALUE,5,top,FH_C_CONTINUOUS,49,0.34173469387755095
BULL_2025,KOSPI_ALL,VALUE,5,spread,FH_A_HEALTHY_BREADTH,49,0.18529572020913307
BULL_2025,KOSPI_ALL,VALUE,5,spread,FH_B_NET_BREADTH,49,0.20012442799165184
BULL_2025,KOSPI_ALL,VALUE,5,spread,FH_C_CONTINUOUS,49,0.3018367346938775
BULL_2025,KOSPI_ALL,VALUE,20,top,FH_A_HEALTHY_BREADTH,49,0.368215177263689
BULL_2025,KOSPI_ALL,VALUE,20,top,FH_B_NET_BREADTH,49,0.38721652803386036
BULL_2025,KOSPI_ALL,VALUE,20,top,FH_C_CONTINUOUS,49,0.3857142857142857
BULL_2025,KOSPI_ALL,VALUE,20,spread,FH_A_HEALTHY_BREADTH,49,0.3061155001574079
BULL_2025,KOSPI_ALL,VALUE,20,spread,FH_B_NET_BREADTH,49,0.3056341550703451
BULL_2025,KOSPI_ALL,VALUE,20,spread,FH_C_CONTINUOUS,49,0.34214285714285714
BULL_2025,KOSPI_EX_K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,49,-0.13022537958671318
BULL_2025,KOSPI_EX_K200,FLOW,5,top,FH_B_NET_BREADTH,49,-0.09264276711199855
BULL_2025,KOSPI_EX_K200,FLOW,5,top,FH_C_CONTINUOUS,49,-0.11357142857142856
BULL_2025,KOSPI_EX_K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,49,0.04780289653964945
BULL_2025,KOSPI_EX_K200,FLOW,5,spread,FH_B_NET_BREADTH,49,-0.014483661714496646
BULL_2025,KOSPI_EX_K200,FLOW,5,spread,FH_C_CONTINUOUS,49,-0.04010204081632653
BULL_2025,KOSPI_EX_K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,49,-0.11961442273149951
BULL_2025,KOSPI_EX_K200,FLOW,20,top,FH_B_NET_BREADTH,49,-0.11766000098249277
BULL_2025,KOSPI_EX_K200,FLOW,20,top,FH_C_CONTINUOUS,49,-0.19887755102040813
BULL_2025,KOSPI_EX_K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,49,-0.3021979076088377
BULL_2025,KOSPI_EX_K200,FLOW,20,spread,FH_B_NET_BREADTH,49,-0.34349978800708053
BULL_2025,KOSPI_EX_K200,FLOW,20,spread,FH_C_CONTINUOUS,49,-0.3923469387755102
BULL_2025,KOSPI_EX_K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,49,-0.06321318933586435
BULL_2025,KOSPI_EX_K200,MOMENTUM,5,top,FH_B_NET_BREADTH,49,-0.07040765138053096
BULL_2025,KOSPI_EX_K200,MOMENTUM,5,top,FH_C_CONTINUOUS,49,-0.025408163265306122
BULL_2025,KOSPI_EX_K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,49,-0.12568269409130678
BULL_2025,KOSPI_EX_K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,49,-0.18555349790910758
BULL_2025,KOSPI_EX_K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,49,-0.10857142857142855
BULL_2025,KOSPI_EX_K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,49,0.1721629803676776
BULL_2025,KOSPI_EX_K200,MOMENTUM,20,top,FH_B_NET_BREADTH,49,0.11965109803060467
BULL_2025,KOSPI_EX_K200,MOMENTUM,20,top,FH_C_CONTINUOUS,49,0.12428571428571428
BULL_2025,KOSPI_EX_K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,49,0.257314864825989
BULL_2025,KOSPI_EX_K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,49,0.1677420384824852
BULL_2025,KOSPI_EX_K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,49,0.22663265306122446
BULL_2025,KOSPI_EX_K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,49,-0.00026787807164905327
BULL_2025,KOSPI_EX_K200,REVISION,5,top,FH_B_NET_BREADTH,49,0.01339720382674165
BULL_2025,KOSPI_EX_K200,REVISION,5,top,FH_C_CONTINUOUS,49,0.047244897959183664
BULL_2025,KOSPI_EX_K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,49,-0.12284888365825583
BULL_2025,KOSPI_EX_K200,REVISION,5,spread,FH_B_NET_BREADTH,49,-0.16502202831292362
BULL_2025,KOSPI_EX_K200,REVISION,5,spread,FH_C_CONTINUOUS,49,-0.0933673469387755
BULL_2025,KOSPI_EX_K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,49,0.05357561432981066
BULL_2025,KOSPI_EX_K200,REVISION,20,top,FH_B_NET_BREADTH,49,0.10213397740857164
BULL_2025,KOSPI_EX_K200,REVISION,20,top,FH_C_CONTINUOUS,49,0.07897959183673468
BULL_2025,KOSPI_EX_K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,49,0.020840913974296348
BULL_2025,KOSPI_EX_K200,REVISION,20,spread,FH_B_NET_BREADTH,49,0.04607587355314677
BULL_2025,KOSPI_EX_K200,REVISION,20,spread,FH_C_CONTINUOUS,49,0.10418367346938774
BULL_2025,KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,49,-0.02400536322088748
BULL_2025,KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,49,0.047082507801106864
BULL_2025,KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,49,0.09959183673469386
BULL_2025,KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,49,0.06731019246737834
BULL_2025,KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,49,0.07488962650243172
BULL_2025,KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,49,0.16785714285714284
BULL_2025,KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,49,0.040079439033992754
BULL_2025,KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,49,0.06820117181480245
BULL_2025,KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,49,0.07938775510204081
BULL_2025,KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,49,0.10828851074091973
BULL_2025,KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,49,0.18243155147990398
BULL_2025,KOSPI_EX_K200,VALUE,20,spread,FH_C_CONTINUOUS,49,0.16755102040816325
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_A_HEALTHY_BREADTH,49,0.0842159784425593
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_B_NET_BREADTH,49,0.09764212092450927
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_C_CONTINUOUS,49,0.10765306122448977
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_A_HEALTHY_BREADTH,49,-0.002580280956193147
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_B_NET_BREADTH,49,0.1074168434713116
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_C_CONTINUOUS,49,0.08214285714285713
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_A_HEALTHY_BREADTH,49,-0.03162216661206921
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_B_NET_BREADTH,49,-0.013663590656820459
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_C_CONTINUOUS,49,-0.023979591836734693
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_A_HEALTHY_BREADTH,49,-0.08674135980393984
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_B_NET_BREADTH,49,-0.1038958412635925
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_C_CONTINUOUS,49,-0.1908163265306122
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,49,0.12851075304725132
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_B_NET_BREADTH,49,0.09666185326248763
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_C_CONTINUOUS,49,0.11775510204081631
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,49,0.14892782939718258
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_B_NET_BREADTH,49,0.06172906229669524
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_C_CONTINUOUS,49,0.126734693877551
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,49,0.11805186924946635
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_B_NET_BREADTH,49,0.04936155245166315
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_C_CONTINUOUS,49,0.11795918367346937
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,49,0.16100005165313647
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_B_NET_BREADTH,49,0.07051650350237594
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_C_CONTINUOUS,49,0.10122448979591836
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_A_HEALTHY_BREADTH,49,0.22923261287133326
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_B_NET_BREADTH,49,0.17006077265019748
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_C_CONTINUOUS,49,0.12489795918367347
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_A_HEALTHY_BREADTH,49,0.05384550602106494
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_B_NET_BREADTH,49,-0.04898546593590099
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_C_CONTINUOUS,49,-0.038367346938775505
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,20,top,FH_A_HEALTHY_BREADTH,49,0.031512773713225445
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,20,top,FH_B_NET_BREADTH,49,0.07926739033263978
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,20,top,FH_C_CONTINUOUS,49,0.12020408163265303
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,20,spread,FH_A_HEALTHY_BREADTH,49,-0.038974912633392964
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,20,spread,FH_B_NET_BREADTH,49,-0.08623537639624923
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,20,spread,FH_C_CONTINUOUS,49,-0.06561224489795918
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,5,top,FH_A_HEALTHY_BREADTH,49,0.1518445834450541
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,5,top,FH_B_NET_BREADTH,49,0.22414969115771347
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,5,top,FH_C_CONTINUOUS,49,0.29928571428571427
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,5,spread,FH_A_HEALTHY_BREADTH,49,0.06305501162046727
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,5,spread,FH_B_NET_BREADTH,49,0.06730766507698956
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,5,spread,FH_C_CONTINUOUS,49,0.16714285714285712
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,20,top,FH_A_HEALTHY_BREADTH,49,0.34976577572030576
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,20,top,FH_B_NET_BREADTH,49,0.3556794329359798
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,20,top,FH_C_CONTINUOUS,49,0.4013265306122449
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,20,spread,FH_A_HEALTHY_BREADTH,49,0.18836416680525703
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,20,spread,FH_B_NET_BREADTH,49,0.21797851440628785
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,20,spread,FH_C_CONTINUOUS,49,0.25295918367346937
YTD_2026,K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,28,-0.004585866960414489
YTD_2026,K200,FLOW,5,top,FH_B_NET_BREADTH,28,-0.015977357162582133
YTD_2026,K200,FLOW,5,top,FH_C_CONTINUOUS,28,-0.0755336617405583
YTD_2026,K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,28,-0.0862142988557924
YTD_2026,K200,FLOW,5,spread,FH_B_NET_BREADTH,28,-0.16209755084946964
YTD_2026,K200,FLOW,5,spread,FH_C_CONTINUOUS,28,-0.19430760810071154
YTD_2026,K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,25,0.007486880310219286
YTD_2026,K200,FLOW,20,top,FH_B_NET_BREADTH,25,-0.08060580844107458
YTD_2026,K200,FLOW,20,top,FH_C_CONTINUOUS,25,-0.3276923076923077
YTD_2026,K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,25,-0.057252614136971004
YTD_2026,K200,FLOW,20,spread,FH_B_NET_BREADTH,25,-0.1014881422340991
YTD_2026,K200,FLOW,20,spread,FH_C_CONTINUOUS,25,-0.37461538461538463
YTD_2026,K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,28,0.15643982738515952
YTD_2026,K200,MOMENTUM,5,top,FH_B_NET_BREADTH,28,0.11934944903476334
YTD_2026,K200,MOMENTUM,5,top,FH_C_CONTINUOUS,28,0.14614121510673234
YTD_2026,K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,28,0.2958502270660305
YTD_2026,K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,28,0.3476334187687093
YTD_2026,K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,28,0.3262178434592227
YTD_2026,K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,25,0.10216589363620918
YTD_2026,K200,MOMENTUM,20,top,FH_B_NET_BREADTH,25,0.010375955642086295
YTD_2026,K200,MOMENTUM,20,top,FH_C_CONTINUOUS,25,-0.033846153846153845
YTD_2026,K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,25,0.21771065429620767
YTD_2026,K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,25,0.150052281593248
YTD_2026,K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,25,0.24461538461538462
YTD_2026,K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,28,0.09780335316248613
