sample,spec,universe,lag_steps,approx_trading_days,from_state,to_state,n_from,count,probability
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,53,17,0.32075471698113206
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,53,8,0.1509433962264151
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,53,9,0.16981132075471697
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,43,19,0.4418604651162791
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,43,15,0.3488372093023256
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,43,8,0.18604651162790697
TRAIN,ROBUST_F20_L1_20,KOSDAQ,4,20,D_FLOW_LLOW,D_FLOW_LLOW,43,1,0.023255813953488372
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,52,29,0.5576923076923077
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,52,16,0.3076923076923077
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,52,4,0.07692307692307693
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,52,3,0.057692307692307696
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,76,14,0.18421052631578946
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,76,43,0.5657894736842105
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,76,8,0.10526315789473684
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,76,11,0.14473684210526316
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,20,6,0.3
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,20,6,0.3
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,20,2,0.1
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,20,6,0.3
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,26,4,0.15384615384615385
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,26,11,0.4230769230769231
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,26,6,0.23076923076923078
OOS,ROBUST_F20_L1_20,KOSDAQ,1,5,D_FLOW_LLOW,D_FLOW_LLOW,26,5,0.19230769230769232
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,51,16,0.3137254901960784
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,51,24,0.47058823529411764
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,51,2,0.0392156862745098
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,51,9,0.17647058823529413
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,74,22,0.2972972972972973
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,74,34,0.4594594594594595
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,74,9,0.12162162162162163
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,74,9,0.12162162162162163
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,20,4,0.2
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,20,6,0.3
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,20,4,0.2
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,20,6,0.3
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,26,11,0.4230769230769231
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,26,10,0.38461538461538464
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,26,4,0.15384615384615385
OOS,ROBUST_F20_L1_20,KOSDAQ,4,20,D_FLOW_LLOW,D_FLOW_LLOW,26,1,0.038461538461538464
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,120,63,0.525
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,120,40,0.3333333333333333
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,120,10,0.08333333333333333
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,120,7,0.058333333333333334
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,129,37,0.2868217054263566
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,129,70,0.5426356589147286
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,129,8,0.06201550387596899
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,129,14,0.10852713178294573
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,50,15,0.3
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,50,8,0.16
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,50,20,0.4
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,50,7,0.14
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,41,6,0.14634146341463414
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,41,10,0.24390243902439024
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,41,12,0.2926829268292683
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,D_FLOW_LLOW,41,13,0.3170731707317073
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,120,40,0.3333333333333333
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,120,49,0.4083333333333333
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,120,12,0.1
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,120,19,0.15833333333333333
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,126,48,0.38095238095238093
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,126,48,0.38095238095238093
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,126,15,0.11904761904761904
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,126,15,0.11904761904761904
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,50,14,0.28
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,50,18,0.36
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,50,13,0.26
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,50,5,0.1
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,41,17,0.4146341463414634
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,41,12,0.2926829268292683
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,41,10,0.24390243902439024
TRAIN,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,D_FLOW_LLOW,41,2,0.04878048780487805
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,45,25,0.5555555555555556
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,45,12,0.26666666666666666
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,45,6,0.13333333333333333
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,45,2,0.044444444444444446
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,74,14,0.1891891891891892
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,74,47,0.6351351351351351
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,74,4,0.05405405405405406
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,74,9,0.12162162162162163
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,22,3,0.13636363636363635
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,22,9,0.4090909090909091
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,22,5,0.22727272727272727
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,22,5,0.22727272727272727
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,33,4,0.12121212121212122
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,33,6,0.18181818181818182
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,33,7,0.21212121212121213
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,D_FLOW_LLOW,33,16,0.48484848484848486
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,44,12,0.2727272727272727
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,44,22,0.5
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,44,4,0.09090909090909091
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,44,6,0.13636363636363635
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,72,19,0.2638888888888889
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,72,27,0.375
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,72,12,0.16666666666666666
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,72,14,0.19444444444444445
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,22,5,0.22727272727272727
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,22,9,0.4090909090909091
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,22,0,0.0
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,22,8,0.36363636363636365
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,33,10,0.30303030303030304
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,33,14,0.42424242424242425
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,33,5,0.15151515151515152
OOS,ROBUST_F20_L1_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,D_FLOW_LLOW,33,4,0.12121212121212122
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,83,34,0.40963855421686746
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,83,27,0.3253012048192771
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,83,14,0.1686746987951807
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,83,8,0.0963855421686747
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,100,23,0.23
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,100,49,0.49
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,100,14,0.14
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,100,14,0.14
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,88,15,0.17045454545454544
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,88,15,0.17045454545454544
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,88,38,0.4318181818181818
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,88,20,0.22727272727272727
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,69,10,0.14492753623188406
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,69,9,0.13043478260869565
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,69,23,0.3333333333333333
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,1,5,D_FLOW_LLOW,D_FLOW_LLOW,69,27,0.391304347826087
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,83,17,0.20481927710843373
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,83,29,0.3493975903614458
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,83,17,0.20481927710843373
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,83,20,0.24096385542168675
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,98,23,0.23469387755102042
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,98,27,0.2755102040816326
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,98,24,0.24489795918367346
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,98,24,0.24489795918367346
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,87,26,0.2988505747126437
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,87,20,0.22988505747126436
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,87,25,0.28735632183908044
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,87,16,0.1839080459770115
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,69,16,0.2318840579710145
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,69,24,0.34782608695652173
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,69,20,0.2898550724637681
TRAIN,ROBUST_F20_L1_20,KOSPI_ALL,4,20,D_FLOW_LLOW,D_FLOW_LLOW,69,9,0.13043478260869565
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,45,25,0.5555555555555556
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,45,14,0.3111111111111111
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,45,5,0.1111111111111111
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,45,1,0.022222222222222223
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,47,14,0.2978723404255319
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,47,21,0.44680851063829785
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,47,4,0.0851063829787234
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,47,8,0.1702127659574468
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,33,5,0.15151515151515152
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,33,3,0.09090909090909091
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,33,11,0.3333333333333333
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,33,14,0.42424242424242425
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,49,1,0.02040816326530612
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,49,9,0.1836734693877551
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,49,12,0.24489795918367346
OOS,ROBUST_F20_L1_20,KOSPI_ALL,1,5,D_FLOW_LLOW,D_FLOW_LLOW,49,27,0.5510204081632653
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,45,15,0.3333333333333333
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,45,12,0.26666666666666666
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,45,8,0.17777777777777778
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,45,10,0.2222222222222222
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,45,13,0.28888888888888886
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,45,9,0.2
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,45,10,0.2222222222222222
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,45,13,0.28888888888888886
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,32,6,0.1875
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,32,13,0.40625
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,32,3,0.09375
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,32,10,0.3125
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,49,11,0.22448979591836735
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,49,13,0.2653061224489796
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,49,9,0.1836734693877551
OOS,ROBUST_F20_L1_20,KOSPI_ALL,4,20,D_FLOW_LLOW,D_FLOW_LLOW,49,16,0.32653061224489793
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,105,47,0.44761904761904764
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,105,36,0.34285714285714286
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,105,13,0.12380952380952381
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,105,9,0.08571428571428572
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,117,35,0.29914529914529914
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,117,58,0.49572649572649574
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,117,9,0.07692307692307693
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,117,15,0.1282051282051282
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,63,16,0.25396825396825395
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,63,14,0.2222222222222222
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,63,24,0.38095238095238093
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,63,9,0.14285714285714285
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,51,8,0.1568627450980392
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,51,8,0.1568627450980392
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,51,17,0.3333333333333333
TRAIN,ROBUST_F20_L1_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,D_FLOW_LLOW,51,18,0.35294117647058826
