sample,spec,split_rule,universe,forward_horizon,contrast,value,min_state_n
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,1,INTERACTION_DID,-0.001395063299091275,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,5,A_MINUS_D,-0.004241502717864797,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,5,C_MINUS_B,0.003978878630240589,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0007186720841085225,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0004560479964843141,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.004697550714349111,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0035228306337562747,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,5,INTERACTION_DID,-0.0011747200805928366,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,20,A_MINUS_D,-0.011002832168113649,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,20,C_MINUS_B,0.0011668527043973967,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.011043180548781586,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.001207201085065333,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.012210033253178982,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,4.0348380667936355e-05,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,20,INTERACTION_DID,-0.012250381633846919,56
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,1,A_MINUS_D,0.004238647142505439,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,1,C_MINUS_B,0.004015346950691045,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.001878187405515012,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.006375806687681472,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0021371595451760332,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0023604597369904267,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,1,INTERACTION_DID,-0.00449761928216646,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,5,A_MINUS_D,0.0035238526272531544,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,5,C_MINUS_B,0.0059984260075811365,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.009727411124925372,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.00020513249009108145,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0037289851173442357,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.006203558497672217,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,5,INTERACTION_DID,0.009932543615016453,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,20,A_MINUS_D,-0.008881354264539497,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,20,C_MINUS_B,0.014381186651585224,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0013409893771692718,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.004158843009876454,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.013040197274415952,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.01022234364170877,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ,20,INTERACTION_DID,-0.0028178536327071826,40
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,A_MINUS_D,0.0029730058592431297,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,C_MINUS_B,0.004990994785679089,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0016767816290373674,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.006287219015884852,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.003314213156641722,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0012962242302057626,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,INTERACTION_DID,-0.004610437386847485,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_MINUS_D,0.003195932222953768,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_MINUS_B,0.012093471651645968,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.00610872784826647,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.009180676026333266,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.005984743803379497,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0029127956253127015,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,INTERACTION_DID,-0.0030719481780667962,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_MINUS_D,-0.013031410713001767,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_MINUS_B,0.023382898901683165,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.005298046620870592,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.005053441567810806,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.018084852280812573,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.018329457333872357,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,INTERACTION_DID,0.0002446050530597859,39
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,1,A_MINUS_D,0.0019229864546909667,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,1,C_MINUS_B,0.0006597620162838911,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0003817723832879806,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.002200976087686877,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0002779896329959105,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0015412140714029861,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,1,INTERACTION_DID,-0.0018192037043988966,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,5,A_MINUS_D,0.002990159442258605,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,5,C_MINUS_B,0.00027493322123085177,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0002808378971149697,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.002984254766374487,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,5.904675884117923e-06,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.002709321545143635,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,5,INTERACTION_DID,-0.002703416869259517,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,20,A_MINUS_D,0.006606462216000055,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,20,C_MINUS_B,0.0009669382943513546,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.008992586798842243,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.016565987309193654,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.009959525093193597,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.015599049014842298,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_ALL,20,INTERACTION_DID,-0.025558574108035897,73
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,1,A_MINUS_D,0.004758745915479109,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,1,C_MINUS_B,0.002525155606751454,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.004001420614949732,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0032824809072808303,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0014762650081982785,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0007573253005293764,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,1,INTERACTION_DID,0.0007189397076689018,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,5,A_MINUS_D,0.008405803597471125,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,5,C_MINUS_B,0.004025650575676379,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.004864830514345646,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.007566623658801858,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0008391799386692662,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.003540973083125478,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,5,INTERACTION_DID,-0.0027017931444562127,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,20,A_MINUS_D,0.001914477152489727,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,20,C_MINUS_B,0.015084064751729527,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.00828399249163158,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.008714549412587674,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0068000722600979465,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0063695153391418536,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_EX_K200,20,INTERACTION_DID,-0.0004305569209560947,53
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,A_MINUS_D,0.003325499410881154,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,C_MINUS_B,0.0018210130104673638,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0009070633968632899,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.004239449024485228,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.000913949613604074,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.002418436014017864,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,INTERACTION_DID,-0.003332385627621938,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,A_MINUS_D,0.00174163514526725,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,C_MINUS_B,0.006226104629753721,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.006064286463713049,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0019034533113079226,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.00016181816604067274,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.004322651318445799,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,INTERACTION_DID,0.004160833152405127,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,A_MINUS_D,0.0034989263803305347,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,C_MINUS_B,0.005174987650763996,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.003440203461164505,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.005233710569930026,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0017347841895994911,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,5.872291916602995e-05,74
TRAIN,MAIN_F20_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,INTERACTION_DID,-0.0017935071087655206,74
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,1,A_MINUS_D,0.0008962128339744242,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,1,C_MINUS_B,-0.0003337473249991165,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0022817633179799996,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0017192978090046919,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.002615510642979116,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0013855504840055754,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,1,INTERACTION_DID,0.004001061126984691,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,5,A_MINUS_D,-0.0051039776199376646,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,5,C_MINUS_B,-0.0028117736881119373,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.009160154392997034,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.001244403084947433,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.006348380704885097,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.00405617677305937,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,5,INTERACTION_DID,-0.010404557477944467,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,20,A_MINUS_D,-0.008149332420048333,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,20,C_MINUS_B,-0.010113551779685277,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.01294502048945087,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0053178637102827405,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0028314687097655933,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.004795688069402537,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,K200,20,INTERACTION_DID,-0.00762715677916813,33
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,1,A_MINUS_D,0.005059780459325817,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,1,C_MINUS_B,-0.0012294716470107893,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.00110126930210429,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0027290395102107378,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0023307409491150795,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.003958511157221527,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,1,INTERACTION_DID,-0.0016277702081064478,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,5,A_MINUS_D,0.012717700172111466,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,5,C_MINUS_B,-7.646297731576761e-05,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.004963044589592793,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.01760428178438849,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.004886581612277025,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.01768074476170426,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,5,INTERACTION_DID,-0.022567326373981282,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,20,A_MINUS_D,-0.0022709067131992384,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,20,C_MINUS_B,0.001256485699027185,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.008266955328254309,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.007252534314082255,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.009523441027281494,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.00599604861505507,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ,20,INTERACTION_DID,-0.015519489642336563,39
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,A_MINUS_D,0.0026192842676301294,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,C_MINUS_B,0.002295708383219074,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0033604144711833713,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0015545781796658317,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0010647060879642974,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0007411302035532422,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,INTERACTION_DID,0.0018058362915175396,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_MINUS_D,0.012332271104032734,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_MINUS_B,0.005009335777383344,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.009356602499248856,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.007985004382167222,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0043472667218655125,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0029756686047838782,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,INTERACTION_DID,0.0013715981170816342,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_MINUS_D,0.01928428416102502,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_MINUS_B,0.0060607283225082645,48
