signal_date,date,universe,factor,ls_return,top_abs_return,n_side
2020-09-29,2020-10-12,K200,FOREIGN_FLOW,0.001693861422761,0.0475521737427441,38
2020-10-12,2020-10-19,K200,FOREIGN_FLOW,-0.0116680571610824,-0.0247036531142772,38
2020-10-19,2020-10-26,K200,FOREIGN_FLOW,-0.0266748309840191,-0.0177132002397854,38
2020-10-26,2020-11-02,K200,FOREIGN_FLOW,0.0038837293666815,-0.0148727393782758,38
2020-11-02,2020-11-09,K200,FOREIGN_FLOW,0.0039913355451191,0.0694321614586459,38
2020-11-09,2020-11-16,K200,FOREIGN_FLOW,-0.0247283552578948,0.0090800381692126,38
2020-11-16,2020-11-23,K200,FOREIGN_FLOW,-0.0023928037454122,0.0187728502898588,38
2020-11-23,2020-11-30,K200,FOREIGN_FLOW,-0.0073239088774542,-0.0137618949934122,38
2020-11-30,2020-12-07,K200,FOREIGN_FLOW,0.0059606685033333,0.0181498858762142,38
2020-12-07,2020-12-14,K200,FOREIGN_FLOW,0.0023105693137365,0.0292577881862547,38
2020-12-14,2020-12-21,K200,FOREIGN_FLOW,0.0012523650676672,0.0270751138869595,38
2020-12-21,2020-12-29,K200,FOREIGN_FLOW,0.0183702652320014,0.0021791204898961,38
2020-12-29,2021-01-07,K200,FOREIGN_FLOW,0.0113406154979464,0.0796320219972819,38
2021-01-07,2021-01-14,K200,FOREIGN_FLOW,-0.0076982408381371,0.0182882803412644,38
2021-01-14,2021-01-21,K200,FOREIGN_FLOW,-0.0129421354097254,0.0156879141002207,38
2021-01-21,2021-01-28,K200,FOREIGN_FLOW,0.0381500104291969,-0.0010525540330271,38
2021-01-28,2021-02-04,K200,FOREIGN_FLOW,0.0066155753784509,0.0163706850577738,38
2021-02-04,2021-02-15,K200,FOREIGN_FLOW,0.0327893168863783,0.0350193836157215,38
2021-02-15,2021-02-22,K200,FOREIGN_FLOW,0.0126651619445794,-0.0069244904977508,38
2021-02-22,2021-03-02,K200,FOREIGN_FLOW,0.0074215760376436,-0.024287606705482,38
2021-03-02,2021-03-09,K200,FOREIGN_FLOW,0.0013215028909561,-0.0115887762693323,38
2021-03-09,2021-03-16,K200,FOREIGN_FLOW,-0.0100948562547549,0.0336502577240583,38
2021-03-16,2021-03-23,K200,FOREIGN_FLOW,0.0057102250657945,-0.0068372180664224,38
2021-03-23,2021-03-30,K200,FOREIGN_FLOW,0.003549019635079,0.0242598154049524,38
2021-03-30,2021-04-06,K200,FOREIGN_FLOW,0.003197299621704,1.8116250131241963e-05,38
2021-04-06,2021-04-13,K200,FOREIGN_FLOW,-0.0147270926814952,0.0097587986941901,38
2021-04-13,2021-04-20,K200,FOREIGN_FLOW,-0.0177230843826913,0.0185353167388109,38
2021-04-20,2021-04-27,K200,FOREIGN_FLOW,0.0188294853676252,0.0281622477846155,38
2021-04-27,2021-05-04,K200,FOREIGN_FLOW,0.0052894288298141,-0.0405842397191341,38
2021-05-04,2021-05-12,K200,FOREIGN_FLOW,0.0060747316015746,0.0452671440256906,38
2021-05-12,2021-05-20,K200,FOREIGN_FLOW,-0.0021064336933882,0.000531415790546,38
2021-05-20,2021-05-27,K200,FOREIGN_FLOW,-0.0038705832542044,0.0103870350240158,38
2021-05-27,2021-06-03,K200,FOREIGN_FLOW,-0.0170137810596841,0.0146097938260175,38
2021-06-03,2021-06-10,K200,FOREIGN_FLOW,0.0031781410585724,0.0002418277682469,38
2021-06-10,2021-06-17,K200,FOREIGN_FLOW,-6.974123693541823e-05,0.0034965228166042,38
2021-06-17,2021-06-24,K200,FOREIGN_FLOW,0.0103415284003131,0.0004773151200835,38
2021-06-24,2021-07-01,K200,FOREIGN_FLOW,-0.0052112368557658,0.0078860405488887,38
2021-07-01,2021-07-08,K200,FOREIGN_FLOW,0.01198270029068,-0.0172996124412174,38
2021-07-08,2021-07-15,K200,FOREIGN_FLOW,0.0059878854153173,0.0229501236592736,38
2021-07-15,2021-07-22,K200,FOREIGN_FLOW,0.0056803782015005,-0.0039766071478317,38
2021-07-22,2021-07-29,K200,FOREIGN_FLOW,-0.0034835908196653,-0.0044542313657274,38
2021-07-29,2021-08-05,K200,FOREIGN_FLOW,-0.0050444381068714,-0.0020820797653798,38
2021-08-05,2021-08-12,K200,FOREIGN_FLOW,0.0259860729969771,0.0006332146558024,38
2021-08-12,2021-08-20,K200,FOREIGN_FLOW,0.0085123946457797,-0.0679802227938646,38
