metric,strategy,universe,horizon,sample,family,n_dates,gross_delta
ACT1,TOP05,KOSDAQ,20,EARLY_2016_2019,FLOW,48,-0.0010703379196373099
ACT1,TOP05,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,-0.004554220952473049
ACT1,TOP05,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.0007477518622255325
ACT1,TOP05,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.0008023869007400458
ACT1,TOP05,KOSDAQ,20,LATE_2020_2022,FLOW,38,-0.0020295265717952637
ACT1,TOP05,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,-0.000830922196480891
ACT1,TOP05,KOSDAQ,20,LATE_2020_2022,REVISION,38,-0.000326411505320683
ACT1,TOP05,KOSDAQ,20,LATE_2020_2022,VALUE,38,0.000209807200158383
ACT1,TOP05,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,0.00046221986485000914
ACT1,TOP05,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,0.004056126446473879
ACT1,TOP05,KOSDAQ,20,NORMAL_2023_2024,REVISION,24,0.0002167376502048461
ACT1,TOP05,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,0.001074570217782421
ACT1,TOP05,KOSDAQ,20,YTD_2026,FLOW,6,0.0003537847212368604
ACT1,TOP05,KOSDAQ,20,YTD_2026,MOMENTUM,6,-0.009933706262052814
ACT1,TOP05,KOSDAQ,20,YTD_2026,REVISION,6,0.0009843685835419027
ACT1,TOP05,KOSDAQ,20,YTD_2026,VALUE,6,-0.0035800843516931914
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.0015117781160562367
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.001757470680414144
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,0.000389382360684927
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0004581660324449793
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,193,0.00011196386953481809
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,193,-8.36423019660188e-05
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,193,0.00017271154359940096
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,193,-0.0001416887538357749
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.0002873871555080702
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.0004918565160365831
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-0.00020098908326138276
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,-3.33752562920376e-05
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.00039554583975007424
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,-0.0006868688462271917
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,-4.4933118938568336e-05
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-6.987262228490862e-05
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.001690176346621677
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,1.1328032642643482e-05
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,REVISION,28,0.00045799941303579914
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,VALUE,28,9.494694576777346e-06
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,FLOW,12,-0.004888071351611456
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,0.0008873236871165339
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,REVISION,12,0.000314954735289004
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,VALUE,12,1.0309278403643901e-06
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,1.8562287245019545e-05
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,-0.0018028918769421795
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.001791148923170922
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.0007904991888158926
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,-0.0005477264151205587
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.002158085617296643
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,-0.000687836320747369
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,0.00029919454674166976
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.0025551459933898556
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.004341511064411088
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,0.00031365164368382897
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,0.000216036996936748
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.0031537067395049725
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.003171894126616337
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,REVISION,6,-0.008175348920163987
ACT1,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,VALUE,6,-0.0060837024381755166
ACT1,TOP05,KOSPI_ALL,5,BULL_2025,FLOW,49,-0.0001793513371268814
ACT1,TOP05,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,-0.0011418522228131944
ACT1,TOP05,KOSPI_ALL,5,BULL_2025,REVISION,49,-0.00030152673305357995
ACT1,TOP05,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.00015793140010123352
ACT1,TOP05,KOSPI_ALL,5,EARLY_2016_2019,FLOW,193,-0.0002552160876383865
ACT1,TOP05,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,193,-0.0005132118775072661
ACT1,TOP05,KOSPI_ALL,5,EARLY_2016_2019,REVISION,193,-0.0004983995367611062
ACT1,TOP05,KOSPI_ALL,5,EARLY_2016_2019,VALUE,193,-0.00029987431714491064
ACT1,TOP05,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,4.392716033574242e-05
ACT1,TOP05,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,0.00043963626662393466
ACT1,TOP05,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,0.00016750415236436682
ACT1,TOP05,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,0.0001718228496283387
ACT1,TOP05,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,0.001091043773704206
ACT1,TOP05,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,-0.00011976313813009249
ACT1,TOP05,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,-3.242288830077313e-05
ACT1,TOP05,KOSPI_ALL,5,NORMAL_2023_2024,VALUE,97,-0.00023242608432570062
ACT1,TOP05,KOSPI_ALL,5,YTD_2026,FLOW,28,0.0019583596480494433
ACT1,TOP05,KOSPI_ALL,5,YTD_2026,MOMENTUM,28,0.0005957665606959878
ACT1,TOP05,KOSPI_ALL,5,YTD_2026,REVISION,28,0.00038032250062299076
ACT1,TOP05,KOSPI_ALL,5,YTD_2026,VALUE,28,-1.3825200838310579e-05
ACT1,TOP05,KOSPI_ALL,20,BULL_2025,FLOW,12,-0.00013027241733133457
ACT1,TOP05,KOSPI_ALL,20,BULL_2025,MOMENTUM,12,0.004699234615565349
ACT1,TOP05,KOSPI_ALL,20,BULL_2025,REVISION,12,0.0029931960139146577
ACT1,TOP05,KOSPI_ALL,20,BULL_2025,VALUE,12,0.00023002244972561902
ACT1,TOP05,KOSPI_ALL,20,EARLY_2016_2019,FLOW,48,-0.00036104258706135895
ACT1,TOP05,KOSPI_ALL,20,EARLY_2016_2019,MOMENTUM,48,-0.0017518704523807529
ACT1,TOP05,KOSPI_ALL,20,EARLY_2016_2019,REVISION,48,-0.00034225907404722753
ACT1,TOP05,KOSPI_ALL,20,EARLY_2016_2019,VALUE,48,-2.983413219114738e-05
ACT1,TOP05,KOSPI_ALL,20,LATE_2020_2022,FLOW,38,-0.0026229308589418923
ACT1,TOP05,KOSPI_ALL,20,LATE_2020_2022,MOMENTUM,38,-0.0057516152374981365
ACT1,TOP05,KOSPI_ALL,20,LATE_2020_2022,REVISION,38,-0.0017484415240536192
ACT1,TOP05,KOSPI_ALL,20,LATE_2020_2022,VALUE,38,0.0003489578488134449
ACT1,TOP05,KOSPI_ALL,20,NORMAL_2023_2024,FLOW,24,-0.0016947181734960927
ACT1,TOP05,KOSPI_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.001245529277699989
ACT1,TOP05,KOSPI_ALL,20,NORMAL_2023_2024,REVISION,24,0.0007804518432775453
ACT1,TOP05,KOSPI_ALL,20,NORMAL_2023_2024,VALUE,24,-0.00031117921182863647
ACT1,TOP05,KOSPI_ALL,20,YTD_2026,FLOW,6,0.006177804924682909
ACT1,TOP05,KOSPI_ALL,20,YTD_2026,MOMENTUM,6,0.00689150137170503
ACT1,TOP05,KOSPI_ALL,20,YTD_2026,REVISION,6,-0.007274203643501092
ACT1,TOP05,KOSPI_ALL,20,YTD_2026,VALUE,6,-0.002860664022883004
ACT1,TOP05,KOSPI_EX_K200,5,BULL_2025,FLOW,49,0.00039000820631834176
ACT1,TOP05,KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,-0.0008961137073910935
ACT1,TOP05,KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.0008182702977775541
ACT1,TOP05,KOSPI_EX_K200,5,BULL_2025,VALUE,49,5.5439473860961655e-05
ACT1,TOP05,KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,193,-0.0003891694924330765
ACT1,TOP05,KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,193,-1.9285621190818804e-05
ACT1,TOP05,KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,193,-0.0007265768160224097
ACT1,TOP05,KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,193,-0.0005511915231602741
ACT1,TOP05,KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.00010356027388815977
ACT1,TOP05,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,9.740118554811455e-05
ACT1,TOP05,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,0.0002670075205661917
ACT1,TOP05,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,4.5096647648505677e-05
ACT1,TOP05,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.00017271714206857576
ACT1,TOP05,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0011742955357101938
ACT1,TOP05,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.00013562072104281205
ACT1,TOP05,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-0.00039091159892669825
ACT1,TOP05,KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.0013427932531767711
ACT1,TOP05,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.0041123984040197
ACT1,TOP05,KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.0008716560822654266
ACT1,TOP05,KOSPI_EX_K200,5,YTD_2026,VALUE,28,-0.0004088581460847546
ACT1,TOP05,KOSPI_EX_K200,20,BULL_2025,FLOW,12,0.0018101738940233284
ACT1,TOP05,KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,0.003681124242063686
ACT1,TOP05,KOSPI_EX_K200,20,BULL_2025,REVISION,12,-0.0046802646661573055
ACT1,TOP05,KOSPI_EX_K200,20,BULL_2025,VALUE,12,-0.0007310173470278608
ACT1,TOP05,KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,-0.001126393626627976
ACT1,TOP05,KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,-0.0019958648436025138
ACT1,TOP05,KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,-0.0011622075416820364
ACT1,TOP05,KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.002052321047803617
ACT1,TOP05,KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,-4.0900579785793626e-05
ACT1,TOP05,KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.0016189630818778948
ACT1,TOP05,KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,-0.002106606149120325
ACT1,TOP05,KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,-0.00016508114973542594
ACT1,TOP05,KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,-0.002134429627558955
ACT1,TOP05,KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.0010951278731086715
ACT1,TOP05,KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,0.0010686675406031668
ACT1,TOP05,KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,-0.0014736418092208096
ACT1,TOP05,KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.005979814234343226
ACT1,TOP05,KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.011390029002085895
ACT1,TOP05,KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.0027437051343977108
ACT1,TOP05,KOSPI_EX_K200,20,YTD_2026,VALUE,6,-0.00579426759782475
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,-0.0003936520906801385
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,0.00042582314911955376
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,0.0006785394507268048
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,-0.00019733511429539848
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,193,-0.00013798131076145533
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,193,-0.0003157736353797942
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,193,-0.00018283133975922067
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,193,-5.808497849017758e-05
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,-0.00047661391005657667
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,2.0513325167775283e-05
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,0.00019700884705125694
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,0.0002001223989073471
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,-1.5656020909278155e-05
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,-0.000851991736200477
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,-0.00024753208156963263
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,1.9656951981354715e-05
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,0.0016582153309182013
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,0.0022347727729594715
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,1.7153805527405355e-05
ACT1,TOP05,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,0.0007397457297265379
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,BULL_2025,FLOW,12,-0.004914948299249986
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,BULL_2025,MOMENTUM,12,-0.002293501966134217
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,BULL_2025,REVISION,12,0.00042178079743997377
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,BULL_2025,VALUE,12,-0.0002786049162652587
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,FLOW,48,-0.0009777866434299949
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,MOMENTUM,48,-0.0030677998697106515
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,REVISION,48,-0.00027290648637513635
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,VALUE,48,0.00019229858617531413
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,FLOW,38,-0.00328713968859899
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,MOMENTUM,38,-0.001481835531114583
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,REVISION,38,-0.002084506424417472
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,VALUE,38,0.00026849880406453283
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,FLOW,24,0.002478623627150291
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.0036777029188262192
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,REVISION,24,-0.0009328470411697114
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,VALUE,24,0.0003884088227366739
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,YTD_2026,FLOW,6,-0.0024204462956371373
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,YTD_2026,MOMENTUM,6,0.011094993905093047
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,YTD_2026,REVISION,6,-0.006313327409639459
ACT1,TOP05,KOSPI_KOSDAQ_ALL,20,YTD_2026,VALUE,6,0.0011571099109449416
ACT5,LOW05,K200,5,BULL_2025,FLOW,49,0.0006114720444313531
ACT5,LOW05,K200,5,BULL_2025,MOMENTUM,49,0.0007193673291404813
ACT5,LOW05,K200,5,BULL_2025,REVISION,49,0.0002583167911606448
ACT5,LOW05,K200,5,BULL_2025,VALUE,49,0.00018166223595525755
ACT5,LOW05,K200,5,EARLY_2016_2019,FLOW,192,-8.922045152130907e-06
ACT5,LOW05,K200,5,EARLY_2016_2019,MOMENTUM,192,4.779142326461838e-05
ACT5,LOW05,K200,5,EARLY_2016_2019,REVISION,192,-5.706050882805792e-05
ACT5,LOW05,K200,5,EARLY_2016_2019,VALUE,192,8.790832791961934e-05
ACT5,LOW05,K200,5,LATE_2020_2022,FLOW,149,-0.00033470367926207405
ACT5,LOW05,K200,5,LATE_2020_2022,MOMENTUM,149,-6.833460299847908e-05
ACT5,LOW05,K200,5,LATE_2020_2022,REVISION,149,-2.5101320320081995e-05
ACT5,LOW05,K200,5,LATE_2020_2022,VALUE,149,9.042853446126781e-05
ACT5,LOW05,K200,5,NORMAL_2023_2024,FLOW,97,-0.000221756330905536
ACT5,LOW05,K200,5,NORMAL_2023_2024,MOMENTUM,97,-0.00018662321428481257
ACT5,LOW05,K200,5,NORMAL_2023_2024,REVISION,97,0.00015547943949409182
ACT5,LOW05,K200,5,NORMAL_2023_2024,VALUE,97,-0.00029275830342246256
ACT5,LOW05,K200,5,YTD_2026,FLOW,28,0.0011890600626378444
ACT5,LOW05,K200,5,YTD_2026,MOMENTUM,28,0.0016943664664613113
ACT5,LOW05,K200,5,YTD_2026,REVISION,28,0.00014344578329429826
ACT5,LOW05,K200,5,YTD_2026,VALUE,28,0.00039440054528458484
ACT5,LOW05,K200,20,BULL_2025,FLOW,12,-0.00011850550973686146
ACT5,LOW05,K200,20,BULL_2025,MOMENTUM,12,0.0018406083028479278
ACT5,LOW05,K200,20,BULL_2025,REVISION,12,0.002339541621709028
ACT5,LOW05,K200,20,BULL_2025,VALUE,12,-0.00016198816416332308
ACT5,LOW05,K200,20,EARLY_2016_2019,FLOW,48,-0.00038006589672563213
ACT5,LOW05,K200,20,EARLY_2016_2019,MOMENTUM,48,0.0007511496920602009
ACT5,LOW05,K200,20,EARLY_2016_2019,REVISION,48,-0.0007851099758368118
ACT5,LOW05,K200,20,EARLY_2016_2019,VALUE,48,-0.00018124917269652873
ACT5,LOW05,K200,20,LATE_2020_2022,FLOW,38,0.00026046676426318897
ACT5,LOW05,K200,20,LATE_2020_2022,MOMENTUM,38,0.0007248737249488737
ACT5,LOW05,K200,20,LATE_2020_2022,REVISION,38,-0.0014516639705365304
ACT5,LOW05,K200,20,LATE_2020_2022,VALUE,38,-0.0005255741938200385
ACT5,LOW05,K200,20,NORMAL_2023_2024,FLOW,24,-0.0014788889747543686
ACT5,LOW05,K200,20,NORMAL_2023_2024,MOMENTUM,24,-0.0018596712234541998
ACT5,LOW05,K200,20,NORMAL_2023_2024,REVISION,24,0.0010903694382202978
ACT5,LOW05,K200,20,NORMAL_2023_2024,VALUE,24,0.00020972777607499465
ACT5,LOW05,K200,20,YTD_2026,FLOW,6,0.002485644750635304
ACT5,LOW05,K200,20,YTD_2026,MOMENTUM,6,-0.002573775706787598
ACT5,LOW05,K200,20,YTD_2026,REVISION,6,-0.0006429942455083935
ACT5,LOW05,K200,20,YTD_2026,VALUE,6,0.004381139541448156
ACT5,LOW05,KOSDAQ,5,BULL_2025,FLOW,49,-0.00011172044507838061
ACT5,LOW05,KOSDAQ,5,BULL_2025,MOMENTUM,49,-0.00013786556930710386
ACT5,LOW05,KOSDAQ,5,BULL_2025,REVISION,49,-1.042007050629145e-05
ACT5,LOW05,KOSDAQ,5,BULL_2025,VALUE,49,-5.686681711812205e-05
ACT5,LOW05,KOSDAQ,5,EARLY_2016_2019,FLOW,192,7.219565795399028e-05
ACT5,LOW05,KOSDAQ,5,EARLY_2016_2019,MOMENTUM,192,0.0005066176110051093
ACT5,LOW05,KOSDAQ,5,EARLY_2016_2019,REVISION,192,0.0001119463527654287
ACT5,LOW05,KOSDAQ,5,EARLY_2016_2019,VALUE,192,0.00018025754405594867
ACT5,LOW05,KOSDAQ,5,LATE_2020_2022,FLOW,149,1.3975657917037926e-05
ACT5,LOW05,KOSDAQ,5,LATE_2020_2022,MOMENTUM,149,-0.00023023853189406548
ACT5,LOW05,KOSDAQ,5,LATE_2020_2022,REVISION,149,-0.00015510349920799262
ACT5,LOW05,KOSDAQ,5,LATE_2020_2022,VALUE,149,-0.00029606885377898607
ACT5,LOW05,KOSDAQ,5,NORMAL_2023_2024,FLOW,97,0.0004143784241347788
ACT5,LOW05,KOSDAQ,5,NORMAL_2023_2024,MOMENTUM,97,0.0005714197737027545
ACT5,LOW05,KOSDAQ,5,NORMAL_2023_2024,REVISION,97,0.00032920059550856697
ACT5,LOW05,KOSDAQ,5,NORMAL_2023_2024,VALUE,97,-8.855670456145617e-05
ACT5,LOW05,KOSDAQ,5,YTD_2026,FLOW,28,-0.0002491432829656476
ACT5,LOW05,KOSDAQ,5,YTD_2026,MOMENTUM,28,0.00044503232629328383
ACT5,LOW05,KOSDAQ,5,YTD_2026,REVISION,28,-0.00018088757910178052
ACT5,LOW05,KOSDAQ,5,YTD_2026,VALUE,28,-0.0005001139120467396
ACT5,LOW05,KOSDAQ,20,BULL_2025,FLOW,12,0.0
ACT5,LOW05,KOSDAQ,20,BULL_2025,MOMENTUM,12,-0.0021937512870613307
ACT5,LOW05,KOSDAQ,20,BULL_2025,REVISION,12,0.0004143737286763618
ACT5,LOW05,KOSDAQ,20,BULL_2025,VALUE,12,0.0
ACT5,LOW05,KOSDAQ,20,EARLY_2016_2019,FLOW,48,0.0009336937608649815
ACT5,LOW05,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,0.0019416260456194326
ACT5,LOW05,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.0008321477299046712
ACT5,LOW05,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.0007035236245698101
ACT5,LOW05,KOSDAQ,20,LATE_2020_2022,FLOW,38,-7.702758163973379e-05
ACT5,LOW05,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,-0.0009534429293605345
ACT5,LOW05,KOSDAQ,20,LATE_2020_2022,REVISION,38,0.00018802631390177704
ACT5,LOW05,KOSDAQ,20,LATE_2020_2022,VALUE,38,0.0005483368139604325
ACT5,LOW05,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,-0.00014309339567225693
ACT5,LOW05,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,-0.0001908630157115933
ACT5,LOW05,KOSDAQ,20,NORMAL_2023_2024,REVISION,24,6.215825935164882e-05
ACT5,LOW05,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,8.068673453274463e-05
ACT5,LOW05,KOSDAQ,20,YTD_2026,FLOW,6,0.002535443530040881
ACT5,LOW05,KOSDAQ,20,YTD_2026,MOMENTUM,6,-0.001770123985034645
ACT5,LOW05,KOSDAQ,20,YTD_2026,REVISION,6,0.0
ACT5,LOW05,KOSDAQ,20,YTD_2026,VALUE,6,8.040360513667602e-05
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,9.970904830811404e-05
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.00035914685744130147
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,-3.063879526228516e-05
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,8.442911872075041e-05
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,1.845604793117341e-05
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.0008956407923136498
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.00027445051987344613
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,0.00014953118441692618
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-3.771378230692708e-05
ACT5,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,-8.59360720270401e-06
