universe,strategy,factor,family,phase,period,zero_fill_cagr,zero_fill_sharpe,legacy_cagr,legacy_sharpe,mean_legacy_minus_zero,mean_complete_names,n_periods
K200,PRIMARY8,PRIVATE_FLOW,FLOW,3,BULL_2025,0.4484208154610754,1.5458937407585571,0.4484208154610745,1.5458937407585565,-5.739495250595139e-18,20.0,24
K200,PRIMARY8,PRIVATE_FLOW,FLOW,3,YTD_2026,1.3348933798722076,1.967577941864442,1.3348933798722058,1.9675779418644408,-2.8499028533904685e-17,20.0,14
K200,PRIMARY8,PRIVATE_FLOW,FLOW,4,FULL_2016_2026,0.09977916954231447,0.5011198412828126,0.09977916954231425,0.5011198412828117,-1.0533976445442778e-17,20.0,259
K200,PRIMARY8,PRIVATE_FLOW,FLOW,4,PRE_STRESS_2016_2024,0.020149376929178064,0.2036905824179666,0.020149376929178064,0.20369058241796537,-1.1430790110490414e-17,20.0,221
K200,PRIMARY8,PRIVATE_FLOW,FLOW,4,EARLY_2016_2019,-0.04988773488309328,-0.25906482335305087,-0.049887734883093504,-0.2590648233530534,-1.4719150820238157e-17,20.0,98
K200,PRIMARY8,PRIVATE_FLOW,FLOW,4,LATE_2020_2022,0.0719076004464776,0.37934826333913946,0.07190760044647782,0.3793482633391392,-7.19968848053212e-18,20.0,74
K200,PRIMARY8,PRIVATE_FLOW,FLOW,4,NORMAL_2023_2024,0.09139450333986354,0.5642596596656387,0.0913945033398631,0.5642596596656371,-1.1243895642360513e-17,20.0,49
K200,PRIMARY8,PRIVATE_FLOW,FLOW,4,BULL_2025,0.5780370856901083,1.687345111881257,0.5780370856901089,1.6873451118812564,-7.950815931560366e-19,20.0,24
K200,PRIMARY8,PRIVATE_FLOW,FLOW,4,YTD_2026,0.9398059480112395,1.662481442228631,0.9398059480112384,1.662481442228631,-1.3072380479682368e-17,20.0,14
K200,PRIMARY8,PRIVATE_FLOW,FLOW,5,FULL_2016_2026,0.10959262327074337,0.564471242528045,0.10959262327074315,0.5644712425280437,-1.2984223645218326e-17,20.0,259
K200,PRIMARY8,PRIVATE_FLOW,FLOW,5,PRE_STRESS_2016_2024,0.014954451830178073,0.17684924895594273,0.01495445183017785,0.17684924895594095,-1.4277817322614573e-17,20.0,221
K200,PRIMARY8,PRIVATE_FLOW,FLOW,5,EARLY_2016_2019,-0.07994473704277083,-0.48902497567128367,-0.07994473704277116,-0.48902497567128617,-1.4519458481326285e-17,20.0,98
K200,PRIMARY8,PRIVATE_FLOW,FLOW,5,LATE_2020_2022,0.11688796855478056,0.524965841157513,0.11688796855478034,0.524965841157512,-1.3606004695657617e-17,20.0,74
K200,PRIMARY8,PRIVATE_FLOW,FLOW,5,NORMAL_2023_2024,0.06891489296542441,0.484811286399329,0.06891489296542419,0.48481128639932697,-1.4809109176513898e-17,20.0,49
K200,PRIMARY8,PRIVATE_FLOW,FLOW,5,BULL_2025,0.5965907142148148,1.9839584805940167,0.596590714214815,1.9839584805940156,-4.30970363562988e-18,20.0,24
K200,PRIMARY8,PRIVATE_FLOW,FLOW,5,YTD_2026,1.4290169759803621,2.480310240343089,1.429016975980364,2.480310240343089,-7.434529182757744e-18,20.0,14
K200,PRIMARY8,PRIVATE_FLOW,FLOW,6,FULL_2016_2026,0.08857939909519796,0.507096567098593,0.08857939909519752,0.5070965670985912,-1.3770309465040073e-17,20.0,259
K200,PRIMARY8,PRIVATE_FLOW,FLOW,6,PRE_STRESS_2016_2024,0.008683323061807746,0.1405432491205866,0.008683323061807302,0.14054324912058475,-1.5023436279894444e-17,20.0,221
K200,PRIMARY8,PRIVATE_FLOW,FLOW,6,EARLY_2016_2019,-0.0339343866949805,-0.15464273477157456,-0.033934386694980834,-0.1546427347715773,-1.6879534281790266e-17,20.0,98
K200,PRIMARY8,PRIVATE_FLOW,FLOW,6,LATE_2020_2022,0.03628666008688852,0.2686157956432265,0.0362866600868883,0.26861579564322524,-1.2761352597768573e-17,20.0,74
K200,PRIMARY8,PRIVATE_FLOW,FLOW,6,NORMAL_2023_2024,0.05570852788042524,0.39795910333200496,0.055708527880424574,0.3979591033320027,-1.4727448285843914e-17,20.0,49
K200,PRIMARY8,PRIVATE_FLOW,FLOW,6,BULL_2025,0.5313736809401124,1.8650451197142193,0.5313736809401115,1.8650451197142182,-4.1922484002772836e-18,20.0,24
K200,PRIMARY8,PRIVATE_FLOW,FLOW,6,YTD_2026,1.0200271049941487,2.0500656270027533,1.0200271049941487,2.050065627002752,-1.0408340855860843e-17,20.0,14
K200,PRIMARY8,PRIVATE_FLOW,FLOW,7,FULL_2016_2026,0.10270126720845063,0.5678846220814648,0.10270126720845019,0.5678846220814628,-1.6004331065044712e-17,20.0,259
K200,PRIMARY8,PRIVATE_FLOW,FLOW,7,PRE_STRESS_2016_2024,0.019507278620282564,0.19712684351453522,0.019507278620282342,0.1971268435145331,-1.611389346491352e-17,20.0,221
K200,PRIMARY8,PRIVATE_FLOW,FLOW,7,EARLY_2016_2019,-0.036877699635208594,-0.1678823273161969,-0.03687769963520904,-0.16788232731620006,-1.8778270994574195e-17,20.0,98
K200,PRIMARY8,PRIVATE_FLOW,FLOW,7,LATE_2020_2022,0.09392322425895383,0.48572257315100825,0.09392322425895361,0.4857225731510071,-1.1205375966444781e-17,20.0,74
K200,PRIMARY8,PRIVATE_FLOW,FLOW,7,NORMAL_2023_2024,0.027072586091890782,0.24176384534974793,0.027072586091890116,0.2417638453497452,-1.8198001566544962e-17,20.0,49
K200,PRIMARY8,PRIVATE_FLOW,FLOW,7,BULL_2025,0.527852749473819,1.7429248722127844,0.5278527494738183,1.7429248722127826,-1.6154612370034016e-17,20.0,24
K200,PRIMARY8,PRIVATE_FLOW,FLOW,7,YTD_2026,1.1749787270612644,2.6237837450994275,1.1749787270612635,2.623783745099427,-1.4017185229991164e-17,20.0,14
K200,PRIMARY8,PRIVATE_FLOW,FLOW,8,FULL_2016_2026,0.09750934525221155,0.5539592677796326,0.09750934525221089,0.5539592677796308,-1.504596070598993e-17,20.0,259
K200,PRIMARY8,PRIVATE_FLOW,FLOW,8,PRE_STRESS_2016_2024,0.027203060453673933,0.23741816132526622,0.027203060453673045,0.23741816132526422,-1.5466606984080508e-17,20.0,221
K200,PRIMARY8,PRIVATE_FLOW,FLOW,8,EARLY_2016_2019,-0.04657194099456341,-0.24540150997400564,-0.046571940994563965,-0.24540150997400795,-1.2829541319620563e-17,20.0,98
K200,PRIMARY8,PRIVATE_FLOW,FLOW,8,LATE_2020_2022,0.11232162630879228,0.566604089029899,0.11232162630879183,0.5666040890298976,-1.2945959994705293e-17,20.0,74
K200,PRIMARY8,PRIVATE_FLOW,FLOW,8,NORMAL_2023_2024,0.057253532544133456,0.4062125571876089,0.057253532544132124,0.4062125571876054,-2.4547429684709913e-17,20.0,49
K200,PRIMARY8,PRIVATE_FLOW,FLOW,8,BULL_2025,0.5434544711309628,1.847193739788038,0.5434544711309615,1.847193739788036,-1.5178830414797062e-17,20.0,24
K200,PRIMARY8,PRIVATE_FLOW,FLOW,8,YTD_2026,0.739469566727061,1.846629269329622,0.739469566727061,1.8466292693296213,-8.17798210103352e-18,20.0,14
K200,PRIMARY8,PRIVATE_FLOW,FLOW,9,FULL_2016_2026,0.09938325503839684,0.5535777383979293,0.09938325503839662,0.5535777383979273,-1.4634969601191023e-17,20.0,258
K200,PRIMARY8,PRIVATE_FLOW,FLOW,9,PRE_STRESS_2016_2024,0.03517981024824879,0.2760978147268531,0.035179810248248344,0.276097814726851,-1.598330474736217e-17,20.0,221
K200,PRIMARY8,PRIVATE_FLOW,FLOW,9,EARLY_2016_2019,-0.04465027096034202,-0.18928214479806843,-0.04465027096034302,-0.1892821447980717,-2.158435553088684e-17,20.0,97
K200,PRIMARY8,PRIVATE_FLOW,FLOW,9,LATE_2020_2022,0.15635401177478947,0.7163537692940407,0.15635401177478903,0.7163537692940395,-1.043725291379379e-17,20.0,75
K200,PRIMARY8,PRIVATE_FLOW,FLOW,9,NORMAL_2023_2024,0.024299837803579027,0.22905253502459397,0.02429983780357947,0.2290525350245918,-1.3384365186458809e-17,20.0,49
K200,PRIMARY8,PRIVATE_FLOW,FLOW,9,BULL_2025,0.6259532753839441,2.0111418616856827,0.6259532753839452,2.0111418616856818,-1.1628068299907035e-17,20.0,24
K200,PRIMARY8,PRIVATE_FLOW,FLOW,9,YTD_2026,0.4847224708840372,1.3456521887335384,0.48472247088403675,1.3456521887335384,2.735525481348042e-18,20.0,13
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,0,FULL_2016_2026,0.08367255904782533,0.4121968968893875,0.08367255904782489,0.4121968968893868,-6.8210549419170084e-18,20.0,259
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,0,PRE_STRESS_2016_2024,-0.00010857459747248832,0.14194133883909527,-0.00010857459747282139,0.14194133883909457,-7.055899432476365e-18,20.0,221
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,0,EARLY_2016_2019,0.0004527149767361571,0.12093151522673934,0.0004527149767359351,0.12093151522673803,-1.1769678379578611e-17,20.0,98
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,0,LATE_2020_2022,0.01922492649157026,0.2210576135721614,0.019224926491570038,0.22105761357216136,-3.585095183685402e-18,20.0,75
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,0,NORMAL_2023_2024,-0.03069683688345093,0.04996958971801609,-0.030696836883451373,0.049969589718015954,-2.855065720878495e-18,20.0,48
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,0,BULL_2025,1.2354280816225542,2.845867104333189,1.2354280816225547,2.8458671043331867,-7.320533068622126e-18,20.0,25
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,0,YTD_2026,0.0573802715766345,0.38683669052292763,0.057380271576634945,0.38683669052292713,-1.8681637433596383e-18,20.0,13
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,1,FULL_2016_2026,0.0400330449134958,0.2833964408091752,0.040033044913495575,0.28339644080917453,-8.655721764874864e-18,20.0,259
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,1,PRE_STRESS_2016_2024,-0.002585621589164866,0.12936791512620466,-0.00258562158916531,0.129367915126204,-7.924610290815147e-18,20.0,221
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,1,EARLY_2016_2019,-0.0919852197723694,-0.3439346598918438,-0.0919852197723694,-0.3439346598918452,-1.0843404635789337e-17,20.0,98
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,1,LATE_2020_2022,0.06530595473234624,0.36053739131296275,0.0653059547323458,0.36053739131296186,-7.50150692314295e-18,20.0,74
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,1,NORMAL_2023_2024,0.0895599204415165,0.4379188972737159,0.0895599204415165,0.4379188972737157,-2.7259940336778397e-18,20.0,49
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,1,BULL_2025,0.6899712756942169,1.9686703516087525,0.6899712756942158,1.9686703516087511,-1.205632815803881e-17,20.0,25
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,1,YTD_2026,-0.16724669850585072,0.10782275659478555,-0.16724669850585072,0.10782275659478534,-1.4544989144728614e-17,20.0,13
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,2,FULL_2016_2026,0.041702097658278925,0.2956357448929871,0.0417020976582787,0.2956357448929866,-9.340883118471639e-18,20.0,259
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,2,PRE_STRESS_2016_2024,0.0009131733273575193,0.1548374605368144,0.0009131733273572973,0.1548374605368136,-9.236813802514514e-18,20.0,221
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,2,EARLY_2016_2019,-0.08618300948961433,-0.3526199523465093,-0.08618300948961455,-0.35261995234651117,-1.334232469405631e-17,20.0,98
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,2,LATE_2020_2022,0.05823258171703949,0.3502127727669939,0.05823258171703949,0.35021277276699336,-8.9051091950904e-18,20.0,74
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,2,NORMAL_2023_2024,0.10394361001173125,0.4614565148162184,0.10394361001173147,0.4614565148162181,-1.5267336714591796e-18,20.0,49
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,2,BULL_2025,0.7133183190283465,1.7751606889038682,0.7133183190283467,1.7751606889038674,-1.5784176627768136e-17,20.0,24
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,2,YTD_2026,-0.166064073328832,0.10883196081787329,-0.16606407332883222,0.10883196081787339,6.195440985631454e-20,20.0,14
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,3,FULL_2016_2026,0.054132033978815164,0.3307302512194371,0.05413203397881472,0.3307302512194365,-8.147632812421473e-18,20.0,259
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,3,PRE_STRESS_2016_2024,0.014638091574638024,0.18919729708789773,0.01463809157463758,0.18919729708789687,-8.22987943191429e-18,20.0,221
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,3,EARLY_2016_2019,-0.05325904329678255,-0.21918727926019035,-0.05325904329678288,-0.2191872792601913,-8.033606199493358e-18,20.0,98
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,3,LATE_2020_2022,0.0944434726405492,0.4516230507100416,0.09444347264054875,0.45162305071004044,-1.3001635241400495e-17,20.0,74
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,3,NORMAL_2023_2024,0.03947097063603788,0.2791100482056886,0.03947097063603766,0.2791100482056886,-1.416100796715761e-18,20.0,49
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,3,BULL_2025,0.9793045170691239,2.2485390736241917,0.9793045170691255,2.2485390736241917,-2.240684489803376e-18,20.0,24
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,3,YTD_2026,-0.3459301081099244,-0.5519320989200989,-0.34593010810992497,-0.5519320989200993,-1.6975508300630185e-17,20.0,14
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,4,FULL_2016_2026,0.03893828450944037,0.2790345428858038,0.038938284509439924,0.27903454288580304,-1.0039021409268049e-17,20.0,259
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,4,PRE_STRESS_2016_2024,0.0015733010984226858,0.14886703595917974,0.0015733010984222418,0.14886703595917883,-1.0093259930395315e-17,20.0,221
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,4,EARLY_2016_2019,-0.07224895865613201,-0.2651107163271532,-0.07224895865613257,-0.2651107163271548,-1.3107229835226544e-17,20.0,98
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,4,LATE_2020_2022,-0.0022805155641754116,0.17200249304675275,-0.0022805155641754116,0.17200249304675166,-1.2273827904667827e-17,20.0,74
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,4,NORMAL_2023_2024,0.174123630672828,0.6786473480445561,0.1741236306728282,0.6786473480445562,-7.722174657090633e-19,20.0,49
KOSDAQ,CF20,FOREIGN_FLOW,FLOW,4,BULL_2025,0.8719185351328753,1.9988021873038095,0.8719185351328747,1.9988021873038089,-6.866613759074862e-18,20.0,24
