date,universe,eligible_n,mom_n,rev_n,mom_rev_overlap_n,mom_rev_overlap_share_mom
2024-12-02,KOSDAQ,257,49,26,6,0.12244897959183673
2024-12-02,KOSPI_KOSDAQ_ALL,637,124,83,23,0.18548387096774194
2024-12-02,KOSDAQ_PLUS_KOSPI_EX_K200,438,84,46,9,0.10714285714285714
2024-12-09,K200,199,39,36,12,0.3076923076923077
2024-12-09,KOSPI_EX_K200,166,31,19,6,0.1935483870967742
2024-12-09,KOSPI_ALL,365,71,55,18,0.2535211267605634
2024-12-09,KOSDAQ,224,43,25,3,0.06976744186046512
2024-12-09,KOSPI_KOSDAQ_ALL,589,114,81,19,0.16666666666666666
2024-12-09,KOSDAQ_PLUS_KOSPI_EX_K200,390,75,45,8,0.10666666666666667
2024-12-16,K200,198,39,35,9,0.23076923076923078
2024-12-16,KOSPI_EX_K200,185,35,21,4,0.11428571428571428
2024-12-16,KOSPI_ALL,383,74,56,12,0.16216216216216217
2024-12-16,KOSDAQ,267,52,26,5,0.09615384615384616
2024-12-16,KOSPI_KOSDAQ_ALL,650,126,83,21,0.16666666666666666
2024-12-16,KOSDAQ_PLUS_KOSPI_EX_K200,452,87,47,10,0.11494252873563218
2024-12-23,K200,198,39,35,10,0.2564102564102564
2024-12-23,KOSPI_EX_K200,183,35,21,5,0.14285714285714285
2024-12-23,KOSPI_ALL,381,74,57,15,0.20270270270270271
2024-12-23,KOSDAQ,260,50,28,5,0.1
2024-12-23,KOSPI_KOSDAQ_ALL,641,124,85,21,0.1693548387096774
2024-12-23,KOSDAQ_PLUS_KOSPI_EX_K200,443,85,49,10,0.11764705882352941
2025-01-02,K200,198,39,35,8,0.20512820512820512
2025-01-02,KOSPI_EX_K200,178,34,20,11,0.3235294117647059
2025-01-02,KOSPI_ALL,376,73,56,17,0.2328767123287671
2025-01-02,KOSDAQ,265,51,27,5,0.09803921568627451
2025-01-02,KOSPI_KOSDAQ_ALL,641,124,83,21,0.1693548387096774
2025-01-02,KOSDAQ_PLUS_KOSPI_EX_K200,443,85,47,10,0.11764705882352941
2025-01-09,K200,198,39,35,17,0.4358974358974359
2025-01-09,KOSPI_EX_K200,184,35,20,9,0.2571428571428571
2025-01-09,KOSPI_ALL,382,74,56,25,0.33783783783783783
2025-01-09,KOSDAQ,283,54,27,4,0.07407407407407407
2025-01-09,KOSPI_KOSDAQ_ALL,665,129,83,27,0.20930232558139536
2025-01-09,KOSDAQ_PLUS_KOSPI_EX_K200,467,89,48,14,0.15730337078651685
2025-01-16,K200,198,39,35,11,0.28205128205128205
2025-01-16,KOSPI_EX_K200,186,35,20,11,0.3142857142857143
2025-01-16,KOSPI_ALL,384,74,56,23,0.3108108108108108
2025-01-16,KOSDAQ,282,54,27,4,0.07407407407407407
2025-01-16,KOSPI_KOSDAQ_ALL,666,128,84,26,0.203125
2025-01-16,KOSDAQ_PLUS_KOSPI_EX_K200,468,89,48,14,0.15730337078651685
2025-01-23,K200,198,39,35,14,0.358974358974359
2025-01-23,KOSPI_EX_K200,186,35,20,9,0.2571428571428571
2025-01-23,KOSPI_ALL,384,74,56,22,0.2972972972972973
2025-01-23,KOSDAQ,278,53,27,7,0.1320754716981132
2025-01-23,KOSPI_KOSDAQ_ALL,662,128,83,29,0.2265625
2025-01-23,KOSDAQ_PLUS_KOSPI_EX_K200,464,89,48,18,0.20224719101123595
2025-02-05,K200,198,39,35,14,0.358974358974359
2025-02-05,KOSPI_EX_K200,184,35,20,10,0.2857142857142857
2025-02-05,KOSPI_ALL,382,74,55,24,0.32432432432432434
2025-02-05,KOSDAQ,280,54,26,9,0.16666666666666666
2025-02-05,KOSPI_KOSDAQ_ALL,662,128,81,31,0.2421875
2025-02-05,KOSDAQ_PLUS_KOSPI_EX_K200,464,89,46,18,0.20224719101123595
2025-02-12,K200,198,39,34,13,0.3333333333333333
2025-02-12,KOSPI_EX_K200,188,35,20,8,0.22857142857142856
2025-02-12,KOSPI_ALL,386,75,54,21,0.28
2025-02-12,KOSDAQ,290,55,26,9,0.16363636363636364
2025-02-12,KOSPI_KOSDAQ_ALL,676,130,81,30,0.23076923076923078
2025-02-12,KOSDAQ_PLUS_KOSPI_EX_K200,478,91,46,17,0.18681318681318682
2025-02-19,K200,198,39,34,13,0.3333333333333333
2025-02-19,KOSPI_EX_K200,195,37,20,8,0.21621621621621623
2025-02-19,KOSPI_ALL,393,76,55,21,0.27631578947368424
2025-02-19,KOSDAQ,303,57,26,10,0.17543859649122806
2025-02-19,KOSPI_KOSDAQ_ALL,696,134,81,29,0.21641791044776118
2025-02-19,KOSDAQ_PLUS_KOSPI_EX_K200,498,95,46,14,0.14736842105263157
2025-02-26,K200,198,39,34,15,0.38461538461538464
2025-02-26,KOSPI_EX_K200,196,37,20,7,0.1891891891891892
2025-02-26,KOSPI_ALL,394,76,54,19,0.25
2025-02-26,KOSDAQ,300,57,24,10,0.17543859649122806
2025-02-26,KOSPI_KOSDAQ_ALL,694,133,79,31,0.23308270676691728
2025-02-26,KOSDAQ_PLUS_KOSPI_EX_K200,496,94,44,16,0.1702127659574468
2025-03-06,K200,198,39,34,12,0.3076923076923077
2025-03-06,KOSPI_EX_K200,194,37,19,5,0.13513513513513514
2025-03-06,KOSPI_ALL,392,76,53,18,0.23684210526315788
2025-03-06,KOSDAQ,282,54,25,10,0.18518518518518517
2025-03-06,KOSPI_KOSDAQ_ALL,674,130,79,29,0.2230769230769231
2025-03-06,KOSDAQ_PLUS_KOSPI_EX_K200,476,91,44,17,0.18681318681318682
2025-03-13,K200,198,39,34,12,0.3076923076923077
2025-03-13,KOSPI_EX_K200,192,36,19,6,0.16666666666666666
2025-03-13,KOSPI_ALL,390,76,54,18,0.23684210526315788
2025-03-13,KOSDAQ,285,54,24,9,0.16666666666666666
2025-03-13,KOSPI_KOSDAQ_ALL,675,130,78,28,0.2153846153846154
2025-03-13,KOSDAQ_PLUS_KOSPI_EX_K200,477,91,44,16,0.17582417582417584
2025-03-20,K200,198,39,34,13,0.3333333333333333
2025-03-20,KOSPI_EX_K200,196,37,20,11,0.2972972972972973
2025-03-20,KOSPI_ALL,394,76,54,24,0.3157894736842105
2025-03-20,KOSDAQ,293,55,24,9,0.16363636363636364
2025-03-20,KOSPI_KOSDAQ_ALL,687,132,79,32,0.24242424242424243
2025-03-20,KOSDAQ_PLUS_KOSPI_EX_K200,489,93,44,16,0.17204301075268819
2025-03-27,K200,198,39,34,14,0.358974358974359
2025-03-27,KOSPI_EX_K200,192,36,20,8,0.2222222222222222
2025-03-27,KOSPI_ALL,390,75,54,23,0.30666666666666664
2025-03-27,KOSDAQ,290,55,25,8,0.14545454545454545
2025-03-27,KOSPI_KOSDAQ_ALL,680,131,80,30,0.22900763358778625
2025-03-27,KOSDAQ_PLUS_KOSPI_EX_K200,482,91,45,15,0.16483516483516483
2025-04-03,K200,198,39,34,15,0.38461538461538464
2025-04-03,KOSPI_EX_K200,186,35,19,8,0.22857142857142856
2025-04-03,KOSPI_ALL,384,74,54,23,0.3108108108108108
2025-04-03,KOSDAQ,275,52,24,8,0.15384615384615385
2025-04-03,KOSPI_KOSDAQ_ALL,659,127,79,29,0.2283464566929134
2025-04-03,KOSDAQ_PLUS_KOSPI_EX_K200,461,87,44,14,0.16091954022988506
2025-04-10,K200,198,39,34,11,0.28205128205128205
2025-04-10,KOSPI_EX_K200,184,35,19,7,0.2
2025-04-10,KOSPI_ALL,382,74,54,19,0.25675675675675674
2025-04-10,KOSDAQ,271,52,23,6,0.11538461538461539
2025-04-10,KOSPI_KOSDAQ_ALL,653,126,77,26,0.20634920634920634
2025-04-10,KOSDAQ_PLUS_KOSPI_EX_K200,455,87,42,14,0.16091954022988506
2025-04-17,K200,198,39,34,12,0.3076923076923077
2025-04-17,KOSPI_EX_K200,193,36,19,8,0.2222222222222222
2025-04-17,KOSPI_ALL,391,76,54,21,0.27631578947368424
2025-04-17,KOSDAQ,288,55,25,4,0.07272727272727272
2025-04-17,KOSPI_KOSDAQ_ALL,679,131,80,24,0.183206106870229
2025-04-17,KOSDAQ_PLUS_KOSPI_EX_K200,481,92,45,14,0.15217391304347827
2025-04-24,K200,198,39,34,14,0.358974358974359
2025-04-24,KOSPI_EX_K200,197,37,19,10,0.2702702702702703
2025-04-24,KOSPI_ALL,395,77,54,23,0.2987012987012987
2025-04-24,KOSDAQ,291,55,25,7,0.12727272727272726
2025-04-24,KOSPI_KOSDAQ_ALL,686,132,80,32,0.24242424242424243
2025-04-24,KOSDAQ_PLUS_KOSPI_EX_K200,488,93,45,18,0.1935483870967742
2025-05-02,K200,198,39,35,16,0.41025641025641024
2025-05-02,KOSPI_EX_K200,201,38,20,7,0.18421052631578946
2025-05-02,KOSPI_ALL,399,77,55,22,0.2857142857142857
2025-05-02,KOSDAQ,291,56,28,6,0.10714285714285714
2025-05-02,KOSPI_KOSDAQ_ALL,690,133,83,25,0.18796992481203006
2025-05-02,KOSDAQ_PLUS_KOSPI_EX_K200,492,94,48,11,0.11702127659574468
2025-05-13,K200,198,39,35,17,0.4358974358974359
2025-05-13,KOSPI_EX_K200,201,38,20,7,0.18421052631578946
2025-05-13,KOSPI_ALL,399,78,55,26,0.3333333333333333
2025-05-13,KOSDAQ,300,57,27,8,0.14035087719298245
2025-05-13,KOSPI_KOSDAQ_ALL,699,135,82,32,0.23703703703703705
2025-05-13,KOSDAQ_PLUS_KOSPI_EX_K200,501,95,47,14,0.14736842105263157
2025-05-20,K200,198,39,35,18,0.46153846153846156
2025-05-20,KOSPI_EX_K200,201,38,20,11,0.2894736842105263
2025-05-20,KOSPI_ALL,399,78,56,30,0.38461538461538464
2025-05-20,KOSDAQ,296,56,28,13,0.23214285714285715
2025-05-20,KOSPI_KOSDAQ_ALL,695,134,84,43,0.3208955223880597
2025-05-20,KOSDAQ_PLUS_KOSPI_EX_K200,497,94,49,24,0.2553191489361702
2025-05-27,K200,198,39,35,18,0.46153846153846156
2025-05-27,KOSPI_EX_K200,202,38,21,9,0.23684210526315788
2025-05-27,KOSPI_ALL,400,78,56,26,0.3333333333333333
2025-05-27,KOSDAQ,290,54,27,14,0.25925925925925924
2025-05-27,KOSPI_KOSDAQ_ALL,690,132,83,41,0.3106060606060606
2025-05-27,KOSDAQ_PLUS_KOSPI_EX_K200,492,93,48,23,0.24731182795698925
2025-06-04,K200,198,39,35,18,0.46153846153846156
2025-06-04,KOSPI_EX_K200,218,41,22,7,0.17073170731707318
2025-06-04,KOSPI_ALL,416,81,58,25,0.30864197530864196
2025-06-04,KOSDAQ,308,58,29,14,0.2413793103448276
2025-06-04,KOSPI_KOSDAQ_ALL,724,139,87,37,0.26618705035971224
2025-06-04,KOSDAQ_PLUS_KOSPI_EX_K200,526,100,51,21,0.21
2025-06-12,K200,198,39,35,16,0.41025641025641024
2025-06-12,KOSPI_EX_K200,223,42,22,5,0.11904761904761904
2025-06-12,KOSPI_ALL,421,82,58,20,0.24390243902439024
2025-06-12,KOSDAQ,325,60,29,11,0.18333333333333332
2025-06-12,KOSPI_KOSDAQ_ALL,746,142,87,30,0.2112676056338028
2025-06-12,KOSDAQ_PLUS_KOSPI_EX_K200,548,103,51,18,0.17475728155339806
2025-06-19,K200,198,39,35,17,0.4358974358974359
2025-06-19,KOSPI_EX_K200,223,42,23,3,0.07142857142857142
2025-06-19,KOSPI_ALL,421,82,58,20,0.24390243902439024
2025-06-19,KOSDAQ,326,61,29,9,0.14754098360655737
2025-06-19,KOSPI_KOSDAQ_ALL,747,143,88,26,0.18181818181818182
2025-06-19,KOSDAQ_PLUS_KOSPI_EX_K200,549,103,53,13,0.1262135922330097
2025-06-26,K200,198,39,35,17,0.4358974358974359
2025-06-26,KOSPI_EX_K200,222,42,23,5,0.11904761904761904
2025-06-26,KOSPI_ALL,420,82,58,22,0.2682926829268293
2025-06-26,KOSDAQ,328,61,30,9,0.14754098360655737
2025-06-26,KOSPI_KOSDAQ_ALL,748,143,88,31,0.21678321678321677
2025-06-26,KOSDAQ_PLUS_KOSPI_EX_K200,550,104,53,12,0.11538461538461539
2025-07-03,K200,198,39,35,15,0.38461538461538464
2025-07-03,KOSPI_EX_K200,227,43,24,7,0.16279069767441862
2025-07-03,KOSPI_ALL,425,82,59,23,0.2804878048780488
2025-07-03,KOSDAQ,332,62,30,9,0.14516129032258066
2025-07-03,KOSPI_KOSDAQ_ALL,757,145,90,30,0.20689655172413793
2025-07-03,KOSDAQ_PLUS_KOSPI_EX_K200,559,106,54,16,0.1509433962264151
2025-07-10,K200,198,39,35,16,0.41025641025641024
2025-07-10,KOSPI_EX_K200,232,44,24,6,0.13636363636363635
2025-07-10,KOSPI_ALL,430,83,60,21,0.25301204819277107
2025-07-10,KOSDAQ,337,63,30,9,0.14285714285714285
2025-07-10,KOSPI_KOSDAQ_ALL,767,147,90,34,0.23129251700680273
2025-07-10,KOSDAQ_PLUS_KOSPI_EX_K200,569,107,54,15,0.14018691588785046
2025-07-17,K200,198,39,35,15,0.38461538461538464
2025-07-17,KOSPI_EX_K200,230,44,24,4,0.09090909090909091
2025-07-17,KOSPI_ALL,428,83,59,19,0.2289156626506024
2025-07-17,KOSDAQ,345,64,32,10,0.15625
2025-07-17,KOSPI_KOSDAQ_ALL,773,148,91,29,0.19594594594594594
2025-07-17,KOSDAQ_PLUS_KOSPI_EX_K200,575,108,56,14,0.12962962962962962
2025-07-24,K200,198,39,35,14,0.358974358974359
2025-07-24,KOSPI_EX_K200,224,43,23,10,0.23255813953488372
2025-07-24,KOSPI_ALL,422,82,58,24,0.2926829268292683
2025-07-24,KOSDAQ,341,64,32,10,0.15625
2025-07-24,KOSPI_KOSDAQ_ALL,763,146,90,32,0.2191780821917808
2025-07-24,KOSDAQ_PLUS_KOSPI_EX_K200,565,107,55,18,0.16822429906542055
2025-07-31,K200,198,39,35,17,0.4358974358974359
2025-07-31,KOSPI_EX_K200,222,43,23,13,0.3023255813953488
2025-07-31,KOSPI_ALL,420,82,58,30,0.36585365853658536
2025-07-31,KOSDAQ,336,63,32,9,0.14285714285714285
2025-07-31,KOSPI_KOSDAQ_ALL,756,146,90,37,0.2534246575342466
2025-07-31,KOSDAQ_PLUS_KOSPI_EX_K200,558,106,55,20,0.18867924528301888
2025-08-07,K200,198,39,35,19,0.48717948717948717
2025-08-07,KOSPI_EX_K200,223,43,23,11,0.2558139534883721
2025-08-07,KOSPI_ALL,421,82,59,31,0.3780487804878049
2025-08-07,KOSDAQ,337,63,32,12,0.19047619047619047
2025-08-07,KOSPI_KOSDAQ_ALL,758,146,91,41,0.2808219178082192
2025-08-07,KOSDAQ_PLUS_KOSPI_EX_K200,560,106,56,23,0.2169811320754717
2025-08-14,K200,198,39,35,13,0.3333333333333333
2025-08-14,KOSPI_EX_K200,219,42,23,13,0.30952380952380953
2025-08-14,KOSPI_ALL,417,81,59,28,0.345679012345679
2025-08-14,KOSDAQ,336,63,33,11,0.1746031746031746
2025-08-14,KOSPI_KOSDAQ_ALL,753,144,92,39,0.2708333333333333
2025-08-14,KOSDAQ_PLUS_KOSPI_EX_K200,555,105,57,25,0.23809523809523808
2025-08-22,K200,198,39,35,15,0.38461538461538464
2025-08-22,KOSPI_EX_K200,216,41,23,10,0.24390243902439024
2025-08-22,KOSPI_ALL,414,81,58,24,0.2962962962962963
2025-08-22,KOSDAQ,326,61,31,15,0.2459016393442623
2025-08-22,KOSPI_KOSDAQ_ALL,740,142,89,40,0.28169014084507044
2025-08-22,KOSDAQ_PLUS_KOSPI_EX_K200,542,103,54,26,0.2524271844660194
2025-08-29,K200,198,39,34,15,0.38461538461538464
2025-08-29,KOSPI_EX_K200,216,41,22,9,0.21951219512195122
2025-08-29,KOSPI_ALL,414,81,56,23,0.2839506172839506
2025-08-29,KOSDAQ,331,62,30,13,0.20967741935483872
2025-08-29,KOSPI_KOSDAQ_ALL,745,143,87,38,0.26573426573426573
2025-08-29,KOSDAQ_PLUS_KOSPI_EX_K200,547,104,53,24,0.23076923076923078
2025-09-05,K200,198,39,34,8,0.20512820512820512
2025-09-05,KOSPI_EX_K200,216,41,23,9,0.21951219512195122
2025-09-05,KOSPI_ALL,414,81,57,17,0.20987654320987653
2025-09-05,KOSDAQ,340,63,30,12,0.19047619047619047
2025-09-05,KOSPI_KOSDAQ_ALL,754,145,87,30,0.20689655172413793
2025-09-05,KOSDAQ_PLUS_KOSPI_EX_K200,556,105,53,20,0.19047619047619047
2025-09-12,K200,198,39,34,12,0.3076923076923077
2025-09-12,KOSPI_EX_K200,220,42,23,8,0.19047619047619047
2025-09-12,KOSPI_ALL,418,82,57,17,0.2073170731707317
2025-09-12,KOSDAQ,359,67,31,11,0.16417910447761194
2025-09-12,KOSPI_KOSDAQ_ALL,777,149,88,32,0.21476510067114093
2025-09-12,KOSDAQ_PLUS_KOSPI_EX_K200,579,109,54,18,0.1651376146788991
2025-09-19,K200,198,39,34,17,0.4358974358974359
2025-09-19,KOSPI_EX_K200,217,42,23,8,0.19047619047619047
2025-09-19,KOSPI_ALL,415,81,58,24,0.2962962962962963
2025-09-19,KOSDAQ,361,67,31,9,0.13432835820895522
2025-09-19,KOSPI_KOSDAQ_ALL,776,148,89,32,0.21621621621621623
2025-09-19,KOSDAQ_PLUS_KOSPI_EX_K200,578,109,54,20,0.1834862385321101
2025-09-26,K200,198,39,34,17,0.4358974358974359
2025-09-26,KOSPI_EX_K200,214,41,23,10,0.24390243902439024
2025-09-26,KOSPI_ALL,412,80,58,27,0.3375
2025-09-26,KOSDAQ,347,64,31,7,0.109375
2025-09-26,KOSPI_KOSDAQ_ALL,759,145,89,30,0.20689655172413793
2025-09-26,KOSDAQ_PLUS_KOSPI_EX_K200,561,106,54,14,0.1320754716981132
2025-10-10,K200,198,39,34,18,0.46153846153846156
2025-10-10,KOSPI_EX_K200,214,41,23,6,0.14634146341463414
2025-10-10,KOSPI_ALL,412,80,57,25,0.3125
2025-10-10,KOSDAQ,351,65,31,10,0.15384615384615385
2025-10-10,KOSPI_KOSDAQ_ALL,763,146,88,30,0.2054794520547945
2025-10-10,KOSDAQ_PLUS_KOSPI_EX_K200,565,106,54,15,0.14150943396226415
2025-10-17,K200,198,39,34,20,0.5128205128205128
2025-10-17,KOSPI_EX_K200,214,41,23,9,0.21951219512195122
2025-10-17,KOSPI_ALL,412,80,58,28,0.35
2025-10-17,KOSDAQ,339,63,30,9,0.14285714285714285
2025-10-17,KOSPI_KOSDAQ_ALL,751,144,88,36,0.25
2025-10-17,KOSDAQ_PLUS_KOSPI_EX_K200,553,104,53,18,0.17307692307692307
2025-10-24,K200,198,39,34,17,0.4358974358974359
2025-10-24,KOSPI_EX_K200,218,42,23,10,0.23809523809523808
2025-10-24,KOSPI_ALL,416,81,57,31,0.38271604938271603
2025-10-24,KOSDAQ,357,67,31,9,0.13432835820895522
2025-10-24,KOSPI_KOSDAQ_ALL,773,148,89,36,0.24324324324324326
2025-10-24,KOSDAQ_PLUS_KOSPI_EX_K200,575,109,54,16,0.14678899082568808
2025-10-31,K200,198,39,34,20,0.5128205128205128
2025-10-31,KOSPI_EX_K200,217,41,22,12,0.2926829268292683
2025-10-31,KOSPI_ALL,415,81,57,29,0.35802469135802467
2025-10-31,KOSDAQ,352,66,31,9,0.13636363636363635
2025-10-31,KOSPI_KOSDAQ_ALL,767,147,89,41,0.2789115646258503
2025-10-31,KOSDAQ_PLUS_KOSPI_EX_K200,569,108,54,20,0.18518518518518517
2025-11-07,K200,198,39,34,19,0.48717948717948717
2025-11-07,KOSPI_EX_K200,214,41,23,10,0.24390243902439024
2025-11-07,KOSPI_ALL,412,81,57,30,0.37037037037037035
2025-11-07,KOSDAQ,342,64,32,9,0.140625
2025-11-07,KOSPI_KOSDAQ_ALL,754,145,90,36,0.2482758620689655
2025-11-07,KOSDAQ_PLUS_KOSPI_EX_K200,556,105,55,18,0.17142857142857143
2025-11-14,K200,198,39,34,22,0.5641025641025641
2025-11-14,KOSPI_EX_K200,214,41,22,10,0.24390243902439024
2025-11-14,KOSPI_ALL,412,81,57,33,0.4074074074074074
2025-11-14,KOSDAQ,349,65,31,5,0.07692307692307693
2025-11-14,KOSPI_KOSDAQ_ALL,761,146,88,39,0.2671232876712329
2025-11-14,KOSDAQ_PLUS_KOSPI_EX_K200,563,107,54,15,0.14018691588785046
2025-11-21,K200,198,39,35,22,0.5641025641025641
2025-11-21,KOSPI_EX_K200,215,41,22,11,0.2682926829268293
2025-11-21,KOSPI_ALL,413,81,57,33,0.4074074074074074
2025-11-21,KOSDAQ,341,63,30,11,0.1746031746031746
2025-11-21,KOSPI_KOSDAQ_ALL,754,144,87,46,0.3194444444444444
2025-11-21,KOSDAQ_PLUS_KOSPI_EX_K200,556,105,52,22,0.20952380952380953
2025-11-28,K200,199,39,35,20,0.5128205128205128
2025-11-28,KOSPI_EX_K200,220,42,21,11,0.2619047619047619
2025-11-28,KOSPI_ALL,419,82,56,30,0.36585365853658536
2025-11-28,KOSDAQ,356,65,30,9,0.13846153846153847
2025-11-28,KOSPI_KOSDAQ_ALL,775,147,86,40,0.272108843537415
2025-11-28,KOSDAQ_PLUS_KOSPI_EX_K200,576,108,51,21,0.19444444444444445
2025-12-05,K200,199,39,35,17,0.4358974358974359
2025-12-05,KOSPI_EX_K200,226,43,21,12,0.27906976744186046
2025-12-05,KOSPI_ALL,425,83,56,32,0.3855421686746988
2025-12-05,KOSDAQ,368,67,33,11,0.16417910447761194
2025-12-05,KOSPI_KOSDAQ_ALL,793,151,90,40,0.26490066225165565
2025-12-05,KOSDAQ_PLUS_KOSPI_EX_K200,594,111,55,24,0.21621621621621623
2025-12-12,K200,199,39,35,15,0.38461538461538464
2025-12-12,KOSPI_EX_K200,230,44,21,8,0.18181818181818182
2025-12-12,KOSPI_ALL,429,84,56,26,0.30952380952380953
2025-12-12,KOSDAQ,378,69,34,9,0.13043478260869565
2025-12-12,KOSPI_KOSDAQ_ALL,807,153,90,38,0.24836601307189543
2025-12-12,KOSDAQ_PLUS_KOSPI_EX_K200,608,113,55,21,0.18584070796460178
2025-12-19,K200,199,39,35,14,0.358974358974359
2025-12-19,KOSPI_EX_K200,228,44,21,8,0.18181818181818182
2025-12-19,KOSPI_ALL,427,83,56,21,0.25301204819277107
2025-12-19,KOSDAQ,373,68,33,12,0.17647058823529413
2025-12-19,KOSPI_KOSDAQ_ALL,800,152,90,32,0.21052631578947367
2025-12-19,KOSDAQ_PLUS_KOSPI_EX_K200,601,112,55,19,0.16964285714285715
2025-12-29,K200,200,39,36,13,0.3333333333333333
2025-12-29,KOSPI_EX_K200,223,43,21,6,0.13953488372093023
2025-12-29,KOSPI_ALL,423,83,57,23,0.27710843373493976
2025-12-29,KOSDAQ,375,68,34,9,0.1323529411764706
2025-12-29,KOSPI_KOSDAQ_ALL,798,151,91,35,0.23178807947019867
2025-12-29,KOSDAQ_PLUS_KOSPI_EX_K200,598,111,55,21,0.1891891891891892
2026-01-07,K200,200,39,36,12,0.3076923076923077
2026-01-07,KOSPI_EX_K200,220,42,19,5,0.11904761904761904
2026-01-07,KOSPI_ALL,420,82,55,17,0.2073170731707317
2026-01-07,KOSDAQ,383,69,31,8,0.11594202898550725
2026-01-07,KOSPI_KOSDAQ_ALL,803,152,86,23,0.1513157894736842
2026-01-07,KOSDAQ_PLUS_KOSPI_EX_K200,603,112,50,13,0.11607142857142858
2026-01-14,K200,200,39,36,16,0.41025641025641024
2026-01-14,KOSPI_EX_K200,223,43,20,7,0.16279069767441862
2026-01-14,KOSPI_ALL,423,83,56,24,0.2891566265060241
2026-01-14,KOSDAQ,382,69,31,7,0.10144927536231885
2026-01-14,KOSPI_KOSDAQ_ALL,805,152,87,28,0.18421052631578946
2026-01-14,KOSDAQ_PLUS_KOSPI_EX_K200,605,112,51,16,0.14285714285714285
2026-01-21,K200,200,39,36,14,0.358974358974359
2026-01-21,KOSPI_EX_K200,225,43,20,7,0.16279069767441862
2026-01-21,KOSPI_ALL,425,83,56,22,0.26506024096385544
2026-01-21,KOSDAQ,390,71,32,7,0.09859154929577464
2026-01-21,KOSPI_KOSDAQ_ALL,815,155,89,27,0.17419354838709677
2026-01-21,KOSDAQ_PLUS_KOSPI_EX_K200,615,115,53,16,0.1391304347826087
2026-01-28,K200,200,39,36,14,0.358974358974359
2026-01-28,KOSPI_EX_K200,232,45,21,6,0.13333333333333333
2026-01-28,KOSPI_ALL,432,84,57,25,0.2976190476190476
2026-01-28,KOSDAQ,417,76,34,8,0.10526315789473684
2026-01-28,KOSPI_KOSDAQ_ALL,849,161,91,27,0.16770186335403728
2026-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,649,121,55,12,0.09917355371900827
2026-02-04,K200,200,39,36,12,0.3076923076923077
2026-02-04,KOSPI_EX_K200,242,47,21,6,0.1276595744680851
2026-02-04,KOSPI_ALL,442,86,57,23,0.26744186046511625
2026-02-04,KOSDAQ,431,79,31,9,0.11392405063291139
2026-02-04,KOSPI_KOSDAQ_ALL,873,166,89,33,0.19879518072289157
2026-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,673,126,53,19,0.15079365079365079
2026-02-11,K200,200,39,36,16,0.41025641025641024
2026-02-11,KOSPI_EX_K200,243,47,21,7,0.14893617021276595
2026-02-11,KOSPI_ALL,443,87,57,24,0.27586206896551724
2026-02-11,KOSDAQ,434,79,33,13,0.16455696202531644
2026-02-11,KOSPI_KOSDAQ_ALL,877,167,91,34,0.20359281437125748
2026-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,677,127,55,19,0.14960629921259844
2026-02-23,K200,200,39,35,13,0.3333333333333333
2026-02-23,KOSPI_EX_K200,253,49,20,3,0.061224489795918366
2026-02-23,KOSPI_ALL,453,89,55,15,0.16853932584269662
2026-02-23,KOSDAQ,433,79,32,15,0.189873417721519
2026-02-23,KOSPI_KOSDAQ_ALL,886,168,87,30,0.17857142857142858
2026-02-23,KOSDAQ_PLUS_KOSPI_EX_K200,686,129,52,19,0.14728682170542637
2026-03-03,K200,200,39,35,14,0.358974358974359
2026-03-03,KOSPI_EX_K200,244,47,18,4,0.0851063829787234
2026-03-03,KOSPI_ALL,444,87,54,20,0.22988505747126436
2026-03-03,KOSDAQ,421,77,31,12,0.15584415584415584
2026-03-03,KOSPI_KOSDAQ_ALL,865,165,85,32,0.19393939393939394
2026-03-03,KOSDAQ_PLUS_KOSPI_EX_K200,665,125,50,17,0.136
2026-03-10,K200,200,39,34,15,0.38461538461538464
2026-03-10,KOSPI_EX_K200,237,46,19,5,0.10869565217391304
2026-03-10,KOSPI_ALL,437,85,53,20,0.23529411764705882
2026-03-10,KOSDAQ,409,75,31,10,0.13333333333333333
2026-03-10,KOSPI_KOSDAQ_ALL,846,161,85,31,0.19254658385093168
2026-03-10,KOSDAQ_PLUS_KOSPI_EX_K200,646,121,50,15,0.12396694214876033
2026-03-17,K200,200,39,34,17,0.4358974358974359
2026-03-17,KOSPI_EX_K200,237,46,19,4,0.08695652173913043
2026-03-17,KOSPI_ALL,437,86,53,19,0.22093023255813954
2026-03-17,KOSDAQ,431,79,31,12,0.1518987341772152
2026-03-17,KOSPI_KOSDAQ_ALL,868,165,85,31,0.18787878787878787
2026-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,668,125,50,17,0.136
2026-03-24,K200,200,39,34,16,0.41025641025641024
2026-03-24,KOSPI_EX_K200,237,46,19,4,0.08695652173913043
2026-03-24,KOSPI_ALL,437,86,54,22,0.2558139534883721
2026-03-24,KOSDAQ,427,79,30,13,0.16455696202531644
2026-03-24,KOSPI_KOSDAQ_ALL,864,165,84,33,0.2
2026-03-24,KOSDAQ_PLUS_KOSPI_EX_K200,664,125,50,17,0.136
2026-03-31,K200,200,39,34,16,0.41025641025641024
2026-03-31,KOSPI_EX_K200,231,45,19,3,0.06666666666666667
