sample,factor_universe,market_target,horizon,state,state_bin,train_q1,train_q2,n,mean_fwd_return,median_fwd_return,positive_market_share,mean_tstat
OOS,KOSPI_EX_K200,KOSDAQ,5,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,48,-0.0038777687909907614,-0.0007742133261096228,0.5,-0.9679548122053886
OOS,KOSPI_EX_K200,KOSDAQ,5,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,55,0.011826044905519167,0.009560686328032898,0.5818181818181818,2.0550674352132208
TRAIN,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,107,-0.006054389630405083,-0.006418884304252804,0.45794392523364486,-0.9120300943931825
TRAIN,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,105,0.00370240101290372,0.007706864417113455,0.6,0.49618031650270494
TRAIN,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,108,0.0036028453904690485,-0.0003771690856174089,0.5,0.5906007042527394
OOS,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,70,-0.0024153781034159326,0.0029265552714184658,0.5571428571428572,-0.2384275615235492
OOS,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,47,0.007781522261252532,0.015088596761923397,0.6382978723404256,0.9248450056456251
OOS,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,54,0.0115728411276662,0.010939213240755141,0.5740740740740741,0.9867235215662026
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,107,2.784646362628756e-05,0.0017533715513161244,0.5700934579439252,0.03058520477669033
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,105,0.0006344417480499573,-0.0004923313358512107,0.45714285714285713,0.6129908791556526
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,108,-0.0008607693475354818,0.00025199119766164505,0.5370370370370371,-0.8738507786188723
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,71,0.0030495600149042005,0.003575132169051982,0.5915492957746479,1.0298949954181873
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,48,0.0013880476470972134,0.0019323158637343239,0.5833333333333334,0.6454959277356666
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,55,-0.0013506930739570864,-9.062631137303088e-05,0.4909090909090909,-0.4361827363226793
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,107,-0.00046580097157259846,0.0009959544780801636,0.5233644859813084,-0.1887927028380746
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,105,0.0024898704278188796,0.003581535126499251,0.638095238095238,1.1636189044840353
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,108,-0.0016050587361342587,0.002604880786694709,0.5555555555555556,-0.6472490776891902
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,71,0.0013713213803013932,0.007366223189769858,0.5633802816901409,0.25207784744682915
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,48,0.0010086726559766811,0.0023035394772262336,0.5208333333333334,0.3099530421804323
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,55,0.01640793758861241,0.01511240326001955,0.6363636363636364,3.503186816891541
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,107,-0.00293340167560312,0.00658673468163696,0.5233644859813084,-0.5772001189338036
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,105,0.005683607071502969,0.008754044269837774,0.6,1.0255988011064892
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,108,0.0006965877230855816,0.0013785703120510297,0.5185185185185185,0.1545550930589767
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,70,0.014059202519457206,0.015506131110933165,0.6285714285714286,1.2490033277862078
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,47,0.019126334813829898,0.026985477639326103,0.6382978723404256,2.4058276832740146
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,54,0.043508476562035873,0.016015210822492243,0.6481481481481481,3.5729672374285824
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,107,-0.000748468358474095,0.0009390755099428924,0.5607476635514018,-0.6234316316283725
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,105,0.0005289796828237286,-1.3348085790400669e-05,0.49523809523809526,0.46492641442382043
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,108,0.0003230034736557978,0.0015464314417199172,0.5740740740740741,0.27096488852307615
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,71,0.0019628365684940304,0.0026929190318790088,0.5633802816901409,0.7599122124193772
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,48,-4.795270875225355e-05,0.001533412410081022,0.5416666666666666,-0.026532903350898106
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,55,-0.0012536677033389183,0.0038793638897680486,0.5818181818181818,-0.37604782657282354
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,107,-0.0032504618455197836,0.0008436416880197958,0.5233644859813084,-1.0313798865926258
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,105,0.0034159806231447644,0.005651640789168907,0.5714285714285714,1.1151846121917997
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,108,-0.0008554718216613391,0.0023459901505068657,0.5462962962962963,-0.26161613459322425
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,71,-0.002174654898773497,-1.1971094124660846e-05,0.49295774647887325,-0.4531025592656108
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,48,-0.002547608480120118,0.0020949345867781683,0.5208333333333334,-0.6782220498033762
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,55,0.010993811899978128,0.007810062888886779,0.6363636363636364,2.1973892124003447
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,107,-0.007227824134423868,-0.0041212122421556635,0.4672897196261682,-1.1675226011324396
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,105,0.003018815666501767,0.009591736307852665,0.5714285714285714,0.42675988337019016
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,108,0.003349638374303825,-0.000596245315641789,0.5,0.5857018667496866
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT1_BREADTH,LOW,0.25431862018716067,0.3364485981308411,70,0.0003675149362530018,0.008355826660177746,0.5571428571428572,0.03977434879246269
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT1_BREADTH,MID,0.25431862018716067,0.3364485981308411,47,0.009535054968044205,0.018377686557488032,0.6382978723404256,1.2514078850796748
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT1_BREADTH,HIGH,0.25431862018716067,0.3364485981308411,54,0.011333399177481588,0.007362189006660506,0.5185185185185185,1.0546195308736095
TRAIN,KOSPI_EX_K200,K200,1,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,107,9.233426693816477e-05,0.00017639217117021346,0.5046728971962616,0.0981486460416727
TRAIN,KOSPI_EX_K200,K200,1,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,106,0.000483190758926912,0.00020681431576568854,0.5188679245283019,0.42176893119087977
TRAIN,KOSPI_EX_K200,K200,1,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,107,-0.0008669210166894461,0.0006039891292878503,0.5420560747663551,-1.0125998750412504
OOS,KOSPI_EX_K200,K200,1,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,67,0.001976006909625764,0.0031169120787593084,0.6119402985074627,0.4824087466747242
OOS,KOSPI_EX_K200,K200,1,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,42,0.0020321687225301767,0.0028692545459492987,0.5476190476190477,1.0794624375321429
OOS,KOSPI_EX_K200,K200,1,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,65,0.00029801952864962533,0.001096062661399076,0.5076923076923077,0.23074226882150123
TRAIN,KOSPI_EX_K200,K200,5,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,107,0.0019142935735058692,0.00235498109407511,0.5794392523364486,0.8684087828763407
TRAIN,KOSPI_EX_K200,K200,5,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,106,-0.0019362716099474491,-0.001600876561805734,0.4716981132075472,-0.8315102576513833
TRAIN,KOSPI_EX_K200,K200,5,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,107,0.000816231367831609,0.0035402956593075245,0.6074766355140186,0.34668121186191014
OOS,KOSPI_EX_K200,K200,5,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,67,0.010625976937110454,0.013240899324222446,0.6417910447761194,1.5869747212054415
OOS,KOSPI_EX_K200,K200,5,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,42,0.005881285102900808,0.0025878710053958923,0.5714285714285714,1.2710896705461487
OOS,KOSPI_EX_K200,K200,5,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,65,0.0037764357751604687,0.005635361503305649,0.5846153846153846,1.346908561355955
TRAIN,KOSPI_EX_K200,K200,20,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,107,0.006882226264121023,0.009593012598395215,0.5981308411214953,1.5808128436126212
TRAIN,KOSPI_EX_K200,K200,20,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,106,0.0034950297427917753,0.004005562462234293,0.5377358490566038,0.6161852933946149
TRAIN,KOSPI_EX_K200,K200,20,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,107,-0.005339798883208521,-0.00040464257785838775,0.4953271028037383,-1.1380762547020093
OOS,KOSPI_EX_K200,K200,20,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,64,0.03711768037975786,0.03350496989786104,0.65625,2.4008948937349275
OOS,KOSPI_EX_K200,K200,20,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,42,0.034839393658298835,0.01455957831201185,0.5952380952380952,2.848825399631357
OOS,KOSPI_EX_K200,K200,20,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,65,0.016719158062612635,0.015622792240258665,0.6615384615384615,2.6059176375108146
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,107,0.00039114183981012716,0.0002696499088411013,0.514018691588785,0.33022420932578
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,106,0.0003965761885019368,0.0016831151159903443,0.5849056603773585,0.3786304575131941
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,107,-0.0003508955140889514,4.770303608954781e-05,0.5046728971962616,-0.3538107380423195
OOS,KOSPI_EX_K200,KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,67,0.0003014152011365124,0.005273143102484469,0.6119402985074627,0.10315144695622971
OOS,KOSPI_EX_K200,KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,42,0.0016994917734002458,0.0033584840536149646,0.5952380952380952,0.8633162945335889
OOS,KOSPI_EX_K200,KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,65,-0.0009979364778587355,-0.000286526994046336,0.49230769230769234,-0.88374184303441
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,107,0.00038445759157779884,-5.2374163196265905e-05,0.4953271028037383,0.11842803209305769
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,106,-0.004389347812399044,-0.0020092125138354076,0.4811320754716981,-1.574436639976698
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,107,0.0029348806303349973,0.006978974820918831,0.5981308411214953,0.9954684454249924
OOS,KOSPI_EX_K200,KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,67,0.0022149924957753663,0.005412087943021072,0.582089552238806,0.4702169505479109
OOS,KOSPI_EX_K200,KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,42,0.004987858273587418,0.004023671373605167,0.5238095238095238,1.1625930882553166
OOS,KOSPI_EX_K200,KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,65,0.001863608081277957,0.004123217885281308,0.5538461538461539,0.6616245641082831
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,20,KOSDAQ_TA_SHARE,LOW,0.3935898716979272,0.45090051317611024,107,0.004147508673077464,0.006093097242869812,0.5607476635514018,0.6486376957797035
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,20,KOSDAQ_TA_SHARE,MID,0.3935898716979272,0.45090051317611024,106,-0.0012855520892430538,0.00039182793480257365,0.5094339622641509,-0.20984257215059282
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,20,KOSDAQ_TA_SHARE,HIGH,0.3935898716979272,0.45090051317611024,107,-0.005004661608746665,0.000963288431890775,0.5046728971962616,-0.8617574135686366
