sample,factor_universe,market_target,horizon,state,high_minus_low,diff_tstat,low_mean,high_mean,low_positive_share,high_positive_share,n_low,n_high
TRAIN,KOSPI_EX_K200,K200,20,MKT_ACT5_BREADTH,0.0008335733018184642,0.11953911857036906,-8.894402579487448e-05,0.0007446292760235897,0.514018691588785,0.5092592592592593,107,108
OOS,KOSPI_EX_K200,K200,20,MKT_ACT5_BREADTH,0.03204789280245762,1.7816609986991758,0.011024278091999833,0.04307217089445745,0.5517241379310345,0.6727272727272727,58,55
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,1,MKT_ACT5_BREADTH,0.0036894759332885252,2.317292751266906,-0.0013233890488041898,0.0023660868844843355,0.4953271028037383,0.6111111111111112,107,108
OOS,KOSPI_EX_K200,KOSPI_EX_K200,1,MKT_ACT5_BREADTH,-0.002190034582389439,-0.5932214272830257,0.0008219086432704451,-0.001368125939118994,0.5737704918032787,0.5454545454545454,61,55
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,5,MKT_ACT5_BREADTH,0.007302979101235319,1.6762998511143676,-0.0018928524517564961,0.005410126649478823,0.45794392523364486,0.6111111111111112,107,108
OOS,KOSPI_EX_K200,KOSPI_EX_K200,5,MKT_ACT5_BREADTH,0.0052457623027987125,0.8321409145254527,0.0011260679547486806,0.006371830257547393,0.5737704918032787,0.6363636363636364,61,55
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,20,MKT_ACT5_BREADTH,0.012963189093314415,1.4348140661934619,-0.004133367143931679,0.008829821949382735,0.48598130841121495,0.6018518518518519,107,108
OOS,KOSPI_EX_K200,KOSPI_EX_K200,20,MKT_ACT5_BREADTH,0.004952693252562613,0.38538226992762314,0.007118680841769947,0.01207137409433256,0.5862068965517241,0.5272727272727272,58,55
TRAIN,KOSPI_EX_K200,KOSPI_ALL,1,MKT_ACT5_BREADTH,0.0013687956289922633,0.9430809007315345,-0.0006601489240289121,0.0007086467049633512,0.48598130841121495,0.5370370370370371,107,108
OOS,KOSPI_EX_K200,KOSPI_ALL,1,MKT_ACT5_BREADTH,-0.004266150177495166,-0.8922330907159385,0.0033403083982876617,-0.0009258417792075043,0.5737704918032787,0.5636363636363636,61,55
TRAIN,KOSPI_EX_K200,KOSPI_ALL,5,MKT_ACT5_BREADTH,0.001984359302485047,0.6248588443981734,0.00019433260462153938,0.0021786919071065864,0.514018691588785,0.6018518518518519,107,108
OOS,KOSPI_EX_K200,KOSPI_ALL,5,MKT_ACT5_BREADTH,0.013125937500485378,1.6841806329927842,0.0004219040995786451,0.013547841600064022,0.5573770491803278,0.6181818181818182,61,55
TRAIN,KOSPI_EX_K200,KOSPI_ALL,20,MKT_ACT5_BREADTH,0.0019379630121764265,0.2762577897787749,-0.0005451815992444064,0.0013927814129320202,0.514018691588785,0.5092592592592593,107,108
OOS,KOSPI_EX_K200,KOSPI_ALL,20,MKT_ACT5_BREADTH,0.03055332923967409,1.7472797313882373,0.01062763876285837,0.04118096800253246,0.5517241379310345,0.6545454545454545,58,55
TRAIN,KOSPI_EX_K200,KOSDAQ,1,MKT_ACT5_BREADTH,0.0031412756846188475,1.6480620936750618,-0.0012551120010947936,0.0018861636835240541,0.48598130841121495,0.5462962962962963,107,108
OOS,KOSPI_EX_K200,KOSDAQ,1,MKT_ACT5_BREADTH,-0.0031201682937861634,-0.6426467307942183,0.001274997968200324,-0.001845170325585839,0.5081967213114754,0.5636363636363636,61,55
TRAIN,KOSPI_EX_K200,KOSDAQ,5,MKT_ACT5_BREADTH,0.005916597364930391,1.1830204436354834,-0.0009725474645505363,0.004944049900379855,0.5420560747663551,0.5925925925925926,107,108
OOS,KOSPI_EX_K200,KOSDAQ,5,MKT_ACT5_BREADTH,0.009706901254576721,1.1361359328768168,-0.0018807173002932309,0.007826183954283491,0.4918032786885246,0.5636363636363636,61,55
TRAIN,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT5_BREADTH,0.003968292032105957,0.4054646707686906,0.0008875330770534107,0.0048558251091593676,0.5233644859813084,0.5277777777777778,107,108
OOS,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT5_BREADTH,0.009410033074424532,0.5849993502494824,-0.0001459836695111124,0.00926404940491342,0.5517241379310345,0.6,58,55
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT5_BREADTH,0.0015881416511647995,1.088599461607261,-0.0007418756758495976,0.0008462659753152019,0.5046728971962616,0.5370370370370371,107,108
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT5_BREADTH,-0.004280477042318254,-0.9006370519111953,0.0032034970464651273,-0.0010769799958531266,0.5901639344262295,0.5454545454545454,61,55
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT5_BREADTH,0.0024873842765320052,0.7514510289042201,8.8439679137666e-06,0.002496228244445772,0.514018691588785,0.6388888888888888,107,108
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT5_BREADTH,0.012733011383924353,1.6687243395901208,0.00013307938966753536,0.012866090773591889,0.5409836065573771,0.6363636363636364,61,55
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT5_BREADTH,0.002216920123733068,0.30763264537167717,-0.000454280717877187,0.001762639405855881,0.5233644859813084,0.5370370370370371,107,108
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT5_BREADTH,0.02778483836895916,1.659908325572417,0.009401957330088586,0.037186795699047745,0.5689655172413793,0.6545454545454545,58,55
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT5_BREADTH,0.003326402204947878,1.9143916365722715,-0.001303809091715474,0.0020225931132324044,0.5420560747663551,0.5740740740740741,107,108
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT5_BREADTH,-0.002862550876717095,-0.6434952609367336,0.0011218156310420775,-0.0017407352456750174,0.5245901639344263,0.5272727272727272,61,55
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT5_BREADTH,0.006417946434810525,1.3890400902720301,-0.0014151668234041038,0.005002779611406422,0.5046728971962616,0.6203703703703703,107,108
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT5_BREADTH,0.008398719848498338,1.1055428159155198,-0.001091943728698552,0.007306776119799786,0.4918032786885246,0.6363636363636364,61,55
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT5_BREADTH,0.007232901496682894,0.7791878798081742,-0.0013198808997243725,0.005913020596958522,0.5233644859813084,0.5370370370370371,107,108
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT5_BREADTH,0.008468647371568019,0.5715178752421315,0.001618929557109435,0.010087576928677454,0.5517241379310345,0.5636363636363636,58,55
TRAIN,KOSPI_EX_K200,K200,1,MKT_ACT1_BREADTH,-0.0014119681718224738,-1.0511240520737994,0.00023415792831942667,-0.0011778102435030472,0.5607476635514018,0.49074074074074076,107,108
OOS,KOSPI_EX_K200,K200,1,MKT_ACT1_BREADTH,-0.004574568189009985,-1.0509649724381516,0.0032265277711783866,-0.0013480404178315985,0.5633802816901409,0.4909090909090909,71,55
TRAIN,KOSPI_EX_K200,K200,5,MKT_ACT1_BREADTH,-0.0020817634638872675,-0.6095286514888809,0.0003468615946116505,-0.001734901869275617,0.5607476635514018,0.5185185185185185,107,108
OOS,KOSPI_EX_K200,K200,5,MKT_ACT1_BREADTH,0.01539966705714025,2.0330958637131165,0.002157013814638064,0.017556680871778314,0.6338028169014085,0.6363636363636364,71,55
TRAIN,KOSPI_EX_K200,K200,20,MKT_ACT1_BREADTH,0.0018018951821225653,0.2702511280465612,-0.0017215219251890503,8.037325693351493e-05,0.5327102803738317,0.5092592592592593,107,108
OOS,KOSPI_EX_K200,K200,20,MKT_ACT1_BREADTH,0.03351540370334208,1.8631042713740709,0.017067026088414938,0.05058242979175702,0.6285714285714286,0.6481481481481481,70,54
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,1,MKT_ACT1_BREADTH,0.0011077127205530413,0.7227416067084779,-0.0004683186454116643,0.000639394075141377,0.514018691588785,0.5925925925925926,107,108
OOS,KOSPI_EX_K200,KOSPI_EX_K200,1,MKT_ACT1_BREADTH,-0.0028751709374085707,-0.8340154466558115,0.0012108332012183704,-0.0016643377361902,0.5633802816901409,0.5636363636363636,71,55
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,5,MKT_ACT1_BREADTH,0.002765809328140622,0.6575976873209952,-0.0033792112559066583,-0.0006134019277660362,0.48598130841121495,0.5370370370370371,107,108
OOS,KOSPI_EX_K200,KOSPI_EX_K200,5,MKT_ACT1_BREADTH,0.009867652717960605,1.7032205361122605,-0.0005976740278459346,0.00926997869011467,0.5352112676056338,0.6181818181818182,71,55
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,20,MKT_ACT1_BREADTH,0.012526465524154741,1.5515428080853146,-0.00871269842163942,0.003813767102515322,0.45794392523364486,0.5370370370370371,107,108
OOS,KOSPI_EX_K200,KOSPI_EX_K200,20,MKT_ACT1_BREADTH,0.0031726019810898037,0.26037530706873085,0.007730773170032772,0.010903375151122576,0.6,0.5,70,54
TRAIN,KOSPI_EX_K200,KOSPI_ALL,1,MKT_ACT1_BREADTH,-0.0011765802634650946,-0.8887199415304611,0.0001726242711147054,-0.001003955992350389,0.5514018691588785,0.5092592592592593,107,108
OOS,KOSPI_EX_K200,KOSPI_ALL,1,MKT_ACT1_BREADTH,-0.0044761010419279885,-1.0444241852686025,0.003089963115419322,-0.0013861379265086664,0.5774647887323944,0.509090909090909,71,55
TRAIN,KOSPI_EX_K200,KOSPI_ALL,5,MKT_ACT1_BREADTH,-0.0016139849156472192,-0.4749765848277802,-4.134509233911157e-05,-0.0016553300079863308,0.5233644859813084,0.5185185185185185,107,108
OOS,KOSPI_EX_K200,KOSPI_ALL,5,MKT_ACT1_BREADTH,0.015162273279142678,2.0527603939346792,0.0019280088418172393,0.017090282120959917,0.5774647887323944,0.6363636363636364,71,55
TRAIN,KOSPI_EX_K200,KOSPI_ALL,20,MKT_ACT1_BREADTH,0.0027547608601657773,0.41389255489926685,-0.0024505923503151845,0.0003041685098505927,0.5327102803738317,0.5092592592592593,107,108
OOS,KOSPI_EX_K200,KOSPI_ALL,20,MKT_ACT1_BREADTH,0.031783182903337204,1.8240396972993245,0.01635670368335193,0.048139886586689135,0.6285714285714286,0.6296296296296297,70,54
TRAIN,KOSPI_EX_K200,KOSDAQ,1,MKT_ACT1_BREADTH,0.0010893428621017547,0.583181055645463,-0.0009091246738722844,0.00018021818822947026,0.4953271028037383,0.5277777777777778,107,108
OOS,KOSPI_EX_K200,KOSDAQ,1,MKT_ACT1_BREADTH,-0.0033739741070977006,-0.7289166319365529,0.002349699588220494,-0.0010242745188772065,0.5774647887323944,0.6181818181818182,71,55
TRAIN,KOSPI_EX_K200,KOSDAQ,5,MKT_ACT1_BREADTH,0.00221642156507021,0.4477263536824884,-0.0031090155293425625,-0.0008925939642723526,0.5233644859813084,0.5092592592592593,107,108
OOS,KOSPI_EX_K200,KOSDAQ,5,MKT_ACT1_BREADTH,0.014521240890539638,1.8501579629224059,-0.00269519598502047,0.011826044905519167,0.5070422535211268,0.5818181818181818,71,55
TRAIN,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT1_BREADTH,0.00965723502087413,1.0711654554944905,-0.006054389630405083,0.0036028453904690485,0.45794392523364486,0.5,107,108
OOS,KOSPI_EX_K200,KOSDAQ,20,MKT_ACT1_BREADTH,0.013988219231082132,0.9025878868031102,-0.0024153781034159326,0.0115728411276662,0.5571428571428572,0.5740740740740741,70,54
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT1_BREADTH,-0.0008886158111617693,-0.6624799017436768,2.784646362628756e-05,-0.0008607693475354818,0.5700934579439252,0.5370370370370371,107,108
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,MKT_ACT1_BREADTH,-0.004400253088861287,-1.0270199489819076,0.0030495600149042005,-0.0013506930739570864,0.5915492957746479,0.4909090909090909,71,55
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT1_BREADTH,-0.0011392577645616604,-0.32567683180663143,-0.00046580097157259846,-0.0016050587361342587,0.5233644859813084,0.5555555555555556,107,108
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,MKT_ACT1_BREADTH,0.015036616208311017,2.0946592123490992,0.0013713213803013932,0.01640793758861241,0.5633802816901409,0.6363636363636364,71,55
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT1_BREADTH,0.0036299893986887015,0.5343915713839552,-0.00293340167560312,0.0006965877230855816,0.5233644859813084,0.5185185185185185,107,108
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,MKT_ACT1_BREADTH,0.029449274042578667,1.7758982353524408,0.014059202519457206,0.043508476562035873,0.6285714285714286,0.6481481481481481,70,54
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT1_BREADTH,0.0010714718321298928,0.6333165976431469,-0.000748468358474095,0.0003230034736557978,0.5607476635514018,0.5740740740740741,107,108
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,MKT_ACT1_BREADTH,-0.0032165042718329487,-0.7626848667034347,0.0019628365684940304,-0.0012536677033389183,0.5633802816901409,0.5818181818181818,71,55
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT1_BREADTH,0.0023949900238584444,0.5273601475233741,-0.0032504618455197836,-0.0008554718216613391,0.5233644859813084,0.5462962962962963,107,108
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,MKT_ACT1_BREADTH,0.013168466798751624,1.89939461071894,-0.002174654898773497,0.010993811899978128,0.49295774647887325,0.6363636363636364,71,55
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT1_BREADTH,0.010577462508727693,1.2550279117430172,-0.007227824134423868,0.003349638374303825,0.4672897196261682,0.5,107,108
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,MKT_ACT1_BREADTH,0.010965884241228586,0.7737367563097726,0.0003675149362530018,0.011333399177481588,0.5571428571428572,0.5185185185185185,70,54
TRAIN,KOSPI_EX_K200,K200,1,KOSDAQ_TA_SHARE,-0.0009592552836276109,-0.7541292976511886,9.233426693816477e-05,-0.0008669210166894461,0.5046728971962616,0.5420560747663551,107,107
OOS,KOSPI_EX_K200,K200,1,KOSDAQ_TA_SHARE,-0.0016779873809761384,-0.3906905613948792,0.001976006909625764,0.00029801952864962533,0.6119402985074627,0.5076923076923077,67,65
TRAIN,KOSPI_EX_K200,K200,5,KOSDAQ_TA_SHARE,-0.00109806220567426,-0.34045351350400843,0.0019142935735058692,0.000816231367831609,0.5794392523364486,0.6074766355140186,107,107
OOS,KOSPI_EX_K200,K200,5,KOSDAQ_TA_SHARE,-0.006849541161949985,-0.9435831373364983,0.010625976937110454,0.0037764357751604687,0.6417910447761194,0.5846153846153846,67,65
TRAIN,KOSPI_EX_K200,K200,20,KOSDAQ_TA_SHARE,-0.012222025147329544,-1.9094993392980422,0.006882226264121023,-0.005339798883208521,0.5981308411214953,0.4953271028037383,107,107
OOS,KOSPI_EX_K200,K200,20,KOSDAQ_TA_SHARE,-0.020398522317145222,-1.2186692162111228,0.03711768037975786,0.016719158062612635,0.65625,0.6615384615384615,64,65
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,-0.0007420373538990785,-0.4803292134700289,0.00039114183981012716,-0.0003508955140889514,0.514018691588785,0.5046728971962616,107,107
OOS,KOSPI_EX_K200,KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,-0.0012993516789952479,-0.4147751023331382,0.0003014152011365124,-0.0009979364778587355,0.6119402985074627,0.49230769230769234,67,65
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,0.0025504230387571984,0.5815848151325705,0.00038445759157779884,0.0029348806303349973,0.4953271028037383,0.5981308411214953,107,107
OOS,KOSPI_EX_K200,KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,-0.0003513844144974094,-0.06402217770297207,0.0022149924957753663,0.001863608081277957,0.582089552238806,0.5538461538461539,67,65
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,20,KOSDAQ_TA_SHARE,-0.009152170281824128,-1.0595407540765363,0.004147508673077464,-0.005004661608746665,0.5607476635514018,0.5046728971962616,107,107
OOS,KOSPI_EX_K200,KOSPI_EX_K200,20,KOSDAQ_TA_SHARE,0.014994972749028227,1.3345676690111068,-0.0001534912225474895,0.014841481526480738,0.484375,0.6615384615384615,64,65
TRAIN,KOSPI_EX_K200,KOSPI_ALL,1,KOSDAQ_TA_SHARE,-0.0009608320778613925,-0.7597973490934352,0.0001262771717148662,-0.0008345549061465262,0.4953271028037383,0.5233644859813084,107,107
OOS,KOSPI_EX_K200,KOSPI_ALL,1,KOSDAQ_TA_SHARE,-0.0016998373628936939,-0.4028854045377646,0.0018817557922507285,0.00018191842935703464,0.6119402985074627,0.5384615384615384,67,65
TRAIN,KOSPI_EX_K200,KOSPI_ALL,5,KOSDAQ_TA_SHARE,-0.0007404963043192425,-0.22837584797604374,0.0017253397432283606,0.000984843438909118,0.5794392523364486,0.5981308411214953,107,107
OOS,KOSPI_EX_K200,KOSPI_ALL,5,KOSDAQ_TA_SHARE,-0.006471041670755986,-0.9123008803469744,0.010114794673216127,0.003643753002460141,0.6119402985074627,0.5692307692307692,67,65
TRAIN,KOSPI_EX_K200,KOSPI_ALL,20,KOSDAQ_TA_SHARE,-0.01200096728078328,-1.8600087549719604,0.0065400953256761615,-0.005460871955107119,0.5981308411214953,0.514018691588785,107,107
OOS,KOSPI_EX_K200,KOSPI_ALL,20,KOSDAQ_TA_SHARE,-0.01813609386141364,-1.1140875052730066,0.034770036604355986,0.016633942742942345,0.640625,0.6615384615384615,64,65
TRAIN,KOSPI_EX_K200,KOSDAQ,1,KOSDAQ_TA_SHARE,0.0007024617160170721,0.40396870808101987,-0.0006785243035314487,2.3937412485623374e-05,0.5233644859813084,0.4766355140186916,107,107
OOS,KOSPI_EX_K200,KOSDAQ,1,KOSDAQ_TA_SHARE,0.0006785509512245417,0.16261116168819684,-0.0008767380206370748,-0.0001981870694125331,0.582089552238806,0.5384615384615384,67,65
TRAIN,KOSPI_EX_K200,KOSDAQ,5,KOSDAQ_TA_SHARE,0.003226313295344718,0.6684390835085683,-0.0004567575977935739,0.002769555697551144,0.5514018691588785,0.6074766355140186,107,107
OOS,KOSPI_EX_K200,KOSDAQ,5,KOSDAQ_TA_SHARE,0.0011399348388832387,0.16915759853928503,-0.0010460312434736935,9.390359540954522e-05,0.5074626865671642,0.5384615384615384,67,65
TRAIN,KOSPI_EX_K200,KOSDAQ,20,KOSDAQ_TA_SHARE,-0.015320028698326646,-1.6209114519194305,0.007764011772069343,-0.007556016926257303,0.5700934579439252,0.45794392523364486,107,107
OOS,KOSPI_EX_K200,KOSDAQ,20,KOSDAQ_TA_SHARE,0.02960548206671032,2.089599130263172,-0.014035185985289555,0.015570296081420763,0.46875,0.6923076923076923,64,65
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,KOSDAQ_TA_SHARE,-0.0007237978697757473,-0.5642552554494552,7.808658299405852e-06,-0.0007159892114763414,0.5233644859813084,0.4953271028037383,107,107
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,KOSDAQ_TA_SHARE,-0.0014816184603416163,-0.3547209577617881,0.0015952458600088433,0.00011362739966722704,0.5970149253731343,0.5230769230769231,67,65
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,KOSDAQ_TA_SHARE,-0.00014817484121037875,-0.04413350854431073,0.0013963440573178387,0.00124816921610746,0.616822429906542,0.616822429906542,107,107
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,KOSDAQ_TA_SHARE,-0.005723642406665327,-0.8340675046915984,0.008826867544735436,0.0031032251380701086,0.6268656716417911,0.5538461538461539,67,65
TRAIN,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,KOSDAQ_TA_SHARE,-0.012428085995149251,-1.8652177206595622,0.00664195506197832,-0.005786130933170932,0.6074766355140186,0.5046728971962616,107,107
OOS,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,KOSDAQ_TA_SHARE,-0.012478369806305942,-0.8014750181758556,0.028870958431516703,0.01639258862521076,0.625,0.6615384615384615,64,65
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,0.00019412273315907487,0.12027182832017226,-0.0003134393756819373,-0.00011931664252286246,0.5514018691588785,0.5046728971962616,107,107
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,KOSDAQ_TA_SHARE,8.906720169513322e-05,0.023392554249329525,-0.0005467691618409014,-0.00045770196014576815,0.5671641791044776,0.5230769230769231,67,65
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,0.00301190366837587,0.6638712571424431,-0.00024303324668147378,0.0027688704216943965,0.5700934579439252,0.5887850467289719,107,107
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,KOSDAQ_TA_SHARE,0.0008913357990407688,0.14494679744095493,-0.00022185900305159468,0.0006694767959891741,0.5522388059701493,0.5384615384615384,67,65
TRAIN,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,KOSDAQ_TA_SHARE,-0.012969063320610461,-1.4580219435958135,0.006109351144058246,-0.006859712176552216,0.5700934579439252,0.45794392523364486,107,107
OOS,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,KOSDAQ_TA_SHARE,0.025517364711967434,1.966235097925979,-0.010103338960731633,0.0154140257512358,0.453125,0.6923076923076923,64,65
TRAIN,KOSPI_EX_K200,K200,1,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.000990836779337725,-0.7017375098277622,0.0007157986510991848,-0.0002750381282385401,0.5700934579439252,0.4909090909090909,107,110
OOS,KOSPI_EX_K200,K200,1,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.0011384837078551274,-0.26783274071659535,0.0025998026888490854,0.001461318980993958,0.5507246376811594,0.6,69,60
TRAIN,KOSPI_EX_K200,K200,5,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.0024755279359712163,-0.8268669613498504,0.003800389627819113,0.001324861691847897,0.6261682242990654,0.5636363636363636,107,110
OOS,KOSPI_EX_K200,K200,5,FACTOR_TOP_ACT5_BREADTH_MEAN,0.011399741640130811,1.5555843403515859,0.0009677002351412636,0.012367441875272075,0.5797101449275363,0.6166666666666667,69,60
TRAIN,KOSPI_EX_K200,K200,20,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.003935860014345517,-0.5947543639548021,0.006393608401399697,0.0024577483870541796,0.5981308411214953,0.5181818181818182,107,110
OOS,KOSPI_EX_K200,K200,20,FACTOR_TOP_ACT5_BREADTH_MEAN,0.019681356404733723,1.2293600870155226,0.013365374073016537,0.03304673047775026,0.6212121212121212,0.65,66,60
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,1,FACTOR_TOP_ACT5_BREADTH_MEAN,0.0005795525312871478,0.38580679801384155,0.0007322597487012588,0.0013118122799884067,0.5420560747663551,0.5818181818181818,107,110
OOS,KOSPI_EX_K200,KOSPI_EX_K200,1,FACTOR_TOP_ACT5_BREADTH_MEAN,5.062069265261075e-05,0.015399090143163851,0.0003786351035974154,0.00042925579625002617,0.5507246376811594,0.5833333333333334,69,60
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,5,FACTOR_TOP_ACT5_BREADTH_MEAN,0.0028719109622872127,0.6829658407809903,0.0020611982279642354,0.004933109190251448,0.5514018691588785,0.6272727272727273,107,110
OOS,KOSPI_EX_K200,KOSPI_EX_K200,5,FACTOR_TOP_ACT5_BREADTH_MEAN,0.007093928370751787,1.2292056884791398,-0.0003267285245611443,0.0067671998461906425,0.5072463768115942,0.6,69,60
TRAIN,KOSPI_EX_K200,KOSPI_EX_K200,20,FACTOR_TOP_ACT5_BREADTH_MEAN,0.009004161099478032,1.0775285384566575,0.0014896657177636728,0.010493826817241704,0.5233644859813084,0.6272727272727273,107,110
OOS,KOSPI_EX_K200,KOSPI_EX_K200,20,FACTOR_TOP_ACT5_BREADTH_MEAN,0.0020031404749900244,0.1714303545700159,0.005600078833316025,0.0076032193083060496,0.5606060606060606,0.5333333333333333,66,60
TRAIN,KOSPI_EX_K200,KOSPI_ALL,1,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.000834963990884808,-0.6013745534120464,0.0007062829789029022,-0.00012868101198190577,0.5420560747663551,0.4909090909090909,107,110
OOS,KOSPI_EX_K200,KOSPI_ALL,1,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.0011053594025471625,-0.26435948724561453,0.002461993687175619,0.0013566342846284564,0.5507246376811594,0.6,69,60
TRAIN,KOSPI_EX_K200,KOSPI_ALL,5,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.002018151302722803,-0.6740091822898973,0.0036321143714709765,0.0016139630687481733,0.6074766355140186,0.5636363636363636,107,110
OOS,KOSPI_EX_K200,KOSPI_ALL,5,FACTOR_TOP_ACT5_BREADTH_MEAN,0.011132713364121314,1.5512293941548854,0.000876710429895277,0.01200942379401659,0.5507246376811594,0.6166666666666667,69,60
TRAIN,KOSPI_EX_K200,KOSPI_ALL,20,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.0027976116635820988,-0.42368552436954354,0.005862962121348117,0.003065350457766018,0.5981308411214953,0.5272727272727272,107,110
OOS,KOSPI_EX_K200,KOSPI_ALL,20,FACTOR_TOP_ACT5_BREADTH_MEAN,0.01850748490177649,1.1878371531850007,0.012845581837365306,0.031353066739141795,0.6212121212121212,0.6333333333333333,66,60
TRAIN,KOSPI_EX_K200,KOSDAQ,1,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.000893432870068276,-0.4832369691897173,0.0016328588860642316,0.0007394260159959556,0.5420560747663551,0.509090909090909,107,110
OOS,KOSPI_EX_K200,KOSDAQ,1,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.003013045751757799,-0.6962984538693241,0.002154551533667578,-0.000858494218090221,0.5507246376811594,0.6,69,60
TRAIN,KOSPI_EX_K200,KOSDAQ,5,FACTOR_TOP_ACT5_BREADTH_MEAN,0.00041624785552953937,0.08642450151944969,0.004081078497478787,0.004497326353008326,0.6355140186915887,0.5909090909090909,107,110
OOS,KOSPI_EX_K200,KOSDAQ,5,FACTOR_TOP_ACT5_BREADTH_MEAN,0.011495620875330901,1.485887066816033,-0.002718147662504516,0.008777473212826386,0.4927536231884058,0.6,69,60
TRAIN,KOSPI_EX_K200,KOSDAQ,20,FACTOR_TOP_ACT5_BREADTH_MEAN,-0.0020065824777120937,-0.2124087645343962,0.00667059838296061,0.004664015905248516,0.5420560747663551,0.4909090909090909,107,110
OOS,KOSPI_EX_K200,KOSDAQ,20,FACTOR_TOP_ACT5_BREADTH_MEAN,0.009689126606897306,0.6874309354650201,-0.005543025014485532,0.004146101592411775,0.5454545454545454,0.5833333333333334,66,60
