universe,eval_year,model,action,feature,coef_std,alpha
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,MOMENTUM_top_20d,-0.00015573280190043704,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,MOMENTUM_spread_20d,-3.195413154953821e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,MOMENTUM_top_60d,-0.00029788591934781674,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,MOMENTUM_spread_60d,-0.00048471731161974977,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,MOMENTUM_member_positive_spread_share_20d,7.824570721363034e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,MOMENTUM_member_same_sign_20d,0.0003676856229168001,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,REVISION_top_20d,0.0002189188583975197,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,REVISION_spread_20d,0.0002734729050293223,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,REVISION_top_60d,-0.00029815274597092597,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,REVISION_spread_60d,-0.0003577516814392302,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,REVISION_member_positive_spread_share_20d,0.00021384426536610388,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,REVISION_member_same_sign_20d,-0.0006274943969932393,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,VALUE_top_20d,0.00033347618236072914,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,VALUE_spread_20d,4.439618770677436e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,VALUE_top_60d,-0.00032218440108431625,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,VALUE_spread_60d,-0.00043478304621488576,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,VALUE_member_positive_spread_share_20d,-0.00020504951920436807,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,VALUE_member_same_sign_20d,-8.328526089195198e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,FLOW_top_20d,0.00026934676970403977,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,FLOW_spread_20d,0.00031529757113302843,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,FLOW_top_60d,-0.00022722464628221456,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,FLOW_spread_60d,-0.00014754594623044535,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,FLOW_member_positive_spread_share_20d,0.000407287622985429,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,REVISION,FLOW_member_same_sign_20d,0.00019074905417864783,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,VALUE,MKT_RET_20D,0.0004213776321185767,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,VALUE,MKT_RET_60D,-0.000893254765182613,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,VALUE,MKT_VOL_20D,-0.0003604887540359245,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,VALUE,MKT_DD_60D,0.000661146339998333,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,VALUE,LIQ_5D_20D,-0.00014622927866098643,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,VALUE,LIQ_1D_20D,-0.0011893249019055095,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,RELATIVE_WORKING_BREADTH,0.0006278983659337792,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,ABS_CONFIRMED_BREADTH,0.000787555594058809,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,DEFENSIVE_WORKING_BREADTH,-0.00010352454553579912,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,REVERSE_BREADTH,-0.0005908336373382753,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,BEARISH_REVERSE_BREADTH,0.0005739284248975651,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,POSITIVE_ABS_BREADTH,0.00010545215479456278,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,WPLUS_FAMILY_SHARE,0.0001725357259994412,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,WMINUS_FAMILY_SHARE,-6.273948112736914e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,RMINUS_FAMILY_SHARE,0.00014739226468482418,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,WPLUS_PAIR_SHARE,0.00048212142357422297,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,CONFLICT_PAIR_SHARE,-0.0005384600058536915,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,LEADER_STRENGTH_60D,3.5953378318112975e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,SPREAD_DISPERSION_20D,0.0004745509748993116,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,FAMILY_MEMBER_AGREEMENT,-0.00011115154761685972,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,MOMENTUM_top_20d,0.00030227967175656956,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,MOMENTUM_spread_20d,0.00011711294432741588,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,MOMENTUM_top_60d,-0.00045623018180315615,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,MOMENTUM_spread_60d,0.0005303379299247356,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,MOMENTUM_member_positive_spread_share_20d,0.0006285549280636724,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,MOMENTUM_member_same_sign_20d,0.0005818884065399146,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,REVISION_top_20d,0.0003505055194064849,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,REVISION_spread_20d,0.00023804601529527563,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,REVISION_top_60d,-0.00018007061966959385,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,REVISION_spread_60d,-0.0011327713865713178,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,REVISION_member_positive_spread_share_20d,9.801772508061119e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,REVISION_member_same_sign_20d,-0.00016061186240562143,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,VALUE_top_20d,-0.0001382145817230429,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,VALUE_spread_20d,0.00013624253405392471,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,VALUE_top_60d,-0.0004306855649375454,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,VALUE_spread_60d,0.00032357993960728705,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,VALUE_member_positive_spread_share_20d,0.0008758330442059039,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,VALUE_member_same_sign_20d,-0.0013909865084213574,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,FLOW_top_20d,0.0006015855967727237,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,FLOW_spread_20d,0.0006046211164067303,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,FLOW_top_60d,-3.993362326701121e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,FLOW_spread_60d,-0.0005374338489992928,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,FLOW_member_positive_spread_share_20d,0.0003740249541854527,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,VALUE,FLOW_member_same_sign_20d,0.00044767113389601555,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MKT_RET_20D,-0.00035467820494169825,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MKT_RET_60D,-0.0002722034748617838,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MKT_VOL_20D,-0.00018083973772261286,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MKT_DD_60D,0.0009378027468751544,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,LIQ_5D_20D,-0.0006292873031871059,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,LIQ_1D_20D,-0.001131743350887034,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,RELATIVE_WORKING_BREADTH,0.0007402615803754907,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,ABS_CONFIRMED_BREADTH,0.0008637844843337511,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,DEFENSIVE_WORKING_BREADTH,-7.310421061531425e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,REVERSE_BREADTH,-0.0005542401766834825,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,BEARISH_REVERSE_BREADTH,0.0004312888469929276,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,POSITIVE_ABS_BREADTH,0.000265660253012164,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,WPLUS_FAMILY_SHARE,0.00021264991103513202,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,WMINUS_FAMILY_SHARE,-0.00013773653585412172,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,RMINUS_FAMILY_SHARE,0.0001825212114314488,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,WPLUS_PAIR_SHARE,0.0004272276806258262,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,CONFLICT_PAIR_SHARE,-0.0005571407077956145,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,LEADER_STRENGTH_60D,0.00011553382498574765,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,SPREAD_DISPERSION_20D,0.0005923626322388497,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,FAMILY_MEMBER_AGREEMENT,-0.00013683015457128768,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MOMENTUM_top_20d,0.00046537480582977303,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MOMENTUM_spread_20d,0.0001893474524518606,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MOMENTUM_top_60d,-0.0004439007085776073,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MOMENTUM_spread_60d,0.00048174909213524866,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MOMENTUM_member_positive_spread_share_20d,0.0006192532051536788,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,MOMENTUM_member_same_sign_20d,0.0006315886220971473,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,REVISION_top_20d,0.00044654101677683514,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,REVISION_spread_20d,0.000109387088841314,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,REVISION_top_60d,-0.0002873729497636022,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,REVISION_spread_60d,-0.0012883458346360263,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,REVISION_member_positive_spread_share_20d,3.4050654198514426e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,REVISION_member_same_sign_20d,-0.00018729815837271487,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,VALUE_top_20d,-0.0001194657793725067,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,VALUE_spread_20d,7.813942816870377e-05,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,VALUE_top_60d,-0.0005532847221610401,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,VALUE_spread_60d,0.00027827618769630077,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,VALUE_member_positive_spread_share_20d,0.0007696382952933227,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,VALUE_member_same_sign_20d,-0.0013926657170455457,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,FLOW_top_20d,0.0006803524662258378,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,FLOW_spread_20d,0.0005481415528799413,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,FLOW_top_60d,-0.00011953289563130392,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,FLOW_spread_60d,-0.00042601052973313723,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,FLOW_member_positive_spread_share_20d,0.00044625211767798965,100.0
KOSPI_KOSDAQ_ALL,2022,FULL,VALUE,FLOW_member_same_sign_20d,0.0003729576427727179,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,FLOW,MKT_RET_20D,0.00039886670675056237,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,FLOW,MKT_RET_60D,-0.0005938918403344502,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,FLOW,MKT_VOL_20D,-0.00032871203472806693,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,FLOW,MKT_DD_60D,-0.00043216668412932464,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,FLOW,LIQ_5D_20D,-0.00011466074470621665,100.0
KOSPI_KOSDAQ_ALL,2022,MARKET_ONLY,FLOW,LIQ_1D_20D,0.0003967763917305779,100.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,RELATIVE_WORKING_BREADTH,-0.0009495362348067092,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,ABS_CONFIRMED_BREADTH,-7.127566130431354e-06,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,DEFENSIVE_WORKING_BREADTH,0.0018304461856875759,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,REVERSE_BREADTH,-0.00035624561601475623,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,BEARISH_REVERSE_BREADTH,-0.00011392531232497005,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,POSITIVE_ABS_BREADTH,0.004482217791571456,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,WPLUS_FAMILY_SHARE,-0.0026096860101883297,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,WMINUS_FAMILY_SHARE,0.00016967643912104606,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,RMINUS_FAMILY_SHARE,0.001781409488988037,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,WPLUS_PAIR_SHARE,0.0013810655596738887,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,CONFLICT_PAIR_SHARE,-0.000780315836251505,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,LEADER_STRENGTH_60D,0.0005516562790494751,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,SPREAD_DISPERSION_20D,0.0002211911017133921,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,FAMILY_MEMBER_AGREEMENT,-9.587795410652411e-06,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,MOMENTUM_top_20d,-0.005834209972799497,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,MOMENTUM_spread_20d,0.0025575115325265885,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,MOMENTUM_top_60d,0.0009779207007268287,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,MOMENTUM_spread_60d,0.00035588817558172316,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,MOMENTUM_member_positive_spread_share_20d,-4.409322435071624e-05,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,MOMENTUM_member_same_sign_20d,5.5266923273653706e-05,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,REVISION_top_20d,0.0028757075759005867,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,REVISION_spread_20d,-7.773144052154705e-05,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,REVISION_top_60d,0.0035401737589913582,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,REVISION_spread_60d,-0.002933902051085485,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,REVISION_member_positive_spread_share_20d,0.001327815354574566,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,REVISION_member_same_sign_20d,-0.0009604130408043844,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,VALUE_top_20d,0.0012502901651972723,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,VALUE_spread_20d,0.0011011202381526221,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,VALUE_top_60d,-0.0008910519893729752,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,VALUE_spread_60d,-0.0014382359890418074,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,VALUE_member_positive_spread_share_20d,-0.0014763828683399462,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,VALUE_member_same_sign_20d,0.00028593165133021514,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,FLOW_top_20d,0.0011335728346684257,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,FLOW_spread_20d,-0.0002595783656897185,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,FLOW_top_60d,-0.005175112910125045,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,FLOW_spread_60d,0.0005593607258457722,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,FLOW_member_positive_spread_share_20d,0.0005045285422575164,1.0
KOSPI_KOSDAQ_ALL,2022,FACTOR_ONLY,FLOW,FLOW_member_same_sign_20d,0.0005188309421396125,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MKT_RET_20D,0.001854731406295064,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MKT_RET_60D,-0.001131752488138861,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MKT_VOL_20D,-0.00018858431598446054,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MKT_DD_60D,-0.0006596395581948554,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,LIQ_5D_20D,-0.0005290329585429156,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,LIQ_1D_20D,0.00017470539632721615,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,RELATIVE_WORKING_BREADTH,-0.0006132423326129363,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,ABS_CONFIRMED_BREADTH,-0.00015506117843971977,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,DEFENSIVE_WORKING_BREADTH,0.0015155280502873157,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,REVERSE_BREADTH,-0.0004201695685541476,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,BEARISH_REVERSE_BREADTH,-0.0001686103484263092,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,POSITIVE_ABS_BREADTH,0.004463401916951186,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,WPLUS_FAMILY_SHARE,-0.003019967926533124,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,WMINUS_FAMILY_SHARE,5.4448775706674666e-05,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,RMINUS_FAMILY_SHARE,0.0016482119942059855,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,WPLUS_PAIR_SHARE,0.0015256567974380685,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,CONFLICT_PAIR_SHARE,-0.0006202620702389121,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,LEADER_STRENGTH_60D,0.0005954744332492815,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,SPREAD_DISPERSION_20D,0.0001623015617291907,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,FAMILY_MEMBER_AGREEMENT,1.4614944053025672e-05,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MOMENTUM_top_20d,-0.006354287404919177,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MOMENTUM_spread_20d,0.0026270274426523107,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MOMENTUM_top_60d,0.000476271453602174,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MOMENTUM_spread_60d,0.00042062759517688594,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MOMENTUM_member_positive_spread_share_20d,0.0001146272963859472,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,MOMENTUM_member_same_sign_20d,2.920618088433758e-05,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,REVISION_top_20d,0.0019330780944308123,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,REVISION_spread_20d,0.00019028315937950243,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,REVISION_top_60d,0.004659034622039835,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,REVISION_spread_60d,-0.0031543148550665554,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,REVISION_member_positive_spread_share_20d,0.0012859020171915436,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,REVISION_member_same_sign_20d,-0.0009277894920040304,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,VALUE_top_20d,0.0009531619504756347,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,VALUE_spread_20d,0.00117971219709879,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,VALUE_top_60d,-0.0015284084775242614,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,VALUE_spread_60d,-0.0010136399896309174,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,VALUE_member_positive_spread_share_20d,-0.001595810953690248,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,VALUE_member_same_sign_20d,0.0003587888186897037,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,FLOW_top_20d,0.0013468782918170839,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,FLOW_spread_20d,-0.00027136495328368,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,FLOW_top_60d,-0.0038043142484514817,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,FLOW_spread_60d,0.0002106861753014489,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,FLOW_member_positive_spread_share_20d,0.00046901119367436894,1.0
KOSPI_KOSDAQ_ALL,2022,FULL,FLOW,FLOW_member_same_sign_20d,0.0005061200331640472,1.0
KOSPI_KOSDAQ_ALL,2023,MARKET_ONLY,MARKET,MKT_RET_20D,-0.0007746029147704153,100.0
KOSPI_KOSDAQ_ALL,2023,MARKET_ONLY,MARKET,MKT_RET_60D,-0.0008035721452230493,100.0
KOSPI_KOSDAQ_ALL,2023,MARKET_ONLY,MARKET,MKT_VOL_20D,-0.0012031007423879165,100.0
KOSPI_KOSDAQ_ALL,2023,MARKET_ONLY,MARKET,MKT_DD_60D,0.0003458502345899144,100.0
KOSPI_KOSDAQ_ALL,2023,MARKET_ONLY,MARKET,LIQ_5D_20D,0.00022995385541132662,100.0
KOSPI_KOSDAQ_ALL,2023,MARKET_ONLY,MARKET,LIQ_1D_20D,-0.0012981091815641667,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,RELATIVE_WORKING_BREADTH,8.670946666117075e-05,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,ABS_CONFIRMED_BREADTH,-3.517568226421035e-05,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,DEFENSIVE_WORKING_BREADTH,9.435986963734415e-05,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,REVERSE_BREADTH,-0.0002566455488494779,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,BEARISH_REVERSE_BREADTH,-0.00016608472741656686,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,POSITIVE_ABS_BREADTH,5.874581527871072e-05,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,WPLUS_FAMILY_SHARE,1.9254166431751016e-05,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,WMINUS_FAMILY_SHARE,0.0003696998855662583,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,RMINUS_FAMILY_SHARE,0.0003985689248545792,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,WPLUS_PAIR_SHARE,0.0008882836385058003,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,CONFLICT_PAIR_SHARE,4.419085045473712e-05,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,LEADER_STRENGTH_60D,-0.00037542531029353883,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,SPREAD_DISPERSION_20D,-0.0002575782491226284,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,FAMILY_MEMBER_AGREEMENT,-0.00026589202254558865,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,MOMENTUM_top_20d,-0.0002027043428835082,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,MOMENTUM_spread_20d,-0.00018871658954432033,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,MOMENTUM_top_60d,-0.00030964315710522457,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,MOMENTUM_spread_60d,0.00018970571782802274,100.0
KOSPI_KOSDAQ_ALL,2023,FACTOR_ONLY,MARKET,MOMENTUM_member_positive_spread_share_20d,0.0008948811307409694,100.0
