date,sample,horizon,universe,strategy,gross,turnover
2019-06-11,EARLY_2016_2019,10,K200,VETO_LOW10,0.0017529343187246396,0.3875
2019-06-11,EARLY_2016_2019,10,K200,VETO_LOW20,0.00258332494888965,0.40625
2019-06-11,EARLY_2016_2019,10,K200,VETO_LOW30,0.003618820241066774,0.4375
2019-06-11,EARLY_2016_2019,10,K200,VETO_TOP1_LOW05,0.004774153845313078,0.42500000000000004
2019-06-11,EARLY_2016_2019,10,K200,VETO_TOP1_LOW10,0.00274647372733135,0.43125
2019-06-11,EARLY_2016_2019,10,K200,VETO_TOP1_LOW20,0.00304481418606179,0.4625
2019-06-11,EARLY_2016_2019,10,K200,VETO_TOP1_LOW30,0.005006184057273122,0.48124999999999996
2019-06-11,EARLY_2016_2019,10,K200,VETO_TOP1_ONLY,0.005671288477786867,0.40625
2019-06-11,EARLY_2016_2019,10,KOSDAQ,CF20,-0.03210181303167599,0.33125
2019-06-11,EARLY_2016_2019,10,KOSDAQ,VETO_LOW05,-0.030722348791667346,0.3125
2019-06-11,EARLY_2016_2019,10,KOSDAQ,VETO_LOW10,-0.030722348791667346,0.3125
2019-06-11,EARLY_2016_2019,10,KOSDAQ,VETO_LOW20,-0.029986446898207425,0.34375
2019-06-11,EARLY_2016_2019,10,KOSDAQ,VETO_LOW30,-0.032037980316021744,0.3625
2019-06-11,EARLY_2016_2019,10,KOSDAQ,VETO_TOP1_LOW05,-0.031060507788317857,0.3125
2019-06-11,EARLY_2016_2019,10,KOSDAQ,VETO_TOP1_LOW10,-0.031060507788317857,0.3125
2019-06-11,EARLY_2016_2019,10,KOSDAQ,VETO_TOP1_LOW20,-0.030324605894857935,0.34375
2019-06-11,EARLY_2016_2019,10,KOSDAQ,VETO_TOP1_LOW30,-0.032182969145701824,0.3625
2019-06-11,EARLY_2016_2019,10,KOSDAQ,VETO_TOP1_ONLY,-0.031060507788317857,0.3125
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,CF20,-0.038793699881488265,0.3875
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW05,-0.03603505318096209,0.38125
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW10,-0.03603505318096209,0.3875
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW20,-0.03510168013263309,0.39375000000000004
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW30,-0.035875052187275006,0.41874999999999996
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW05,-0.03603505318096209,0.38125
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW10,-0.03603505318096209,0.3875
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW20,-0.03510168013263309,0.39375000000000004
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW30,-0.035875052187275006,0.41874999999999996
2019-06-11,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_ONLY,-0.03603505318096209,0.38125
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,CF20,-0.013670398593041576,0.4375
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,VETO_LOW05,-0.013670398593041576,0.4375
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,VETO_LOW10,-0.013130597463573507,0.45
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,VETO_LOW20,-0.012548639391676506,0.44999999999999996
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,VETO_LOW30,-0.016320740669324603,0.44375
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,VETO_TOP1_LOW05,-0.013670398593041576,0.4375
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,VETO_TOP1_LOW10,-0.013130597463573507,0.45
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,VETO_TOP1_LOW20,-0.012548639391676506,0.44999999999999996
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,VETO_TOP1_LOW30,-0.016320740669324603,0.44375
2019-06-11,EARLY_2016_2019,10,KOSPI_ALL,VETO_TOP1_ONLY,-0.013670398593041576,0.4375
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,CF20,-0.037685370987354624,0.38125
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,VETO_LOW05,-0.037685370987354624,0.4
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,VETO_LOW10,-0.039874123700691017,0.43125
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,VETO_LOW20,-0.0391103830589364,0.4375
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,VETO_LOW30,-0.03813363898149247,0.45
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,VETO_TOP1_LOW05,-0.037685370987354624,0.4
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,VETO_TOP1_LOW10,-0.039874123700691017,0.43125
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,VETO_TOP1_LOW20,-0.0391103830589364,0.4375
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,VETO_TOP1_LOW30,-0.03813363898149247,0.45
2019-06-11,EARLY_2016_2019,10,KOSPI_EX_K200,VETO_TOP1_ONLY,-0.037685370987354624,0.38125
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,CF20,-0.030987612736901367,0.38125
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,VETO_LOW05,-0.028045666957126122,0.36875
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,VETO_LOW10,-0.028045666957126122,0.36875
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,VETO_LOW20,-0.029521742172604132,0.36875
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,VETO_LOW30,-0.029020937052792423,0.3875
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW05,-0.028045666957126122,0.36875
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW10,-0.028045666957126122,0.36875
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW20,-0.029521742172604132,0.36875
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW30,-0.029020937052792423,0.3875
2019-06-11,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,VETO_TOP1_ONLY,-0.028045666957126122,0.36875
2019-06-11,EARLY_2016_2019,20,K200,CF20,-0.04295782755048587,0.5187499999999999
2019-06-11,EARLY_2016_2019,20,K200,VETO_LOW05,-0.041761022316239314,0.525
2019-06-11,EARLY_2016_2019,20,K200,VETO_LOW10,-0.04258961763798408,0.50625
2019-06-11,EARLY_2016_2019,20,K200,VETO_LOW20,-0.0433536901788754,0.5875
2019-06-11,EARLY_2016_2019,20,K200,VETO_LOW30,-0.041319692257864124,0.6375
2019-06-11,EARLY_2016_2019,20,K200,VETO_TOP1_LOW05,-0.0394629284634792,0.53125
2019-06-11,EARLY_2016_2019,20,K200,VETO_TOP1_LOW10,-0.039561343971309545,0.53125
2019-06-11,EARLY_2016_2019,20,K200,VETO_TOP1_LOW20,-0.040199884302998395,0.61875
2019-06-11,EARLY_2016_2019,20,K200,VETO_TOP1_LOW30,-0.037574784747278905,0.65625
2019-06-11,EARLY_2016_2019,20,K200,VETO_TOP1_ONLY,-0.040752385860379645,0.53125
2019-06-11,EARLY_2016_2019,20,KOSDAQ,CF20,-0.09643319103385163,0.63125
2019-06-11,EARLY_2016_2019,20,KOSDAQ,VETO_LOW05,-0.09285151627046653,0.625
2019-06-11,EARLY_2016_2019,20,KOSDAQ,VETO_LOW10,-0.09285151627046653,0.63125
2019-06-11,EARLY_2016_2019,20,KOSDAQ,VETO_LOW20,-0.09400646563836894,0.61875
2019-06-11,EARLY_2016_2019,20,KOSDAQ,VETO_LOW30,-0.09875667259807208,0.6
2019-06-11,EARLY_2016_2019,20,KOSDAQ,VETO_TOP1_LOW05,-0.09272617522504226,0.61875
2019-06-11,EARLY_2016_2019,20,KOSDAQ,VETO_TOP1_LOW10,-0.09272617522504226,0.625
2019-06-11,EARLY_2016_2019,20,KOSDAQ,VETO_TOP1_LOW20,-0.09388112459294466,0.6125
2019-06-11,EARLY_2016_2019,20,KOSDAQ,VETO_TOP1_LOW30,-0.09833575095199364,0.59375
2019-06-11,EARLY_2016_2019,20,KOSDAQ,VETO_TOP1_ONLY,-0.09272617522504226,0.61875
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,CF20,-0.09900490387761081,0.6625
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW05,-0.09605958541772329,0.6625
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW10,-0.09605958541772329,0.68125
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW20,-0.09310806402299937,0.68125
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW30,-0.09563646212352495,0.6875
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW05,-0.09605958541772329,0.6625
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW10,-0.09605958541772329,0.68125
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW20,-0.09310806402299937,0.68125
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW30,-0.09563646212352495,0.6875
2019-06-11,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_ONLY,-0.09605958541772329,0.6625
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,CF20,-0.06701769157360442,0.61875
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,VETO_LOW05,-0.06701769157360442,0.6125
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,VETO_LOW10,-0.06370124964929491,0.61875
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,VETO_LOW20,-0.06255836909434778,0.63125
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,VETO_LOW30,-0.06401939456193026,0.65
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,VETO_TOP1_LOW05,-0.06701769157360442,0.6125
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,VETO_TOP1_LOW10,-0.06370124964929491,0.61875
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,VETO_TOP1_LOW20,-0.06255836909434778,0.63125
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,VETO_TOP1_LOW30,-0.06401939456193026,0.65
2019-06-11,EARLY_2016_2019,20,KOSPI_ALL,VETO_TOP1_ONLY,-0.06701769157360442,0.61875
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,CF20,-0.08758177804326348,0.5375
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,VETO_LOW05,-0.08758177804326348,0.525
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,VETO_LOW10,-0.0891054838064226,0.55625
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,VETO_LOW20,-0.08626353061568054,0.5625
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,VETO_LOW30,-0.0838518480582712,0.59375
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,VETO_TOP1_LOW05,-0.08758177804326348,0.53125
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,VETO_TOP1_LOW10,-0.0891054838064226,0.5625
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,VETO_TOP1_LOW20,-0.08626353061568054,0.56875
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,VETO_TOP1_LOW30,-0.0838518480582712,0.60625
2019-06-11,EARLY_2016_2019,20,KOSPI_EX_K200,VETO_TOP1_ONLY,-0.08758177804326348,0.54375
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,CF20,-0.0921397704464902,0.66875
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,VETO_LOW05,-0.0881791618740462,0.66875
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,VETO_LOW10,-0.0881791618740462,0.6875
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,VETO_LOW20,-0.08946990210561089,0.69375
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,VETO_LOW30,-0.0875450839549568,0.68125
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW05,-0.0881791618740462,0.66875
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW10,-0.0881791618740462,0.6875
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW20,-0.08946990210561089,0.69375
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW30,-0.0875450839549568,0.68125
2019-06-11,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,VETO_TOP1_ONLY,-0.0881791618740462,0.66875
2019-06-18,EARLY_2016_2019,5,K200,CF20,0.005509162563783618,0.2875
2019-06-18,EARLY_2016_2019,5,K200,VETO_LOW05,0.0045809480429720726,0.31875
2019-06-18,EARLY_2016_2019,5,K200,VETO_LOW10,0.004200558359427326,0.35625
2019-06-18,EARLY_2016_2019,5,K200,VETO_LOW20,0.004368771418634622,0.425
2019-06-18,EARLY_2016_2019,5,K200,VETO_LOW30,0.0038884209435585855,0.42500000000000004
2019-06-18,EARLY_2016_2019,5,K200,VETO_TOP1_LOW05,0.004807989147694709,0.33125
2019-06-18,EARLY_2016_2019,5,K200,VETO_TOP1_LOW10,0.004192467960913119,0.3875
2019-06-18,EARLY_2016_2019,5,K200,VETO_TOP1_LOW20,0.0043714155484566985,0.43125
2019-06-18,EARLY_2016_2019,5,K200,VETO_TOP1_LOW30,0.0036204372606545793,0.4375
2019-06-18,EARLY_2016_2019,5,K200,VETO_TOP1_ONLY,0.005600016263240037,0.3
2019-06-18,EARLY_2016_2019,5,KOSDAQ,CF20,-0.012440389987314233,0.26249999999999996
2019-06-18,EARLY_2016_2019,5,KOSDAQ,VETO_LOW05,-0.012440389987314233,0.275
2019-06-18,EARLY_2016_2019,5,KOSDAQ,VETO_LOW10,-0.008372994942748267,0.28125
2019-06-18,EARLY_2016_2019,5,KOSDAQ,VETO_LOW20,-0.008411784581524171,0.29374999999999996
2019-06-18,EARLY_2016_2019,5,KOSDAQ,VETO_LOW30,-0.00786961459175627,0.33125
2019-06-18,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_LOW05,-0.012440389987314233,0.275
2019-06-18,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_LOW10,-0.008372994942748267,0.28125
2019-06-18,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_LOW20,-0.008411784581524171,0.29374999999999996
2019-06-18,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_LOW30,-0.00786961459175627,0.3375
2019-06-18,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_ONLY,-0.012440389987314233,0.275
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,CF20,-0.015788828738218928,0.3625
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW05,-0.01567196878266459,0.36875
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW10,-0.012834625967290647,0.35625
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW20,-0.013225025243662475,0.375
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW30,-0.009753360800107249,0.44375000000000003
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW05,-0.01399269546267825,0.3625
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW10,-0.010900996119758317,0.34375
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW20,-0.011291395396130145,0.3625
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW30,-0.00791897911463306,0.44375000000000003
2019-06-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_ONLY,-0.014109555418232587,0.3625
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,CF20,-0.007839229553816779,0.34375
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,VETO_LOW05,-0.008987527051564262,0.35
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,VETO_LOW10,-0.008647331027193615,0.3625
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,VETO_LOW20,-0.002350237276308117,0.41875
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,VETO_LOW30,-0.0018857037602849143,0.46875
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_LOW05,-0.006747697219048306,0.35
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_LOW10,-0.006407501194677659,0.3625
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_LOW20,-0.0006665711289340092,0.41875
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_LOW30,-0.00020203761291080635,0.46875
2019-06-18,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_ONLY,-0.0055993997213008235,0.34375
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,CF20,-0.015282709021515583,0.30000000000000004
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_LOW05,-0.01464588522182628,0.30625
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_LOW10,-0.015350424547745661,0.325
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_LOW20,-0.015003888248511569,0.35625
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_LOW30,-0.005964142662813881,0.4625
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_LOW05,-0.012788685793042842,0.30625
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_LOW10,-0.013493225118962225,0.325
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_LOW20,-0.013146688819728131,0.35625
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_LOW30,-0.0035981526096528285,0.4625
2019-06-18,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_ONLY,-0.013807625133310469,0.29375
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,CF20,-0.00993883071827864,0.425
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_LOW05,-0.01013164657461521,0.41875
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_LOW10,-0.007081449188456392,0.44375
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_LOW20,-0.00793531781629471,0.4625
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_LOW30,-0.006143323691073571,0.5
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW05,-0.008880064579337274,0.40625
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW10,-0.005375619805809176,0.4375
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW20,-0.006613127317323882,0.45625
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW30,-0.004798114381367154,0.49375
2019-06-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_TOP1_ONLY,-0.008687248723000706,0.40625
2019-06-25,EARLY_2016_2019,5,K200,CF20,-0.00369962689961879,0.25625
2019-06-25,EARLY_2016_2019,5,K200,VETO_LOW05,-0.002549259704277827,0.275
2019-06-25,EARLY_2016_2019,5,K200,VETO_LOW10,-0.0008018510293775189,0.34375
2019-06-25,EARLY_2016_2019,5,K200,VETO_LOW20,0.0003955362642710049,0.35625
2019-06-25,EARLY_2016_2019,5,K200,VETO_LOW30,0.0015894978633389635,0.41875
2019-06-25,EARLY_2016_2019,5,K200,VETO_TOP1_LOW05,-0.0022689118098233236,0.3
2019-06-25,EARLY_2016_2019,5,K200,VETO_TOP1_LOW10,-0.0006756463971221814,0.36875
2019-06-25,EARLY_2016_2019,5,K200,VETO_TOP1_LOW20,0.0005012328943188513,0.36874999999999997
2019-06-25,EARLY_2016_2019,5,K200,VETO_TOP1_LOW30,0.002352895453168985,0.43125
2019-06-25,EARLY_2016_2019,5,K200,VETO_TOP1_ONLY,-0.0037228661605815242,0.26875
2019-06-25,EARLY_2016_2019,5,KOSDAQ,CF20,-0.010570448783469298,0.23124999999999998
2019-06-25,EARLY_2016_2019,5,KOSDAQ,VETO_LOW05,-0.010570448783469298,0.23124999999999998
2019-06-25,EARLY_2016_2019,5,KOSDAQ,VETO_LOW10,-0.011316963149645512,0.26875
2019-06-25,EARLY_2016_2019,5,KOSDAQ,VETO_LOW20,-0.009821357489275684,0.29375
2019-06-25,EARLY_2016_2019,5,KOSDAQ,VETO_LOW30,-0.009579674378742428,0.4375
2019-06-25,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_LOW05,-0.010570448783469298,0.23124999999999998
2019-06-25,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_LOW10,-0.011316963149645512,0.26875
2019-06-25,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_LOW20,-0.009821357489275684,0.29375
2019-06-25,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_LOW30,-0.009579674378742428,0.4375
2019-06-25,EARLY_2016_2019,5,KOSDAQ,VETO_TOP1_ONLY,-0.010570448783469298,0.23124999999999998
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,CF20,-0.005517053718022689,0.2875
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW05,-0.005517053718022689,0.2875
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW10,-0.0064084141089404785,0.33125000000000004
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW20,-0.004487381869772348,0.34375
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_LOW30,-0.007424926954970461,0.475
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW05,-0.005517053718022689,0.2875
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW10,-0.0064084141089404785,0.325
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW20,-0.004487381869772348,0.33125
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_LOW30,-0.007424926954970461,0.46875
2019-06-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,VETO_TOP1_ONLY,-0.005517053718022689,0.2875
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,CF20,-0.003463091722947093,0.325
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,VETO_LOW05,-0.004171312040541345,0.325
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,VETO_LOW10,-0.002960553216114999,0.375
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,VETO_LOW20,-0.00114382141488958,0.425
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,VETO_LOW30,-0.0006415121170787309,0.48124999999999996
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_LOW05,-0.004171312040541345,0.31875000000000003
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_LOW10,-0.002960553216114999,0.36875
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_LOW20,-0.00114382141488958,0.41874999999999996
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_LOW30,-0.0006415121170787309,0.475
2019-06-25,EARLY_2016_2019,5,KOSPI_ALL,VETO_TOP1_ONLY,-0.003463091722947093,0.31875000000000003
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,CF20,-0.006181291106490263,0.2875
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_LOW05,-0.0064148891798372016,0.2875
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_LOW10,-0.005970658561935718,0.31875
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_LOW20,-0.006197440771133366,0.375
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_LOW30,-0.005171670555218395,0.46875
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_LOW05,-0.005921921685377304,0.275
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_LOW10,-0.00547769106747582,0.30625
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_LOW20,-0.0063367857722630575,0.36874999999999997
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_LOW30,-0.004666395176514099,0.46875
2019-06-25,EARLY_2016_2019,5,KOSPI_EX_K200,VETO_TOP1_ONLY,-0.005688323612030365,0.275
2019-06-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,CF20,-0.007126244270752201,0.30625
2019-06-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_LOW05,-0.007126244270752201,0.3125
2019-06-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_LOW10,-0.006288559424722378,0.39375000000000004
2019-06-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_LOW20,-0.004299087408041202,0.4
2019-06-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_LOW30,-0.008089892898762444,0.475
2019-06-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW05,-0.007126244270752201,0.30625
2019-06-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW10,-0.006288559424722378,0.3875
2019-06-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,VETO_TOP1_LOW20,-0.004299087408041202,0.4
