weight,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
0.4,K200,10,EARLY_2016_2019,98,0.0004276190835681491,0.04617346938775511,0.0004276190835681491,0.00028909867540488366,0.00015057826724161863,gross_delta,0.0004276190835681491,-0.0007500679878658505,0.0016692808202188139,0.753
0.4,K200,10,EARLY_2016_2019,98,0.0004276190835681491,0.04617346938775511,0.0004276190835681491,0.00028909867540488366,0.00015057826724161863,net_delta_30,0.00028909867540488366,-0.0009196609995736856,0.0015591029586282349,0.6753333333333333
0.4,K200,10,EARLY_2016_2019,98,0.0004276190835681491,0.04617346938775511,0.0004276190835681491,0.00028909867540488366,0.00015057826724161863,net_delta_60,0.00015057826724161863,-0.001096943636355271,0.0013850240122089332,0.5926666666666667
0.4,K200,10,LATE_2020_2022,75,0.0007835824492118642,0.05883333333333333,0.0007835824492118642,0.000607082449211864,0.00043058244921186334,gross_delta,0.0007835824492118642,-0.0013453876857594373,0.0030902932964725458,0.7398333333333333
0.4,K200,10,LATE_2020_2022,75,0.0007835824492118642,0.05883333333333333,0.0007835824492118642,0.000607082449211864,0.00043058244921186334,net_delta_30,0.000607082449211864,-0.0014963951360863212,0.003020421939972681,0.6881666666666667
0.4,K200,10,LATE_2020_2022,75,0.0007835824492118642,0.05883333333333333,0.0007835824492118642,0.000607082449211864,0.00043058244921186334,net_delta_60,0.00043058244921186334,-0.0016831453961106424,0.0028380988921398883,0.6285
0.4,K200,10,NORMAL_2023_2024,48,0.0014537271025836004,0.06223958333333333,0.0014537271025836004,0.0012670083525836001,0.0010802896025836,gross_delta,0.0014537271025836004,-0.0006154721062209023,0.0035086657145452053,0.9118333333333334
0.4,K200,10,NORMAL_2023_2024,48,0.0014537271025836004,0.06223958333333333,0.0014537271025836004,0.0012670083525836001,0.0010802896025836,net_delta_30,0.0012670083525836001,-0.000800061802953047,0.0033084787267770054,0.8786666666666667
0.4,K200,10,NORMAL_2023_2024,48,0.0014537271025836004,0.06223958333333333,0.0014537271025836004,0.0012670083525836001,0.0010802896025836,net_delta_60,0.0010802896025836,-0.0009851079100318444,0.003118745144418068,0.8425
0.4,K200,10,YTD_2026,13,0.004946711026943796,0.08269230769230769,0.004946711026943796,0.004698634103866873,0.004450557180789949,gross_delta,0.004946711026943796,-0.0009893146017323931,0.011984452549712947,0.9411666666666667
0.4,K200,10,YTD_2026,13,0.004946711026943796,0.08269230769230769,0.004946711026943796,0.004698634103866873,0.004450557180789949,net_delta_30,0.004698634103866873,-0.001298321170400149,0.011268675522879062,0.9275
0.4,K200,10,YTD_2026,13,0.004946711026943796,0.08269230769230769,0.004946711026943796,0.004698634103866873,0.004450557180789949,net_delta_60,0.004450557180789949,-0.0015570802400664565,0.011081549824644966,0.9213333333333333
0.4,KOSDAQ,10,BULL_2025,25,-0.0013080208635281858,0.095,-0.0013080208635281858,-0.0015930208635281857,-0.0018780208635281856,gross_delta,-0.0013080208635281858,-0.0052045849091367745,0.0028369654026005804,0.26966666666666667
0.4,KOSDAQ,10,BULL_2025,25,-0.0013080208635281858,0.095,-0.0013080208635281858,-0.0015930208635281857,-0.0018780208635281856,net_delta_30,-0.0015930208635281857,-0.005535339151982631,0.0028562342605773943,0.22216666666666668
0.4,KOSDAQ,10,BULL_2025,25,-0.0013080208635281858,0.095,-0.0013080208635281858,-0.0015930208635281857,-0.0018780208635281856,net_delta_60,-0.0018780208635281856,-0.005877238478492324,0.0025586645587816117,0.1895
0.4,KOSDAQ,10,EARLY_2016_2019,98,0.0007972460247247968,0.04757653061224489,0.0007972460247247968,0.0006545164328880618,0.0005117868410513275,gross_delta,0.0007972460247247968,-0.0005513478469407523,0.0021259436505599743,0.8825
0.4,KOSDAQ,10,EARLY_2016_2019,98,0.0007972460247247968,0.04757653061224489,0.0007972460247247968,0.0006545164328880618,0.0005117868410513275,net_delta_30,0.0006545164328880618,-0.000717360452962744,0.0019591062895736784,0.8366666666666667
0.4,KOSDAQ,10,EARLY_2016_2019,98,0.0007972460247247968,0.04757653061224489,0.0007972460247247968,0.0006545164328880618,0.0005117868410513275,net_delta_60,0.0005117868410513275,-0.0008967154104928451,0.0018608074079296349,0.7731666666666667
0.4,KOSDAQ,10,LATE_2020_2022,75,0.001181820032595179,0.07483333333333335,0.001181820032595179,0.0009573200325951792,0.0007328200325951794,gross_delta,0.001181820032595179,-0.0024460314474892553,0.00479065099894159,0.7341666666666666
0.4,KOSDAQ,10,LATE_2020_2022,75,0.001181820032595179,0.07483333333333335,0.001181820032595179,0.0009573200325951792,0.0007328200325951794,net_delta_30,0.0009573200325951792,-0.002615256700427998,0.004433391945801326,0.7046666666666667
0.4,KOSDAQ,10,LATE_2020_2022,75,0.001181820032595179,0.07483333333333335,0.001181820032595179,0.0009573200325951792,0.0007328200325951794,net_delta_60,0.0007328200325951794,-0.0027752669400434994,0.004243248507660087,0.6495
0.4,KOSDAQ,10,NORMAL_2023_2024,48,0.0005004213373893291,0.09270833333333332,0.0005004213373893291,0.0002222963373893287,-5.582866261067042e-05,gross_delta,0.0005004213373893291,-0.0030703088846007454,0.004156420785878181,0.6018333333333333
0.4,KOSDAQ,10,NORMAL_2023_2024,48,0.0005004213373893291,0.09270833333333332,0.0005004213373893291,0.0002222963373893287,-5.582866261067042e-05,net_delta_30,0.0002222963373893287,-0.0034575849054757266,0.003937956283045198,0.5466666666666666
0.4,KOSDAQ,10,NORMAL_2023_2024,48,0.0005004213373893291,0.09270833333333332,0.0005004213373893291,0.0002222963373893287,-5.582866261067042e-05,net_delta_60,-5.582866261067042e-05,-0.0035332979808182195,0.003491676678044367,0.49583333333333335
0.4,KOSDAQ,10,YTD_2026,13,0.011911861488473393,0.10240384615384618,0.011911861488473393,0.011604649950011852,0.011297438411550315,gross_delta,0.011911861488473393,0.0020196972751386918,0.02206517520173189,0.9926666666666667
0.4,KOSDAQ,10,YTD_2026,13,0.011911861488473393,0.10240384615384618,0.011911861488473393,0.011604649950011852,0.011297438411550315,net_delta_30,0.011604649950011852,0.0015263348158731636,0.023107457592659957,0.9903333333333333
0.4,KOSDAQ,10,YTD_2026,13,0.011911861488473393,0.10240384615384618,0.011911861488473393,0.011604649950011852,0.011297438411550315,net_delta_60,0.011297438411550315,0.0015065451600747117,0.022623184738667902,0.9901666666666666
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,0.0024608735975535623,0.11074999999999999,0.0024608735975535623,0.0021286235975535627,0.0017963735975535628,gross_delta,0.0024608735975535623,-0.004110448784161225,0.009777752455610847,0.76
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,0.0024608735975535623,0.11074999999999999,0.0024608735975535623,0.0021286235975535627,0.0017963735975535628,net_delta_30,0.0021286235975535627,-0.004362720701279876,0.009436544106299172,0.713
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,0.0024608735975535623,0.11074999999999999,0.0024608735975535623,0.0021286235975535627,0.0017963735975535628,net_delta_60,0.0017963735975535628,-0.004594851260700355,0.009086829035189755,0.6803333333333333
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,98,0.0008478943401457346,0.08584183673469388,0.0008478943401457346,0.0005903688299416528,0.00033284331973757115,gross_delta,0.0008478943401457346,-0.0007368487945200597,0.002384726091182495,0.855
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,98,0.0008478943401457346,0.08584183673469388,0.0008478943401457346,0.0005903688299416528,0.00033284331973757115,net_delta_30,0.0005903688299416528,-0.0009807430233074316,0.0021149204207114108,0.7726666666666666
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,98,0.0008478943401457346,0.08584183673469388,0.0008478943401457346,0.0005903688299416528,0.00033284331973757115,net_delta_60,0.00033284331973757115,-0.0012966512110534028,0.0018520166262580991,0.6651666666666667
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,0.0019531911346143617,0.11583333333333332,0.0019531911346143617,0.0016056911346143613,0.0012581911346143616,gross_delta,0.0019531911346143617,-0.0011661230288680813,0.005305474896995941,0.8868333333333334
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,0.0019531911346143617,0.11583333333333332,0.0019531911346143617,0.0016056911346143613,0.0012581911346143616,net_delta_30,0.0016056911346143613,-0.0015355384413655606,0.004882267898055873,0.8301666666666667
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,0.0019531911346143617,0.11583333333333332,0.0019531911346143617,0.0016056911346143613,0.0012581911346143616,net_delta_60,0.0012581911346143616,-0.0019043488017907691,0.004547646214816295,0.7821666666666667
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0008157003416865635,0.10989583333333332,0.0008157003416865635,0.0004860128416865628,0.00015632534168656328,gross_delta,0.0008157003416865635,-0.0027149679991900033,0.004220413896307833,0.6746666666666666
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0008157003416865635,0.10989583333333332,0.0008157003416865635,0.0004860128416865628,0.00015632534168656328,net_delta_30,0.0004860128416865628,-0.0031906063272321675,0.0038994712502046286,0.608
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0008157003416865635,0.10989583333333332,0.0008157003416865635,0.0004860128416865628,0.00015632534168656328,net_delta_60,0.00015632534168656328,-0.003472257648220422,0.003560202488776941,0.5475
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.009526392027789423,0.1235576923076923,0.009526392027789423,0.009155718950866346,0.00878504587394327,gross_delta,0.009526392027789423,-0.0013570631151701169,0.020189025667912065,0.9573333333333334
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.009526392027789423,0.1235576923076923,0.009526392027789423,0.009155718950866346,0.00878504587394327,net_delta_30,0.009155718950866346,-0.0016127647678268278,0.019393242103905688,0.9518333333333333
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.009526392027789423,0.1235576923076923,0.009526392027789423,0.009155718950866346,0.00878504587394327,net_delta_60,0.00878504587394327,-0.0018844780365286475,0.01930903088956527,0.947
0.4,KOSPI_ALL,10,BULL_2025,25,0.005316086926952944,0.10425,0.005316086926952944,0.0050033369269529455,0.004690586926952945,gross_delta,0.005316086926952944,-0.0005912261727686023,0.012370675424960386,0.9578333333333333
0.4,KOSPI_ALL,10,BULL_2025,25,0.005316086926952944,0.10425,0.005316086926952944,0.0050033369269529455,0.004690586926952945,net_delta_30,0.0050033369269529455,-0.001098120169370403,0.01206057965940954,0.9375
0.4,KOSPI_ALL,10,BULL_2025,25,0.005316086926952944,0.10425,0.005316086926952944,0.0050033369269529455,0.004690586926952945,net_delta_60,0.004690586926952945,-0.0014068175390479663,0.011521743994501543,0.9183333333333333
0.4,KOSPI_ALL,10,EARLY_2016_2019,98,8.52118630241611e-06,0.07927295918367346,8.52118630241611e-06,-0.00022929769124860425,-0.00046711656879962465,gross_delta,8.52118630241611e-06,-0.0016940603745531036,0.0016848733520073876,0.5185
0.4,KOSPI_ALL,10,EARLY_2016_2019,98,8.52118630241611e-06,0.07927295918367346,8.52118630241611e-06,-0.00022929769124860425,-0.00046711656879962465,net_delta_30,-0.00022929769124860425,-0.0019505005456791169,0.0014412000294851633,0.4018333333333333
0.4,KOSPI_ALL,10,EARLY_2016_2019,98,8.52118630241611e-06,0.07927295918367346,8.52118630241611e-06,-0.00022929769124860425,-0.00046711656879962465,net_delta_60,-0.00046711656879962465,-0.002210978737310105,0.0012427296604915119,0.29783333333333334
0.4,KOSPI_ALL,10,LATE_2020_2022,75,0.0013359104753668256,0.10525000000000001,0.0013359104753668256,0.0010201604753668255,0.0007044104753668252,gross_delta,0.0013359104753668256,-0.0012401224884761603,0.0038707969239828756,0.8518333333333333
0.4,KOSPI_ALL,10,LATE_2020_2022,75,0.0013359104753668256,0.10525000000000001,0.0013359104753668256,0.0010201604753668255,0.0007044104753668252,net_delta_30,0.0010201604753668255,-0.001526060623616296,0.003544641593660574,0.7823333333333333
0.4,KOSPI_ALL,10,LATE_2020_2022,75,0.0013359104753668256,0.10525000000000001,0.0013359104753668256,0.0010201604753668255,0.0007044104753668252,net_delta_60,0.0007044104753668252,-0.0017906518890685556,0.003306301288896366,0.7046666666666667
0.4,KOSPI_ALL,10,NORMAL_2023_2024,48,6.102956291945185e-05,0.1125,6.102956291945185e-05,-0.000276470437080548,-0.0006139704370805478,gross_delta,6.102956291945185e-05,-0.004664552881862729,0.004777916246043926,0.5055
0.4,KOSPI_ALL,10,NORMAL_2023_2024,48,6.102956291945185e-05,0.1125,6.102956291945185e-05,-0.000276470437080548,-0.0006139704370805478,net_delta_30,-0.000276470437080548,-0.004929715982741459,0.004561331851258747,0.44266666666666665
0.4,KOSPI_ALL,10,NORMAL_2023_2024,48,6.102956291945185e-05,0.1125,6.102956291945185e-05,-0.000276470437080548,-0.0006139704370805478,net_delta_60,-0.0006139704370805478,-0.00535578283081632,0.004047493324794828,0.3988333333333333
0.4,KOSPI_ALL,10,YTD_2026,13,0.004219244140750909,0.10625000000000001,0.004219244140750909,0.0039004941407509083,0.003581744140750909,gross_delta,0.004219244140750909,-0.004626406583294417,0.014017722020420778,0.8006666666666666
0.4,KOSPI_ALL,10,YTD_2026,13,0.004219244140750909,0.10625000000000001,0.004219244140750909,0.0039004941407509083,0.003581744140750909,net_delta_30,0.0039004941407509083,-0.004965054607010586,0.014247614492289173,0.7776666666666666
0.4,KOSPI_ALL,10,YTD_2026,13,0.004219244140750909,0.10625000000000001,0.004219244140750909,0.0039004941407509083,0.003581744140750909,net_delta_60,0.003581744140750909,-0.005010220539300247,0.01350011774584248,0.7573333333333333
0.4,KOSPI_EX_K200,10,BULL_2025,25,0.0038385255889063306,0.05799999999999999,0.0038385255889063306,0.003664525588906331,0.0034905255889063303,gross_delta,0.0038385255889063306,-0.0007245100065138383,0.00800815605820632,0.9515
0.4,KOSPI_EX_K200,10,BULL_2025,25,0.0038385255889063306,0.05799999999999999,0.0038385255889063306,0.003664525588906331,0.0034905255889063303,net_delta_30,0.003664525588906331,-0.0008645625134961926,0.00791113894599913,0.947
0.4,KOSPI_EX_K200,10,BULL_2025,25,0.0038385255889063306,0.05799999999999999,0.0038385255889063306,0.003664525588906331,0.0034905255889063303,net_delta_60,0.0034905255889063303,-0.0010148618311233884,0.007646872826960781,0.9355
0.4,KOSPI_EX_K200,10,EARLY_2016_2019,98,0.00036194276813314387,0.03233418367346939,0.00036194276813314387,0.0002649402171127358,0.00016793766609232754,gross_delta,0.00036194276813314387,-0.0008148610471008557,0.001501139707937134,0.7238333333333333
0.4,KOSPI_EX_K200,10,EARLY_2016_2019,98,0.00036194276813314387,0.03233418367346939,0.00036194276813314387,0.0002649402171127358,0.00016793766609232754,net_delta_30,0.0002649402171127358,-0.0008418163263753203,0.0014341203983179744,0.676
0.4,KOSPI_EX_K200,10,EARLY_2016_2019,98,0.00036194276813314387,0.03233418367346939,0.00036194276813314387,0.0002649402171127358,0.00016793766609232754,net_delta_60,0.00016793766609232754,-0.0009723945267782445,0.0013089979510343972,0.6096666666666667
0.4,KOSPI_EX_K200,10,LATE_2020_2022,75,-4.88876970716468e-05,0.06133333333333333,-4.88876970716468e-05,-0.00023288769707164683,-0.00041688769707164705,gross_delta,-4.88876970716468e-05,-0.0018598563733647217,0.0016931926266436986,0.48683333333333334
0.4,KOSPI_EX_K200,10,LATE_2020_2022,75,-4.88876970716468e-05,0.06133333333333333,-4.88876970716468e-05,-0.00023288769707164683,-0.00041688769707164705,net_delta_30,-0.00023288769707164683,-0.0020277011784425323,0.001629493359426527,0.401
0.4,KOSPI_EX_K200,10,LATE_2020_2022,75,-4.88876970716468e-05,0.06133333333333333,-4.88876970716468e-05,-0.00023288769707164683,-0.00041688769707164705,net_delta_60,-0.00041688769707164705,-0.00217773580804147,0.0014498959040576975,0.32033333333333336
0.4,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.00042522918150853715,0.06770833333333333,0.00042522918150853715,0.00022210418150853738,1.897918150853721e-05,gross_delta,0.00042522918150853715,-0.0021180722511590045,0.002772508980390765,0.6391666666666667
0.4,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.00042522918150853715,0.06770833333333333,0.00042522918150853715,0.00022210418150853738,1.897918150853721e-05,net_delta_30,0.00022210418150853738,-0.002278308504044841,0.0025718838517541686,0.5833333333333334
0.4,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.00042522918150853715,0.06770833333333333,0.00042522918150853715,0.00022210418150853738,1.897918150853721e-05,net_delta_60,1.897918150853721e-05,-0.002482728751561229,0.002413432591789717,0.5263333333333333
0.4,KOSPI_EX_K200,10,YTD_2026,13,0.00546616377967636,0.08942307692307692,0.00546616377967636,0.005197894548907129,0.004929625318137898,gross_delta,0.00546616377967636,-0.0014727732009578972,0.01185763657712226,0.9406666666666667
0.4,KOSPI_EX_K200,10,YTD_2026,13,0.00546616377967636,0.08942307692307692,0.00546616377967636,0.005197894548907129,0.004929625318137898,net_delta_30,0.005197894548907129,-0.0017519912096908307,0.011517223356470282,0.9315
0.4,KOSPI_EX_K200,10,YTD_2026,13,0.00546616377967636,0.08942307692307692,0.00546616377967636,0.005197894548907129,0.004929625318137898,net_delta_60,0.004929625318137898,-0.0019478336019191087,0.011437464473509813,0.919
0.4,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.005086019486957508,0.12424999999999997,0.005086019486957508,0.004713269486957507,0.004340519486957508,gross_delta,0.005086019486957508,-0.0024929136385895873,0.0142876417802383,0.886
0.4,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.005086019486957508,0.12424999999999997,0.005086019486957508,0.004713269486957507,0.004340519486957508,net_delta_30,0.004713269486957507,-0.0026954776551770757,0.013705122936935333,0.862
0.4,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.005086019486957508,0.12424999999999997,0.005086019486957508,0.004713269486957507,0.004340519486957508,net_delta_60,0.004340519486957508,-0.002974130057739902,0.013671442917915362,0.8441666666666666
0.4,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,98,0.0005432775369404783,0.11205357142857142,0.0005432775369404783,0.00020711682265476422,-0.0001290438916309501,gross_delta,0.0005432775369404783,-0.00157685466779455,0.002703227087967518,0.6861666666666667
0.4,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,98,0.0005432775369404783,0.11205357142857142,0.0005432775369404783,0.00020711682265476422,-0.0001290438916309501,net_delta_30,0.00020711682265476422,-0.002057816123942393,0.0024031775098938436,0.5861666666666666
0.4,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,98,0.0005432775369404783,0.11205357142857142,0.0005432775369404783,0.00020711682265476422,-0.0001290438916309501,net_delta_60,-0.0001290438916309501,-0.002334788910789321,0.002036293327378569,0.46
