date,sample,horizon,universe,factor,family,strategy,gross,turnover,mean_act5,act5_gt1_share,base_gross,base_turnover,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60
2017-07-05,EARLY_2016_2019,10,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.012605576263544823,0.25,0.9801766986307385,0.4,0.01783640275840439,0.25,-0.005230826494859566,0.0,-0.005230826494859566,-0.005230826494859566,-0.005230826494859566
2017-07-05,EARLY_2016_2019,10,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.008905557297821505,0.9,1.6461315147269229,1.0,0.01783640275840439,0.25,-0.008930845460582884,0.65,-0.008930845460582884,-0.010880845460582884,-0.012830845460582885
2017-07-05,EARLY_2016_2019,10,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.015860161019288083,0.5,1.2205412731284686,0.45,0.010855710524581496,0.4,0.005004450494706587,0.09999999999999998,0.005004450494706587,0.004704450494706587,0.004404450494706587
2017-07-05,EARLY_2016_2019,10,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.01869606508628886,0.95,1.6574252669011247,1.0,0.010855710524581496,0.4,0.007840354561707364,0.5499999999999999,0.007840354561707364,0.006190354561707364,0.004540354561707365
2017-07-05,EARLY_2016_2019,10,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,-0.004014845253745989,0.44999999999999996,1.1787969954292374,0.35,-0.003290408909311113,0.5,-0.0007244363444348762,-0.050000000000000044,-0.0007244363444348762,-0.000574436344434876,-0.00042443634443487595
2017-07-05,EARLY_2016_2019,10,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.004196058972808127,0.9,1.7123009252926717,1.0,-0.003290408909311113,0.5,0.007486467882119241,0.4,0.007486467882119241,0.006286467882119241,0.005086467882119241
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,OP12_REV,REVISION,CF20_ACT5_W10,-0.013854212798288672,0.25,1.0765557242494177,0.3,0.0017359158977206953,0.25,-0.015590128696009368,0.0,-0.015590128696009368,-0.015590128696009368,-0.015590128696009368
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.024841464513425206,0.85,1.520769561394124,1.0,0.0017359158977206953,0.25,0.023105548615704512,0.6,0.023105548615704512,0.021305548615704512,0.019505548615704513
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,OPFY1_REV,REVISION,CF20_ACT5_W10,0.0028298240437210033,0.25,0.9804713329950697,0.25,-0.005964008011064515,0.35,0.008793832054785518,-0.09999999999999998,0.008793832054785518,0.009093832054785518,0.009393832054785518
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.028326970716910364,0.85,1.4615841850924434,1.0,-0.005964008011064515,0.35,0.03429097872797488,0.5,0.03429097872797488,0.03279097872797488,0.03129097872797488
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,PBR12MF,VALUE,CF20_ACT5_W10,0.002251490891756995,0.4,1.3587269025599376,0.6,-1.588197329575637e-05,0.30000000000000004,0.0022673728650527514,0.09999999999999998,0.0022673728650527514,0.0019673728650527514,0.0016673728650527515
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.013583523748616827,0.85,1.5880768583120326,1.0,-1.588197329575637e-05,0.30000000000000004,0.013599405721912584,0.5499999999999999,0.013599405721912584,0.011949405721912585,0.010299405721912585
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,PER12MF,VALUE,CF20_ACT5_W10,0.0091687111518776,0.35,1.2541691796994132,0.5,0.008778060598053274,0.19999999999999996,0.000390650553824326,0.15000000000000002,0.000390650553824326,-5.934944617567409e-05,-0.0005093494461756742
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,0.015841847295168885,0.9,1.680097413244447,1.0,0.008778060598053274,0.19999999999999996,0.007063786697115611,0.7000000000000001,0.007063786697115611,0.0049637866971156104,0.00286378669711561
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,MOM1M,MOMENTUM,CF20_ACT5_W10,0.015086093886250138,0.8,1.6807500647457654,0.7,0.021550633196464424,0.75,-0.006464539310214287,0.050000000000000044,-0.006464539310214287,-0.0066145393102142866,-0.0067645393102142865
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.021687977835415193,0.9,1.8566816134049806,1.0,0.021550633196464424,0.75,0.00013734463895076834,0.15000000000000002,0.00013734463895076834,-0.00031265536104923175,-0.0007626553610492318
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.017873202835010236,0.44999999999999996,1.2780062099614857,0.45,0.018259069652394374,0.30000000000000004,-0.00038586681738413814,0.1499999999999999,-0.00038586681738413814,-0.0008358668173841378,-0.0012858668173841375
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.010115143068041005,0.8,1.709534061858473,1.0,0.018259069652394374,0.30000000000000004,-0.008143926584353369,0.5,-0.008143926584353369,-0.009643926584353368,-0.01114392658435337
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.010317847609920874,0.65,1.3941322094237028,0.55,6.352861535886128e-05,0.5,0.010254318994562013,0.15000000000000002,0.010254318994562013,0.009804318994562012,0.009354318994562013
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.024108203537178276,1.0,1.6957521493341126,1.0,6.352861535886128e-05,0.5,0.024044674921819414,0.5,0.024044674921819414,0.022544674921819413,0.021044674921819415
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.006419237879440494,0.55,1.4986468564429194,0.55,0.005519949945296775,0.55,0.0008992879341437193,0.0,0.0008992879341437193,0.0008992879341437193,0.0008992879341437193
2017-07-05,EARLY_2016_2019,10,KOSPI_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.010786926601995966,0.8,1.8596972427591214,1.0,0.005519949945296775,0.55,0.005266976656699191,0.25,0.005266976656699191,0.004516976656699191,0.003766976656699191
2017-07-05,EARLY_2016_2019,10,KOSDAQ,OP12_REV,REVISION,CF20_ACT5_W10,0.0376648070973675,0.55,1.1967931591412104,0.45,0.01930379741479143,0.55,0.018361009682576066,0.0,0.018361009682576066,0.018361009682576066,0.018361009682576066
2017-07-05,EARLY_2016_2019,10,KOSDAQ,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.0197643011209251,0.85,1.6655644869218402,1.0,0.01930379741479143,0.55,0.0004605037061336699,0.29999999999999993,0.0004605037061336699,-0.00043949629386633,-0.0013394962938663298
2017-07-05,EARLY_2016_2019,10,KOSDAQ,OPFY1_REV,REVISION,CF20_ACT5_W10,0.05457407408563749,0.5,0.993021058851838,0.3,0.04661322656142602,0.6,0.007960847524211473,-0.09999999999999998,0.007960847524211473,0.008260847524211473,0.008560847524211473
2017-07-05,EARLY_2016_2019,10,KOSDAQ,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.028502141051901825,0.85,1.6254058079966238,1.0,0.04661322656142602,0.6,-0.018111085509524193,0.25,-0.018111085509524193,-0.018861085509524193,-0.019611085509524194
2017-07-05,EARLY_2016_2019,10,KOSDAQ,PBR12MF,VALUE,CF20_ACT5_W10,-0.010082011176255299,0.19999999999999996,1.1675301435345333,0.3,-0.017835441899377472,0.15000000000000002,0.007753430723122174,0.04999999999999993,0.007753430723122174,0.007603430723122174,0.007453430723122174
2017-07-05,EARLY_2016_2019,10,KOSDAQ,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.024603701252213606,1.0,1.6677318717249203,1.0,-0.017835441899377472,0.15000000000000002,0.04243914315159108,0.85,0.04243914315159108,0.039889143151591075,0.03733914315159108
2017-07-05,EARLY_2016_2019,10,KOSDAQ,PER12MF,VALUE,CF20_ACT5_W10,0.004224029635660632,0.4,0.9476834269798784,0.15,-0.019458999856822336,0.30000000000000004,0.02368302949248297,0.09999999999999998,0.02368302949248297,0.02338302949248297,0.02308302949248297
2017-07-05,EARLY_2016_2019,10,KOSDAQ,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,0.031663834157564234,0.95,1.5381456466071446,1.0,-0.019458999856822336,0.30000000000000004,0.05112283401438657,0.6499999999999999,0.05112283401438657,0.04917283401438657,0.04722283401438657
2017-07-05,EARLY_2016_2019,10,KOSDAQ,MOM1M,MOMENTUM,CF20_ACT5_W10,0.041834389591013814,0.5,1.3969756738707766,0.5,0.03592805680101312,0.6,0.005906332790000697,-0.09999999999999998,0.005906332790000697,0.006206332790000697,0.006506332790000697
2017-07-05,EARLY_2016_2019,10,KOSDAQ,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.01823154670923497,0.8,1.7379199803023913,1.0,0.03592805680101312,0.6,-0.017696510091778146,0.20000000000000007,-0.017696510091778146,-0.018296510091778146,-0.018896510091778146
2017-07-05,EARLY_2016_2019,10,KOSDAQ,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.05780705239327888,0.4,0.9450589113260337,0.4,0.04791378236273873,0.25,0.00989327003054015,0.15000000000000002,0.00989327003054015,0.009443270030540149,0.00899327003054015
2017-07-05,EARLY_2016_2019,10,KOSDAQ,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.02988516828582751,0.75,1.3298037862393286,1.0,0.04791378236273873,0.25,-0.01802861407691122,0.5,-0.01802861407691122,-0.01952861407691122,-0.021028614076911218
2017-07-05,EARLY_2016_2019,10,KOSDAQ,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.049547061657013954,0.6,0.7654937712645309,0.15,0.032587710739552855,0.65,0.016959350917461098,-0.050000000000000044,0.016959350917461098,0.0171093509174611,0.0172593509174611
2017-07-05,EARLY_2016_2019,10,KOSDAQ,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.017388323509278356,0.9,1.4382304883951122,1.0,0.032587710739552855,0.65,-0.015199387230274499,0.25,-0.015199387230274499,-0.0159493872302745,-0.0166993872302745
2017-07-05,EARLY_2016_2019,10,KOSDAQ,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,-0.001437644634548057,0.65,1.194294043050712,0.45,-0.002018203605941426,0.6,0.0005805589713933691,0.050000000000000044,0.0005805589713933691,0.00043055897139336895,0.0002805589713933688
2017-07-05,EARLY_2016_2019,10,KOSDAQ,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.03222737070188735,0.9,1.6286204584484394,1.0,-0.002018203605941426,0.6,0.03424557430782878,0.30000000000000004,0.03424557430782878,0.03334557430782878,0.032445574307828774
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20_ACT5_W10,0.0063164814343004095,0.35,1.279903953833622,0.4,0.01095478458713495,0.4,-0.004638303152834541,-0.050000000000000044,-0.004638303152834541,-0.004488303152834541,-0.004338303152834541
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.027791668770331412,0.9,1.5863976801447675,1.0,0.01095478458713495,0.4,0.01683688418319646,0.5,0.01683688418319646,0.015336884183196462,0.013836884183196462
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20_ACT5_W10,0.0300077570799961,0.44999999999999996,1.013030604794614,0.3,0.0325809662468909,0.4,-0.0025732091668948,0.04999999999999993,-0.0025732091668948,-0.0027232091668948,-0.0028732091668947995
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.04743389553776008,0.85,1.5869247699795814,1.0,0.0325809662468909,0.4,0.014852929290869184,0.44999999999999996,0.014852929290869184,0.013502929290869183,0.012152929290869184
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20_ACT5_W10,-0.0011066587208560178,0.4,1.3500606902680288,0.55,-0.004957309055627528,0.25,0.0038506503347715097,0.15000000000000002,0.0038506503347715097,0.00340065033477151,0.0029506503347715095
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.008706328597084334,0.85,1.7383034762486325,1.0,-0.004957309055627528,0.25,0.013663637652711863,0.6,0.013663637652711863,0.011863637652711864,0.010063637652711864
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20_ACT5_W10,0.0016227386214855415,0.44999999999999996,1.3471587585370894,0.55,0.0010673908661894055,0.15000000000000002,0.000555347755296136,0.29999999999999993,0.000555347755296136,-0.0003446522447038638,-0.0012446522447038637
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,0.011157915106448613,0.9,1.7636732689579215,1.0,0.0010673908661894055,0.15000000000000002,0.010090524240259208,0.75,0.010090524240259208,0.007840524240259208,0.005590524240259209
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CF20_ACT5_W10,0.00533693333427053,0.8,1.8237452285736293,0.7,0.028758191780098235,0.65,-0.023421258445827705,0.15000000000000002,-0.023421258445827705,-0.023871258445827704,-0.024321258445827706
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.019227135559779358,0.95,2.013813127935101,1.0,0.028758191780098235,0.65,-0.009531056220318877,0.29999999999999993,-0.009531056220318877,-0.010431056220318877,-0.011331056220318877
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.02416730820072954,0.65,1.3299178711226927,0.6,0.028481143766170315,0.30000000000000004,-0.004313835565440776,0.35,-0.004313835565440776,-0.005363835565440776,-0.0064138355654407755
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.03072421996617014,0.85,1.578633869550391,1.0,0.028481143766170315,0.30000000000000004,0.002243076199999826,0.5499999999999999,0.002243076199999826,0.0005930761999998263,-0.0010569238000001733
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.009007152664032037,0.65,1.4346643077953345,0.55,-0.004939041627815273,0.6,0.013946194291847309,0.050000000000000044,0.013946194291847309,0.013796194291847308,0.013646194291847309
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.030394191678462624,0.9,1.713534119827279,1.0,-0.004939041627815273,0.6,0.0353332333062779,0.30000000000000004,0.0353332333062779,0.0344332333062779,0.033533233306277895
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.001953009299119757,0.6,1.5667852848692778,0.65,0.013230627676392576,0.55,-0.011277618377272819,0.04999999999999993,-0.011277618377272819,-0.011427618377272818,-0.011577618377272818
2017-07-05,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.008541699776922968,0.85,1.7964602462924748,1.0,0.013230627676392576,0.55,-0.004688927899469607,0.29999999999999993,-0.004688927899469607,-0.005588927899469607,-0.006488927899469607
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_W10,0.02640771892748081,0.4,1.1103093348811135,0.3,0.01572947115757518,0.35,0.01067824776990563,0.050000000000000044,0.01067824776990563,0.01052824776990563,0.01037824776990563
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.028006098871317768,0.95,1.7394257801416035,1.0,0.01572947115757518,0.35,0.012276627713742588,0.6,0.012276627713742588,0.010476627713742588,0.008676627713742589
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_W10,0.06196898948017514,0.5,0.7612810469270606,0.15,0.044868758073640824,0.4,0.017100231406534314,0.09999999999999998,0.017100231406534314,0.016800231406534312,0.016500231406534314
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.040521094154302384,1.0,1.5760448168244205,1.0,0.044868758073640824,0.4,-0.00434766391933844,0.6,-0.00434766391933844,-0.00614766391933844,-0.00794766391933844
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_W10,-0.010669455864804698,0.30000000000000004,1.2459027288797242,0.4,-0.012712046235736593,0.15000000000000002,0.002042590370931895,0.15000000000000002,0.002042590370931895,0.0015925903709318949,0.0011425903709318948
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.006606559022680289,1.0,1.8501987742798593,1.0,-0.012712046235736593,0.15000000000000002,0.006105487213056304,0.85,0.006105487213056304,0.003555487213056304,0.0010054872130563037
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_W10,-0.006064054594795755,0.15000000000000002,1.1801636627786516,0.35,-0.005394523295169031,0.19999999999999996,-0.0006695312996267246,-0.04999999999999993,-0.0006695312996267246,-0.0005195312996267248,-0.000369531299626725
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,0.033814594520629716,1.0,1.6789941704168,1.0,-0.005394523295169031,0.19999999999999996,0.03920911781579875,0.8,0.03920911781579875,0.03680911781579875,0.03440911781579875
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_W10,-0.0009844553576182206,0.75,1.50555495251541,0.6,0.019746561617348318,0.6,-0.02073101697496654,0.15000000000000002,-0.02073101697496654,-0.02118101697496654,-0.02163101697496654
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.011253444496544824,0.95,1.882578246452449,1.0,0.019746561617348318,0.6,-0.008493117120803494,0.35,-0.008493117120803494,-0.009543117120803494,-0.010593117120803493
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.05811731457436882,0.6,1.1327192914469335,0.55,0.04372468758131094,0.30000000000000004,0.014392626993057878,0.29999999999999993,0.014392626993057878,0.013492626993057878,0.012592626993057878
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.05538097326451556,0.85,1.3996181689376845,1.0,0.04372468758131094,0.30000000000000004,0.01165628568320462,0.5499999999999999,0.01165628568320462,0.010006285683204622,0.008356285683204621
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.03106967191611639,0.65,1.2480605814060013,0.45,0.020609000478416982,0.55,0.01046067143769941,0.09999999999999998,0.01046067143769941,0.01016067143769941,0.00986067143769941
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.013825318978933614,0.9,1.5783206168545512,1.0,0.020609000478416982,0.55,-0.006783681499483368,0.35,-0.006783681499483368,-0.007833681499483368,-0.008883681499483367
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.004550326412347036,0.6,1.4932177436542835,0.65,-0.0019021728663098313,0.55,0.006452499278656867,0.04999999999999993,0.006452499278656867,0.006302499278656867,0.006152499278656867
2017-07-05,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.022538529671311477,0.9,1.745164985360298,1.0,-0.0019021728663098313,0.55,0.024440702537621307,0.35,0.024440702537621307,0.023390702537621308,0.022340702537621306
2017-07-19,EARLY_2016_2019,10,K200,OP12_REV,REVISION,CF20_ACT5_W10,0.015824155136286138,0.35,1.493056805227874,0.6,0.01714473241604183,0.4,-0.0013205772797556907,-0.050000000000000044,-0.0013205772797556907,-0.0011705772797556905,-0.0010205772797556903
2017-07-19,EARLY_2016_2019,10,K200,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.009791833678507634,0.85,1.7479073668975365,1.0,0.01714473241604183,0.4,-0.007352898737534195,0.44999999999999996,-0.007352898737534195,-0.008702898737534196,-0.010052898737534195
2017-07-19,EARLY_2016_2019,10,K200,OPFY1_REV,REVISION,CF20_ACT5_W10,0.025167518042989924,0.4,1.5779235834061962,0.65,0.030407934036486322,0.4,-0.005240415993496398,0.0,-0.005240415993496398,-0.005240415993496398,-0.005240415993496398
2017-07-19,EARLY_2016_2019,10,K200,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.029175139508890852,0.85,1.7662520204998902,1.0,0.030407934036486322,0.4,-0.0012327945275954696,0.44999999999999996,-0.0012327945275954696,-0.0025827945275954693,-0.003932794527595469
2017-07-19,EARLY_2016_2019,10,K200,PBR12MF,VALUE,CF20_ACT5_W10,0.022334261129937964,0.19999999999999996,1.32536731208557,0.45,0.028147747300683996,0.050000000000000044,-0.0058134861707460316,0.1499999999999999,-0.0058134861707460316,-0.006263486170746031,-0.006713486170746031
2017-07-19,EARLY_2016_2019,10,K200,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.022536675539695992,0.8,1.6811761084171315,1.0,0.028147747300683996,0.050000000000000044,-0.005611071760988004,0.75,-0.005611071760988004,-0.007861071760988004,-0.010111071760988005
2017-07-19,EARLY_2016_2019,10,K200,PER12MF,VALUE,CF20_ACT5_W10,0.03309283008032801,0.15000000000000002,0.9265904154518768,0.4,0.03893380814304055,0.15000000000000002,-0.00584097806271254,0.0,-0.00584097806271254,-0.00584097806271254,-0.00584097806271254
2017-07-19,EARLY_2016_2019,10,K200,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,0.02845669561380034,0.8,1.2296876557227057,1.0,0.03893380814304055,0.15000000000000002,-0.010477112529240211,0.65,-0.010477112529240211,-0.012427112529240211,-0.014377112529240212
2017-07-19,EARLY_2016_2019,10,K200,MOM1M,MOMENTUM,CF20_ACT5_W10,0.019972206324302497,0.5,1.6262770759440077,0.65,0.011232584312034754,0.6,0.008739622012267743,-0.09999999999999998,0.008739622012267743,0.009039622012267743,0.009339622012267743
2017-07-19,EARLY_2016_2019,10,K200,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.013842648176121542,0.8,1.743279942857764,1.0,0.011232584312034754,0.6,0.0026100638640867875,0.20000000000000007,0.0026100638640867875,0.0020100638640867872,0.0014100638640867872
2017-07-19,EARLY_2016_2019,10,K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.005339799961280953,0.35,1.0366674936517715,0.45,0.007454230975125248,0.15000000000000002,-0.0021144310138442946,0.19999999999999996,-0.0021144310138442946,-0.0027144310138442944,-0.0033144310138442943
2017-07-19,EARLY_2016_2019,10,K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.026943698574191044,0.8,1.3581872158347597,1.0,0.007454230975125248,0.15000000000000002,0.019489467599065797,0.65,0.019489467599065797,0.017539467599065797,0.015589467599065796
2017-07-19,EARLY_2016_2019,10,K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.022872123574947292,0.8,1.191442677130245,0.65,0.028361042429857125,0.75,-0.005488918854909833,0.050000000000000044,-0.005488918854909833,-0.005638918854909833,-0.005788918854909833
2017-07-19,EARLY_2016_2019,10,K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.021028756449776004,0.9,1.7115780461579018,1.0,0.028361042429857125,0.75,-0.007332285980081121,0.15000000000000002,-0.007332285980081121,-0.007782285980081121,-0.008232285980081121
2017-07-19,EARLY_2016_2019,10,K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.00996929850126438,0.5,1.5077111998022403,0.55,0.024687922108650086,0.35,-0.014718623607385706,0.15000000000000002,-0.014718623607385706,-0.015168623607385707,-0.015618623607385706
2017-07-19,EARLY_2016_2019,10,K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.01535616343702285,0.9,1.8356717035927463,1.0,0.024687922108650086,0.35,-0.009331758671627237,0.55,-0.009331758671627237,-0.010981758671627238,-0.012631758671627236
2017-07-19,EARLY_2016_2019,10,KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_W10,0.01064429243160035,0.35,1.070481280608632,0.35,0.006692159473015155,0.35,0.003952132958585195,0.0,0.003952132958585195,0.003952132958585195,0.003952132958585195
2017-07-19,EARLY_2016_2019,10,KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.00014324444308615346,0.75,1.4436396760266104,1.0,0.006692159473015155,0.35,-0.006548915029929002,0.4,-0.006548915029929002,-0.0077489150299290014,-0.008948915029929002
2017-07-19,EARLY_2016_2019,10,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_W10,0.003005187551820753,0.35,1.070495857459189,0.4,0.008515711552105842,0.35,-0.005510524000285089,0.0,-0.005510524000285089,-0.005510524000285089,-0.005510524000285089
2017-07-19,EARLY_2016_2019,10,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.0008796403692905716,0.75,1.4634512866654257,1.0,0.008515711552105842,0.35,-0.009395351921396414,0.4,-0.009395351921396414,-0.010595351921396413,-0.011795351921396413
2017-07-19,EARLY_2016_2019,10,KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_W10,0.01366788342022962,0.15000000000000002,0.8672063185785778,0.25,0.011487731758440015,0.050000000000000044,0.0021801516617896057,0.09999999999999998,0.0021801516617896057,0.0018801516617896058,0.0015801516617896059
2017-07-19,EARLY_2016_2019,10,KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.005973857362724112,0.8,1.35368682327463,1.0,0.011487731758440015,0.050000000000000044,-0.005513874395715903,0.75,-0.005513874395715903,-0.007763874395715903,-0.010013874395715903
2017-07-19,EARLY_2016_2019,10,KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_W10,0.016768574934196572,0.19999999999999996,1.0503028278523918,0.45,0.018659809828940586,0.09999999999999998,-0.0018912348947440136,0.09999999999999998,-0.0018912348947440136,-0.0021912348947440135,-0.0024912348947440134
