date,universe,n_factors,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,REVERSE_BREADTH,BULLISH_REVERSE_BREADTH,BEARISH_REVERSE_BREADTH,POSITIVE_ABS_BREADTH
2019-08-06,KOSDAQ,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2019-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2019-08-06,KOSPI_ALL,8,0.625,0.0,0.625,0.125,0.0,0.125,0.0
2019-08-06,KOSPI_EX_K200,8,0.625,0.0,0.625,0.0,0.0,0.0,0.0
2019-08-06,KOSPI_KOSDAQ_ALL,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2019-08-13,K200,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2019-08-13,KOSDAQ,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2019-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2019-08-13,KOSPI_ALL,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2019-08-13,KOSPI_EX_K200,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2019-08-13,KOSPI_KOSDAQ_ALL,8,0.5,0.0,0.5,0.125,0.0,0.125,0.0
2019-08-21,K200,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2019-08-21,KOSDAQ,8,0.25,0.0,0.25,0.375,0.0,0.375,0.0
2019-08-21,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.5,0.0,0.5,0.0
2019-08-21,KOSPI_ALL,8,0.625,0.0,0.625,0.375,0.0,0.375,0.0
2019-08-21,KOSPI_EX_K200,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2019-08-21,KOSPI_KOSDAQ_ALL,8,0.625,0.0,0.625,0.375,0.0,0.375,0.0
2019-08-28,K200,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2019-08-28,KOSDAQ,8,0.125,0.125,0.0,0.625,0.0,0.625,0.125
2019-08-28,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.0,0.375,0.125
2019-08-28,KOSPI_ALL,8,0.5,0.0,0.5,0.375,0.0,0.375,0.0
2019-08-28,KOSPI_EX_K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2019-08-28,KOSPI_KOSDAQ_ALL,8,0.5,0.0,0.5,0.375,0.0,0.375,0.0
2019-09-04,K200,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2019-09-04,KOSDAQ,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2019-09-04,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2019-09-04,KOSPI_ALL,8,0.125,0.125,0.0,0.375,0.375,0.0,1.0
2019-09-04,KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.25,0.125,0.875
2019-09-04,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2019-09-11,K200,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-09-11,KOSDAQ,8,0.125,0.125,0.0,0.375,0.375,0.0,1.0
2019-09-11,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-09-11,KOSPI_ALL,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2019-09-11,KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.375,0.125,0.875
2019-09-11,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-09-20,K200,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2019-09-20,KOSDAQ,8,0.375,0.375,0.0,0.25,0.25,0.0,1.0
2019-09-20,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.25,0.25,0.0,1.0
2019-09-20,KOSPI_ALL,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-09-20,KOSPI_EX_K200,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2019-09-20,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2019-09-27,K200,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2019-09-27,KOSDAQ,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2019-09-27,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2019-09-27,KOSPI_ALL,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-09-27,KOSPI_EX_K200,8,0.375,0.375,0.0,0.25,0.25,0.0,1.0
2019-09-27,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2019-10-07,K200,8,0.125,0.125,0.0,0.375,0.0,0.375,0.125
2019-10-07,KOSDAQ,8,0.25,0.125,0.125,0.375,0.0,0.375,0.25
2019-10-07,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.0,0.5,0.25
2019-10-07,KOSPI_ALL,8,0.125,0.0,0.125,0.375,0.0,0.375,0.0
2019-10-07,KOSPI_EX_K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.125
2019-10-07,KOSPI_KOSDAQ_ALL,8,0.125,0.0,0.125,0.375,0.0,0.375,0.0
2019-10-15,K200,8,0.125,0.125,0.0,0.625,0.0,0.625,0.25
2019-10-15,KOSDAQ,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2019-10-15,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.25,0.125,0.75
2019-10-15,KOSPI_ALL,8,0.125,0.125,0.0,0.5,0.0,0.5,0.125
2019-10-15,KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.0,0.375,0.25
2019-10-15,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.375,0.375,0.0,0.875
2019-10-22,K200,8,0.0,0.0,0.0,0.375,0.0,0.375,0.0
2019-10-22,KOSDAQ,8,0.875,0.75,0.125,0.125,0.125,0.0,0.875
2019-10-22,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.25,0.25,0.0,0.875
2019-10-22,KOSPI_ALL,8,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2019-10-22,KOSPI_EX_K200,8,0.0,0.0,0.0,0.375,0.0,0.375,0.0
2019-10-22,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.125,0.125,0.0,0.625
2019-10-29,K200,8,0.25,0.25,0.0,0.375,0.0,0.375,0.625
2019-10-29,KOSDAQ,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2019-10-29,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.25,0.25,0.0,0.875
2019-10-29,KOSPI_ALL,8,0.125,0.125,0.0,0.375,0.0,0.375,0.625
2019-10-29,KOSPI_EX_K200,8,0.0,0.0,0.0,0.25,0.0,0.25,0.25
2019-10-29,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.375,0.375,0.0,0.875
2019-11-05,K200,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2019-11-05,KOSDAQ,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2019-11-05,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-11-05,KOSPI_ALL,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2019-11-05,KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-11-05,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-11-12,K200,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2019-11-12,KOSDAQ,8,0.375,0.375,0.0,0.375,0.0,0.375,0.625
2019-11-12,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.125,0.25,0.75
2019-11-12,KOSPI_ALL,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-11-12,KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2019-11-12,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.25,0.25,0.0,1.0
2019-11-19,K200,8,0.25,0.25,0.0,0.25,0.125,0.125,0.75
2019-11-19,KOSDAQ,8,0.375,0.375,0.0,0.375,0.125,0.25,0.75
2019-11-19,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.125,0.25,0.75
2019-11-19,KOSPI_ALL,8,0.5,0.5,0.0,0.375,0.25,0.125,0.75
2019-11-19,KOSPI_EX_K200,8,0.5,0.5,0.0,0.5,0.25,0.25,0.75
2019-11-19,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.375,0.125,0.25,0.75
2019-11-26,K200,8,0.125,0.125,0.0,0.375,0.0,0.375,0.625
2019-11-26,KOSDAQ,8,0.125,0.0,0.125,0.25,0.0,0.25,0.125
2019-11-26,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.25,0.125,0.125,0.0,0.125,0.5
2019-11-26,KOSPI_ALL,8,0.25,0.25,0.0,0.25,0.0,0.25,0.75
2019-11-26,KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.125,0.25,0.75
2019-11-26,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.125,0.0,0.125,0.5
2019-12-03,K200,8,0.375,0.0,0.375,0.0,0.0,0.0,0.0
2019-12-03,KOSDAQ,8,0.375,0.0,0.375,0.0,0.0,0.0,0.0
2019-12-03,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2019-12-03,KOSPI_ALL,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2019-12-03,KOSPI_EX_K200,8,0.5,0.25,0.25,0.375,0.0,0.375,0.25
2019-12-03,KOSPI_KOSDAQ_ALL,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2019-12-10,K200,8,0.625,0.0,0.625,0.125,0.0,0.125,0.0
2019-12-10,KOSDAQ,8,0.5,0.125,0.375,0.0,0.0,0.0,0.125
2019-12-10,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.0,0.25,0.125,0.0,0.125,0.0
2019-12-10,KOSPI_ALL,8,0.25,0.0,0.25,0.125,0.0,0.125,0.0
2019-12-10,KOSPI_EX_K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2019-12-10,KOSPI_KOSDAQ_ALL,8,0.375,0.0,0.375,0.0,0.0,0.0,0.0
2019-12-17,K200,8,0.625,0.625,0.0,0.0,0.0,0.0,1.0
2019-12-17,KOSDAQ,8,0.5,0.375,0.125,0.375,0.25,0.125,0.625
2019-12-17,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.0,0.375,0.125
2019-12-17,KOSPI_ALL,8,0.25,0.25,0.0,0.0,0.0,0.0,0.625
2019-12-17,KOSPI_EX_K200,8,0.125,0.0,0.125,0.375,0.0,0.375,0.125
2019-12-17,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.0,0.0,0.0,0.375
2019-12-24,K200,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2019-12-24,KOSDAQ,8,0.5,0.375,0.125,0.125,0.0,0.125,0.5
2019-12-24,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.25,0.125,0.125,0.0,0.125,0.625
2019-12-24,KOSPI_ALL,8,0.375,0.375,0.0,0.0,0.0,0.0,0.625
2019-12-24,KOSPI_EX_K200,8,0.25,0.25,0.0,0.25,0.0,0.25,0.375
2019-12-24,KOSPI_KOSDAQ_ALL,8,0.375,0.25,0.125,0.0,0.0,0.0,0.625
2020-01-03,K200,8,0.25,0.25,0.0,0.125,0.125,0.0,1.0
2020-01-03,KOSDAQ,8,0.75,0.75,0.0,0.125,0.125,0.0,1.0
2020-01-03,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.25,0.25,0.0,1.0
2020-01-03,KOSPI_ALL,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2020-01-03,KOSPI_EX_K200,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2020-01-03,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2020-01-10,K200,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2020-01-10,KOSDAQ,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2020-01-10,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2020-01-10,KOSPI_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2020-01-10,KOSPI_EX_K200,8,0.625,0.625,0.0,0.375,0.125,0.25,0.75
2020-01-10,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.25,0.125,0.125,0.875
2020-01-17,K200,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2020-01-17,KOSDAQ,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2020-01-17,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2020-01-17,KOSPI_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2020-01-17,KOSPI_EX_K200,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2020-01-17,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2020-01-28,K200,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2020-01-28,KOSDAQ,8,0.625,0.625,0.0,0.375,0.25,0.125,0.875
2020-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.0,0.25,0.5
2020-01-28,KOSPI_ALL,8,0.625,0.125,0.5,0.25,0.0,0.25,0.125
2020-01-28,KOSPI_EX_K200,8,0.5,0.375,0.125,0.25,0.0,0.25,0.5
2020-01-28,KOSPI_KOSDAQ_ALL,8,0.75,0.625,0.125,0.25,0.0,0.25,0.625
2020-02-04,K200,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2020-02-04,KOSDAQ,8,0.375,0.375,0.0,0.25,0.0,0.25,0.375
2020-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.25,0.125,0.375,0.0,0.375,0.25
2020-02-04,KOSPI_ALL,8,0.75,0.0,0.75,0.25,0.0,0.25,0.0
2020-02-04,KOSPI_EX_K200,8,0.5,0.25,0.25,0.25,0.0,0.25,0.25
2020-02-04,KOSPI_KOSDAQ_ALL,8,0.625,0.25,0.375,0.25,0.0,0.25,0.25
2020-02-11,K200,8,0.375,0.125,0.25,0.25,0.0,0.25,0.125
2020-02-11,KOSDAQ,8,0.125,0.125,0.0,0.5,0.0,0.5,0.5
2020-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.625,0.0,0.625,0.25
2020-02-11,KOSPI_ALL,8,0.125,0.0,0.125,0.125,0.0,0.125,0.0
2020-02-11,KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.0,0.375,0.5
2020-02-11,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.5,0.0,0.5,0.25
2020-02-18,K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2020-02-18,KOSDAQ,8,0.25,0.25,0.0,0.625,0.0,0.625,0.25
2020-02-18,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.0,0.375,0.125
2020-02-18,KOSPI_ALL,8,0.125,0.0,0.125,0.125,0.0,0.125,0.0
2020-02-18,KOSPI_EX_K200,8,0.125,0.0,0.125,0.5,0.0,0.5,0.0
2020-02-18,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.375,0.0,0.375,0.125
2020-02-25,K200,8,0.125,0.0,0.125,0.375,0.0,0.375,0.0
2020-02-25,KOSDAQ,8,0.125,0.125,0.0,0.375,0.0,0.375,0.5
2020-02-25,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.0,0.5,0.375
2020-02-25,KOSPI_ALL,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2020-02-25,KOSPI_EX_K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2020-02-25,KOSPI_KOSDAQ_ALL,8,0.5,0.125,0.375,0.375,0.0,0.375,0.125
2020-03-03,K200,8,0.125,0.0,0.125,0.5,0.0,0.5,0.0
2020-03-03,KOSDAQ,8,0.0,0.0,0.0,0.875,0.0,0.875,0.0
2020-03-03,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2020-03-03,KOSPI_ALL,8,0.125,0.0,0.125,0.25,0.0,0.25,0.0
2020-03-03,KOSPI_EX_K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2020-03-03,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.375,0.0,0.375,0.0
2020-03-10,K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2020-03-10,KOSDAQ,8,0.125,0.0,0.125,0.375,0.0,0.375,0.0
2020-03-10,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.375,0.0,0.375,0.0
2020-03-10,KOSPI_ALL,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2020-03-10,KOSPI_EX_K200,8,0.0,0.0,0.0,0.125,0.0,0.125,0.0
2020-03-10,KOSPI_KOSDAQ_ALL,8,0.375,0.0,0.375,0.375,0.0,0.375,0.0
2020-03-17,K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2020-03-17,KOSDAQ,8,0.25,0.0,0.25,0.5,0.0,0.5,0.0
2020-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.5,0.0,0.5,0.0
2020-03-17,KOSPI_ALL,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2020-03-17,KOSPI_EX_K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2020-03-17,KOSPI_KOSDAQ_ALL,8,0.25,0.0,0.25,0.375,0.0,0.375,0.0
2020-03-24,K200,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2020-03-24,KOSDAQ,8,0.375,0.0,0.375,0.5,0.0,0.5,0.0
2020-03-24,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.375,0.0,0.375,0.0
2020-03-24,KOSPI_ALL,8,0.375,0.0,0.375,0.375,0.0,0.375,0.0
2020-03-24,KOSPI_EX_K200,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2020-03-24,KOSPI_KOSDAQ_ALL,8,0.5,0.0,0.5,0.375,0.0,0.375,0.0
2020-03-31,K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2020-03-31,KOSDAQ,8,0.375,0.0,0.375,0.625,0.0,0.625,0.0
2020-03-31,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.625,0.0,0.625,0.0
2020-03-31,KOSPI_ALL,8,0.25,0.0,0.25,0.375,0.0,0.375,0.0
2020-03-31,KOSPI_KOSDAQ_ALL,8,0.5,0.0,0.5,0.375,0.0,0.375,0.0
2020-04-07,K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2020-04-07,KOSDAQ,8,0.25,0.0,0.25,0.625,0.0,0.625,0.0
2020-04-07,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.125,0.25,0.375,0.0,0.375,0.125
2020-04-07,KOSPI_ALL,8,0.5,0.125,0.375,0.125,0.0,0.125,0.125
2020-04-07,KOSPI_KOSDAQ_ALL,8,0.5,0.0,0.5,0.125,0.0,0.125,0.0
2020-04-14,K200,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2020-04-14,KOSDAQ,8,0.0,0.0,0.0,0.5,0.5,0.0,1.0
2020-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2020-04-14,KOSPI_ALL,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2020-04-14,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2020-04-22,K200,8,0.375,0.375,0.0,0.625,0.625,0.0,1.0
2020-04-22,KOSDAQ,8,0.0,0.0,0.0,0.625,0.625,0.0,1.0
2020-04-22,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2020-04-22,KOSPI_ALL,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2020-04-22,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2020-04-29,K200,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2020-04-29,KOSDAQ,8,0.375,0.375,0.0,0.375,0.25,0.125,0.875
2020-04-29,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2020-04-29,KOSPI_ALL,8,0.625,0.625,0.0,0.375,0.375,0.0,1.0
2020-04-29,KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2020-04-29,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.375,0.375,0.0,1.0
2020-05-11,K200,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2020-05-11,KOSDAQ,8,0.25,0.25,0.0,0.625,0.625,0.0,1.0
2020-05-11,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2020-05-11,KOSPI_ALL,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2020-05-11,KOSPI_EX_K200,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2020-05-11,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2020-05-18,K200,8,0.625,0.625,0.0,0.25,0.25,0.0,1.0
2020-05-18,KOSDAQ,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2020-05-18,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2020-05-18,KOSPI_ALL,8,0.625,0.625,0.0,0.375,0.375,0.0,1.0
2020-05-18,KOSPI_EX_K200,8,0.5,0.5,0.0,0.5,0.5,0.0,1.0
2020-05-18,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.25,0.25,0.0,1.0
2020-05-25,K200,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2020-05-25,KOSDAQ,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2020-05-25,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2020-05-25,KOSPI_ALL,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2020-05-25,KOSPI_EX_K200,8,0.625,0.625,0.0,0.375,0.375,0.0,1.0
2020-05-25,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2020-06-01,K200,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2020-06-01,KOSDAQ,8,0.375,0.375,0.0,0.25,0.25,0.0,1.0
2020-06-01,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2020-06-01,KOSPI_ALL,8,0.625,0.625,0.0,0.25,0.25,0.0,1.0
2020-06-01,KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2020-06-01,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2020-06-08,K200,8,0.375,0.375,0.0,0.0,0.0,0.0,1.0
2020-06-08,KOSDAQ,8,0.125,0.125,0.0,0.375,0.375,0.0,1.0
2020-06-08,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.625,0.625,0.0,1.0
2020-06-08,KOSPI_ALL,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2020-06-08,KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2020-06-08,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.375,0.375,0.0,1.0
2020-06-15,K200,8,0.25,0.25,0.0,0.25,0.125,0.125,0.875
2020-06-15,KOSDAQ,8,0.125,0.125,0.0,0.75,0.25,0.5,0.5
2020-06-15,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.625,0.0,0.625,0.125
2020-06-15,KOSPI_ALL,8,0.0,0.0,0.0,0.5,0.25,0.25,0.75
2020-06-15,KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.0,0.375,0.375
2020-06-15,KOSPI_KOSDAQ_ALL,8,0.25,0.125,0.125,0.375,0.125,0.25,0.5
2020-06-22,K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2020-06-22,KOSDAQ,8,0.375,0.375,0.0,0.5,0.25,0.25,0.75
2020-06-22,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.25,0.25,0.75
2020-06-22,KOSPI_ALL,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2020-06-22,KOSPI_EX_K200,8,0.25,0.125,0.125,0.5,0.25,0.25,0.625
2020-06-22,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2020-06-29,K200,8,0.5,0.375,0.125,0.25,0.0,0.25,0.375
2020-06-29,KOSDAQ,8,0.375,0.25,0.125,0.375,0.125,0.25,0.375
2020-06-29,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.125,0.125,0.375,0.0,0.375,0.125
2020-06-29,KOSPI_ALL,8,0.625,0.375,0.25,0.25,0.0,0.25,0.375
2020-06-29,KOSPI_EX_K200,8,0.375,0.25,0.125,0.375,0.0,0.375,0.375
2020-06-29,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.25,0.0,0.25,0.375
2020-07-06,K200,8,0.5,0.375,0.125,0.25,0.0,0.25,0.375
2020-07-06,KOSDAQ,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2020-07-06,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.125,0.25,0.75
2020-07-06,KOSPI_ALL,8,0.5,0.375,0.125,0.375,0.0,0.375,0.375
2020-07-06,KOSPI_EX_K200,8,0.625,0.625,0.0,0.25,0.0,0.25,0.625
2020-07-06,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.5,0.0,0.5,0.5
2020-07-13,K200,8,0.75,0.75,0.0,0.25,0.25,0.0,1.0
2020-07-13,KOSDAQ,8,0.125,0.125,0.0,0.25,0.25,0.0,1.0
2020-07-13,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2020-07-13,KOSPI_ALL,8,0.625,0.625,0.0,0.25,0.25,0.0,1.0
2020-07-13,KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2020-07-13,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.25,0.25,0.0,1.0
2020-07-20,K200,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2020-07-20,KOSDAQ,8,0.5,0.5,0.0,0.5,0.5,0.0,1.0
