date,sample,universe,factor,family,strategy,gross,turnover
2024-02-05,NORMAL_2023_2024,KOSDAQ,OP12_REV,REVISION,VETO20,0.10597146907892947,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSDAQ,OP12_REV,REVISION,PROMOTE20,0.06887078619106632,0.44999999999999996
2024-02-05,NORMAL_2023_2024,KOSDAQ,OP12_REV,REVISION,VETO_PROMOTE20,0.10857360538585503,0.35
2024-02-05,NORMAL_2023_2024,KOSDAQ,OP12_REV,REVISION,CF20,0.11637810876151075,0.35
2024-02-05,NORMAL_2023_2024,KOSDAQ,OPFY1_REV,REVISION,BASE,0.10347210941403182,0.85
2024-02-05,NORMAL_2023_2024,KOSDAQ,OPFY1_REV,REVISION,VETO20,0.09082118980515531,0.8
2024-02-05,NORMAL_2023_2024,KOSDAQ,OPFY1_REV,REVISION,PROMOTE20,0.12159764667079134,0.9
2024-02-05,NORMAL_2023_2024,KOSDAQ,OPFY1_REV,REVISION,VETO_PROMOTE20,0.11287099379319909,0.85
2024-02-05,NORMAL_2023_2024,KOSDAQ,OPFY1_REV,REVISION,CF20,0.10350055910087048,0.85
2024-02-05,NORMAL_2023_2024,KOSDAQ,PBR12MF,VALUE,BASE,0.025857827745895047,0.09999999999999998
2024-02-05,NORMAL_2023_2024,KOSDAQ,PBR12MF,VALUE,VETO20,0.02175559600459887,0.25
2024-02-05,NORMAL_2023_2024,KOSDAQ,PBR12MF,VALUE,PROMOTE20,0.041706884535080826,0.19999999999999996
2024-02-05,NORMAL_2023_2024,KOSDAQ,PBR12MF,VALUE,VETO_PROMOTE20,0.035997261064377145,0.35
2024-02-05,NORMAL_2023_2024,KOSDAQ,PBR12MF,VALUE,CF20,0.025654664755972605,0.09999999999999998
2024-02-05,NORMAL_2023_2024,KOSDAQ,PER12MF,VALUE,BASE,0.01526918562660889,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSDAQ,PER12MF,VALUE,VETO20,0.028279752861793662,0.44999999999999996
2024-02-05,NORMAL_2023_2024,KOSDAQ,PER12MF,VALUE,PROMOTE20,0.014892660783863415,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSDAQ,PER12MF,VALUE,VETO_PROMOTE20,0.01803799019485051,0.44999999999999996
2024-02-05,NORMAL_2023_2024,KOSDAQ,PER12MF,VALUE,CF20,0.024758528490535798,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM1M,MOMENTUM,BASE,0.1502836463489965,0.5
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM1M,MOMENTUM,VETO20,0.0704364639461179,0.55
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM1M,MOMENTUM,PROMOTE20,0.13857703351666056,0.7
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM1M,MOMENTUM,VETO_PROMOTE20,0.0705161320311816,0.6
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM1M,MOMENTUM,CF20,0.0705161320311816,0.65
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM12_1,MOMENTUM,BASE,0.14796307255127855,0.15000000000000002
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM12_1,MOMENTUM,VETO20,0.12003204096242823,0.25
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM12_1,MOMENTUM,PROMOTE20,0.10117377885885019,0.25
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM12_1,MOMENTUM,VETO_PROMOTE20,0.12209605034223454,0.15000000000000002
2024-02-05,NORMAL_2023_2024,KOSDAQ,MOM12_1,MOMENTUM,CF20,0.10033316787327254,0.35
2024-02-05,NORMAL_2023_2024,KOSDAQ,PRIVATE_FLOW,FLOW,BASE,0.08761057956414044,0.6
2024-02-05,NORMAL_2023_2024,KOSDAQ,PRIVATE_FLOW,FLOW,VETO20,0.09927674936282535,0.6
2024-02-05,NORMAL_2023_2024,KOSDAQ,PRIVATE_FLOW,FLOW,PROMOTE20,0.06741168533933875,0.65
2024-02-05,NORMAL_2023_2024,KOSDAQ,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,0.06174379592505262,0.6
2024-02-05,NORMAL_2023_2024,KOSDAQ,PRIVATE_FLOW,FLOW,CF20,0.08220580166250745,0.65
2024-02-05,NORMAL_2023_2024,KOSDAQ,FOREIGN_FLOW,FLOW,BASE,0.1060338666232036,0.85
2024-02-05,NORMAL_2023_2024,KOSDAQ,FOREIGN_FLOW,FLOW,VETO20,0.11762339689493224,0.75
2024-02-05,NORMAL_2023_2024,KOSDAQ,FOREIGN_FLOW,FLOW,PROMOTE20,0.09754819531080519,0.75
2024-02-05,NORMAL_2023_2024,KOSDAQ,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,0.08695899052111698,0.8
2024-02-05,NORMAL_2023_2024,KOSDAQ,FOREIGN_FLOW,FLOW,CF20,0.09141639114595988,0.7
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,BASE,0.06580016602087342,0.44999999999999996
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,VETO20,0.06415172359146873,0.44999999999999996
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,PROMOTE20,0.06928400201204285,0.55
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,VETO_PROMOTE20,0.054098433541350424,0.5
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20,0.06181264713907421,0.44999999999999996
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,BASE,0.06354511149538529,0.9
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,VETO20,0.035266783811049716,0.95
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,PROMOTE20,0.04686306588237892,0.95
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,VETO_PROMOTE20,0.03175613291438541,0.95
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20,0.025550286035571173,1.0
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,BASE,0.003410199650724707,0.15000000000000002
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,VETO20,-0.01058298919737383,0.35
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,PROMOTE20,0.00294855180134925,0.25
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,VETO_PROMOTE20,-0.009226316244147952,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20,0.008851860062942496,0.19999999999999996
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,BASE,-5.393927466884824e-05,0.25
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,VETO20,0.005319320154227453,0.25
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,PROMOTE20,-0.00567222957729175,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,VETO_PROMOTE20,0.012944742335322784,0.4
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20,-0.004081994884479548,0.4
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,BASE,0.13001517738267263,0.7
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,VETO20,0.04647937368599033,0.7
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,PROMOTE20,0.1266605566180287,0.65
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,VETO_PROMOTE20,0.05670092799150826,0.7
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CF20,0.023374720559585123,0.85
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,BASE,0.12569834655973947,0.19999999999999996
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,VETO20,0.15885216919652878,0.25
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,PROMOTE20,0.12094786078379202,0.19999999999999996
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,VETO_PROMOTE20,0.12820465883116322,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CF20,0.1418862916618374,0.5
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,BASE,0.03596814147150637,0.7
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,VETO20,0.004976918897307337,0.8
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,PROMOTE20,0.04840270364230291,0.7
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,0.014649813585701563,0.8
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CF20,0.03439041100094464,0.8
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,BASE,0.07925323289554617,0.9
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,VETO20,0.08995324727112751,0.9
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,PROMOTE20,0.07477362549925984,0.8
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,0.09319406351370177,0.85
2024-02-05,NORMAL_2023_2024,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CF20,0.06550035179928144,0.8
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,BASE,0.06764326526178464,0.44999999999999996
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,VETO20,0.0644776114088478,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,PROMOTE20,0.0804862886267498,0.4
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,VETO_PROMOTE20,0.07394209425865111,0.35
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,CF20,0.0583435321816778,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,0.05315562976747449,0.85
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,VETO20,0.041697169860199765,0.9
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,PROMOTE20,0.04910305295370326,0.85
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,VETO_PROMOTE20,0.020651665209530663,0.85
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CF20,0.04574761349415684,0.8
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,BASE,0.01768976307737868,0.25
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,VETO20,0.019956662701921247,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,PROMOTE20,0.016195796066582138,0.19999999999999996
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,VETO_PROMOTE20,0.018054110211575526,0.25
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CF20,0.017482005795017096,0.19999999999999996
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,BASE,-0.012891769000064505,0.15000000000000002
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,VETO20,-0.01010975626494827,0.30000000000000004
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,PROMOTE20,-0.011055437622125172,0.19999999999999996
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,VETO_PROMOTE20,-0.009391598309776945,0.25
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20,-0.009557856985356442,0.15000000000000002
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,0.1361734571310375,0.7
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,VETO20,0.08179766288010158,0.65
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,PROMOTE20,0.13175541805910135,0.65
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,VETO_PROMOTE20,0.06795406918094579,0.7
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20,0.027529246096691655,0.8
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,0.1209847224492634,0.15000000000000002
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO20,0.12245292879999634,0.25
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,PROMOTE20,0.0938880159898198,0.25
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO_PROMOTE20,0.10187893777993992,0.15000000000000002
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20,0.10123791627754883,0.35
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,0.04638433626573228,0.7
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO20,0.04335519384352547,0.75
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,PROMOTE20,0.06349965662576684,0.7
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,0.032261195381197164,0.8
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20,0.05423181773155583,0.75
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,0.09291171403174517,0.85
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO20,0.10399242182069186,0.9
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,PROMOTE20,0.0917714216740986,0.7
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,0.07373950829482045,0.75
2024-02-05,NORMAL_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20,0.037176623330524516,0.7
2024-02-21,NORMAL_2023_2024,K200,OP12_REV,REVISION,BASE,-0.027181129231153605,0.4
2024-02-21,NORMAL_2023_2024,K200,OP12_REV,REVISION,VETO20,-0.019373016187387543,0.55
2024-02-21,NORMAL_2023_2024,K200,OP12_REV,REVISION,PROMOTE20,-0.00870230993713205,0.44999999999999996
2024-02-21,NORMAL_2023_2024,K200,OP12_REV,REVISION,VETO_PROMOTE20,-0.005973012552054892,0.55
2024-02-21,NORMAL_2023_2024,K200,OP12_REV,REVISION,CF20,-0.003796168779459784,0.55
2024-02-21,NORMAL_2023_2024,K200,OPFY1_REV,REVISION,BASE,-0.02215342046142202,0.44999999999999996
2024-02-21,NORMAL_2023_2024,K200,OPFY1_REV,REVISION,VETO20,-0.0102615136955641,0.44999999999999996
2024-02-21,NORMAL_2023_2024,K200,OPFY1_REV,REVISION,PROMOTE20,-0.01300185122779213,0.4
2024-02-21,NORMAL_2023_2024,K200,OPFY1_REV,REVISION,VETO_PROMOTE20,-0.010302006259054067,0.44999999999999996
2024-02-21,NORMAL_2023_2024,K200,OPFY1_REV,REVISION,CF20,-0.00897490907468018,0.4
2024-02-21,NORMAL_2023_2024,K200,PBR12MF,VALUE,BASE,-0.03834915705260923,0.0
2024-02-21,NORMAL_2023_2024,K200,PBR12MF,VALUE,VETO20,-0.03615779325557773,0.0
2024-02-21,NORMAL_2023_2024,K200,PBR12MF,VALUE,PROMOTE20,-0.008259560100479393,0.0
2024-02-21,NORMAL_2023_2024,K200,PBR12MF,VALUE,VETO_PROMOTE20,-0.015845970360462,0.0
2024-02-21,NORMAL_2023_2024,K200,PBR12MF,VALUE,CF20,-0.01448559032804777,0.09999999999999998
2024-02-21,NORMAL_2023_2024,K200,PER12MF,VALUE,BASE,-0.0092870359777325,0.09999999999999998
2024-02-21,NORMAL_2023_2024,K200,PER12MF,VALUE,VETO20,-0.007732775500979103,0.19999999999999996
2024-02-21,NORMAL_2023_2024,K200,PER12MF,VALUE,PROMOTE20,0.007282166561622,0.15000000000000002
2024-02-21,NORMAL_2023_2024,K200,PER12MF,VALUE,VETO_PROMOTE20,0.0007885790374507165,0.30000000000000004
2024-02-21,NORMAL_2023_2024,K200,PER12MF,VALUE,CF20,0.0021592036950657035,0.19999999999999996
2024-02-21,NORMAL_2023_2024,K200,MOM1M,MOMENTUM,BASE,0.009903564448192025,0.65
2024-02-21,NORMAL_2023_2024,K200,MOM1M,MOMENTUM,VETO20,0.015206571000883785,0.5
2024-02-21,NORMAL_2023_2024,K200,MOM1M,MOMENTUM,PROMOTE20,0.011945528868386918,0.6
2024-02-21,NORMAL_2023_2024,K200,MOM1M,MOMENTUM,VETO_PROMOTE20,0.02089652574251341,0.5
2024-02-21,NORMAL_2023_2024,K200,MOM1M,MOMENTUM,CF20,0.01146709924925945,0.55
2024-02-21,NORMAL_2023_2024,K200,MOM12_1,MOMENTUM,BASE,0.02099309432595014,0.19999999999999996
2024-02-21,NORMAL_2023_2024,K200,MOM12_1,MOMENTUM,VETO20,0.012858901413044872,0.30000000000000004
2024-02-21,NORMAL_2023_2024,K200,MOM12_1,MOMENTUM,PROMOTE20,0.0088742422007623,0.35
2024-02-21,NORMAL_2023_2024,K200,MOM12_1,MOMENTUM,VETO_PROMOTE20,0.005340729792967165,0.25
2024-02-21,NORMAL_2023_2024,K200,MOM12_1,MOMENTUM,CF20,0.008495537346061482,0.19999999999999996
2024-02-21,NORMAL_2023_2024,K200,PRIVATE_FLOW,FLOW,BASE,-0.01118998982709844,0.5
2024-02-21,NORMAL_2023_2024,K200,PRIVATE_FLOW,FLOW,VETO20,-0.022856070427985608,0.5
2024-02-21,NORMAL_2023_2024,K200,PRIVATE_FLOW,FLOW,PROMOTE20,-0.0006052110170020244,0.6
2024-02-21,NORMAL_2023_2024,K200,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,-0.0144249130446615,0.55
2024-02-21,NORMAL_2023_2024,K200,PRIVATE_FLOW,FLOW,CF20,-0.0011484340035373144,0.55
2024-02-21,NORMAL_2023_2024,K200,FOREIGN_FLOW,FLOW,BASE,0.0039784921249795555,0.25
2024-02-21,NORMAL_2023_2024,K200,FOREIGN_FLOW,FLOW,VETO20,0.00437459706109424,0.35
2024-02-21,NORMAL_2023_2024,K200,FOREIGN_FLOW,FLOW,PROMOTE20,0.015381340390231613,0.35
2024-02-21,NORMAL_2023_2024,K200,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,0.020252481842159793,0.30000000000000004
2024-02-21,NORMAL_2023_2024,K200,FOREIGN_FLOW,FLOW,CF20,-0.0014389957198983777,0.35
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OP12_REV,REVISION,BASE,0.03182865422520927,0.44999999999999996
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OP12_REV,REVISION,VETO20,0.025651165040941754,0.44999999999999996
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OP12_REV,REVISION,PROMOTE20,-0.007183016453592396,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OP12_REV,REVISION,VETO_PROMOTE20,0.03579476934287325,0.44999999999999996
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OP12_REV,REVISION,CF20,0.010751765890261177,0.44999999999999996
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,-0.011822693162995012,0.5
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OPFY1_REV,REVISION,VETO20,0.010693848044046942,0.55
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OPFY1_REV,REVISION,PROMOTE20,0.00022988672137811973,0.7
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OPFY1_REV,REVISION,VETO_PROMOTE20,0.0006268527490283081,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20,0.010498854539484237,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PBR12MF,VALUE,BASE,-0.009297160833240128,0.09999999999999998
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PBR12MF,VALUE,VETO20,-0.012082646033720865,0.30000000000000004
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PBR12MF,VALUE,PROMOTE20,-0.003861635215699312,0.25
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PBR12MF,VALUE,VETO_PROMOTE20,-0.011613278367554714,0.30000000000000004
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PBR12MF,VALUE,CF20,-0.00996671155431327,0.15000000000000002
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PER12MF,VALUE,BASE,-0.005046165528284989,0.09999999999999998
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PER12MF,VALUE,VETO20,-0.009505314647826583,0.30000000000000004
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PER12MF,VALUE,PROMOTE20,0.0035188096322397375,0.15000000000000002
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PER12MF,VALUE,VETO_PROMOTE20,-0.005011359953042423,0.25
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PER12MF,VALUE,CF20,-0.004012930088845137,0.15000000000000002
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,-0.06300871030192345,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM1M,MOMENTUM,VETO20,-0.040358368681465154,0.5
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM1M,MOMENTUM,PROMOTE20,-0.05808195458709968,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.03481861017623406,0.55
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM1M,MOMENTUM,CF20,-0.05845635980133296,0.44999999999999996
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,0.01845776890521324,0.25
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO20,-0.002407931648904537,0.4
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM12_1,MOMENTUM,PROMOTE20,0.023793717913848888,0.4
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO_PROMOTE20,-0.005737020260484256,0.44999999999999996
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20,0.00959489623691014,0.30000000000000004
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,-0.02464193547217014,0.35
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO20,-0.013492012557848324,0.4
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,PROMOTE20,-0.030724445819607215,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,-0.021748165349621214,0.5
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20,-0.028824386016822235,0.35
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,-5.806199589614286e-05,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO20,-0.009553334219383224,0.65
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,PROMOTE20,0.027810468374703412,0.65
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,0.002725672073779952,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20,0.009536928321038664,0.65
2024-02-21,NORMAL_2023_2024,KOSPI_ALL,OP12_REV,REVISION,BASE,-0.00998597557317334,0.65
2024-02-21,NORMAL_2023_2024,KOSPI_ALL,OP12_REV,REVISION,VETO20,-0.011762061090008798,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_ALL,OP12_REV,REVISION,PROMOTE20,-0.033623239684852486,0.7
2024-02-21,NORMAL_2023_2024,KOSPI_ALL,OP12_REV,REVISION,VETO_PROMOTE20,-0.0015621160075693706,0.65
2024-02-21,NORMAL_2023_2024,KOSPI_ALL,OP12_REV,REVISION,CF20,-0.0004335297146571229,0.6
2024-02-21,NORMAL_2023_2024,KOSPI_ALL,OPFY1_REV,REVISION,BASE,-0.03136332122751282,0.7
2024-02-21,NORMAL_2023_2024,KOSPI_ALL,OPFY1_REV,REVISION,VETO20,-0.0017105496713292478,0.55
