sample,universe,family_a,family_b,family_pair,state_a,state_b,n,mean_agree_a,mean_agree_b,mkt_1d_mean,mkt_1d_median,mkt_1d_positive_share,mkt_1d_tstat,mkt_5d_mean,mkt_5d_median,mkt_5d_positive_share,mkt_5d_tstat,mkt_20d_mean,mkt_20d_median,mkt_20d_positive_share,mkt_20d_tstat,a_top_fwd_5d_mean,a_top_fwd_5d_positive_share,a_top_fwd_20d_mean,a_top_fwd_20d_positive_share,a_spread_fwd_5d_mean,a_spread_fwd_5d_positive_share,a_spread_fwd_20d_mean,a_spread_fwd_20d_positive_share,b_top_fwd_5d_mean,b_top_fwd_5d_positive_share,b_top_fwd_20d_mean,b_top_fwd_20d_positive_share,b_spread_fwd_5d_mean,b_spread_fwd_5d_positive_share,b_spread_fwd_20d_mean,b_spread_fwd_20d_positive_share
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,W-,W-,12,0.9166666666666666,0.75,0.0051883942443628,-0.0021040818966554502,0.4166666666666667,0.8123899651259741,-0.010643857223248543,-0.010409150791359099,0.4166666666666667,-0.6265745705099852,-0.023632354742413552,-0.016490792709503398,0.4166666666666667,-1.055423511170419,-0.010638645724318921,0.5,-0.028738026679846217,0.25,-0.0022613782755990706,0.4166666666666667,-0.012837461173949146,0.25,-0.012840248190526815,0.4166666666666667,-0.01563036312966613,0.5,-0.0008620908171653915,0.5,0.015914692134429104,0.8333333333333334
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,N+,N+,16,0.375,0.1875,0.0034392708131443634,0.0011930550358861501,0.6875,0.9128647495931825,0.0015408345903851059,0.0036140017285885046,0.5625,0.19378796061612838,0.011164616711317656,0.01747795131334101,0.625,0.9183591834916983,-2.787155131219604e-05,0.5,0.008460305595501004,0.625,0.0026724829456611643,0.4375,0.020586807214504364,0.75,-0.0017411210760123613,0.5,-0.00043473286169688763,0.5625,0.0024260148096654707,0.625,0.0041589807172329185,0.5
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,N+,R+,19,0.631578947368421,0.5789473684210527,-0.0005445979209593665,9.842946810176044e-05,0.5789473684210527,-0.4944291154860163,-0.005775206736019741,-0.00723150697622447,0.3157894736842105,-1.3033365951609936,0.0038076398853382166,0.0020813264194982552,0.5263157894736842,0.3103301491061862,9.086354955018265e-05,0.5263157894736842,0.007561304114791027,0.631578947368421,0.009407641829223904,0.7368421052631579,0.016407888570189464,0.7368421052631579,-0.000633798623477046,0.5789473684210527,0.006572092056961789,0.5789473684210527,0.0019059078318754857,0.5263157894736842,0.006561306191094968,0.5789473684210527
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,N+,W+,16,0.3125,0.4375,0.001853457702617675,0.0013588366942245,0.5625,0.8610703625853818,0.006288661938311291,0.005683882378917057,0.75,0.8527497992870942,0.03287875820138995,0.020539077586205205,0.8125,2.8402949149308996,0.01016825897333365,0.8125,0.04934536193949945,0.8125,0.005033583750829698,0.8125,0.03314243756568265,0.8125,0.008760636886715634,0.75,0.036530139000150535,0.625,0.0009093334469042688,0.4375,0.002239144424236804,0.625
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,N-,N-,16,0.6875,0.25,-0.0027197480407017815,-0.0011269026166950001,0.4375,-1.0686490008947986,-0.016458361262525478,-0.006220620624620624,0.4375,-1.5058060304508964,-0.015101251793670686,0.013963860213616546,0.5625,-0.8087272891104996,-0.019263068739210215,0.4375,-0.012830634592353375,0.5,0.0036101899063678833,0.5625,0.018881579106279148,0.8125,-0.019433837984558604,0.375,-0.01698666203104126,0.4375,-0.0012033137468953833,0.5,0.00560707958180684,0.8125
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,N-,R-,10,0.4,0.5,0.0006773421046840344,-0.00012421798703652723,0.4,0.495588864559559,0.0002781837845307809,0.004297576634829518,0.7,0.037739501525717555,0.022688527591612034,0.01910115199837181,0.7,1.6782778562027232,-0.004853665646455752,0.5,0.014810629346595239,0.8,0.0022822774038371296,0.5,-0.0020923612706440276,0.5,-0.005354575067156609,0.7,0.01807010682682214,0.7,0.003613090668555563,0.6,0.0023434510137721578,0.6
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,N-,W-,23,0.6086956521739131,0.5217391304347826,-0.003243215744118026,0.0006475216239881,0.5217391304347826,-1.0240874385848007,-0.0015557419757575744,-0.0030134131177399375,0.4782608695652174,-0.297931957993025,-0.0015063379430773289,0.007759058705379164,0.6086956521739131,-0.09254566969238608,-0.0011535714344319257,0.4782608695652174,0.007650410664905079,0.5652173913043478,0.00533074551077001,0.6086956521739131,0.01865631709263365,0.782608695652174,-0.0051179065868270975,0.4782608695652174,0.0020703952695214876,0.5217391304347826,-0.00028650991829744053,0.5217391304347826,0.005416240863029782,0.6521739130434783
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,R+,N+,11,0.9090909090909091,0.18181818181818182,0.0030608777418322814,-0.0001844875252901,0.45454545454545453,0.8731837813166611,0.012529473493397038,0.010863994988752191,0.9090909090909091,3.1836432536027686,0.018641475886343843,0.030225803852695913,0.7272727272727273,1.726575624289349,0.011374760600764951,0.8181818181818182,0.030551004198067534,0.6363636363636364,-0.00464752868275548,0.45454545454545453,0.005393040801924648,0.5454545454545454,0.010667629368149275,0.8181818181818182,0.025596466395149797,0.7272727272727273,0.00041504245009199077,0.5454545454545454,-0.0003679684227049229,0.45454545454545453
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,R+,R+,15,0.9333333333333333,0.6,-0.002045201789872945,-0.0004958203648793,0.3333333333333333,-0.8420441639761049,-0.001673461917218511,0.0023676776229902387,0.5333333333333333,-0.3504681820325977,-0.02090818086648567,-0.020178583309831636,0.4,-2.393146627654079,0.0038788634467163668,0.8,0.015773806422992663,0.8,0.005676836811187239,0.6666666666666666,0.028669730897014776,0.9333333333333333,0.001823800483127965,0.6666666666666666,0.002433590557035492,0.6666666666666666,0.003402767564612656,0.6666666666666666,0.010389323969507284,0.7333333333333333
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,R-,W-,10,0.7,0.9,-0.005500658674132344,-0.0056344139366926,0.2,-1.6510813698131015,-0.0012890168516814238,-0.002455655029851073,0.5,-0.1723079531921619,0.0014153819928527864,-0.003476134831946906,0.5,0.11952705581043233,0.0037620301206236937,0.5,0.032544616844033834,0.8,-0.012078273283050556,0.3,-0.013164499926559981,0.4,0.006498269081098196,0.5,0.02589220909134552,0.7,2.121180106794407e-05,0.6,-0.006233677248708857,0.3
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W+,N+,36,1.0,0.08333333333333333,0.00014054996281811984,0.0010084860757805,0.5833333333333334,0.12622454324801424,-0.005328576664246975,0.0003878185819513328,0.5,-1.4765170606784797,-0.01590345051179122,-0.018024310332915704,0.3333333333333333,-2.2845457089378716,0.0017425933274882424,0.5,-0.0014173577428707636,0.5277777777777778,0.004013412642843985,0.6388888888888888,0.014345320186749269,0.6666666666666666,0.0006738946530013926,0.5833333333333334,-0.006113894309787115,0.5277777777777778,0.0013395523677437644,0.5277777777777778,0.004343856247497175,0.6111111111111112
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W+,R+,19,1.0,0.3684210526315789,-6.994564798329466e-05,0.0041886524734451,0.5263157894736842,-0.025441496897212205,0.003520225947041274,0.0023283608337470022,0.5263157894736842,0.7694563527468354,0.004222063415085503,0.0016655139620552289,0.5263157894736842,0.3785388592626227,0.007162641925493914,0.631578947368421,0.011588263347483857,0.5263157894736842,0.003839076891211546,0.6842105263157895,0.019659198129347237,0.6842105263157895,0.005271325366855864,0.631578947368421,0.0039056128910830903,0.5263157894736842,0.00390792126603007,0.6842105263157895,0.010476381624800545,0.631578947368421
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W+,W+,38,0.9210526315789473,0.6052631578947368,0.0008037116802786527,0.0004284167892284,0.5263157894736842,0.38764459602677764,0.002041871127239774,0.0024937533673401622,0.5789473684210527,0.5614778765486383,0.005814275465673096,0.009017236106374508,0.6052631578947368,0.8085147867723139,0.0027437849525353435,0.631578947368421,0.007909155995541504,0.5526315789473685,0.005234545180247612,0.6578947368421053,0.014558526889549561,0.6052631578947368,-0.0002542794264454964,0.5526315789473685,0.002140976429063848,0.5263157894736842,0.000287795254639523,0.5526315789473685,0.0056865770750963995,0.5789473684210527
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W+,W-,8,1.0,0.875,-0.0006551910977295501,-0.00084042770361225,0.5,-0.25868264040606476,-0.0018793008050705237,-0.0007034452827104857,0.25,-0.24031279023887975,0.006007420288728204,0.011578094436968552,0.75,0.43559461429672186,0.007065570855071174,0.625,0.024719045518279623,0.75,0.012710635586716229,0.75,0.026219712320553618,0.875,0.0039415491854982165,0.5,0.010511430595235557,0.5,0.0009165137347113966,0.75,-0.009131884344683733,0.25
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W-,N-,14,1.0,0.21428571428571427,-0.002683899423189264,-0.0001223808052098999,0.5,-0.6607280020567659,0.0037713506809587127,0.0007771467964683627,0.5,0.5841383927777408,0.01575034730852849,0.014246177578037669,0.6428571428571429,1.396870834380754,-0.0022599324588056407,0.5,0.010520573622140412,0.5714285714285714,-0.0009003480989585906,0.5,0.0021351392558137277,0.5,-0.0032976137920721705,0.35714285714285715,0.0047650694792659865,0.5714285714285714,-0.00460078212192877,0.2857142857142857,-0.002313283565729169,0.35714285714285715
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W-,R-,8,0.875,0.625,0.002237503829140575,0.0029950014079091498,0.625,0.910542062850932,0.008287708429716297,0.008608165615796932,0.625,0.9989556002865898,-0.010455509952895292,0.013036720443312564,0.625,-0.3900742712543914,0.007521043642863379,0.625,-0.01917419114139629,0.5,-0.0014521453789616001,0.375,-0.005403444648866829,0.375,0.0061654612271787035,0.625,-0.017470152827430835,0.625,0.0016892121307612445,0.375,0.003574110260275501,0.75
TRAIN,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W-,W-,30,1.0,0.7333333333333333,0.0019938667754459366,0.0006208283225472,0.5333333333333333,0.8430081931339707,0.0073728684678154395,0.007911464400237335,0.7333333333333333,1.536229556644907,0.017324501987901027,0.016076150824797564,0.6666666666666666,1.7224070564807081,0.0051749485485438115,0.5666666666666667,0.011143987883435362,0.6,0.00024157957171106286,0.6666666666666666,0.005426560691297381,0.6333333333333333,0.006647001839646353,0.5666666666666667,0.0054901532823554665,0.5333333333333333,0.0012344152200546446,0.5666666666666667,-0.0008279936046724501,0.4666666666666667
POST_DISCOVERY,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,N+,N+,8,0.25,0.375,0.0029555548480110997,-0.00017190273483329993,0.5,0.45213911168880405,0.0079384769492821,0.0002613625108325336,0.5,0.5807059192551643,-0.007743639302815562,-0.014185244255898736,0.375,-0.7166011586989773,0.0029651919957976447,0.5,-0.00895907734470179,0.375,0.006284128649800699,0.625,0.025891784469266335,1.0,-0.0025122636339758447,0.5,-0.021675225570597118,0.25,-0.0012654901203802,0.5,0.003666104448232191,0.5
POST_DISCOVERY,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,N+,R+,10,0.3,0.4,-0.00016082284643807976,-0.0005173503135961499,0.5,-0.04583364360721755,0.0006424904101372849,0.002412926065731406,0.5,0.07859708447971137,0.008282403238562306,-0.006005827739232392,0.3,0.31974470096843044,-0.0026985389343446185,0.5,-0.000894075672167316,0.6,0.006171629400902401,0.7,0.004574528780402032,0.5,-0.008118589521297025,0.2,-0.0008504809787483359,0.5,0.00019382694521735688,0.5,0.00431260761179707,0.6
POST_DISCOVERY,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,N-,W-,11,0.2727272727272727,0.7272727272727273,-0.010114964515966236,0.002587580729095,0.5454545454545454,-0.8840395392459155,-0.03546316312523831,-0.04066524743308119,0.36363636363636365,-1.8259924597653032,-0.04462821836265319,-0.009533912772040827,0.45454545454545453,-1.0555242921245143,-0.02253701197966622,0.36363636363636365,-0.022393734931278508,0.6363636363636364,-0.010867445585495189,0.18181818181818182,-0.03021171698388504,0.09090909090909091,-0.01930276540798792,0.36363636363636365,-0.027168176115678868,0.36363636363636365,0.005626309240581576,0.7272727272727273,0.002005167068350633,0.45454545454545453
POST_DISCOVERY,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,R-,W-,8,0.75,0.5,0.011136135688243861,0.00740335500536895,0.75,0.7945681361101943,0.021175258948785986,0.021949957903879366,0.7142857142857143,0.7476817460851574,0.04259200956042164,0.041251403748195775,1.0,2.7768930337345274,0.0200004906868348,0.7142857142857143,0.018787383056089263,0.75,-0.013767350610078484,0.42857142857142855,-0.010230748261396805,0.25,0.02383426696483139,0.7142857142857143,0.012228981649778675,0.75,-0.00231692857579938,0.2857142857142857,-0.0002779088615109948,0.5
POST_DISCOVERY,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W+,N+,16,0.9375,0.0625,0.003410847277062231,0.00545338554152045,0.625,0.6044188529667281,0.02272066901048068,0.00690386390831225,0.75,2.2625868915496556,0.07369464768101709,0.013571254369929033,0.75,2.3512855492210747,0.02427287200234337,0.875,0.04229839185774457,0.75,0.008958111113656256,0.6875,0.030854961655379577,0.875,0.022790652758690265,0.8125,0.03433751755570099,0.6875,0.0053595153017758565,0.8125,0.02027179774192741,0.8125
POST_DISCOVERY,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W+,W+,37,0.972972972972973,0.7837837837837838,0.003554925249368423,0.0055486653876654,0.6756756756756757,1.3357633402035902,0.015373755026982917,0.014825906645324322,0.7027027027027027,3.474195432585228,0.05610322280039013,0.045196390634349236,0.8108108108108109,5.705553166760041,0.009042851894092168,0.7027027027027027,0.04015467146302018,0.7567567567567568,0.003597780609964101,0.5945945945945946,0.025659140011568455,0.8378378378378378,0.007463710447912833,0.6756756756756757,0.027987184206910376,0.5945945945945946,0.0026763651001559426,0.5675675675675675,0.01217583990770164,0.6756756756756757
POST_DISCOVERY,KOSPI_ALL,REVISION,FLOW,REVISION_X_FLOW,W-,W-,11,1.0,0.6363636363636364,0.008052807506181247,0.0032963127578966,0.6363636363636364,0.9073413052600796,0.008606988155624891,0.01587720257829649,0.7272727272727273,0.6239678375886439,0.03807303089902567,0.007769955612562852,0.5454545454545454,1.2390545407337328,0.002659579456997453,0.7272727272727273,0.05142696700819789,0.45454545454545453,0.0007937393592978393,0.5454545454545454,0.00285329733188321,0.36363636363636365,0.00414419433457024,0.7272727272727273,0.05495327693165064,0.7272727272727273,0.0017182618017840975,0.6363636363636364,0.0070654223046205744,0.5454545454545454
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,N+,N+,18,0.4444444444444444,0.16666666666666666,0.0014550716309269442,0.0026632339851038497,0.6111111111111112,1.0178047025983932,0.005118359221642641,0.011747650970896702,0.7222222222222222,0.9458013451168139,0.007859908336091764,0.01153782170830693,0.5555555555555556,0.7799845669474904,0.009317434248572879,0.7222222222222222,0.02464288804625912,0.6666666666666666,0.007051640339388475,0.6111111111111112,0.033413878506164556,0.7777777777777778,0.005457581340674793,0.7222222222222222,0.010637504265994783,0.6666666666666666,0.0028004233381063665,0.6111111111111112,0.006766002628759649,0.5
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,N+,R+,11,0.45454545454545453,0.7272727272727273,-0.0006733601570852182,0.0001366459937065,0.5454545454545454,-0.6409749847551439,-0.006414832230432626,-0.003224345092354298,0.45454545454545453,-1.0215417002927372,0.009563193457574426,0.016543499963124493,0.5454545454545454,0.9202815035280485,-0.004823143420854245,0.5454545454545454,0.015248650130179649,0.7272727272727273,0.0053643999117471775,0.6363636363636364,0.010269706946360242,0.5454545454545454,-0.0072074325062940455,0.5454545454545454,0.008700397987628833,0.5454545454545454,0.003633102542735946,0.7272727272727273,0.0060949437659934495,0.5454545454545454
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,N+,W+,17,0.29411764705882354,0.5294117647058824,0.0035619642869120704,0.0056927583300355,0.6470588235294118,1.4933456733654473,0.014296764045048227,0.01637553586654579,0.8235294117647058,2.7006764472835236,0.015112312318194113,0.013934499554437301,0.7647058823529411,1.0489805260796181,0.021690569269191967,0.7647058823529411,0.04069844946781844,0.7058823529411765,0.009041471858923638,0.7058823529411765,0.04741484113652639,0.7647058823529411,0.01470643646049294,0.8235294117647058,0.02015514058525374,0.6470588235294118,-0.003072059382877827,0.47058823529411764,0.010086326798546296,0.6470588235294118
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,N-,N-,20,0.5,0.2,0.00241087467063737,0.0028726603613541003,0.6,1.0304700034238286,-0.010764974030924756,-0.003696420688864753,0.4,-0.9742139978581803,0.005287621897098251,0.0014177867023197717,0.6,0.42142966668690957,-0.013937655776916713,0.4,-0.00823824650183067,0.55,0.0013675491638240778,0.55,0.017356556120370632,0.6,-0.012622886604509442,0.45,0.01055877391099016,0.55,0.00022969346890927556,0.55,0.004218979967086029,0.65
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,N-,R-,19,0.10526315789473684,0.5263157894736842,0.0044731560566199655,-0.0005712587579484,0.47368421052631576,0.887532729695257,0.0002255718244298505,-0.00896662491386994,0.42105263157894735,0.015432705353731896,-0.0074406976205817635,-0.018701144475343125,0.47368421052631576,-0.23998318995868617,-0.01071298692307858,0.47368421052631576,-0.023758051132339558,0.47368421052631576,-0.00032747204095602046,0.42105263157894735,0.020775627772661388,0.631578947368421,0.0012035813076445884,0.3684210526315789,-0.002739087616282539,0.47368421052631576,0.003523228286679696,0.47368421052631576,0.008896253741543535,0.5263157894736842
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,N-,W-,9,0.7777777777777778,0.6666666666666666,-0.0010500871582956994,-3.099925567049273e-05,0.4444444444444444,-0.2392719574661045,0.003547787561763683,0.018419898118478415,0.7777777777777778,0.2705069990021305,-0.0013220695298685702,0.027569632152445282,0.6666666666666666,-0.06368651542548515,0.015381740757244597,0.7777777777777778,0.035517274476239834,0.7777777777777778,0.0042744470100864775,0.7777777777777778,0.030570472540626267,0.7777777777777778,0.011855239383737757,0.7777777777777778,0.018317044304072563,0.7777777777777778,4.071211854803389e-05,0.4444444444444444,-0.0005340469342750317,0.6666666666666666
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,R+,R+,9,0.8888888888888888,0.8888888888888888,-0.005572980515576801,-0.003537533068694,0.1111111111111111,-1.9511533579191682,-0.011418728098826198,-0.002739999523327886,0.2222222222222222,-1.416124570946738,-0.002371722988653301,-0.006561199760994359,0.4444444444444444,-0.18882502915420799,-0.0029870568597683863,0.5555555555555556,0.025525289716439734,0.5555555555555556,0.007941027978775668,0.6666666666666666,0.036716698868490716,1.0,-0.004076245458822915,0.5555555555555556,0.012496284379296384,0.4444444444444444,0.008593574948143156,0.7777777777777778,0.008505692501282056,0.7777777777777778
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,R+,W+,9,0.8888888888888888,0.6666666666666666,-0.0024233271682220113,0.002078272696548,0.6666666666666666,-0.4595878426535825,-0.0031452165491941313,0.0014970985306349738,0.5555555555555556,-0.5074632136955586,0.002382652798230325,0.018835851144495465,0.5555555555555556,0.18883408631566864,0.0014734261106880266,0.4444444444444444,0.017049326817916266,0.4444444444444444,0.007395436997883562,0.6666666666666666,0.04093432716506778,0.6666666666666666,-9.840401940087851e-07,0.5555555555555556,0.00806971405292303,0.6666666666666666,0.00689304865793192,0.5555555555555556,0.010598919416589895,0.5555555555555556
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,R-,N-,8,0.75,0.0,-0.003967136767380226,0.00312124159356695,0.625,-0.6057698871275726,-0.005171117198234636,0.008069040926303218,0.625,-0.3117507095657689,0.04778636979486579,0.016373294455987144,0.625,1.6035639518275269,-0.008197860735745771,0.625,0.02417046257615975,0.5,0.006311835849571665,0.5,0.022573068156561904,0.5,-0.004229955105143027,0.5,0.06049009313878906,0.75,-0.007113821663720626,0.375,0.008004820351249275,0.625
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,R-,R-,14,0.8571428571428571,0.7142857142857143,0.00047417597941402863,-0.00035346894297805004,0.42857142857142855,0.17286979091383717,0.0035197397747736827,0.002934249676656631,0.5714285714285714,0.5469194914100812,0.04335028028320049,0.03294332175317699,0.9285714285714286,4.5503907664198975,0.005518356955853089,0.5714285714285714,0.05132390368183446,0.8571428571428571,0.005562972554550476,0.6428571428571429,0.017702103296953296,0.7857142857142857,0.003024245558499315,0.42857142857142855,0.04313551332276177,0.7857142857142857,-0.0044238502316734174,0.2857142857142857,-0.0005277701875335669,0.6428571428571429
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,W+,N+,32,0.9375,0.21875,-0.0003590957294495811,0.00039431298703044996,0.53125,-0.28303905795686085,0.000525370178484092,0.004849071776508009,0.53125,0.15483582652125055,0.0010395442372338696,0.0007542316055260418,0.53125,0.11349263023930516,0.004585122926672128,0.5625,0.0175069231935962,0.53125,0.005246820686773304,0.625,0.025706529289223203,0.5625,0.0018952342088116615,0.625,-0.0020575147847937125,0.46875,0.0014123037553084652,0.53125,0.00032009863711584055,0.5
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,W+,N-,8,1.0,0.125,-0.004615376416070138,-0.00464150374673095,0.25,-1.2254933153897183,-0.009563523633766814,-0.007800696955351507,0.375,-1.2972781081816689,-0.0004718307184597226,0.020406417198320943,0.625,-0.024021092546573124,-0.00627677473238622,0.5,0.020914712649089506,0.625,0.004501357139129664,0.5,0.022088482464826406,0.875,-0.009260233438824608,0.375,0.0040706346125759935,0.625,0.005706654854033585,0.625,0.005696979691916751,0.625
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,W+,R+,22,1.0,0.5909090909090909,-0.0003950607472725274,-0.00022502420387240002,0.5,-0.1719489517415696,0.0017242000830813614,0.002018351962237127,0.5454545454545454,0.3635409579186694,-0.00963315529435655,-0.000935378852171954,0.5,-0.6071545565627907,0.009393484244784311,0.5909090909090909,0.010662455557141707,0.5454545454545454,0.00903418788702106,0.7272727272727273,0.035090775208307626,0.7727272727272727,0.005171519393648627,0.6818181818181818,-0.004708927248608118,0.5,0.0030322313385185277,0.5909090909090909,0.010785981273924277,0.6363636363636364
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,W+,W+,45,1.0,0.5333333333333333,0.0006808563787398889,0.0002136219383492,0.5333333333333333,0.4871934656687752,-0.0006402284107754879,-0.004745125431347038,0.4666666666666667,-0.17321170332807842,-0.00047337502636469564,-0.002654997997569638,0.4666666666666667,-0.09186147538884452,0.005829778499655719,0.5555555555555556,0.01959620251510557,0.6666666666666666,0.01248733115293521,0.7333333333333333,0.030447857664283085,0.7333333333333333,-0.001012517454856648,0.4666666666666667,-0.0007328129242562357,0.4888888888888889,0.0007540782366515749,0.5777777777777777,-0.000263937135672718,0.4666666666666667
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,W-,N-,11,0.9090909090909091,0.09090909090909091,-0.004052086888312782,-0.0017226443252861,0.45454545454545453,-0.5973957272742139,-0.009622205534997803,-0.0052770883755386645,0.36363636363636365,-0.8268509311281634,-0.04730929957454833,-0.012463707893458019,0.2727272727272727,-1.3427333538160688,-0.010785359019391393,0.36363636363636365,-0.04493188226449936,0.45454545454545453,0.003000103761919433,0.36363636363636365,0.02212113690378035,0.6363636363636364,-0.016522120828349564,0.2727272727272727,-0.05692003467832634,0.2727272727272727,-0.00857600704092134,0.2727272727272727,-0.010721234348989861,0.36363636363636365
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,W-,R-,10,1.0,0.6,-6.858073571673014e-05,0.0011313336862051001,0.5,-0.029803672790181066,0.001497999315538561,0.007164604043030864,0.6,0.2120856141108559,-0.0364906589969964,-0.016895401296750098,0.2,-1.6360078033826688,0.007259169217410655,0.7,-0.022797464127879176,0.5,0.009558733950687326,0.7,0.018260500525266576,0.7,0.003926683739223835,0.6,-0.03696030512240424,0.2,0.0013093293495371916,0.5,-0.001714468596810803,0.4
TRAIN,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,W-,W-,25,0.96,0.84,-1.4708969304763967e-05,0.0024580165429305,0.6,-0.006073852879715669,0.002989756916041059,0.007463022476754701,0.64,0.5628332513030866,0.005424060542576532,0.002780839826461908,0.56,0.6806917545855254,0.0012842760108070328,0.48,0.011996468801566747,0.64,0.0020230670924730808,0.48,0.014117442630539686,0.76,0.0026548273224158425,0.6,-0.00019566466329650644,0.48,0.0002369057431638044,0.48,-0.001137094465510593,0.52
POST_DISCOVERY,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,N+,R+,9,0.5555555555555556,0.6666666666666666,-0.0010002337253792347,2.333885898358981e-05,0.5555555555555556,-0.3249415842316113,0.0020741676140156,-0.007910580756851214,0.3333333333333333,0.2453964899000257,0.004102453254820946,0.0015819871260563387,0.5555555555555556,0.2674328366208757,0.013499378236797317,0.7777777777777778,0.04465555029293793,0.7777777777777778,0.004153479411923776,0.5555555555555556,0.035080108761269185,0.7777777777777778,0.00391218115871962,0.4444444444444444,0.021903558908031258,0.6666666666666666,0.001868893492873262,0.5555555555555556,0.025972344179658532,0.6666666666666666
POST_DISCOVERY,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,N+,W+,14,0.5,0.35714285714285715,0.0014933792842184643,0.0007689500484099501,0.5714285714285714,0.6736402328179059,0.01194821641462559,0.013015282044127528,0.6428571428571429,1.7957866056970084,0.012916675263725193,-0.002214644208291123,0.5,0.7535040804203993,0.01686010290542848,0.7142857142857143,0.030281323762041963,0.5,0.013611132467184785,0.6428571428571429,0.035670154922573596,0.7857142857142857,0.015120332641720993,0.7142857142857143,0.016251342029445844,0.5714285714285714,0.00016989590485768806,0.5,0.010647248655523736,0.6428571428571429
POST_DISCOVERY,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,N-,W-,16,0.25,0.75,0.001959879346119993,0.00829935361033865,0.5625,0.31671593508743184,-0.001034154026743959,0.001790967194288981,0.5333333333333333,-0.07566318135089325,0.004567777429293061,-0.0009592042636945464,0.5,0.2869662816310433,0.0037720286828736736,0.5333333333333333,0.00599487719848707,0.5833333333333334,-0.002860334731928016,0.4,-0.013916292985165307,0.25,0.0031777197480154693,0.5333333333333333,-0.00020671592834317631,0.5,0.0025554372138557897,0.6666666666666666,0.01641633334025,0.9166666666666666
POST_DISCOVERY,KOSPI_EX_K200,REVISION,FLOW,REVISION_X_FLOW,W+,N+,10,0.8,0.1,0.0044093199094553,0.007642910678932299,0.7,1.5183476401289844,0.013575083994407516,0.006816271583921885,0.6,1.7019913570020333,0.03066327517347711,0.02123970878531093,0.7,1.551351089277222,0.020544224862494975,0.5,0.03781021183903359,0.8,0.004748383732340189,0.5,0.01640812283650317,0.7,0.016949862625166522,0.7,0.045011062334645226,0.8,0.004962816364156242,0.7,0.02273780336500748,0.8
