date,year,universe,factor,eligible,row_members,valid_values,row_membership_coverage,valid_value_coverage,valid_given_row
2025-04-24,2025,KOSDAQ,PBR12MF,1671,287,140,0.1717534410532615,0.08378216636744465,0.4878048780487805
2025-04-24,2025,KOSDAQ,PER12MF,1671,287,134,0.1717534410532615,0.08019150209455415,0.46689895470383275
2025-04-24,2025,KOSDAQ,PRIVATE_FLOW,1671,287,283,0.1717534410532615,0.16935966487133453,0.9860627177700348
2025-04-24,2025,KOSDAQ,FOREIGN_FLOW,1671,287,283,0.1717534410532615,0.16935966487133453,0.9860627177700348
2025-05-02,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-05-02,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-05-02,2025,K200,OP12_REV,198,198,176,1.0,0.8888888888888888,0.8888888888888888
2025-05-02,2025,K200,OPFY1_REV,198,198,176,1.0,0.8888888888888888,0.8888888888888888
2025-05-02,2025,K200,PBR12MF,198,198,180,1.0,0.9090909090909091,0.9090909090909091
2025-05-02,2025,K200,PER12MF,198,198,173,1.0,0.8737373737373737,0.8737373737373737
2025-05-02,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-05-02,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-05-02,2025,KOSPI_EX_K200,MOM1M,605,200,200,0.3305785123966942,0.3305785123966942,1.0
2025-05-02,2025,KOSPI_EX_K200,MOM12_1,605,200,200,0.3305785123966942,0.3305785123966942,1.0
2025-05-02,2025,KOSPI_EX_K200,OP12_REV,605,200,103,0.3305785123966942,0.17024793388429751,0.515
2025-05-02,2025,KOSPI_EX_K200,OPFY1_REV,605,200,107,0.3305785123966942,0.1768595041322314,0.535
2025-05-02,2025,KOSPI_EX_K200,PBR12MF,605,200,111,0.3305785123966942,0.1834710743801653,0.555
2025-05-02,2025,KOSPI_EX_K200,PER12MF,605,200,109,0.3305785123966942,0.18016528925619835,0.545
2025-05-02,2025,KOSPI_EX_K200,PRIVATE_FLOW,605,200,200,0.3305785123966942,0.3305785123966942,1.0
2025-05-02,2025,KOSPI_EX_K200,FOREIGN_FLOW,605,200,200,0.3305785123966942,0.3305785123966942,1.0
2025-05-02,2025,KOSDAQ,MOM1M,1673,291,287,0.17393903167961747,0.17154811715481172,0.9862542955326461
2025-05-02,2025,KOSDAQ,MOM12_1,1673,291,287,0.17393903167961747,0.17154811715481172,0.9862542955326461
2025-05-02,2025,KOSDAQ,OP12_REV,1673,291,140,0.17393903167961747,0.08368200836820083,0.48109965635738833
2025-05-02,2025,KOSDAQ,OPFY1_REV,1673,291,144,0.17393903167961747,0.08607292289300658,0.4948453608247423
2025-05-02,2025,KOSDAQ,PBR12MF,1673,291,147,0.17393903167961747,0.08786610878661087,0.5051546391752577
2025-05-02,2025,KOSDAQ,PER12MF,1673,291,140,0.17393903167961747,0.08368200836820083,0.48109965635738833
2025-05-02,2025,KOSDAQ,PRIVATE_FLOW,1673,291,287,0.17393903167961747,0.17154811715481172,0.9862542955326461
2025-05-02,2025,KOSDAQ,FOREIGN_FLOW,1673,291,287,0.17393903167961747,0.17154811715481172,0.9862542955326461
2025-05-13,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-05-13,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-05-13,2025,K200,OP12_REV,198,198,175,1.0,0.8838383838383839,0.8838383838383839
2025-05-13,2025,K200,OPFY1_REV,198,198,175,1.0,0.8838383838383839,0.8838383838383839
2025-05-13,2025,K200,PBR12MF,198,198,178,1.0,0.898989898989899,0.898989898989899
2025-05-13,2025,K200,PER12MF,198,198,171,1.0,0.8636363636363636,0.8636363636363636
2025-05-13,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-05-13,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-05-13,2025,KOSPI_EX_K200,MOM1M,605,202,199,0.3338842975206612,0.32892561983471075,0.9851485148514851
2025-05-13,2025,KOSPI_EX_K200,MOM12_1,605,202,199,0.3338842975206612,0.32892561983471075,0.9851485148514851
2025-05-13,2025,KOSPI_EX_K200,OP12_REV,605,202,100,0.3338842975206612,0.1652892561983471,0.49504950495049505
2025-05-13,2025,KOSPI_EX_K200,OPFY1_REV,605,202,104,0.3338842975206612,0.171900826446281,0.5148514851485149
2025-05-13,2025,KOSPI_EX_K200,PBR12MF,605,202,106,0.3338842975206612,0.17520661157024794,0.5247524752475248
2025-05-13,2025,KOSPI_EX_K200,PER12MF,605,202,101,0.3338842975206612,0.1669421487603306,0.5
2025-05-13,2025,KOSPI_EX_K200,PRIVATE_FLOW,605,202,199,0.3338842975206612,0.32892561983471075,0.9851485148514851
2025-05-13,2025,KOSPI_EX_K200,FOREIGN_FLOW,605,202,199,0.3338842975206612,0.32892561983471075,0.9851485148514851
2025-05-13,2025,KOSDAQ,MOM1M,1677,294,290,0.17531305903398928,0.172927847346452,0.9863945578231292
2025-05-13,2025,KOSDAQ,MOM12_1,1677,294,290,0.17531305903398928,0.172927847346452,0.9863945578231292
2025-05-13,2025,KOSDAQ,OP12_REV,1677,294,139,0.17531305903398928,0.0828861061419201,0.47278911564625853
2025-05-13,2025,KOSDAQ,OPFY1_REV,1677,294,146,0.17531305903398928,0.08706022659511031,0.4965986394557823
2025-05-13,2025,KOSDAQ,PBR12MF,1677,294,144,0.17531305903398928,0.08586762075134168,0.4897959183673469
2025-05-13,2025,KOSDAQ,PER12MF,1677,294,135,0.17531305903398928,0.08050089445438283,0.45918367346938777
2025-05-13,2025,KOSDAQ,PRIVATE_FLOW,1677,294,289,0.17531305903398928,0.1723315444245677,0.9829931972789115
2025-05-13,2025,KOSDAQ,FOREIGN_FLOW,1677,294,289,0.17531305903398928,0.1723315444245677,0.9829931972789115
2025-05-20,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-05-20,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-05-20,2025,K200,OP12_REV,198,198,177,1.0,0.8939393939393939,0.8939393939393939
2025-05-20,2025,K200,OPFY1_REV,198,198,177,1.0,0.8939393939393939,0.8939393939393939
2025-05-20,2025,K200,PBR12MF,198,198,178,1.0,0.898989898989899,0.898989898989899
2025-05-20,2025,K200,PER12MF,198,198,171,1.0,0.8636363636363636,0.8636363636363636
2025-05-20,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-05-20,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-05-20,2025,KOSPI_EX_K200,MOM1M,605,201,200,0.3322314049586777,0.3305785123966942,0.9950248756218906
2025-05-20,2025,KOSPI_EX_K200,MOM12_1,605,201,200,0.3322314049586777,0.3305785123966942,0.9950248756218906
2025-05-20,2025,KOSPI_EX_K200,OP12_REV,605,201,104,0.3322314049586777,0.171900826446281,0.5174129353233831
2025-05-20,2025,KOSPI_EX_K200,OPFY1_REV,605,201,108,0.3322314049586777,0.17851239669421487,0.5373134328358209
2025-05-20,2025,KOSPI_EX_K200,PBR12MF,605,201,110,0.3322314049586777,0.18181818181818182,0.5472636815920398
2025-05-20,2025,KOSPI_EX_K200,PER12MF,605,201,105,0.3322314049586777,0.17355371900826447,0.5223880597014925
2025-05-20,2025,KOSPI_EX_K200,PRIVATE_FLOW,605,201,200,0.3322314049586777,0.3305785123966942,0.9950248756218906
2025-05-20,2025,KOSPI_EX_K200,FOREIGN_FLOW,605,201,200,0.3322314049586777,0.3305785123966942,0.9950248756218906
2025-05-20,2025,KOSDAQ,MOM1M,1681,296,290,0.17608566329565734,0.17251635930993456,0.9797297297297297
2025-05-20,2025,KOSDAQ,MOM12_1,1681,296,290,0.17608566329565734,0.17251635930993456,0.9797297297297297
2025-05-20,2025,KOSDAQ,OP12_REV,1681,296,141,0.17608566329565734,0.08387864366448543,0.47635135135135137
2025-05-20,2025,KOSDAQ,OPFY1_REV,1681,296,150,0.17608566329565734,0.08923259964306961,0.5067567567567568
2025-05-20,2025,KOSDAQ,PBR12MF,1681,296,148,0.17608566329565734,0.08804283164782867,0.5
2025-05-20,2025,KOSDAQ,PER12MF,1681,296,136,0.17608566329565734,0.0809042236763831,0.4594594594594595
2025-05-20,2025,KOSDAQ,PRIVATE_FLOW,1681,296,288,0.17608566329565734,0.17132659131469363,0.972972972972973
2025-05-20,2025,KOSDAQ,FOREIGN_FLOW,1681,296,288,0.17608566329565734,0.17132659131469363,0.972972972972973
2025-05-27,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-05-27,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-05-27,2025,K200,OP12_REV,198,198,177,1.0,0.8939393939393939,0.8939393939393939
2025-05-27,2025,K200,OPFY1_REV,198,198,178,1.0,0.898989898989899,0.898989898989899
2025-05-27,2025,K200,PBR12MF,198,198,179,1.0,0.9040404040404041,0.9040404040404041
2025-05-27,2025,K200,PER12MF,198,198,172,1.0,0.8686868686868687,0.8686868686868687
2025-05-27,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-05-27,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-05-27,2025,KOSPI_EX_K200,MOM1M,606,201,200,0.3316831683168317,0.33003300330033003,0.9950248756218906
2025-05-27,2025,KOSPI_EX_K200,MOM12_1,606,201,200,0.3316831683168317,0.33003300330033003,0.9950248756218906
2025-05-27,2025,KOSPI_EX_K200,OP12_REV,606,201,106,0.3316831683168317,0.17491749174917492,0.527363184079602
2025-05-27,2025,KOSPI_EX_K200,OPFY1_REV,606,201,109,0.3316831683168317,0.17986798679867988,0.5422885572139303
2025-05-27,2025,KOSPI_EX_K200,PBR12MF,606,201,113,0.3316831683168317,0.18646864686468648,0.5621890547263682
2025-05-27,2025,KOSPI_EX_K200,PER12MF,606,201,107,0.3316831683168317,0.17656765676567657,0.5323383084577115
2025-05-27,2025,KOSPI_EX_K200,PRIVATE_FLOW,606,201,199,0.3316831683168317,0.32838283828382836,0.9900497512437811
2025-05-27,2025,KOSPI_EX_K200,FOREIGN_FLOW,606,201,199,0.3316831683168317,0.32838283828382836,0.9900497512437811
2025-05-27,2025,KOSDAQ,MOM1M,1682,291,284,0.17300832342449465,0.16884661117717004,0.9759450171821306
2025-05-27,2025,KOSDAQ,MOM12_1,1682,291,284,0.17300832342449465,0.16884661117717004,0.9759450171821306
2025-05-27,2025,KOSDAQ,OP12_REV,1682,291,136,0.17300832342449465,0.08085612366230678,0.46735395189003437
2025-05-27,2025,KOSDAQ,OPFY1_REV,1682,291,144,0.17300832342449465,0.08561236623067776,0.4948453608247423
2025-05-27,2025,KOSDAQ,PBR12MF,1682,291,145,0.17300832342449465,0.08620689655172414,0.49828178694158076
2025-05-27,2025,KOSDAQ,PER12MF,1682,291,134,0.17300832342449465,0.07966706302021404,0.46048109965635736
2025-05-27,2025,KOSDAQ,PRIVATE_FLOW,1682,291,280,0.17300832342449465,0.16646848989298454,0.9621993127147767
2025-05-27,2025,KOSDAQ,FOREIGN_FLOW,1682,291,280,0.17300832342449465,0.16646848989298454,0.9621993127147767
2025-06-04,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-06-04,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-06-04,2025,K200,OP12_REV,198,198,178,1.0,0.898989898989899,0.898989898989899
2025-06-04,2025,K200,OPFY1_REV,198,198,179,1.0,0.9040404040404041,0.9040404040404041
2025-06-04,2025,K200,PBR12MF,198,198,182,1.0,0.9191919191919192,0.9191919191919192
2025-06-04,2025,K200,PER12MF,198,198,174,1.0,0.8787878787878788,0.8787878787878788
2025-06-04,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-06-04,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-06-04,2025,KOSPI_EX_K200,MOM1M,606,214,214,0.35313531353135313,0.35313531353135313,1.0
2025-06-04,2025,KOSPI_EX_K200,MOM12_1,606,214,214,0.35313531353135313,0.35313531353135313,1.0
2025-06-04,2025,KOSPI_EX_K200,OP12_REV,606,214,114,0.35313531353135313,0.18811881188118812,0.5327102803738317
2025-06-04,2025,KOSPI_EX_K200,OPFY1_REV,606,214,116,0.35313531353135313,0.19141914191419143,0.5420560747663551
2025-06-04,2025,KOSPI_EX_K200,PBR12MF,606,214,117,0.35313531353135313,0.19306930693069307,0.5467289719626168
2025-06-04,2025,KOSPI_EX_K200,PER12MF,606,214,112,0.35313531353135313,0.1848184818481848,0.5233644859813084
2025-06-04,2025,KOSPI_EX_K200,PRIVATE_FLOW,606,214,213,0.35313531353135313,0.35148514851485146,0.9953271028037384
2025-06-04,2025,KOSPI_EX_K200,FOREIGN_FLOW,606,214,213,0.35313531353135313,0.35148514851485146,0.9953271028037384
2025-06-04,2025,KOSDAQ,MOM1M,1683,302,297,0.17944147355912063,0.17647058823529413,0.9834437086092715
2025-06-04,2025,KOSDAQ,MOM12_1,1683,302,297,0.17944147355912063,0.17647058823529413,0.9834437086092715
2025-06-04,2025,KOSDAQ,OP12_REV,1683,302,145,0.17944147355912063,0.08615567439096851,0.48013245033112584
2025-06-04,2025,KOSDAQ,OPFY1_REV,1683,302,155,0.17944147355912063,0.09209744503862151,0.5132450331125827
2025-06-04,2025,KOSDAQ,PBR12MF,1683,302,153,0.17944147355912063,0.09090909090909091,0.5066225165562914
2025-06-04,2025,KOSDAQ,PER12MF,1683,302,147,0.17944147355912063,0.0873440285204991,0.4867549668874172
2025-06-04,2025,KOSDAQ,PRIVATE_FLOW,1683,302,293,0.17944147355912063,0.1740938799762329,0.9701986754966887
2025-06-04,2025,KOSDAQ,FOREIGN_FLOW,1683,302,293,0.17944147355912063,0.1740938799762329,0.9701986754966887
2025-06-12,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-06-12,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-06-12,2025,K200,OP12_REV,198,198,177,1.0,0.8939393939393939,0.8939393939393939
2025-06-12,2025,K200,OPFY1_REV,198,198,178,1.0,0.898989898989899,0.898989898989899
2025-06-12,2025,K200,PBR12MF,198,198,182,1.0,0.9191919191919192,0.9191919191919192
2025-06-12,2025,K200,PER12MF,198,198,174,1.0,0.8787878787878788,0.8787878787878788
2025-06-12,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-06-12,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-06-12,2025,KOSPI_EX_K200,MOM1M,606,221,220,0.36468646864686466,0.36303630363036304,0.995475113122172
2025-06-12,2025,KOSPI_EX_K200,MOM12_1,606,221,220,0.36468646864686466,0.36303630363036304,0.995475113122172
2025-06-12,2025,KOSPI_EX_K200,OP12_REV,606,221,113,0.36468646864686466,0.18646864686468648,0.5113122171945701
2025-06-12,2025,KOSPI_EX_K200,OPFY1_REV,606,221,114,0.36468646864686466,0.18811881188118812,0.5158371040723982
2025-06-12,2025,KOSPI_EX_K200,PBR12MF,606,221,119,0.36468646864686466,0.19636963696369636,0.5384615384615384
2025-06-12,2025,KOSPI_EX_K200,PER12MF,606,221,114,0.36468646864686466,0.18811881188118812,0.5158371040723982
2025-06-12,2025,KOSPI_EX_K200,PRIVATE_FLOW,606,221,219,0.36468646864686466,0.3613861386138614,0.9909502262443439
2025-06-12,2025,KOSPI_EX_K200,FOREIGN_FLOW,606,221,219,0.36468646864686466,0.3613861386138614,0.9909502262443439
2025-06-12,2025,KOSDAQ,MOM1M,1685,324,318,0.19228486646884274,0.1887240356083086,0.9814814814814815
2025-06-12,2025,KOSDAQ,MOM12_1,1685,324,318,0.19228486646884274,0.1887240356083086,0.9814814814814815
2025-06-12,2025,KOSDAQ,OP12_REV,1685,324,146,0.19228486646884274,0.08664688427299704,0.4506172839506173
2025-06-12,2025,KOSDAQ,OPFY1_REV,1685,324,158,0.19228486646884274,0.09376854599406528,0.4876543209876543
2025-06-12,2025,KOSDAQ,PBR12MF,1685,324,161,0.19228486646884274,0.09554896142433235,0.49691358024691357
2025-06-12,2025,KOSDAQ,PER12MF,1685,324,154,0.19228486646884274,0.0913946587537092,0.47530864197530864
2025-06-12,2025,KOSDAQ,PRIVATE_FLOW,1685,324,315,0.19228486646884274,0.18694362017804153,0.9722222222222222
2025-06-12,2025,KOSDAQ,FOREIGN_FLOW,1685,324,315,0.19228486646884274,0.18694362017804153,0.9722222222222222
2025-06-19,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-06-19,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-06-19,2025,K200,OP12_REV,198,198,175,1.0,0.8838383838383839,0.8838383838383839
2025-06-19,2025,K200,OPFY1_REV,198,198,175,1.0,0.8838383838383839,0.8838383838383839
2025-06-19,2025,K200,PBR12MF,198,198,181,1.0,0.9141414141414141,0.9141414141414141
2025-06-19,2025,K200,PER12MF,198,198,173,1.0,0.8737373737373737,0.8737373737373737
2025-06-19,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-06-19,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-06-19,2025,KOSPI_EX_K200,MOM1M,606,225,221,0.3712871287128713,0.36468646864686466,0.9822222222222222
2025-06-19,2025,KOSPI_EX_K200,MOM12_1,606,225,221,0.3712871287128713,0.36468646864686466,0.9822222222222222
2025-06-19,2025,KOSPI_EX_K200,OP12_REV,606,225,118,0.3712871287128713,0.19471947194719472,0.5244444444444445
2025-06-19,2025,KOSPI_EX_K200,OPFY1_REV,606,225,120,0.3712871287128713,0.19801980198019803,0.5333333333333333
2025-06-19,2025,KOSPI_EX_K200,PBR12MF,606,225,122,0.3712871287128713,0.20132013201320131,0.5422222222222223
2025-06-19,2025,KOSPI_EX_K200,PER12MF,606,225,116,0.3712871287128713,0.19141914191419143,0.5155555555555555
2025-06-19,2025,KOSPI_EX_K200,PRIVATE_FLOW,606,225,220,0.3712871287128713,0.36303630363036304,0.9777777777777777
2025-06-19,2025,KOSPI_EX_K200,FOREIGN_FLOW,606,225,220,0.3712871287128713,0.36303630363036304,0.9777777777777777
2025-06-19,2025,KOSDAQ,MOM1M,1686,327,319,0.19395017793594305,0.18920521945432978,0.9755351681957186
2025-06-19,2025,KOSDAQ,MOM12_1,1686,327,319,0.19395017793594305,0.18920521945432978,0.9755351681957186
2025-06-19,2025,KOSDAQ,OP12_REV,1686,327,149,0.19395017793594305,0.08837485172004746,0.45565749235474007
2025-06-19,2025,KOSDAQ,OPFY1_REV,1686,327,164,0.19395017793594305,0.09727164887307237,0.5015290519877675
2025-06-19,2025,KOSDAQ,PBR12MF,1686,327,161,0.19395017793594305,0.09549228944246738,0.4923547400611621
2025-06-19,2025,KOSDAQ,PER12MF,1686,327,155,0.19395017793594305,0.09193357058125741,0.4740061162079511
2025-06-19,2025,KOSDAQ,PRIVATE_FLOW,1686,327,317,0.19395017793594305,0.18801897983392646,0.9694189602446484
2025-06-19,2025,KOSDAQ,FOREIGN_FLOW,1686,327,317,0.19395017793594305,0.18801897983392646,0.9694189602446484
2025-06-26,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-06-26,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-06-26,2025,K200,OP12_REV,198,198,175,1.0,0.8838383838383839,0.8838383838383839
2025-06-26,2025,K200,OPFY1_REV,198,198,175,1.0,0.8838383838383839,0.8838383838383839
2025-06-26,2025,K200,PBR12MF,198,198,180,1.0,0.9090909090909091,0.9090909090909091
2025-06-26,2025,K200,PER12MF,198,198,172,1.0,0.8686868686868687,0.8686868686868687
2025-06-26,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-06-26,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-06-26,2025,KOSPI_EX_K200,MOM1M,606,226,221,0.37293729372937295,0.36468646864686466,0.9778761061946902
2025-06-26,2025,KOSPI_EX_K200,MOM12_1,606,226,221,0.37293729372937295,0.36468646864686466,0.9778761061946902
2025-06-26,2025,KOSPI_EX_K200,OP12_REV,606,226,117,0.37293729372937295,0.19306930693069307,0.5176991150442478
2025-06-26,2025,KOSPI_EX_K200,OPFY1_REV,606,226,119,0.37293729372937295,0.19636963696369636,0.5265486725663717
2025-06-26,2025,KOSPI_EX_K200,PBR12MF,606,226,122,0.37293729372937295,0.20132013201320131,0.5398230088495575
2025-06-26,2025,KOSPI_EX_K200,PER12MF,606,226,116,0.37293729372937295,0.19141914191419143,0.5132743362831859
2025-06-26,2025,KOSPI_EX_K200,PRIVATE_FLOW,606,226,221,0.37293729372937295,0.36468646864686466,0.9778761061946902
2025-06-26,2025,KOSPI_EX_K200,FOREIGN_FLOW,606,226,221,0.37293729372937295,0.36468646864686466,0.9778761061946902
2025-06-26,2025,KOSDAQ,MOM1M,1686,332,323,0.19691577698695137,0.1915776986951364,0.9728915662650602
2025-06-26,2025,KOSDAQ,MOM12_1,1686,332,323,0.19691577698695137,0.1915776986951364,0.9728915662650602
2025-06-26,2025,KOSDAQ,OP12_REV,1686,332,150,0.19691577698695137,0.08896797153024912,0.45180722891566266
2025-06-26,2025,KOSDAQ,OPFY1_REV,1686,332,163,0.19691577698695137,0.0966785290628707,0.49096385542168675
2025-06-26,2025,KOSDAQ,PBR12MF,1686,332,159,0.19691577698695137,0.09430604982206406,0.4789156626506024
2025-06-26,2025,KOSDAQ,PER12MF,1686,332,152,0.19691577698695137,0.09015421115065243,0.4578313253012048
2025-06-26,2025,KOSDAQ,PRIVATE_FLOW,1686,332,323,0.19691577698695137,0.1915776986951364,0.9728915662650602
2025-06-26,2025,KOSDAQ,FOREIGN_FLOW,1686,332,323,0.19691577698695137,0.1915776986951364,0.9728915662650602
2025-07-03,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-07-03,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-07-03,2025,K200,OP12_REV,198,198,179,1.0,0.9040404040404041,0.9040404040404041
2025-07-03,2025,K200,OPFY1_REV,198,198,179,1.0,0.9040404040404041,0.9040404040404041
2025-07-03,2025,K200,PBR12MF,198,198,180,1.0,0.9090909090909091,0.9090909090909091
2025-07-03,2025,K200,PER12MF,198,198,172,1.0,0.8686868686868687,0.8686868686868687
2025-07-03,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-07-03,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-07-03,2025,KOSPI_EX_K200,MOM1M,606,229,226,0.3778877887788779,0.37293729372937295,0.9868995633187773
2025-07-03,2025,KOSPI_EX_K200,MOM12_1,606,229,226,0.3778877887788779,0.37293729372937295,0.9868995633187773
2025-07-03,2025,KOSPI_EX_K200,OP12_REV,606,229,120,0.3778877887788779,0.19801980198019803,0.5240174672489083
2025-07-03,2025,KOSPI_EX_K200,OPFY1_REV,606,229,121,0.3778877887788779,0.19966996699669967,0.5283842794759825
2025-07-03,2025,KOSPI_EX_K200,PBR12MF,606,229,124,0.3778877887788779,0.20462046204620463,0.5414847161572053
2025-07-03,2025,KOSPI_EX_K200,PER12MF,606,229,118,0.3778877887788779,0.19471947194719472,0.5152838427947598
2025-07-03,2025,KOSPI_EX_K200,PRIVATE_FLOW,606,229,226,0.3778877887788779,0.37293729372937295,0.9868995633187773
2025-07-03,2025,KOSPI_EX_K200,FOREIGN_FLOW,606,229,226,0.3778877887788779,0.37293729372937295,0.9868995633187773
2025-07-03,2025,KOSDAQ,MOM1M,1687,328,321,0.1944279786603438,0.1902786010669828,0.9786585365853658
2025-07-03,2025,KOSDAQ,MOM12_1,1687,328,321,0.1944279786603438,0.1902786010669828,0.9786585365853658
2025-07-03,2025,KOSDAQ,OP12_REV,1687,328,153,0.1944279786603438,0.0906935388263189,0.46646341463414637
2025-07-03,2025,KOSDAQ,OPFY1_REV,1687,328,165,0.1944279786603438,0.0978067575577949,0.5030487804878049
2025-07-03,2025,KOSDAQ,PBR12MF,1687,328,161,0.1944279786603438,0.0954356846473029,0.49085365853658536
2025-07-03,2025,KOSDAQ,PER12MF,1687,328,157,0.1944279786603438,0.09306461173681091,0.47865853658536583
2025-07-03,2025,KOSDAQ,PRIVATE_FLOW,1687,328,321,0.1944279786603438,0.1902786010669828,0.9786585365853658
2025-07-03,2025,KOSDAQ,FOREIGN_FLOW,1687,328,321,0.1944279786603438,0.1902786010669828,0.9786585365853658
2025-07-10,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-07-10,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-07-10,2025,K200,OP12_REV,198,198,179,1.0,0.9040404040404041,0.9040404040404041
2025-07-10,2025,K200,OPFY1_REV,198,198,179,1.0,0.9040404040404041,0.9040404040404041
2025-07-10,2025,K200,PBR12MF,198,198,180,1.0,0.9090909090909091,0.9090909090909091
2025-07-10,2025,K200,PER12MF,198,198,172,1.0,0.8686868686868687,0.8686868686868687
2025-07-10,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-07-10,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
2025-07-10,2025,KOSPI_EX_K200,MOM1M,606,228,228,0.37623762376237624,0.37623762376237624,1.0
2025-07-10,2025,KOSPI_EX_K200,MOM12_1,606,228,228,0.37623762376237624,0.37623762376237624,1.0
2025-07-10,2025,KOSPI_EX_K200,OP12_REV,606,228,122,0.37623762376237624,0.20132013201320131,0.5350877192982456
2025-07-10,2025,KOSPI_EX_K200,OPFY1_REV,606,228,124,0.37623762376237624,0.20462046204620463,0.543859649122807
2025-07-10,2025,KOSPI_EX_K200,PBR12MF,606,228,125,0.37623762376237624,0.20627062706270627,0.5482456140350878
2025-07-10,2025,KOSPI_EX_K200,PER12MF,606,228,119,0.37623762376237624,0.19636963696369636,0.5219298245614035
2025-07-10,2025,KOSPI_EX_K200,PRIVATE_FLOW,606,228,228,0.37623762376237624,0.37623762376237624,1.0
2025-07-10,2025,KOSPI_EX_K200,FOREIGN_FLOW,606,228,228,0.37623762376237624,0.37623762376237624,1.0
2025-07-10,2025,KOSDAQ,MOM1M,1690,327,326,0.19349112426035503,0.19289940828402366,0.9969418960244648
2025-07-10,2025,KOSDAQ,MOM12_1,1690,327,326,0.19349112426035503,0.19289940828402366,0.9969418960244648
2025-07-10,2025,KOSDAQ,OP12_REV,1690,327,152,0.19349112426035503,0.08994082840236686,0.4648318042813456
2025-07-10,2025,KOSDAQ,OPFY1_REV,1690,327,163,0.19349112426035503,0.09644970414201183,0.4984709480122324
2025-07-10,2025,KOSDAQ,PBR12MF,1690,327,160,0.19349112426035503,0.09467455621301775,0.4892966360856269
2025-07-10,2025,KOSDAQ,PER12MF,1690,327,156,0.19349112426035503,0.09230769230769231,0.47706422018348627
2025-07-10,2025,KOSDAQ,PRIVATE_FLOW,1690,327,325,0.19349112426035503,0.19230769230769232,0.9938837920489296
2025-07-10,2025,KOSDAQ,FOREIGN_FLOW,1690,327,325,0.19349112426035503,0.19230769230769232,0.9938837920489296
2025-07-17,2025,K200,MOM1M,198,198,198,1.0,1.0,1.0
2025-07-17,2025,K200,MOM12_1,198,198,198,1.0,1.0,1.0
2025-07-17,2025,K200,OP12_REV,198,198,178,1.0,0.898989898989899,0.898989898989899
2025-07-17,2025,K200,OPFY1_REV,198,198,178,1.0,0.898989898989899,0.898989898989899
2025-07-17,2025,K200,PBR12MF,198,198,179,1.0,0.9040404040404041,0.9040404040404041
2025-07-17,2025,K200,PER12MF,198,198,170,1.0,0.8585858585858586,0.8585858585858586
2025-07-17,2025,K200,PRIVATE_FLOW,198,198,198,1.0,1.0,1.0
2025-07-17,2025,K200,FOREIGN_FLOW,198,198,198,1.0,1.0,1.0
