sample,universe,target,definition,metric,horizon,outcome,n_high,n_low,high_mean,low_mean,high_minus_low,nw_t
YTD_2026,KOSDAQ,REVISION,C,FH_C_INCLUSIVE,5,spread,14,10,0.015983983806391728,-0.0082792801498093,0.02426326395620103,1.4172895045613019
YTD_2026,KOSDAQ,REVISION,C,FH_C_INCLUSIVE,20,top,14,7,0.022409458794928432,-0.05272888485049986,0.07513834364542829,0.6502936218314046
YTD_2026,KOSDAQ,REVISION,C,FH_C_INCLUSIVE,20,spread,14,7,0.03296380656266625,0.012519825955637217,0.020443980607029035,0.3809845219377243
YTD_2026,KOSDAQ,VALUE,A,FH_A_HEALTHY_BREADTH,5,top,13,15,-0.015259083318494656,0.014608472369902892,-0.029867555688397548,-1.5874670688472388
YTD_2026,KOSDAQ,VALUE,A,FH_A_HEALTHY_BREADTH,5,spread,13,15,-0.007597956511245368,0.017140158286406373,-0.024738114797651742,-1.6721142513031881
YTD_2026,KOSDAQ,VALUE,A,FH_A_HEALTHY_BREADTH,20,top,13,12,-0.04026595747496593,0.02811193382227226,-0.06837789129723819,-1.7638599936843546
YTD_2026,KOSDAQ,VALUE,A,FH_A_HEALTHY_BREADTH,20,spread,13,12,-0.019532638144100244,0.07892807310137766,-0.0984607112454779,-1.5983520409524503
YTD_2026,KOSDAQ,VALUE,A,FH_A_INCLUSIVE,5,top,5,15,-0.037728547121470876,0.014608472369902892,-0.05233701949137377,-2.9287281129384595
YTD_2026,KOSDAQ,VALUE,A,FH_A_INCLUSIVE,5,spread,5,15,-0.015883767240244977,0.017140158286406373,-0.03302392552665135,-1.7416352070425396
YTD_2026,KOSDAQ,VALUE,A,FH_A_INCLUSIVE,20,top,5,12,-0.038712308444095,0.02811193382227226,-0.06682424226636725,-1.3117646085786783
YTD_2026,KOSDAQ,VALUE,A,FH_A_INCLUSIVE,20,spread,5,12,-0.027851690602018725,0.07892807310137766,-0.10677976370339638,-1.6062845280542286
YTD_2026,KOSDAQ,VALUE,B,FH_B_NET_BREADTH,5,top,16,11,-0.004857563124161877,0.0067233068309108,-0.011580869955072678,-0.5100027430967078
YTD_2026,KOSDAQ,VALUE,B,FH_B_NET_BREADTH,5,spread,16,11,-0.010297535687656775,0.028966475077298416,-0.03926401076495519,-2.355741376620958
YTD_2026,KOSDAQ,VALUE,B,FH_B_NET_BREADTH,20,top,16,8,0.0029707608546273995,-0.018280672518190325,0.021251433372817725,0.3770663176447121
YTD_2026,KOSDAQ,VALUE,B,FH_B_NET_BREADTH,20,spread,16,8,-0.017763190547446912,0.1274159340205069,-0.14517912456795382,-2.321225425073534
YTD_2026,KOSDAQ,VALUE,B,FH_B_INCLUSIVE,5,top,14,11,-0.005051159419298992,0.0067233068309108,-0.011774466250209791,-0.4999571175575522
YTD_2026,KOSDAQ,VALUE,B,FH_B_INCLUSIVE,5,spread,14,11,-0.010922975287513778,0.028966475077298416,-0.039889450364812194,-2.3336029682200268
YTD_2026,KOSDAQ,VALUE,B,FH_B_INCLUSIVE,20,top,14,8,-0.020328520307334636,-0.018280672518190325,-0.002047847789144311,-0.037318900312644045
YTD_2026,KOSDAQ,VALUE,B,FH_B_INCLUSIVE,20,spread,14,8,-0.017060594907142946,0.1274159340205069,-0.14447652892764987,-2.2580248328831023
YTD_2026,KOSDAQ,VALUE,C,FH_C_CONTINUOUS,5,top,15,10,-0.0053636224381283515,0.0038408564554960807,-0.009204478893624432,-0.3741551552050603
YTD_2026,KOSDAQ,VALUE,C,FH_C_CONTINUOUS,5,spread,15,10,-0.01074048918237946,0.03324904846261965,-0.043989537644999105,-2.4892351211613186
YTD_2026,KOSDAQ,VALUE,C,FH_C_CONTINUOUS,20,top,15,7,-0.010117267712238797,-0.022111640019115943,0.011994372306877147,0.22564831150078327
YTD_2026,KOSDAQ,VALUE,C,FH_C_CONTINUOUS,20,spread,15,7,-0.01835922590496126,0.15560470954917374,-0.173963935454135,-3.620935558858942
YTD_2026,KOSDAQ,VALUE,C,FH_C_INCLUSIVE,5,top,14,10,-0.005051159419298992,0.008747742021463601,-0.013798901440762592,-0.5491655606468737
YTD_2026,KOSDAQ,VALUE,C,FH_C_INCLUSIVE,5,spread,14,10,-0.010922975287513778,0.027918448680356967,-0.03884142396787074,-2.1087700236017746
YTD_2026,KOSDAQ,VALUE,C,FH_C_INCLUSIVE,20,top,14,7,-0.020328520307334636,-0.02026367932202696,-6.484098530767576e-05,-0.0011243172620986708
YTD_2026,KOSDAQ,VALUE,C,FH_C_INCLUSIVE,20,spread,14,7,-0.017060594907142946,0.13007180861188083,-0.1471324035190238,-2.02928794551414
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_HEALTHY_BREADTH,5,top,8,20,-0.0056283896086759735,0.000357151053673338,-0.005985540662349312,-0.2929416811226375
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_HEALTHY_BREADTH,5,spread,8,20,0.005321048569024612,0.0028368006644583902,0.002484247904566222,0.32999361111407227
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_HEALTHY_BREADTH,20,top,8,17,-0.03429214230752516,-0.004573546112909785,-0.02971859619461538,-0.4434292050714207
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_HEALTHY_BREADTH,20,spread,8,17,0.013717004967082926,0.027386367369616867,-0.013669362402533941,-0.9842048491913135
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_INCLUSIVE,5,top,5,19,-0.016514903640573238,0.0005839366013576437,-0.017098840241930882,-0.7047254449249346
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_INCLUSIVE,5,spread,5,19,0.00012569393796408,0.0018591502357137952,-0.0017334562977497153,-0.21289738181658519
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_INCLUSIVE,20,top,5,16,0.01267239918118394,-0.0017242950537953595,0.0143966942349793,0.23158959997564527
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_INCLUSIVE,20,spread,5,16,0.01387368344243658,0.02706473920734285,-0.013191055764906269,-0.8981025431589784
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_NET_BREADTH,5,top,12,10,-0.006527107908304709,-0.014496036476640852,0.007968928568336142,0.29782407670280403
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_NET_BREADTH,5,spread,12,10,0.0053794586009716485,0.0015042437542034104,0.003875214846768238,0.39959916418502583
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_NET_BREADTH,20,top,12,7,-0.043104627432399935,-0.07900736395361031,0.03590273652121038,0.46892228456370155
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_NET_BREADTH,20,spread,12,7,0.01908208467788285,0.03148047061660229,-0.012398385938719437,-1.1134188407482026
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_INCLUSIVE,5,top,12,12,-0.006527107908304709,-0.0038605274305509338,-0.0026665804777537753,-0.11074572827814037
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_INCLUSIVE,5,spread,12,12,0.0053794586009716485,0.0027714156825569838,0.0026080429184146647,0.2988658947136772
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_INCLUSIVE,20,top,12,9,-0.043104627432399935,-0.028075724976176126,-0.015028902456223809,-0.1959873062290836
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_INCLUSIVE,20,spread,12,9,0.01908208467788285,0.03502354272073265,-0.015941458042849802,-1.3408627466535774
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_CONTINUOUS,5,top,13,11,0.006428281473481317,-0.014174351530744466,0.02060263300422578,0.790382433769714
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_CONTINUOUS,5,spread,13,11,0.00883980539027207,0.0006442225591006003,0.00819558283117147,0.9526951573474296
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_CONTINUOUS,20,top,13,8,-0.04354620143654942,-0.0437588357550754,0.00021263431852597964,0.0024450641377319064
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_CONTINUOUS,20,spread,13,8,0.023395002631512642,0.02676991822189355,-0.0033749155903809065,-0.27219961779501195
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_INCLUSIVE,5,top,13,13,-0.0029961875548795295,-0.004406448556799369,0.0014102610019198396,0.05819150406689435
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_INCLUSIVE,5,spread,13,13,0.006170851931108093,0.0019462306768274079,0.0042246212542806855,0.5295493870551256
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_INCLUSIVE,20,top,13,10,-0.03523536860478882,-0.004970066315091608,-0.03026530228969721,-0.36752766472420567
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_INCLUSIVE,20,spread,13,10,0.01829280409325138,0.030900793594552632,-0.01260798950130125,-0.938477199777417
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,top,6,22,-0.008762105051276116,0.00040293197896293343,-0.00916503703023905,-0.45443270676942077
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,spread,6,22,0.016519486525682112,-0.0021006346635024553,0.018620121189184567,1.4183565059517378
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,top,6,19,0.014008182650206818,-0.021727181275379075,0.03573536392558589,0.5756003684900562
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,spread,6,19,0.028516296690636652,0.012341608515987496,0.016174688174649156,0.4463986889736165
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_INCLUSIVE,5,top,5,19,-0.0130079321230542,-0.005618575549926616,-0.007389356573127584,-0.3231360987793594
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_INCLUSIVE,5,spread,5,19,0.0096846362186246,-0.010807676976032337,0.020492313194656935,1.6860557339464284
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_INCLUSIVE,20,top,5,16,0.029795234739897963,-0.009303237820614665,0.03909847256051263,0.4863453306002764
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_INCLUSIVE,20,spread,5,16,0.03355376171836102,0.008368315639691547,0.02518544607866947,0.5652329335409132
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_NET_BREADTH,5,top,10,12,0.006608011560861859,0.004571205725407661,0.002036805835454198,0.06917822395327194
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_NET_BREADTH,5,spread,10,12,0.02435118047768784,-0.009028081536675892,0.03337926201436373,2.0089182930938887
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_NET_BREADTH,20,top,10,9,-0.025510011276976653,-0.017890906354443615,-0.007619104922533038,-0.07779918415764461
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_NET_BREADTH,20,spread,10,9,0.02331292494537245,0.0015373312890094785,0.02177559365636297,0.5146128404245716
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_INCLUSIVE,5,top,12,12,-0.0016515117864571594,-0.007532231481350395,0.005880719694893235,0.2090848133222449
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_INCLUSIVE,5,spread,12,12,0.01313020654257599,-0.003397155134170718,0.016527361676746708,0.9467651363589726
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_INCLUSIVE,20,top,12,9,-0.034467363448620725,-0.047126118878559185,0.01265875542993846,0.1374402301932451
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_INCLUSIVE,20,spread,12,9,0.016738551349389248,0.0017754308266185429,0.014963120522770705,0.36088262479333416
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_CONTINUOUS,5,top,12,13,-0.005867879746921375,0.0043242319419803275,-0.010192111688901703,-0.3653141207843746
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_CONTINUOUS,5,spread,12,13,0.01575628731708791,-0.007808924447548647,0.023565211764636555,1.4059078160038085
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_CONTINUOUS,20,top,12,10,-0.04351950744327848,0.00587329202562917,-0.04939279946890765,-0.5090166289121136
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_CONTINUOUS,20,spread,12,10,0.011433904313642369,0.008869667651781089,0.0025642366618612803,0.06319624330405854
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_INCLUSIVE,5,top,13,13,0.0012766068681742558,-0.006848171633488651,0.008124778501662907,0.2908769633668648
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_INCLUSIVE,5,spread,13,13,0.005966337408608682,-0.0026111462298515613,0.008577483638460243,0.5008781935358126
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_INCLUSIVE,20,top,13,10,-0.031163893235183614,-0.02043839924607483,-0.010725493989108784,-0.11022753472089272
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_INCLUSIVE,20,spread,13,10,0.006078638045800763,0.00908395723562925,-0.0030053191898284874,-0.0735532729211501
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_HEALTHY_BREADTH,5,top,6,22,-0.0023569860344250008,0.0015538525305960266,-0.003910838565021027,-0.18701758722568085
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_HEALTHY_BREADTH,5,spread,6,22,0.0083726110393592,-0.0024141739256462037,0.010786784965005404,0.9043240197407599
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_HEALTHY_BREADTH,20,top,6,19,0.0246098611505034,-0.009582524713349506,0.03419238586385291,0.6370654259373129
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_HEALTHY_BREADTH,20,spread,6,19,0.018390605941701648,0.0022555844350339357,0.016135021506667714,0.6139320732001267
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_INCLUSIVE,5,top,5,19,-0.008517510286232762,-8.918900355979986e-05,-0.008428321282672962,-0.35652203571103774
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_INCLUSIVE,5,spread,5,19,-0.0007783127538867795,-0.005951126848668363,0.005172814094781584,0.5663423675851755
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_INCLUSIVE,20,top,5,16,0.034518867440842024,0.0050238070019991326,0.029495060438842893,0.4242122336514405
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_INCLUSIVE,20,spread,5,16,0.018019561447441435,0.0029686863754962186,0.015050875071945215,0.4739961197565732
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_NET_BREADTH,5,top,11,9,-0.00022375569367239512,-0.03259842275239548,0.032374667058723085,1.335738403291435
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_NET_BREADTH,5,spread,11,9,0.007943220707368602,-0.010562198627666277,0.018505419335034877,1.7735179283380378
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_NET_BREADTH,20,top,11,8,-0.01629636732124696,-0.010708758468841478,-0.00558760885240548,-0.0537235200129614
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_NET_BREADTH,20,spread,11,8,0.012217528882977115,0.005724990664267363,0.0064925382187097525,0.17559181787943637
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_INCLUSIVE,5,top,12,12,0.0014548455681406634,-0.010882242008755044,0.012337087576895707,0.49151449835161654
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_INCLUSIVE,5,spread,12,12,0.006687285783850951,-0.009326576275704976,0.016013862059555926,1.3996718305898876
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_INCLUSIVE,20,top,12,9,-0.018749884174818106,-0.03788888654519584,0.019139002370377738,0.21390694564580937
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_INCLUSIVE,20,spread,12,9,0.007509463737118041,-0.007004350358363746,0.014513814095481787,0.37143384621929265
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_CONTINUOUS,5,top,13,10,0.012648406386764748,-0.02480590346442453,0.03745430985118928,1.3278321100420827
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_CONTINUOUS,5,spread,13,10,0.011354231816398998,-0.016386607938212387,0.027740839754611384,2.2994255753842054
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_CONTINUOUS,20,top,13,8,-0.0014003510460966122,-0.01823496184183028,0.016834610795733666,0.15780767648784164
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_CONTINUOUS,20,spread,13,8,0.009617924749259661,-0.008876495020026777,0.018494419769286438,0.590130951168954
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_INCLUSIVE,5,top,13,13,0.006308252171335514,-0.009544889926272223,0.015853142097607735,0.6010929169094374
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_INCLUSIVE,5,spread,13,13,0.009811159811970536,-0.009573814128295593,0.01938497394026613,1.648156235102619
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_INCLUSIVE,20,top,13,10,-0.007168400829003861,-0.010297715229106505,0.003129314400102644,0.032360725012512116
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_INCLUSIVE,20,spread,13,10,0.007772534804742945,-0.0039835641071319285,0.011756098911874874,0.32641604664098334
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_HEALTHY_BREADTH,5,top,8,20,0.0019800168404611254,0.0024413881405802897,-0.00046137130011916425,-0.02514693312815921
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_HEALTHY_BREADTH,5,spread,8,20,0.003484852442181876,0.009236835773185969,-0.005751983331004093,-0.3154559206407279
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_HEALTHY_BREADTH,20,top,8,17,-0.021010205674293483,0.015468351313754269,-0.03647855698804775,-0.8604612958121214
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_HEALTHY_BREADTH,20,spread,8,17,-0.0078727546793387,0.054626575374533734,-0.06249933005387243,-1.1891056247602338
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_INCLUSIVE,5,top,5,19,-0.0008069532715409597,0.005348204426889321,-0.006155157698430281,-0.28722392353306564
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_INCLUSIVE,5,spread,5,19,0.011440216520651223,0.013633014326826176,-0.002192797806174953,-0.1098838734293069
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_INCLUSIVE,20,top,5,16,0.0030752690137391793,0.02032853977137057,-0.017253270757631393,-0.48339110754751763
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_INCLUSIVE,20,spread,5,16,-0.03428715965128022,0.05895618741120545,-0.09324334706248567,-1.6117441968331363
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_NET_BREADTH,5,top,14,11,-0.0003436980307006364,0.0006608623603851731,-0.0010045603910858094,-0.051194041901169884
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_NET_BREADTH,5,spread,14,11,-0.005835797049288693,0.024565571151045164,-0.03040136820033386,-1.2746376307657328
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_NET_BREADTH,20,top,14,8,-0.002777979971030512,-0.016586092888134563,0.01380811291710405,0.25963830937913085
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_NET_BREADTH,20,spread,14,8,-0.0034435366906450933,0.1262967107987655,-0.1297402474894106,-1.8444905753082415
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_INCLUSIVE,5,top,12,12,-0.0011632369507446436,0.0012289286629881086,-0.002392165613732752,-0.12547891657606758
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_INCLUSIVE,5,spread,12,12,0.0010725698401138932,0.02327267847981998,-0.022200108639706086,-1.0221748849899461
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_INCLUSIVE,20,top,12,9,-0.027521002044594654,0.005252419006179912,-0.03277342105077456,-0.8155625396952529
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_INCLUSIVE,20,spread,12,9,-0.0011318774775577478,0.10944793298778853,-0.11057981046534628,-1.5896406044685991
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_CONTINUOUS,5,top,14,11,-0.0003436980307006364,0.0006608623603851731,-0.0010045603910858094,-0.051194041901169884
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_CONTINUOUS,5,spread,14,11,-0.005835797049288693,0.024565571151045164,-0.03040136820033386,-1.2746376307657328
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_CONTINUOUS,20,top,14,8,-0.002777979971030512,-0.016586092888134563,0.01380811291710405,0.25963830937913085
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_CONTINUOUS,20,spread,14,8,-0.0034435366906450933,0.1262967107987655,-0.1297402474894106,-1.8444905753082415
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_INCLUSIVE,5,top,13,13,-0.001525076552479391,0.0018123606461149385,-0.0033374371985943297,-0.18252007301120002
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_INCLUSIVE,5,spread,13,13,-0.007434214155775467,0.02174045005732906,-0.029174664213104527,-1.3258836360854211
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_INCLUSIVE,20,top,13,10,-0.01425162515008231,0.018864266211463275,-0.03311589136154559,-0.6854085124029738
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_INCLUSIVE,20,spread,13,10,0.001836745708891016,0.09325906320298694,-0.09142231749409592,-1.3015523265879099
YTD_2026,KOSPI_ALL,FLOW,A,FH_A_HEALTHY_BREADTH,5,top,11,17,0.008225429680028828,-0.0019449375910653474,0.010170367271094174,0.5572363821614477
YTD_2026,KOSPI_ALL,FLOW,A,FH_A_HEALTHY_BREADTH,5,spread,11,17,0.004370483886301655,0.003504534185342518,0.0008659497009591371,0.12009092752348365
YTD_2026,KOSPI_ALL,FLOW,A,FH_A_HEALTHY_BREADTH,20,top,11,14,-0.01255501361487298,0.008377147577408933,-0.02093216119228191,-0.3977779442688264
YTD_2026,KOSPI_ALL,FLOW,A,FH_A_HEALTHY_BREADTH,20,spread,11,14,0.00962101639309843,0.022893184678566634,-0.013272168285468204,-0.7169181699133718
YTD_2026,KOSPI_ALL,FLOW,A,FH_A_INCLUSIVE,5,top,5,16,-0.025649993512125442,-0.0001066073699768251,-0.025543386142148617,-1.231247987525498
YTD_2026,KOSPI_ALL,FLOW,A,FH_A_INCLUSIVE,5,spread,5,16,-0.00961871097257846,0.0016648636464351003,-0.01128357461901356,-1.7023703869989866
YTD_2026,KOSPI_ALL,FLOW,A,FH_A_INCLUSIVE,20,top,5,13,-0.08725122431417656,0.01183808786260395,-0.09908931217678052,-1.4915138062505433
YTD_2026,KOSPI_ALL,FLOW,A,FH_A_INCLUSIVE,20,spread,5,13,-0.014916637679081779,0.020828871323127905,-0.035745509002209686,-2.380023781113856
YTD_2026,KOSPI_ALL,FLOW,B,FH_B_NET_BREADTH,5,top,14,9,0.011012423957678014,-0.004486268180366011,0.015498692138044026,0.6236361298760804
YTD_2026,KOSPI_ALL,FLOW,B,FH_B_NET_BREADTH,5,spread,14,9,-5.745175370594962e-05,0.003397228580562144,-0.0034546803342680936,-0.4949801492197466
YTD_2026,KOSPI_ALL,FLOW,B,FH_B_NET_BREADTH,20,top,14,6,-0.00018257809485626938,-0.000663700203071158,0.0004811221082148886,0.008166139447859329
YTD_2026,KOSPI_ALL,FLOW,B,FH_B_NET_BREADTH,20,spread,14,6,0.011887855497271517,0.029326271723284735,-0.01743841622601322,-0.8400440819128523
YTD_2026,KOSPI_ALL,FLOW,B,FH_B_INCLUSIVE,5,top,15,9,0.008187714285267366,-0.004486268180366011,0.012673982465633376,0.5144493056655774
YTD_2026,KOSPI_ALL,FLOW,B,FH_B_INCLUSIVE,5,spread,15,9,0.0021423292170651936,0.003397228580562144,-0.0012548993634969503,-0.17900323735489637
YTD_2026,KOSPI_ALL,FLOW,B,FH_B_INCLUSIVE,20,top,15,6,-0.002611411297207605,-0.000663700203071158,-0.0019477110941364469,-0.03423166380244772
YTD_2026,KOSPI_ALL,FLOW,B,FH_B_INCLUSIVE,20,spread,15,6,0.014410615684071423,0.029326271723284735,-0.014915656039213313,-0.7794197095355714
YTD_2026,KOSPI_ALL,FLOW,C,FH_C_CONTINUOUS,5,top,13,11,0.01073703907654781,0.004299046600885891,0.006437992475661919,0.32411793067669487
YTD_2026,KOSPI_ALL,FLOW,C,FH_C_CONTINUOUS,5,spread,13,11,0.001471793778979062,0.006858118852774009,-0.0053863250737949476,-0.7713625460162534
YTD_2026,KOSPI_ALL,FLOW,C,FH_C_CONTINUOUS,20,top,13,8,-0.008588521764049313,0.011802185548031127,-0.02039070731208044,-0.3826895535856808
YTD_2026,KOSPI_ALL,FLOW,C,FH_C_CONTINUOUS,20,spread,13,8,0.012304719934335137,0.027707226520959267,-0.01540250658662413,-0.6510012453282575
YTD_2026,KOSPI_ALL,FLOW,C,FH_C_INCLUSIVE,5,top,13,12,0.01073703907654781,-0.005460560642535708,0.01619759971908352,0.7679261613424563
YTD_2026,KOSPI_ALL,FLOW,C,FH_C_INCLUSIVE,5,spread,13,12,0.001471793778979062,0.006361370628038775,-0.004889576849059714,-0.7157889297340307
