date,universe,factor,family,cut_name,spread_20d,strength_vs_cut,state
2021-05-20,K200,MOM1M,MOMENTUM,Q25,0.044122577334163804,3.8004684016337293,WORKING
2021-05-27,K200,MOM1M,MOMENTUM,Q25,-0.01471331660190689,-1.2673215892464098,REVERSE
2021-06-03,K200,MOM1M,MOMENTUM,Q25,-0.004049710732557221,-0.34881909908113445,NEUTRAL
2021-06-10,K200,MOM1M,MOMENTUM,Q25,-0.01915297132645699,-1.6497282507392346,REVERSE
2021-06-17,K200,MOM1M,MOMENTUM,Q25,-0.007413747068131693,-0.638578097030677,NEUTRAL
2021-06-24,K200,MOM1M,MOMENTUM,Q25,0.023755940536075437,2.0462018951131964,WORKING
2021-07-01,K200,MOM1M,MOMENTUM,Q25,0.031074228433947138,2.676557680979417,WORKING
2021-07-08,K200,MOM1M,MOMENTUM,Q25,-0.014082116709170589,-1.2129536127501344,REVERSE
2021-07-15,K200,MOM1M,MOMENTUM,Q25,0.02481393972259216,2.1373319405513547,WORKING
2021-07-22,K200,MOM1M,MOMENTUM,Q25,-0.005318776431452177,-0.458129216024667,NEUTRAL
2021-07-29,K200,MOM1M,MOMENTUM,Q25,-0.012459216183211663,-1.0731661719306702,REVERSE
2021-08-05,K200,MOM1M,MOMENTUM,Q25,-0.01798971089760537,-1.5495315992780248,REVERSE
2021-08-12,K200,MOM1M,MOMENTUM,Q25,-0.022152237136677466,-1.9080679858257756,REVERSE
2021-08-20,K200,MOM1M,MOMENTUM,Q25,0.004186650424066185,0.3606143069305707,NEUTRAL
2021-08-27,K200,MOM1M,MOMENTUM,Q25,-0.019289449257745783,-1.6614836851839443,REVERSE
2021-09-03,K200,MOM1M,MOMENTUM,Q25,-0.01506780566419752,-1.297855265231769,REVERSE
2021-09-10,K200,MOM1M,MOMENTUM,Q25,-0.01973024694522585,-1.6994514963136917,REVERSE
2021-09-17,K200,MOM1M,MOMENTUM,Q25,-0.017965975277904667,-1.5474871477043433,REVERSE
2021-09-29,K200,MOM1M,MOMENTUM,Q25,0.05384621469790685,4.638007339352062,WORKING
2021-10-07,K200,MOM1M,MOMENTUM,Q25,0.04648678707442788,4.004108011003312,WORKING
2021-10-15,K200,MOM1M,MOMENTUM,Q25,0.022326662873383807,1.9230920288630544,WORKING
2021-10-22,K200,MOM1M,MOMENTUM,Q25,0.011912584397009374,1.0260824121798124,WORKING
2021-10-29,K200,MOM1M,MOMENTUM,Q25,-0.02820662216525216,-2.4295583515892996,REVERSE
2021-11-05,K200,MOM1M,MOMENTUM,Q25,0.035860752950815034,3.0888417377839685,WORKING
2021-11-12,K200,MOM1M,MOMENTUM,Q25,0.052907069807893725,4.557114728478059,WORKING
2021-11-19,K200,MOM1M,MOMENTUM,Q25,0.07108098317253209,6.122512482857585,WORKING
2021-11-26,K200,MOM1M,MOMENTUM,Q25,0.08260956113385842,7.11551876002868,WORKING
2021-12-03,K200,MOM1M,MOMENTUM,Q25,0.007770641562262037,0.6693189632631036,NEUTRAL
2021-12-10,K200,MOM1M,MOMENTUM,Q25,-0.006360582809388005,-0.5478645048311054,NEUTRAL
2021-12-17,K200,MOM1M,MOMENTUM,Q25,-0.022336425757144673,-1.9239329482626848,REVERSE
2021-12-24,K200,MOM1M,MOMENTUM,Q25,-0.03664207090856664,-3.1561400324319737,REVERSE
2022-01-03,K200,MOM1M,MOMENTUM,Q25,-0.025429525942136988,-2.1903550438515738,REVERSE
2022-01-10,K200,MOM1M,MOMENTUM,Q25,-0.007206805578650277,-0.6207533315867921,NEUTRAL
2022-01-17,K200,MOM1M,MOMENTUM,Q25,-0.002455964988508752,-0.21154288571259747,NEUTRAL
2022-01-24,K200,MOM1M,MOMENTUM,Q25,0.001805110484316197,0.15548197253177248,NEUTRAL
2022-02-03,K200,MOM1M,MOMENTUM,Q25,0.043194309314700696,3.720512662659137,WORKING
2022-02-10,K200,MOM1M,MOMENTUM,Q25,0.03450353525948646,2.9719387085033406,WORKING
2022-02-17,K200,MOM1M,MOMENTUM,Q25,0.03133680955117102,2.699174928184112,WORKING
2022-02-24,K200,MOM1M,MOMENTUM,Q25,0.03862340270528697,3.3268007087011586,WORKING
2022-03-04,K200,MOM1M,MOMENTUM,Q25,0.01369869154498482,1.1799275451692874,WORKING
2022-03-14,K200,MOM1M,MOMENTUM,Q25,0.038169125636575485,3.2876718601719954,WORKING
2022-03-21,K200,MOM1M,MOMENTUM,Q25,-0.044642585000797874,-3.845258910825491,REVERSE
2022-03-28,K200,MOM1M,MOMENTUM,Q25,-0.07335559267288128,-6.31843443607131,REVERSE
2022-04-04,K200,MOM1M,MOMENTUM,Q25,-0.10795523316119882,-9.298651103557827,REVERSE
2022-04-11,K200,MOM1M,MOMENTUM,Q25,-0.12451135694707394,-10.724701645103044,REVERSE
2022-04-18,K200,MOM1M,MOMENTUM,Q25,-0.07431603836364575,-6.401161777033085,REVERSE
2022-04-25,K200,MOM1M,MOMENTUM,Q25,-0.02556144352785028,-2.2017176760098494,REVERSE
2022-05-02,K200,MOM1M,MOMENTUM,Q25,0.010201511479550174,0.8787003019634224,NEUTRAL
2022-05-10,K200,MOM1M,MOMENTUM,Q25,0.004590078143754228,0.3953632811213962,NEUTRAL
2022-05-17,K200,MOM1M,MOMENTUM,Q25,0.036195007435088966,3.1176325220567596,WORKING
2022-05-24,K200,MOM1M,MOMENTUM,Q25,-0.008774590613316868,-0.7557934367846165,NEUTRAL
2022-05-31,K200,MOM1M,MOMENTUM,Q25,-0.024264307713825706,-2.0899897586560554,REVERSE
2022-06-09,K200,MOM1M,MOMENTUM,Q25,-0.020471727921399174,-1.7633184594563303,REVERSE
2022-06-16,K200,MOM1M,MOMENTUM,Q25,-0.005924015179545106,-0.510261046859275,NEUTRAL
2022-06-23,K200,MOM1M,MOMENTUM,Q25,0.03321734164738421,2.861153290322592,WORKING
2022-06-30,K200,MOM1M,MOMENTUM,Q25,0.05162111206047992,4.446349626342964,WORKING
2022-07-07,K200,MOM1M,MOMENTUM,Q25,-0.016356553338444324,-1.4088606758305187,REVERSE
2022-07-14,K200,MOM1M,MOMENTUM,Q25,-0.02840072145162853,-2.446276962541382,REVERSE
2022-07-21,K200,MOM1M,MOMENTUM,Q25,-0.09016868086837859,-7.766618433505048,REVERSE
2022-07-28,K200,MOM1M,MOMENTUM,Q25,-0.09822407255382304,-8.460464156329818,REVERSE
2022-08-04,K200,MOM1M,MOMENTUM,Q25,-0.056893301348364456,-4.900466090217858,REVERSE
2022-08-11,K200,MOM1M,MOMENTUM,Q25,-0.07475908171669099,-6.439323017049736,REVERSE
2022-08-19,K200,MOM1M,MOMENTUM,Q25,-0.031982568092709496,-2.754796904063155,REVERSE
2022-08-26,K200,MOM1M,MOMENTUM,Q25,0.019096177570869344,1.6448363589558903,WORKING
2022-09-02,K200,MOM1M,MOMENTUM,Q25,0.041315780075210196,3.5587068152318886,WORKING
2022-09-13,K200,MOM1M,MOMENTUM,Q25,0.03775479247216573,3.2519835528647763,WORKING
2022-09-20,K200,MOM1M,MOMENTUM,Q25,0.04616155228607677,3.9760941321476135,WORKING
2022-09-27,K200,MOM1M,MOMENTUM,Q25,0.0327122102371471,2.8176441374292867,WORKING
2022-10-05,K200,MOM1M,MOMENTUM,Q25,0.026576095238944886,2.289114015926123,WORKING
2022-10-13,K200,MOM1M,MOMENTUM,Q25,0.07460509869079246,6.426059793102431,WORKING
2022-10-20,K200,MOM1M,MOMENTUM,Q25,0.03552800908660547,3.0601810697502634,WORKING
2022-10-27,K200,MOM1M,MOMENTUM,Q25,0.014908805894584098,1.28415992745251,WORKING
2022-11-03,K200,MOM1M,MOMENTUM,Q25,-0.0047843356097465595,-0.4120955167678768,NEUTRAL
2022-11-10,K200,MOM1M,MOMENTUM,Q25,-0.08866347817949083,-7.63696881639751,REVERSE
2022-11-17,K200,MOM1M,MOMENTUM,Q25,-0.0584039514712692,-5.030584918375665,REVERSE
2022-11-24,K200,MOM1M,MOMENTUM,Q25,-0.08385032733188258,-7.222391318576045,REVERSE
2022-12-01,K200,MOM1M,MOMENTUM,Q25,-0.06317439936440616,-5.441484226052085,REVERSE
2022-12-08,K200,MOM1M,MOMENTUM,Q25,-0.009886704150393721,-0.8515845852635407,NEUTRAL
2022-12-15,K200,MOM1M,MOMENTUM,Q25,-0.022423906444160813,-1.9314680381609945,REVERSE
2022-12-22,K200,MOM1M,MOMENTUM,Q25,0.047655458928577143,4.1047707719280675,WORKING
2022-12-29,K200,MOM1M,MOMENTUM,Q25,0.089546324063694,7.713012150426156,WORKING
2023-01-06,K200,MOM1M,MOMENTUM,Q25,0.010531917303715943,0.9071595844968904,NEUTRAL
2023-01-13,K200,MOM1M,MOMENTUM,Q25,-0.036037789851307456,-3.104090691650579,REVERSE
2023-01-20,K200,MOM1M,MOMENTUM,Q25,-0.07690535027907508,-6.624190410243579,REVERSE
2023-01-31,K200,MOM1M,MOMENTUM,Q25,-0.11987440575562758,-10.32530098567319,REVERSE
2023-02-07,K200,MOM1M,MOMENTUM,Q25,-0.03847692617224929,-3.3141840514471066,REVERSE
2023-02-14,K200,MOM1M,MOMENTUM,Q25,0.02036557781691828,1.7541752918926032,WORKING
2023-02-21,K200,MOM1M,MOMENTUM,Q25,0.014569170557915179,1.2549056670924963,WORKING
2023-02-28,K200,MOM1M,MOMENTUM,Q25,0.006683700834356543,0.575696057702347,NEUTRAL
2023-03-08,K200,MOM1M,MOMENTUM,Q25,-0.006691689924919864,-0.5763841926227924,NEUTRAL
2023-03-15,K200,MOM1M,MOMENTUM,Q25,0.01112257355552293,0.9580353618618214,NEUTRAL
2023-03-22,K200,MOM1M,MOMENTUM,Q25,-0.017744297875514237,-1.528393114353559,REVERSE
2023-03-29,K200,MOM1M,MOMENTUM,Q25,0.007153158677297933,0.616132491967859,NEUTRAL
2023-04-05,K200,MOM1M,MOMENTUM,Q25,0.013881121465685542,1.195641023189503,WORKING
2023-04-12,K200,MOM1M,MOMENTUM,Q25,0.021249911667710508,1.830346790918537,WORKING
2023-04-19,K200,MOM1M,MOMENTUM,Q25,0.05468708104727149,4.7104347944971865,WORKING
2023-04-26,K200,MOM1M,MOMENTUM,Q25,0.013042891395902645,1.1234406422058087,WORKING
2023-05-04,K200,MOM1M,MOMENTUM,Q25,-0.003625266169621999,-0.31225985329039624,NEUTRAL
2023-05-12,K200,MOM1M,MOMENTUM,Q25,-0.04349365997463961,-3.746297029594229,REVERSE
2023-05-19,K200,MOM1M,MOMENTUM,Q25,-0.05379314782996791,-4.633436460519483,REVERSE
2023-05-26,K200,MOM1M,MOMENTUM,Q25,-0.013871794784592772,-1.1948376758121109,REVERSE
2023-06-05,K200,MOM1M,MOMENTUM,Q25,-0.0029336496418502778,-0.2526879307361609,NEUTRAL
2023-06-13,K200,MOM1M,MOMENTUM,Q25,0.019345345568717143,1.6662982761813305,WORKING
2023-06-20,K200,MOM1M,MOMENTUM,Q25,0.028556047203303292,2.4596558412666476,WORKING
2023-06-27,K200,MOM1M,MOMENTUM,Q25,0.02784245921476325,2.398191421776992,WORKING
2023-07-04,K200,MOM1M,MOMENTUM,Q25,0.04799971932864633,4.134423409000646,WORKING
2023-07-11,K200,MOM1M,MOMENTUM,Q25,0.074988046342646,6.459044730481017,WORKING
2023-07-18,K200,MOM1M,MOMENTUM,Q25,0.047306903700182756,4.0747482027181,WORKING
2023-07-25,K200,MOM1M,MOMENTUM,Q25,0.09594027924487425,8.263751161964414,WORKING
2023-08-01,K200,MOM1M,MOMENTUM,Q25,0.024929537128831614,2.1472888450720635,WORKING
2023-08-08,K200,MOM1M,MOMENTUM,Q25,-0.016710584285995922,-1.4393548924122073,REVERSE
2023-08-16,K200,MOM1M,MOMENTUM,Q25,0.026843208806137886,2.3121216626480345,WORKING
2023-08-23,K200,MOM1M,MOMENTUM,Q25,-0.03713665449513692,-3.198740655656938,REVERSE
2023-08-30,K200,MOM1M,MOMENTUM,Q25,-0.010071174601897992,-0.8674738230265,NEUTRAL
2023-09-06,K200,MOM1M,MOMENTUM,Q25,-0.009054980635609833,-0.779944642000652,NEUTRAL
2023-09-13,K200,MOM1M,MOMENTUM,Q25,-0.010194126220618438,-0.8780641776727814,NEUTRAL
2023-09-20,K200,MOM1M,MOMENTUM,Q25,-0.0035381313972903117,-0.3047545585198272,NEUTRAL
2023-09-27,K200,MOM1M,MOMENTUM,Q25,0.013164310943506896,1.1338990329411416,WORKING
2023-10-11,K200,MOM1M,MOMENTUM,Q25,0.023824837048080028,2.0521362496472295,WORKING
2023-10-18,K200,MOM1M,MOMENTUM,Q25,-0.011521344974560144,-0.9923832687406001,NEUTRAL
2023-10-25,K200,MOM1M,MOMENTUM,Q25,-0.005914412192235541,-0.5094339000324953,NEUTRAL
2023-11-01,K200,MOM1M,MOMENTUM,Q25,0.049692356050439646,4.280217529953764,WORKING
2023-11-08,K200,MOM1M,MOMENTUM,Q25,-0.021898370004781453,-1.8862013118625318,REVERSE
2023-11-15,K200,MOM1M,MOMENTUM,Q25,-0.007780022936754061,-0.6701270216195048,NEUTRAL
2023-11-22,K200,MOM1M,MOMENTUM,Q25,-0.009012212929202734,-0.776260874491344,NEUTRAL
2023-11-29,K200,MOM1M,MOMENTUM,Q25,-0.06158393246128813,-5.30449043343281,REVERSE
2023-12-06,K200,MOM1M,MOMENTUM,Q25,0.01175512322602379,1.0125196005543093,WORKING
2023-12-13,K200,MOM1M,MOMENTUM,Q25,0.0026307534212266503,0.22659816932589424,NEUTRAL
2023-12-20,K200,MOM1M,MOMENTUM,Q25,0.004569242557215469,0.3935686219456561,NEUTRAL
2023-12-28,K200,MOM1M,MOMENTUM,Q25,-0.0066751640069060425,-0.5749607438350244,NEUTRAL
2024-01-08,K200,MOM1M,MOMENTUM,Q25,-0.03553563947309046,-3.0608383079371633,REVERSE
2024-01-15,K200,MOM1M,MOMENTUM,Q25,-0.024212581031383684,-2.0855343157961928,REVERSE
2024-01-22,K200,MOM1M,MOMENTUM,Q25,-0.02110674260732237,-1.8180150205875367,REVERSE
2024-01-29,K200,MOM1M,MOMENTUM,Q25,-0.07035366234223117,-6.059865194316977,REVERSE
2024-02-05,K200,MOM1M,MOMENTUM,Q25,-0.02508367104059883,-2.160565065471771,REVERSE
2024-02-14,K200,MOM1M,MOMENTUM,Q25,-0.07857171181863098,-6.767721336118944,REVERSE
2024-02-21,K200,MOM1M,MOMENTUM,Q25,-0.08775574987183632,-7.558782251628587,REVERSE
2024-02-28,K200,MOM1M,MOMENTUM,Q25,-0.050813492439087504,-4.376785855659407,REVERSE
2024-03-07,K200,MOM1M,MOMENTUM,Q25,-0.028168879663831192,-2.426307426717829,REVERSE
2024-03-14,K200,MOM1M,MOMENTUM,Q25,0.03582544622197048,3.0858006165384313,WORKING
2024-03-21,K200,MOM1M,MOMENTUM,Q25,0.05082590311966673,4.3778548412498655,WORKING
2024-03-28,K200,MOM1M,MOMENTUM,Q25,0.05950046249925345,5.125032155270649,WORKING
2024-04-04,K200,MOM1M,MOMENTUM,Q25,0.03426345320460711,2.9512594028395305,WORKING
2024-04-12,K200,MOM1M,MOMENTUM,Q25,0.06255579281565393,5.388200968735287,WORKING
2024-04-19,K200,MOM1M,MOMENTUM,Q25,0.07733571509836801,6.661259593317595,WORKING
2024-04-26,K200,MOM1M,MOMENTUM,Q25,0.04745363205444875,4.087386550423592,WORKING
2024-05-07,K200,MOM1M,MOMENTUM,Q25,0.004605644407225551,0.39670407071322406,NEUTRAL
2024-05-14,K200,MOM1M,MOMENTUM,Q25,0.0018585274878919478,0.1600830100609743,NEUTRAL
2024-05-22,K200,MOM1M,MOMENTUM,Q25,0.013495853687931714,1.1624562433333328,WORKING
2024-05-29,K200,MOM1M,MOMENTUM,Q25,0.05250833161569046,4.522769683570183,WORKING
2024-06-05,K200,MOM1M,MOMENTUM,Q25,0.011822318493406314,1.0183074195317126,WORKING
2024-06-13,K200,MOM1M,MOMENTUM,Q25,0.002353874773038722,0.20274941394708007,NEUTRAL
2024-06-20,K200,MOM1M,MOMENTUM,Q25,-0.05770987588544396,-4.970801186516651,REVERSE
2024-06-27,K200,MOM1M,MOMENTUM,Q25,-0.058033287523357124,-4.998658029540594,REVERSE
2024-07-04,K200,MOM1M,MOMENTUM,Q25,-0.05040398521521161,-4.3415132274809975,REVERSE
2024-07-11,K200,MOM1M,MOMENTUM,Q25,-0.0816162102573389,-7.029957153113561,REVERSE
2024-07-18,K200,MOM1M,MOMENTUM,Q25,-0.034058174345732106,-2.933577846960114,REVERSE
2024-07-25,K200,MOM1M,MOMENTUM,Q25,-0.012875628399650618,-1.1090335569803904,REVERSE
2024-08-01,K200,MOM1M,MOMENTUM,Q25,0.059392853515429334,5.11576332811991,WORKING
2024-08-08,K200,MOM1M,MOMENTUM,Q25,0.1648534884172561,14.199543895269315,WORKING
2024-08-16,K200,MOM1M,MOMENTUM,Q25,0.06807633817077763,5.8637094147409625,WORKING
2024-08-23,K200,MOM1M,MOMENTUM,Q25,0.06942562142793673,5.979929016892719,WORKING
2024-08-30,K200,MOM1M,MOMENTUM,Q25,0.05947745479815647,5.123050402474318,WORKING
2024-09-06,K200,MOM1M,MOMENTUM,Q25,-0.02039389871774333,-1.7566146935593792,REVERSE
2024-09-13,K200,MOM1M,MOMENTUM,Q25,0.016072004910675952,1.3843512891671308,WORKING
2024-09-25,K200,MOM1M,MOMENTUM,Q25,-0.024443959275698646,-2.105463924614933,REVERSE
2024-10-04,K200,MOM1M,MOMENTUM,Q25,-0.047807996493225646,-4.117909492046757,REVERSE
2024-10-14,K200,MOM1M,MOMENTUM,Q25,-0.04268000756020962,-3.676213628356472,REVERSE
2024-10-21,K200,MOM1M,MOMENTUM,Q25,-0.02993413367405784,-2.57835638876994,REVERSE
2024-10-28,K200,MOM1M,MOMENTUM,Q25,0.019795211963031134,1.705047214249901,WORKING
2024-11-04,K200,MOM1M,MOMENTUM,Q25,0.0038783380227533915,0.33405802645432064,NEUTRAL
2024-11-11,K200,MOM1M,MOMENTUM,Q25,0.055087481327768195,4.744923002257769,WORKING
2024-11-18,K200,MOM1M,MOMENTUM,Q25,0.09490062029798296,8.174200840680786,WORKING
2024-11-25,K200,MOM1M,MOMENTUM,Q25,0.04083592507406886,3.5173748287662767,WORKING
2024-12-02,K200,MOM1M,MOMENTUM,Q25,0.06915133643017168,5.956303663841524,WORKING
2024-12-09,K200,MOM1M,MOMENTUM,Q25,0.03625581866952032,3.122870456667206,WORKING
2024-12-16,K200,MOM1M,MOMENTUM,Q25,-0.07582726041408672,-6.531329867782987,REVERSE
2024-12-23,K200,MOM1M,MOMENTUM,Q25,-0.0737542745339691,-6.352774628936598,REVERSE
2025-01-02,K200,MOM1M,MOMENTUM,Q25,-0.08804220325881795,-7.583455720667344,REVERSE
2025-01-09,K200,MOM1M,MOMENTUM,Q25,-0.12278498195275922,-10.576001500830566,REVERSE
2025-01-16,K200,MOM1M,MOMENTUM,Q25,-0.01162617199455862,-1.001412473315945,REVERSE
2025-01-23,K200,MOM1M,MOMENTUM,Q25,0.0414686621553908,3.5718752099632756,WORKING
2025-02-05,K200,MOM1M,MOMENTUM,Q25,0.02862263373006213,2.465391226781527,WORKING
2025-02-12,K200,MOM1M,MOMENTUM,Q25,0.04599256977619315,3.9615389377767674,WORKING
2025-02-19,K200,MOM1M,MOMENTUM,Q25,0.013827604643197988,1.1910313878257432,WORKING
2025-02-26,K200,MOM1M,MOMENTUM,Q25,-0.059519061859581446,-5.126634198611903,REVERSE
2025-03-06,K200,MOM1M,MOMENTUM,Q25,-0.02147705388496035,-1.8499115324067148,REVERSE
2025-03-13,K200,MOM1M,MOMENTUM,Q25,-0.03962490485325243,-3.4130644198775215,REVERSE
2025-03-20,K200,MOM1M,MOMENTUM,Q25,-0.04854591474851888,-4.18146958263238,REVERSE
2025-03-27,K200,MOM1M,MOMENTUM,Q25,-0.022023808515597487,-1.8970058732800081,REVERSE
2025-04-03,K200,MOM1M,MOMENTUM,Q25,-0.01647518042098095,-1.4190785394730707,REVERSE
2025-04-10,K200,MOM1M,MOMENTUM,Q25,-0.023426684228991745,-2.0178416254572964,REVERSE
2025-04-17,K200,MOM1M,MOMENTUM,Q25,0.0027264546108463072,0.23484132666445356,NEUTRAL
2025-04-24,K200,MOM1M,MOMENTUM,Q25,-0.009627203957455976,-0.8292327113916096,NEUTRAL
2025-05-02,K200,MOM1M,MOMENTUM,Q25,-0.001693649042864509,-0.14588131654494071,NEUTRAL
2025-05-13,K200,MOM1M,MOMENTUM,Q25,0.03853632324310019,3.3193001780325693,WORKING
2025-05-20,K200,MOM1M,MOMENTUM,Q25,0.09429808205646939,8.122301616156674,WORKING
2025-05-27,K200,MOM1M,MOMENTUM,Q25,0.17020291271330246,14.660312944413555,WORKING
2025-06-04,K200,MOM1M,MOMENTUM,Q25,0.15481870758157767,13.335204824718545,WORKING
2025-06-12,K200,MOM1M,MOMENTUM,Q25,0.13524438669326666,11.649183914016572,WORKING
2025-06-19,K200,MOM1M,MOMENTUM,Q25,0.1574690365707545,13.563489122369973,WORKING
2025-06-26,K200,MOM1M,MOMENTUM,Q25,0.09904460875925958,8.531140488257133,WORKING
2025-07-03,K200,MOM1M,MOMENTUM,Q25,0.005818674353362363,0.5011875859352342,NEUTRAL
2025-07-10,K200,MOM1M,MOMENTUM,Q25,0.019599719632115375,1.688208614347175,WORKING
2025-07-17,K200,MOM1M,MOMENTUM,Q25,-0.07915992302640706,-6.81838651126747,REVERSE
2025-07-24,K200,MOM1M,MOMENTUM,Q25,-0.09693452653709234,-8.349389981040357,REVERSE
2025-07-31,K200,MOM1M,MOMENTUM,Q25,-0.07235160650024197,-6.231956765107187,REVERSE
2025-08-07,K200,MOM1M,MOMENTUM,Q25,-0.10209097078638796,-8.793536824181821,REVERSE
2025-08-14,K200,MOM1M,MOMENTUM,Q25,-0.07476857358381339,-6.440140592614236,REVERSE
2025-08-22,K200,MOM1M,MOMENTUM,Q25,-0.06338257661088897,-5.459415432590748,REVERSE
2025-08-29,K200,MOM1M,MOMENTUM,Q25,-0.03762682906470283,-3.2409615111797456,REVERSE
2025-09-05,K200,MOM1M,MOMENTUM,Q25,-0.024769343523884046,-2.1334906770925235,REVERSE
2025-09-12,K200,MOM1M,MOMENTUM,Q25,-0.040309804266834504,-3.4720577683372613,REVERSE
2025-09-19,K200,MOM1M,MOMENTUM,Q25,-0.010601071991566346,-0.9131161768330502,NEUTRAL
2025-09-26,K200,MOM1M,MOMENTUM,Q25,-0.007449456641413943,-0.6416539170098043,NEUTRAL
2025-10-10,K200,MOM1M,MOMENTUM,Q25,0.03360253653617851,2.8943317919374563,WORKING
2025-10-17,K200,MOM1M,MOMENTUM,Q25,0.01915702869948155,1.6500777298246627,WORKING
2025-10-24,K200,MOM1M,MOMENTUM,Q25,0.047904569508466555,4.126227743496438,WORKING
2025-10-31,K200,MOM1M,MOMENTUM,Q25,0.06954379624174467,5.990107924673754,WORKING
2025-11-07,K200,MOM1M,MOMENTUM,Q25,-0.008178823697708837,-0.7044774558445375,NEUTRAL
2025-11-14,K200,MOM1M,MOMENTUM,Q25,0.009199724375151153,0.7924120462570927,NEUTRAL
2025-11-21,K200,MOM1M,MOMENTUM,Q25,-0.07670431922650955,-6.606874736291983,REVERSE
2025-11-28,K200,MOM1M,MOMENTUM,Q25,-0.09093707000433393,-7.8328031128187785,REVERSE
2025-12-05,K200,MOM1M,MOMENTUM,Q25,-0.03671007420061645,-3.1619974500684154,REVERSE
2025-12-12,K200,MOM1M,MOMENTUM,Q25,-0.05737657050922329,-4.942092153025071,REVERSE
2025-12-19,K200,MOM1M,MOMENTUM,Q25,-0.023374838464871317,-2.0133759255774826,REVERSE
2025-12-29,K200,MOM1M,MOMENTUM,Q25,-0.018994550382596453,-1.636082769725305,REVERSE
2026-01-07,K200,MOM1M,MOMENTUM,Q25,0.03271980224084792,2.8182980695409925,WORKING
2026-01-14,K200,MOM1M,MOMENTUM,Q25,0.0971669339846375,8.369408239584285,WORKING
2026-01-21,K200,MOM1M,MOMENTUM,Q25,0.11530531169844416,9.93174515467751,WORKING
2026-01-28,K200,MOM1M,MOMENTUM,Q25,0.05301335810614716,4.566269799269057,WORKING
2026-02-04,K200,MOM1M,MOMENTUM,Q25,0.005960826758726112,0.5134317873722805,NEUTRAL
2026-02-11,K200,MOM1M,MOMENTUM,Q25,-0.07050825476933065,-6.073180908625183,REVERSE
2026-02-23,K200,MOM1M,MOMENTUM,Q25,-0.06682088048770796,-5.755571415050718,REVERSE
2026-03-03,K200,MOM1M,MOMENTUM,Q25,-0.0606676554001514,-5.225567527555876,REVERSE
2026-03-10,K200,MOM1M,MOMENTUM,Q25,-0.07239196428262673,-6.235432955438311,REVERSE
2026-03-17,K200,MOM1M,MOMENTUM,Q25,-0.038996154573111785,-3.3589074391078904,REVERSE
2026-03-24,K200,MOM1M,MOMENTUM,Q25,-0.06275221472725734,-5.405119637442775,REVERSE
2026-03-31,K200,MOM1M,MOMENTUM,Q25,-0.020179713880284833,-1.7381660272290966,REVERSE
2026-04-07,K200,MOM1M,MOMENTUM,Q25,-0.01802288692565146,-1.5523891940491998,REVERSE
2026-04-14,K200,MOM1M,MOMENTUM,Q25,0.00636853544089111,0.5485494993750208,NEUTRAL
2026-04-21,K200,MOM1M,MOMENTUM,Q25,0.051792837878620546,4.461141113717905,WORKING
2026-04-28,K200,MOM1M,MOMENTUM,Q25,0.12385823005643304,10.668445001450088,WORKING
2026-05-07,K200,MOM1M,MOMENTUM,Q25,0.2136201409987386,18.400026582074414,WORKING
2026-05-14,K200,MOM1M,MOMENTUM,Q25,0.18329234909085446,15.787762707180779,WORKING
2026-05-21,K200,MOM1M,MOMENTUM,Q25,0.168744813127236,14.534720521257665,WORKING
2026-05-29,K200,MOM1M,MOMENTUM,Q25,0.21600586736580318,18.605519511562758,WORKING
2026-06-08,K200,MOM1M,MOMENTUM,Q25,0.14058263207620225,12.108990075029409,WORKING
2026-06-15,K200,MOM1M,MOMENTUM,Q25,0.05401486865995331,4.652534234476831,WORKING
2026-06-22,K200,MOM1M,MOMENTUM,Q25,0.06689442560124093,5.761906173738085,WORKING
2026-06-29,K200,MOM1M,MOMENTUM,Q25,-0.011710801516795821,-1.0087019800614814,REVERSE
2026-07-06,K200,MOM1M,MOMENTUM,Q25,0.002242051038070958,0.19311755205290665,NEUTRAL
2026-07-13,K200,MOM1M,MOMENTUM,Q25,0.11255541521961754,9.694884678545431,WORKING
2026-07-21,K200,MOM1M,MOMENTUM,Q25,0.12145043452578075,10.461051159459958,WORKING
2026-07-28,K200,MOM1M,MOMENTUM,Q25,0.19244061966481985,16.57574281502073,WORKING
2026-08-04,K200,MOM1M,MOMENTUM,Q25,0.09134894027904328,7.868279280784902,WORKING
2016-02-01,K200,MOM1M,MOMENTUM,Q33,0.0537396785576465,3.248417622002108,WORKING
2016-02-11,K200,MOM1M,MOMENTUM,Q33,-0.02886301279886616,-1.7446907372051716,REVERSE
2016-02-18,K200,MOM1M,MOMENTUM,Q33,-0.06060090517152261,-3.663160137016532,REVERSE
2016-02-25,K200,MOM1M,MOMENTUM,Q33,-0.0719210275865555,-4.347430793692829,REVERSE
2016-03-04,K200,MOM1M,MOMENTUM,Q33,-0.04771332821846186,-2.8841411104266528,REVERSE
2016-03-11,K200,MOM1M,MOMENTUM,Q33,-0.0014727739463026301,-0.08902518527837974,NEUTRAL
2016-03-18,K200,MOM1M,MOMENTUM,Q33,-0.014958412335794091,-0.9041954014786959,NEUTRAL
2016-03-25,K200,MOM1M,MOMENTUM,Q33,-0.02523911677658397,-1.525636064474722,REVERSE
2016-04-01,K200,MOM1M,MOMENTUM,Q33,0.0039886178266381744,0.24110111528829783,NEUTRAL
