sample,universe,cut_name,factor_a,factor_b,family_pair,contrast,left_state,right_state,n_left,n_right,mkt_1d_diff,mkt_5d_diff,mkt_20d_diff,a_fwd_5d_diff,a_fwd_20d_diff,b_fwd_5d_diff,b_fwd_20d_diff
TRAIN,K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,58,27,-0.0003083276540438965,0.006265485412331968,0.00959472958336423,0.003634549898331999,0.011037128425998095,0.0008046836578938952,0.005735336470726355
TRAIN,K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,58,36,0.003163632584175581,0.005429964998101008,0.021867493726070622,-0.007086632878956529,0.007184119291880805,0.0025318252083607645,0.0011026368596161514
TRAIN,K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,21,30,0.0005708152279403785,-0.0008642189292856453,-0.0061614087703425816,-0.008765207804714905,-0.03112428225507632,0.009665605758441512,0.0146644206157344
TRAIN,K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,21,52,-0.0014732017568072817,-0.0011651698094064665,0.007129663604371045,-0.0013755364561684439,-0.0216742287221932,0.005910042768214898,0.005450174651350842
TRAIN,K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,57,51,-0.00022051848024027333,0.012641985669678295,0.023413612216434763,-0.0026326315123807536,0.012699826977921007,8.115012676815272e-05,-0.0007842795804573408
TRAIN,K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,57,52,-0.0017501549454284858,0.003905900331916578,0.033163522087883826,0.00035453829791048594,0.0018195977863100948,-0.00047940894491161614,-0.004605229308441242
TRAIN,K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,24,34,0.005936427317174619,0.009369037062102606,0.016962142405605157,-0.0036564760733609368,-0.007955880924556041,0.0022824930557254217,0.003006187940391766
TRAIN,K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,24,41,0.006000952904903283,0.003569274889097225,0.013127152793883,-0.00729515691243759,-0.019724590637204595,0.003126903671275627,0.001953976013606244
TRAIN,K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,20,33,0.003076828067555157,0.01209392925888991,0.020837479752590638,-0.007471337535040378,-0.011161041126957046,-0.004761159804704367,0.006631440510671599
TRAIN,K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,20,41,0.00615896396008643,0.013460057282630037,0.012438071177897497,-0.004679187140841059,-0.01370875681808665,-0.001901091539416584,-0.006126461167230848
TRAIN,K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,9,31,0.005796076338186233,0.00024981214080016566,0.01771701125201704,-0.0032039201951380124,0.000691729800855221,0.0032681998889234004,0.007184977772947958
TRAIN,K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,9,59,0.0014614589857997818,-0.0027199684214816687,0.0188913800604105,0.002431557262190841,-0.0074872565895003716,0.008950905194786031,0.007841095265166628
TRAIN,K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,44,48,-0.00012943473958321335,-0.0028253013438195823,-0.00781567084756929,0.005197474676731891,0.0038105282281931576,0.0030579107849659226,0.016690127941687997
TRAIN,K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,44,59,0.001630171329020295,0.0009625867998870315,-0.002526806898274392,0.010474520550622184,0.002030435457961919,0.006301659027911737,0.015039900852892482
TRAIN,K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,15,25,0.00782441621555802,0.013776579826875017,0.013427288063684557,-0.013850942201684466,-0.0013140501548094818,0.0007361706649008323,-0.0005307801643508539
TRAIN,K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,15,59,0.0016272103243466932,0.009691628970619348,0.030491774651272285,-0.004788047535339405,-0.010607832721701368,0.007359178979567405,0.02376568866889264
TRAIN,K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,35,43,-0.002014639557430477,-0.008296016465084708,-0.011962340925090497,0.005259760729503543,0.006494269902772069,0.0035872394243018713,0.01269692361098443
TRAIN,K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,35,59,2.852903195285178e-05,0.003774754805521522,-4.232762036752145e-05,0.01144171455515797,0.00903434125608338,0.009419282259987203,0.02024056459473944
TRAIN,K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,37,20,0.0007368065692619431,0.00043983779344661245,0.009827883002165874,-0.011684920513516482,-0.031826228407940846,-0.0008832970945210818,0.030318425979410972
TRAIN,K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,37,42,-0.002836407328371529,-0.0013675141395499781,0.002819840015413454,-0.0026044578555457732,-0.01268352464794793,0.007336185350933636,0.032389686382238915
TRAIN,K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,44,39,0.0022939532169962583,0.008616370765791838,0.003530423277804169,0.0014043876261364218,-0.00748535915273079,0.0036477079024451863,0.013141023511104142
TRAIN,K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,44,42,0.0007873886765838888,0.003547817761492172,-0.0027670343389989754,0.008393062996866624,0.005476821298153983,0.013020811582519545,0.026229486208227046
TRAIN,K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,39,19,-0.0016100592362507384,0.01368039509374792,0.016529859469273267,-0.00935394582928268,-0.01447476843855347,0.0032135625684285175,0.007345829892682008
TRAIN,K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,39,41,-0.0002517036706463241,0.004689404664225133,0.00917538471545629,-0.0011009464828428744,-0.011774806905924973,0.006614703140089925,0.023783311687422717
TRAIN,K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,42,38,6.417510666925294e-06,0.004611119636759931,0.006125024108632819,0.0016163362295609617,-0.00867541323460453,0.0027038604197869966,0.009261026603099696
TRAIN,K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,42,41,0.0003421290977082066,0.004563699339437713,-0.0013733278303839176,0.007194164770169659,-0.0010170024009934246,0.007115089291264872,0.02154990018979816
TRAIN,K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,9,26,-0.002181167193162979,-0.002977486213021535,-0.008454823335744977,0.009118132060128386,-0.005517033925302329,0.006702102576730921,0.008995233220907185
TRAIN,K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,9,64,-0.0004754928111270894,-0.0014421532600869852,-0.015013076688696596,0.006162345992319872,-0.0036289345024941595,0.005679310518546414,0.009682440501060943
TRAIN,K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,43,53,0.0012042033259156094,0.007377158473149294,0.0031856077277594777,0.0026384833116025576,0.0005989442061214657,0.0025123607678560794,0.0015065082259738839
TRAIN,K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,43,64,0.0037948057734793943,0.009311680157392975,-0.0013953425876279141,0.006580652056551458,0.011810532064810106,0.006067155126765726,0.007883147018534088
TRAIN,K200,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,14,35,-0.0025074542594237664,-0.0038691393961356943,-0.00987700797664408,-0.002414371819091552,0.006311016648498428,0.003750589781314388,0.007298557931110515
TRAIN,K200,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,14,28,-0.002860146814049529,-0.007666752482847773,-0.027667178629029926,0.002634154191259556,-0.00867709356486477,0.006114202846952432,0.011405877208473636
TRAIN,K200,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,19,29,-0.002939394434404413,4.080217236183438e-05,0.008332821839663425,-0.011544376166950022,0.010201790039010948,0.004437101644150433,0.01766131082779376
TRAIN,K200,Q50,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,19,28,-0.0029249009271759257,-0.0005057661105604032,-0.005541858263506486,-0.011470696998823254,-0.0168321189485504,0.003900168938381111,0.008551123794172975
TRAIN,K200,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,14,52,-0.0009845640314486987,0.0033082761215020152,0.018128953042281615,0.008053456878556952,0.00887423929643126,0.0012208618535240081,-0.013109777780603089
TRAIN,K200,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,14,49,0.0011753805885264615,0.007791941773079313,0.03642014918846827,-0.0005322455440555608,-0.00522436222357664,-0.007274549003143146,-0.023635855752890476
TRAIN,K200,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,21,32,-0.0018028411424354733,0.002157724855169754,0.016000145027615778,0.009310664800693405,-0.0009359769396005291,-0.0006079072228526113,-0.0034138087015164378
TRAIN,K200,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,21,50,-0.0006731048247714202,0.0017061875059896756,0.010446571301654144,-0.0036358522494310454,-0.017819034447581077,-0.005585379653029501,-0.018384015340139462
TRAIN,K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,25,31,0.002310889814866373,0.008941580849987965,0.014735106465027435,-0.009275843532755762,0.004842074608662112,0.004864913344186884,-0.0006314605748914039
TRAIN,K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,25,21,0.005452450636468821,0.012134711440078915,0.012442380388571253,-0.009630322076812251,0.008347551551373972,-0.0018310999860860436,-0.00636951713010352
TRAIN,K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,44,33,-6.292683916544046e-05,0.01063959368511573,0.02207595411931343,-0.005147668629780545,-0.010921727153549936,0.0010846827281246604,0.004273489083975039
TRAIN,K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,44,21,0.002649463510527988,0.008259786011900484,0.024238286868227613,-0.007992013580717945,0.0075914558218057576,-0.002653850579599092,-0.0019740047401125074
TRAIN,K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,25,30,0.0031146309454056567,0.0017333682300999442,-0.008757599690597154,0.0005654165075169627,-0.0047011136896533395,-0.005026182667131999,0.00356613523577379
TRAIN,K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,25,22,0.006099209819572744,0.008249560606299427,-0.0033118716293425985,-0.006845239122535565,-0.004432713793775302,-0.002715644672347379,-0.009982683754639407
TRAIN,K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,41,30,-0.00012342492197587224,0.008877909493235803,0.024549926715688408,-0.0016733998150944532,-0.003804995586442977,0.0012440864956265942,0.011643523154082156
TRAIN,K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,41,22,0.0025818184252978556,0.009156593562997197,0.023549070348336074,-0.008977890256342647,0.0014541437316703029,0.002696122729272994,-0.0032099216458205838
TRAIN,K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,10,39,-0.0022355546339543663,0.006456280016770162,0.005129272517382961,-0.014758033108430355,-0.050231615550546574,0.004115614605357264,0.016270205520531475
TRAIN,K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,10,28,-0.005585410213252614,0.00025613035957174936,0.005177470644753326,-0.0021160410987888572,-0.04629757264977328,0.005665931908781605,0.010993411834956125
TRAIN,K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,36,66,-0.00029197628195070215,0.005618520235864437,0.023522237503253673,-0.005669486547002069,-0.004304577970169263,0.004842619143360686,0.004047303601383039
TRAIN,K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,36,28,-0.001614743251489675,0.0003736422493182054,0.026198568014957724,0.0019134188745395155,-0.0038950865883444243,0.004874070191878039,0.0017216819238310335
TRAIN,K200,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,12,37,-0.00020556297871894091,0.005474265453536659,-0.0031040485882027746,0.006456200729133768,0.009952960597910428,-0.004155576708650432,-0.0018455988229892726
TRAIN,K200,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,12,28,0.0016502036717730903,-0.0011301547052589961,-0.0036012328996577843,0.0017039252733086433,-0.015822798291618145,-0.000518209657759726,0.007711181600105891
TRAIN,K200,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,11,37,0.004276072491125348,0.013236905818523065,0.023158771768775243,-0.011130580183148447,-0.017288273662549335,0.001997726025968708,0.004024596045630578
TRAIN,K200,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,11,28,0.007572323111944298,0.016161390320118672,0.016954713146521687,-0.008273683843258722,-0.021346841699092584,0.0016341490242289909,-0.0024764203139936857
TRAIN,K200,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,25,52,-0.0010972961891627725,-0.0022507004587669927,-0.003520623277878516,0.0007840890546943007,0.0008226216469801317,0.004457793121837864,0.016712669518524192
TRAIN,K200,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,25,38,-0.00013643944157892623,-0.000330936297519833,-0.0012549751488113723,0.013925443229370546,0.006145262579114843,0.008567525798476267,0.024842953323707864
TRAIN,K200,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,8,25,0.011486284672033916,0.020371439227857516,0.023529966135955246,0.0033539213387551205,0.05350104896658501,-0.0011533524322920518,0.018722173732496204
TRAIN,K200,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,8,44,0.00735292786684427,0.018254861616590325,0.030436451359599822,0.006852088335458446,0.02610688652217901,0.004065182082667813,0.037890404470844616
TRAIN,K200,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,17,42,-0.0035249774222825252,-0.01112634012785005,-0.0034434312089312606,0.0055812491383333985,0.012065590057217631,0.005955382204190254,0.027829089415202665
TRAIN,K200,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,17,44,-0.0005300646257442754,0.0004779628986966767,0.001421668072373552,0.016293201642061977,0.014692430992882623,0.012598663636872513,0.03416145462403674
TRAIN,K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,25,21,-0.0015870461038719557,-0.006999807349622931,-0.0010059640439261785,-0.0120244953393309,-0.03764000525996954,0.005524664717614126,0.05111833571319006
TRAIN,K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,25,31,-0.001345152656620224,-0.0023763810580145843,-0.0027072238814210853,-0.0016664927721872051,-0.01442783862853396,0.011793096327376037,0.04884618473291335
TRAIN,K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,22,45,-0.00085909767303092,0.0070979176548475915,0.0029233635217942675,-0.003959642405409281,-0.0009409524707100182,0.006055200412242642,0.01500925389515579
TRAIN,K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,22,31,-0.00014656933218925054,0.008421861388875245,0.003349519951954526,0.008280617444762302,0.0143611103718677,0.019729447611405746,0.03420799965224053
TRAIN,K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,26,24,-0.0016964801453953474,0.011648533099222166,0.019016183052725247,-0.005735345860400741,-0.01401751993109291,0.01602445226766906,0.0499870989440893
TRAIN,K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,26,27,-0.000747918751749592,0.004836355222264129,0.011700850243769156,-0.001114300948179085,-0.014620322978622554,0.014062711989374482,0.04440775981550252
TRAIN,K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,24,42,-0.0017813277051753646,0.0031949530149287604,-0.0009232369553830704,-0.005768753432581706,-0.010234463257623637,0.008024048290964295,0.022331513332133693
TRAIN,K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,24,27,-0.0004176127552285151,0.005903500113345249,0.005725241599608481,0.003733813737439444,-0.0003910595183968281,0.013120460217091451,0.03272641569952305
TRAIN,K200,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,24,63,0.004120958008641146,0.008442889345367592,0.009910050745446243,9.320991481742789e-05,-0.0013222708857382184,0.001410537037698189,-0.0018589336297277909
TRAIN,K200,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,24,43,0.0020595616405687783,0.00825372607056412,0.004305918780905549,0.008409280798498474,0.01108100873428532,0.007872942210938014,0.007049548965593824
TRAIN,KOSDAQ,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,48,32,-0.0018850204264358253,0.0010670676646067833,0.01670556421797489,-0.003954908117764063,-0.009560365214012857,3.334462066505666e-05,0.008076285628075247
TRAIN,KOSDAQ,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,48,39,0.003122323086284088,0.012778177558796101,0.005979076353525768,-0.0013583341776662997,-0.009621556607202427,0.002148704512806358,0.006515399913675279
TRAIN,KOSDAQ,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,52,32,0.005535692030531532,0.018193532005439737,0.041452436853289226,-0.0021271269076390065,-0.012919946567554179,-0.005089353932778715,-0.019179711591404726
TRAIN,KOSDAQ,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,52,39,0.002511729326978273,0.012953604251036595,0.024581220114884506,-0.0007475655407043207,-0.021843038021867343,0.0012262616239187179,-0.009077227069823652
TRAIN,KOSDAQ,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,20,30,-0.0006293371675616661,0.02311124490290746,-0.006726413349373878,0.0022111313536207437,0.009264457315285232,-0.007922920246062483,-0.010201598560247046
TRAIN,KOSDAQ,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,20,69,0.002999763650127357,0.01643100712891088,0.002232433054080288,-0.007201508948025097,-0.007205846817479568,-0.007469221618566096,-0.011234252301358827
TRAIN,KOSDAQ,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,59,39,0.0034374133369625155,0.017580210202384774,0.0277998319299546,-0.005855695476745409,-0.004466337040382717,-0.0018172934248088777,0.004227299729006404
TRAIN,KOSDAQ,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,59,69,4.616577546000754e-05,0.0060006910359515185,0.03555816818548112,-0.00973208308156017,-0.011105092511900219,-0.003145208500186257,-0.013031083687881707
TRAIN,KOSDAQ,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,27,23,0.003999341003332118,0.003394012078374099,0.04070390448455543,0.00011448133411024293,-0.01466375843321703,-0.00869786887562887,-0.040591037133281535
TRAIN,KOSDAQ,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,27,69,-0.0018364795174375939,0.0014061036391723749,0.009095796083334778,0.002604144561370753,0.01208240501486656,-0.009087762442945188,-0.04082956249651068
TRAIN,KOSDAQ,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,53,38,0.0030026807252732596,0.014808649825286973,0.02867735090792975,0.001967077873770851,0.015141122235995612,-0.0018746373443916243,0.006266282745633367
TRAIN,KOSDAQ,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,53,69,-0.0033357913901566416,0.0009178090856395388,0.027250555859897167,0.001172504643943666,0.023457138389983156,0.0005945007926121074,-0.005259763848974112
TRAIN,KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,WORKING|REVERSE,WORKING|NEUTRAL,60,31,0.004489872063080296,0.006925176059588804,-0.01372392686801784,-0.0009726477087520228,-0.00924108120678731,-0.0025805125936025205,0.024266501523355317
TRAIN,KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,WORKING|REVERSE,WORKING|WORKING,60,28,0.004120449829542469,0.0035668279451097394,-0.02103329700754902,0.009482776881524347,0.00553071049823157,0.001519734353644288,0.01662633731763857
TRAIN,KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,REVERSE|WORKING,NEUTRAL|WORKING,77,33,0.002445733581493304,0.007751321828745635,0.021825421795430122,0.006058767806309552,0.010970576825701073,-0.004863615803912126,-0.012674648633070534
TRAIN,KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,REVERSE|WORKING,WORKING|WORKING,77,28,0.002017726899746776,9.673282478922822e-05,0.005682294737456221,0.009328688926593198,0.012560974165380979,0.006786792366284518,0.0166569448928644
