date,universe,predictor_type,definition,value,n_components
2025-02-26,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2025-03-06,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-03-13,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2025-03-20,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-03-27,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-04-03,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-04-10,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-04-17,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-04-24,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2025-05-02,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-05-13,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-05-20,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,1.0,8
2025-05-27,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,1.0,8
2025-06-04,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,1.0,8
2025-06-12,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,1.0,8
2025-06-19,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-06-26,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-07-03,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2025-07-10,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.875,8
2025-07-17,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-07-24,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.375,8
2025-07-31,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.375,8
2025-08-07,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.375,8
2025-08-14,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.125,8
2025-08-22,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.25,8
2025-08-29,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2025-09-05,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2025-09-12,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2025-09-19,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2025-09-26,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2025-10-10,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-10-17,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-10-24,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-10-31,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-11-07,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-11-14,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.875,8
2025-11-21,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-11-28,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-12-05,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-12-12,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2025-12-19,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2025-12-29,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-01-07,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2026-01-14,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2026-01-21,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2026-01-28,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2026-02-04,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-02-11,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-02-23,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2026-03-03,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.375,8
2026-03-10,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.375,8
2026-03-17,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-03-24,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-03-31,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2026-04-07,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2026-04-14,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.875,8
2026-04-21,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2026-04-28,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2026-05-07,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2026-05-14,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2026-05-21,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.875,8
2026-05-29,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-06-08,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-06-15,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-06-22,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-06-29,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2026-07-06,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.625,8
2026-07-13,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2026-07-21,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.75,8
2026-07-28,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2026-08-04,KOSPI_ALL,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-02-01,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5714285714285714,7
2016-02-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-02-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2016-02-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2016-03-04,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-03-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2016-03-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2016-03-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-04-01,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2016-04-08,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2016-04-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2016-04-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2016-05-02,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2016-05-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2016-05-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-05-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2016-06-01,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2016-06-09,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2016-06-16,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2016-06-23,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2016-06-30,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2016-07-07,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2016-07-14,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,1.0,8
2016-07-21,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2016-07-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,1.0,8
2016-08-04,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,1.0,8
2016-08-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2016-08-19,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2016-08-26,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2016-09-02,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2016-09-09,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2016-09-21,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-09-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-10-06,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-10-13,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2016-10-20,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-10-27,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2016-11-03,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2016-11-10,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2016-11-17,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2016-11-24,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,1.0,8
2016-12-01,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2016-12-08,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2016-12-15,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2016-12-22,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.0,8
2016-12-29,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2017-01-06,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2017-01-13,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2017-01-20,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2017-01-31,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2017-02-07,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2017-02-14,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2017-02-21,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2017-02-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2017-03-08,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2017-03-15,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2017-03-22,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2017-03-29,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2017-04-05,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2017-04-12,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2017-04-19,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.125,8
2017-04-26,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.125,8
2017-05-08,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.0,8
2017-05-16,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.125,8
2017-05-23,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2017-05-30,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2017-06-07,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2017-06-14,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2017-06-21,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2017-06-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2017-07-05,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2017-07-12,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2017-07-19,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2017-07-26,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,1.0,8
2017-08-02,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2017-08-09,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2017-08-17,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2017-08-24,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2017-08-31,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2017-09-07,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2017-09-14,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2017-09-21,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2017-09-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2017-10-13,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2017-10-20,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2017-10-27,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2017-11-03,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.125,8
2017-11-10,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2017-11-17,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2017-11-24,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2017-12-01,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2017-12-08,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.125,8
2017-12-15,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2017-12-22,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2018-01-03,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2018-01-10,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2018-01-17,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2018-01-24,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2018-01-31,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2018-02-07,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2018-02-14,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2018-02-23,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-03-05,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2018-03-12,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2018-03-19,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2018-03-26,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-04-02,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-04-09,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-04-16,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-04-23,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-04-30,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2018-05-09,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-05-16,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-05-24,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2018-05-31,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2018-06-08,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-06-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2018-06-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2018-07-02,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-07-09,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-07-16,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2018-07-23,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-07-30,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-08-06,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2018-08-13,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2018-08-21,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-08-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2018-09-04,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2018-09-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2018-09-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2018-09-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2018-10-08,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2018-10-16,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2018-10-23,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-10-30,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2018-11-06,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-11-13,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-11-20,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2018-11-27,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2018-12-04,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.125,8
2018-12-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2018-12-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2018-12-26,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-01-04,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2019-01-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-01-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-01-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2019-02-01,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-02-13,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-02-20,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2019-02-27,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.125,8
2019-03-07,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2019-03-14,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-03-21,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-03-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-04-04,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-04-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-04-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-04-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2019-05-03,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-05-13,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2019-05-20,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-05-27,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-06-03,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-06-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-06-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-06-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-07-02,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-07-09,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-07-16,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-07-23,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2019-07-30,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-08-06,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2019-08-13,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2019-08-21,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-08-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-09-04,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2019-09-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-09-20,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-09-27,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-10-07,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-10-15,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2019-10-22,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2019-10-29,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-11-05,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-11-12,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-11-19,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-11-26,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2019-12-03,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2019-12-10,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-12-17,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2019-12-24,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-01-03,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2020-01-10,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2020-01-17,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2020-01-28,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-02-04,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2020-02-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-02-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.125,8
2020-02-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-03-03,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-03-10,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2020-03-17,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2020-03-24,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-04-29,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-05-11,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-05-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-05-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2020-06-01,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2020-06-08,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-06-15,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-06-22,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-06-29,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2020-07-06,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2020-07-13,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-07-20,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-07-27,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-08-03,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-08-10,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2020-08-18,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-08-25,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-09-01,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2020-09-08,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2020-09-15,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
2020-09-22,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.875,8
2020-09-29,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.75,8
2020-10-12,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-10-19,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.5,8
2020-10-26,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-11-02,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-11-09,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2020-11-16,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.25,8
2020-11-23,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-11-30,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.375,8
2020-12-07,KOSPI_EX_K200,FACTOR_BREADTH,FACTOR_20D,0.625,8
