sample,factor,direction,overlay,top_n,cost_bps,n_periods,annualized_return,sharpe,mdd,avg_turnover
FULL,PRIVATE_FLOW,LOW,BASE,20,60,259,-0.07358892533059613,-0.22519556593744405,-0.6882298493507943,0.5332046332046332
OOS_2023_PLUS,PRIVATE_FLOW,LOW,BASE,20,60,86,0.025383727105364295,0.2246200766431747,-0.3838190393824774,0.5162790697674418
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,259,0.02457918244189461,0.2263010391295341,-0.5484406524407621,0.5872586872586874
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,86,0.21824273770407365,0.7917963126476477,-0.478909703741473,0.5662790697674418
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,259,-0.019989214012034906,0.05933264302625726,-0.6258109977110853,0.5872586872586874
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,86,0.167162919735794,0.6531374523007107,-0.4848222056032234,0.5662790697674418
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,259,-0.06269781866296131,-0.10753083257123641,-0.734192311250895,0.5872586872586874
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,86,0.1181376527793514,0.5151440962648439,-0.49114853234734535,0.5662790697674418
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,259,0.0017435102651610634,0.12780845657580797,-0.5062272273950741,0.5341698841698843
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,86,0.1258601765093459,0.5899002592968327,-0.39354531388056213,0.5197674418604652
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,259,-0.037995396031888506,-0.04252420527727698,-0.5918573371874186,0.5341698841698843
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,86,0.0824701092864335,0.43657747160287574,-0.39972681608872307,0.5197674418604652
FULL,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,259,-0.07622075560160924,-0.2127275784801009,-0.7101770847393596,0.5341698841698843
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,60,86,0.0406853899391304,0.2837406835617858,-0.40585679645935124,0.5197674418604652
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,259,0.014160169838346448,0.18663961437647578,-0.5282567700731202,0.56988416988417
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,86,0.1563658496955027,0.6479529242324867,-0.44902421827553696,0.5534883720930234
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,259,-0.02868596304765314,0.02261563689532341,-0.6024471992241772,0.56988416988417
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,86,0.108934668604445,0.5024518438797143,-0.45583108300419284,0.5534883720930234
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,259,-0.06979559797893375,-0.14134389854746449,-0.6958276048775659,0.56988416988417
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,86,0.06336996418042751,0.35753254111886795,-0.46256868094182013,0.5534883720930234
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,259,0.018977816692077765,0.19923248890247394,-0.4810134746669106,0.533011583011583
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,86,0.10915201285770526,0.5264194444028963,-0.3969064990798936,0.5156976744186047
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,259,-0.0213410105570786,0.029656488431347054,-0.5447401470271054,0.533011583011583
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,86,0.06668586088339779,0.3770733885118005,-0.40345547624454237,0.5156976744186047
FULL,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,259,-0.06012834665998634,-0.1397446773870108,-0.6692697720714273,0.533011583011583
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,60,86,0.025780330594375345,0.22826315227552643,-0.4099458783577773,0.5156976744186047
