date,universe,factor,family,horizon,topn,strategy,gross,turnover,sample
2020-11-09,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,0.01894209490557126,0.6,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,20,BASE,0.010850614108402162,0.6,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,0.0343006870862012,0.6,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,10,10,BASE,-0.11767895692226724,0.19999999999999996,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.042582490884527494,0.30000000000000004,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,10,20,BASE,-0.04428872515479974,0.19999999999999996,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,-0.034940829445533686,0.5,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,10,10,BASE,0.06001643194193199,0.7,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.02128411459538567,0.5,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,10,20,BASE,0.0295656087899439,0.65,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.054952082710080584,0.6,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,10,10,BASE,-0.02783667618161213,0.6,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.022035429620241916,0.6,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,10,20,BASE,-0.0023375521136561918,0.5,LATE_2020_2022
2020-11-09,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.0162404014749438,0.5,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,10,10,BASE,0.04374452948863898,0.4,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,0.0805747901961276,0.7,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,10,20,BASE,0.052526422679579673,0.4,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,0.061368961376008814,0.4,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,10,10,BASE,0.030562496012809436,0.6,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.03647770470891123,0.5,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,10,20,BASE,0.0404765783965093,0.44999999999999996,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,0.05066962269918903,0.4,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,10,10,BASE,0.033064665528170445,0.0,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,0.04646548578480165,0.30000000000000004,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,10,20,BASE,0.04578715941671191,0.050000000000000044,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.05566728370550643,0.050000000000000044,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,10,10,BASE,0.07693053966345684,0.19999999999999996,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,0.07329782377046186,0.19999999999999996,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,10,20,BASE,0.06078297737605617,0.09999999999999998,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.06872850429485015,0.09999999999999998,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,10,10,BASE,0.03876743548073173,0.6,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,0.023828462559552073,0.6,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,10,20,BASE,0.003897867362355153,0.65,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,0.06038237246739534,0.6,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,10,10,BASE,-0.1416766853623717,0.09999999999999998,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.028516384068429868,0.4,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,10,20,BASE,-0.0446621301019989,0.25,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,-0.03676687313251989,0.44999999999999996,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,10,BASE,0.03748191414581076,0.9,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.033612099517605534,0.8,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,20,BASE,0.03063325106590521,0.6,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.041036859160785685,0.65,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,10,BASE,-0.025269760173920325,0.6,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.04640295683193988,0.4,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,20,BASE,0.006859356543731742,0.44999999999999996,LATE_2020_2022
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.040325591512019934,0.55,LATE_2020_2022
2020-11-23,K200,OP12_REV,REVISION,10,10,BASE,-0.014009224028698739,0.30000000000000004,LATE_2020_2022
2020-11-23,K200,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,-0.022510979146205225,0.09999999999999998,LATE_2020_2022
2020-11-23,K200,OP12_REV,REVISION,10,20,BASE,2.053104893561472e-05,0.25,LATE_2020_2022
2020-11-23,K200,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,0.004710479484448462,0.4,LATE_2020_2022
2020-11-23,K200,OPFY1_REV,REVISION,10,10,BASE,-0.012999244639299084,0.5,LATE_2020_2022
2020-11-23,K200,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.010486100255787731,0.5,LATE_2020_2022
2020-11-23,K200,OPFY1_REV,REVISION,10,20,BASE,0.006286527197023476,0.44999999999999996,LATE_2020_2022
2020-11-23,K200,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,-0.00197244644095317,0.44999999999999996,LATE_2020_2022
2020-11-23,K200,PBR12MF,VALUE,10,10,BASE,0.0047800004250397625,0.09999999999999998,LATE_2020_2022
2020-11-23,K200,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,-0.010232825652219864,0.30000000000000004,LATE_2020_2022
2020-11-23,K200,PBR12MF,VALUE,10,20,BASE,-0.002717206307055619,0.050000000000000044,LATE_2020_2022
2020-11-23,K200,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,-0.002788931886989638,0.15000000000000002,LATE_2020_2022
2020-11-23,K200,PER12MF,VALUE,10,10,BASE,0.027421587350853704,0.0,LATE_2020_2022
2020-11-23,K200,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,0.0295185728321136,0.09999999999999998,LATE_2020_2022
2020-11-23,K200,PER12MF,VALUE,10,20,BASE,0.006059017834464843,0.09999999999999998,LATE_2020_2022
2020-11-23,K200,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.013216956653184569,0.09999999999999998,LATE_2020_2022
2020-11-23,K200,MOM1M,MOMENTUM,10,10,BASE,-0.01801845668722596,0.5,LATE_2020_2022
2020-11-23,K200,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.002098984155574761,0.6,LATE_2020_2022
2020-11-23,K200,MOM1M,MOMENTUM,10,20,BASE,0.018695488584997547,0.6,LATE_2020_2022
2020-11-23,K200,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,0.012022956334756843,0.7,LATE_2020_2022
2020-11-23,K200,MOM12_1,MOMENTUM,10,10,BASE,-0.046702951535586526,0.09999999999999998,LATE_2020_2022
2020-11-23,K200,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.04155663139488432,0.4,LATE_2020_2022
2020-11-23,K200,MOM12_1,MOMENTUM,10,20,BASE,0.014728570037526822,0.15000000000000002,LATE_2020_2022
2020-11-23,K200,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,0.009760915268631026,0.15000000000000002,LATE_2020_2022
2020-11-23,K200,PRIVATE_FLOW,FLOW,10,10,BASE,-0.004212049634722927,0.6,LATE_2020_2022
2020-11-23,K200,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,-0.007867288985080979,0.5,LATE_2020_2022
2020-11-23,K200,PRIVATE_FLOW,FLOW,10,20,BASE,-0.0002425791186530006,0.6,LATE_2020_2022
2020-11-23,K200,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,-0.0036370831393798806,0.55,LATE_2020_2022
2020-11-23,K200,FOREIGN_FLOW,FLOW,10,10,BASE,0.03839170516993081,0.4,LATE_2020_2022
2020-11-23,K200,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.020734905573750545,0.30000000000000004,LATE_2020_2022
2020-11-23,K200,FOREIGN_FLOW,FLOW,10,20,BASE,0.011858841845256055,0.55,LATE_2020_2022
2020-11-23,K200,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.019348604299296763,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,OP12_REV,REVISION,10,10,BASE,0.017080966529651666,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,0.017080966529651662,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,OP12_REV,REVISION,10,20,BASE,0.02484998127115922,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,0.02484998127115922,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,OPFY1_REV,REVISION,10,10,BASE,-0.007806854099277183,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.006148384256223134,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,OPFY1_REV,REVISION,10,20,BASE,0.011869351958322522,0.55,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,0.00916328075848382,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PBR12MF,VALUE,10,10,BASE,0.062364412341384526,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,0.09425212304617667,0.4,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PBR12MF,VALUE,10,20,BASE,0.05984458981144995,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.05319989393798639,0.35,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PER12MF,VALUE,10,10,BASE,0.03170031225451789,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,0.03598465513739027,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PER12MF,VALUE,10,20,BASE,0.021655191740156825,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.026337989585144318,0.15000000000000002,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,MOM1M,MOMENTUM,10,10,BASE,-0.06579821776119597,0.8,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.05572611654402444,0.8,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,MOM1M,MOMENTUM,10,20,BASE,-0.04469078983668255,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,-0.03167027599636607,0.7,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,MOM12_1,MOMENTUM,10,10,BASE,0.048107936336445285,0.09999999999999998,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,0.104405245820962,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,MOM12_1,MOMENTUM,10,20,BASE,0.027756131759608012,0.15000000000000002,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,0.03218004955382445,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,10,BASE,0.01925779225620788,0.5,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.010108154005403077,0.8,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,20,BASE,0.047328713296294386,0.44999999999999996,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.029837973613747747,0.44999999999999996,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,10,BASE,0.03069395997752944,0.7,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.05521580686565205,0.7,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,20,BASE,0.07334747143102913,0.65,LATE_2020_2022
2020-11-23,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.044345687050000596,0.7,LATE_2020_2022
2020-11-23,KOSPI_ALL,OP12_REV,REVISION,10,10,BASE,-0.014106187202566543,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_ALL,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,-0.03082251817331878,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSPI_ALL,OP12_REV,REVISION,10,20,BASE,-0.0029212106862664855,0.35,LATE_2020_2022
2020-11-23,KOSPI_ALL,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,-0.00569188830264961,0.4,LATE_2020_2022
2020-11-23,KOSPI_ALL,OPFY1_REV,REVISION,10,10,BASE,-0.028680467554442486,0.4,LATE_2020_2022
2020-11-23,KOSPI_ALL,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.0008898201843013515,0.5,LATE_2020_2022
2020-11-23,KOSPI_ALL,OPFY1_REV,REVISION,10,20,BASE,-0.006608994877557395,0.44999999999999996,LATE_2020_2022
2020-11-23,KOSPI_ALL,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,-0.009418908309828245,0.4,LATE_2020_2022
2020-11-23,KOSPI_ALL,PBR12MF,VALUE,10,10,BASE,0.06249155046764136,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSPI_ALL,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,0.07653391927888967,0.5,LATE_2020_2022
2020-11-23,KOSPI_ALL,PBR12MF,VALUE,10,20,BASE,0.034256724911753265,0.15000000000000002,LATE_2020_2022
2020-11-23,KOSPI_ALL,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.03478975739888533,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_ALL,PER12MF,VALUE,10,10,BASE,0.048679531277621126,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_ALL,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,0.04883769175457389,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_ALL,PER12MF,VALUE,10,20,BASE,0.0295609498026858,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSPI_ALL,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.030892154145327838,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSPI_ALL,MOM1M,MOMENTUM,10,10,BASE,-0.0974715056179595,0.5,LATE_2020_2022
2020-11-23,KOSPI_ALL,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,-0.007873911971752572,0.7,LATE_2020_2022
2020-11-23,KOSPI_ALL,MOM1M,MOMENTUM,10,20,BASE,-0.04190833722421097,0.65,LATE_2020_2022
2020-11-23,KOSPI_ALL,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,-0.03131981913775019,0.7,LATE_2020_2022
2020-11-23,KOSPI_ALL,MOM12_1,MOMENTUM,10,10,BASE,0.03735906861493121,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_ALL,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,0.0384220692756189,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_ALL,MOM12_1,MOMENTUM,10,20,BASE,-0.0022269508499947353,0.15000000000000002,LATE_2020_2022
2020-11-23,KOSPI_ALL,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,0.0009100327274349611,0.44999999999999996,LATE_2020_2022
2020-11-23,KOSPI_ALL,PRIVATE_FLOW,FLOW,10,10,BASE,-0.009538258264655188,0.7,LATE_2020_2022
2020-11-23,KOSPI_ALL,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,-0.0263657643453963,0.6,LATE_2020_2022
2020-11-23,KOSPI_ALL,PRIVATE_FLOW,FLOW,10,20,BASE,-0.0005485562936137868,0.5,LATE_2020_2022
2020-11-23,KOSPI_ALL,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.006033062537419942,0.5,LATE_2020_2022
2020-11-23,KOSPI_ALL,FOREIGN_FLOW,FLOW,10,10,BASE,0.017192493446458863,0.5,LATE_2020_2022
2020-11-23,KOSPI_ALL,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,-0.006348301977662859,0.4,LATE_2020_2022
2020-11-23,KOSPI_ALL,FOREIGN_FLOW,FLOW,10,20,BASE,0.023874652934861455,0.55,LATE_2020_2022
2020-11-23,KOSPI_ALL,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.009879888851511882,0.44999999999999996,LATE_2020_2022
2020-11-23,KOSDAQ,OP12_REV,REVISION,10,10,BASE,0.0025384628517006514,0.7,LATE_2020_2022
2020-11-23,KOSDAQ,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,0.020576637268201775,0.8,LATE_2020_2022
2020-11-23,KOSDAQ,OP12_REV,REVISION,10,20,BASE,0.023376680513206495,0.65,LATE_2020_2022
2020-11-23,KOSDAQ,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,0.01823932186988805,0.7,LATE_2020_2022
2020-11-23,KOSDAQ,OPFY1_REV,REVISION,10,10,BASE,2.8211236658252577e-05,0.6,LATE_2020_2022
2020-11-23,KOSDAQ,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.01191331694230496,0.6,LATE_2020_2022
2020-11-23,KOSDAQ,OPFY1_REV,REVISION,10,20,BASE,0.019887176665729416,0.5,LATE_2020_2022
2020-11-23,KOSDAQ,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,0.01698603592988897,0.55,LATE_2020_2022
2020-11-23,KOSDAQ,PBR12MF,VALUE,10,10,BASE,0.04048784605106477,0.09999999999999998,LATE_2020_2022
2020-11-23,KOSDAQ,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,0.05940991392398014,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSDAQ,PBR12MF,VALUE,10,20,BASE,0.0193099159772556,0.09999999999999998,LATE_2020_2022
2020-11-23,KOSDAQ,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.020094768976232365,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSDAQ,PER12MF,VALUE,10,10,BASE,0.015538162421711663,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSDAQ,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,0.012080932362831469,0.4,LATE_2020_2022
2020-11-23,KOSDAQ,PER12MF,VALUE,10,20,BASE,0.01148126555734178,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSDAQ,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.015811896220057693,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSDAQ,MOM1M,MOMENTUM,10,10,BASE,0.05209676682813642,0.9,LATE_2020_2022
2020-11-23,KOSDAQ,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,0.08493484665825565,0.7,LATE_2020_2022
2020-11-23,KOSDAQ,MOM1M,MOMENTUM,10,20,BASE,0.04857044973071858,0.75,LATE_2020_2022
2020-11-23,KOSDAQ,MOM1M,MOMENTUM,10,20,CROSS_FAMILY_W20,0.06604158769885757,0.7,LATE_2020_2022
2020-11-23,KOSDAQ,MOM12_1,MOMENTUM,10,10,BASE,-0.0007277689943212637,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSDAQ,MOM12_1,MOMENTUM,10,10,CROSS_FAMILY_W20,0.0006164540769641458,0.6,LATE_2020_2022
2020-11-23,KOSDAQ,MOM12_1,MOMENTUM,10,20,BASE,0.005811349964064218,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSDAQ,MOM12_1,MOMENTUM,10,20,CROSS_FAMILY_W20,0.01427963114386121,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSDAQ,PRIVATE_FLOW,FLOW,10,10,BASE,0.020466426959529483,0.7,LATE_2020_2022
2020-11-23,KOSDAQ,PRIVATE_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.036117661370776266,0.6,LATE_2020_2022
2020-11-23,KOSDAQ,PRIVATE_FLOW,FLOW,10,20,BASE,0.03146283544449409,0.55,LATE_2020_2022
2020-11-23,KOSDAQ,PRIVATE_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.029761236820636687,0.55,LATE_2020_2022
2020-11-23,KOSDAQ,FOREIGN_FLOW,FLOW,10,10,BASE,-0.020314704451977885,0.8,LATE_2020_2022
2020-11-23,KOSDAQ,FOREIGN_FLOW,FLOW,10,10,CROSS_FAMILY_W20,0.00801748447051781,0.9,LATE_2020_2022
2020-11-23,KOSDAQ,FOREIGN_FLOW,FLOW,10,20,BASE,0.0006475775399287755,0.65,LATE_2020_2022
2020-11-23,KOSDAQ,FOREIGN_FLOW,FLOW,10,20,CROSS_FAMILY_W20,0.01529980523219584,0.6,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,10,10,BASE,-0.003023526109448211,0.4,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,10,10,CROSS_FAMILY_W20,-0.034667960507620874,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,10,20,BASE,0.009491777341490242,0.5,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,10,20,CROSS_FAMILY_W20,-0.015177222586835423,0.4,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,10,10,BASE,-0.020687243152490025,0.5,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,10,10,CROSS_FAMILY_W20,0.007212757287473821,0.5,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,10,20,BASE,-0.02486265423645899,0.5,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,10,20,CROSS_FAMILY_W20,-0.002723428731567343,0.44999999999999996,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,10,10,BASE,0.08704308127613346,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,10,10,CROSS_FAMILY_W20,0.08016077702750299,0.5,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,10,20,BASE,0.044885096526500176,0.15000000000000002,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,10,20,CROSS_FAMILY_W20,0.053791963914306816,0.35,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,10,10,BASE,0.048679531277621126,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,10,10,CROSS_FAMILY_W20,0.05005563985975592,0.4,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,10,20,BASE,0.0295609498026858,0.19999999999999996,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,10,20,CROSS_FAMILY_W20,0.041199561736524136,0.30000000000000004,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,10,BASE,0.01996004284774947,0.7,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,10,CROSS_FAMILY_W20,0.035802250081117155,0.8,LATE_2020_2022
2020-11-23,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,10,20,BASE,-0.009769866286304744,0.7,LATE_2020_2022
