universe,variant,top_n,weighting,cost_bps,sample,n_periods,mean_delta_net,mean_delta_excess,delta_hit_rate
KOSDAQ,ABS_P5,30,equal,0,POST_2023,85,0.007210591006086231,0.007210591006086231,0.5647058823529412
KOSDAQ,ABS_P5,30,equal,0,TRAIN_2016_2022,148,0.001812342936502872,0.001812342936502872,0.5337837837837838
KOSDAQ,ABS_P5,30,equal,30,POST_2023,85,0.006347834171553382,0.006347834171553382,0.5529411764705883
KOSDAQ,ABS_P5,30,equal,30,TRAIN_2016_2022,148,0.000802374211262866,0.0008023742112628662,0.527027027027027
KOSDAQ,ABS_P5,30,equal,60,POST_2023,85,0.005485077337020532,0.005485077337020532,0.5529411764705883
KOSDAQ,ABS_P5,30,equal,60,TRAIN_2016_2022,148,-0.00020759451397713886,-0.00020759451397713848,0.5067567567567568
KOSDAQ,ABS_P5,30,equal,100,POST_2023,85,0.0043347348909767314,0.0043347348909767314,0.5176470588235295
KOSDAQ,ABS_P5,30,equal,100,TRAIN_2016_2022,148,-0.0015542194809638127,-0.0015542194809638132,0.4864864864864865
KOSDAQ,ABS_P5,30,rank_linear,0,POST_2023,85,0.013470986851370886,0.013470986851370886,0.611764705882353
KOSDAQ,ABS_P5,30,rank_linear,0,TRAIN_2016_2022,148,0.005574803354205152,0.005574803354205152,0.5337837837837838
KOSDAQ,ABS_P5,30,rank_linear,30,POST_2023,85,0.012632556916540954,0.012632556916540954,0.6
KOSDAQ,ABS_P5,30,rank_linear,30,TRAIN_2016_2022,148,0.0046235070317017036,0.0046235070317017036,0.5135135135135135
KOSDAQ,ABS_P5,30,rank_linear,60,POST_2023,85,0.01179412698171102,0.01179412698171102,0.6
KOSDAQ,ABS_P5,30,rank_linear,60,TRAIN_2016_2022,148,0.003672210709198255,0.003672210709198255,0.5
KOSDAQ,ABS_P5,30,rank_linear,100,POST_2023,85,0.010676220401937775,0.010676220401937775,0.6
KOSDAQ,ABS_P5,30,rank_linear,100,TRAIN_2016_2022,148,0.0024038156125269906,0.00240381561252699,0.5
KOSDAQ,BASE,10,equal,0,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,10,equal,0,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,10,equal,30,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,10,equal,30,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,10,equal,60,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,10,equal,60,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,10,equal,100,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,10,equal,100,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,10,rank_linear,0,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,10,rank_linear,0,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,10,rank_linear,30,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,10,rank_linear,30,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,10,rank_linear,60,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,10,rank_linear,60,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,10,rank_linear,100,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,10,rank_linear,100,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,20,equal,0,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,20,equal,0,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,20,equal,30,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,20,equal,30,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,20,equal,60,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,20,equal,60,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,20,equal,100,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,20,equal,100,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,20,rank_linear,0,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,20,rank_linear,0,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,20,rank_linear,30,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,20,rank_linear,30,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,20,rank_linear,60,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,20,rank_linear,60,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,20,rank_linear,100,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,20,rank_linear,100,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,30,equal,0,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,30,equal,0,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,30,equal,30,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,30,equal,30,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,30,equal,60,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,30,equal,60,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,30,equal,100,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,30,equal,100,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,30,rank_linear,0,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,30,rank_linear,0,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,30,rank_linear,30,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,30,rank_linear,30,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,30,rank_linear,60,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,30,rank_linear,60,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BASE,30,rank_linear,100,POST_2023,86,0.0,0.0,0.0
KOSDAQ,BASE,30,rank_linear,100,TRAIN_2016_2022,167,0.0,0.0,0.0
KOSDAQ,BLEND_M1_W10,10,equal,0,POST_2023,86,0.011801396281426027,0.011801396281426027,0.6046511627906976
KOSDAQ,BLEND_M1_W10,10,equal,0,TRAIN_2016_2022,167,0.007734601182609017,0.007734601182609017,0.5568862275449101
KOSDAQ,BLEND_M1_W10,10,equal,30,POST_2023,86,0.011364686411617942,0.01136468641161794,0.6046511627906976
KOSDAQ,BLEND_M1_W10,10,equal,30,TRAIN_2016_2022,167,0.007407754221168612,0.007407754221168612,0.5688622754491018
KOSDAQ,BLEND_M1_W10,10,equal,60,POST_2023,86,0.010927976541809855,0.010927976541809855,0.6046511627906976
KOSDAQ,BLEND_M1_W10,10,equal,60,TRAIN_2016_2022,167,0.0070809072597282086,0.0070809072597282086,0.5748502994011976
KOSDAQ,BLEND_M1_W10,10,equal,100,POST_2023,86,0.010345696715399073,0.010345696715399073,0.5930232558139535
KOSDAQ,BLEND_M1_W10,10,equal,100,TRAIN_2016_2022,167,0.006645111311141003,0.006645111311141003,0.562874251497006
KOSDAQ,BLEND_M1_W10,10,rank_linear,0,POST_2023,86,0.01740528870622034,0.01740528870622034,0.5930232558139535
KOSDAQ,BLEND_M1_W10,10,rank_linear,0,TRAIN_2016_2022,167,0.00737131565701845,0.00737131565701845,0.5269461077844312
KOSDAQ,BLEND_M1_W10,10,rank_linear,30,POST_2023,86,0.016901414959425393,0.016901414959425393,0.5930232558139535
KOSDAQ,BLEND_M1_W10,10,rank_linear,30,TRAIN_2016_2022,167,0.006940128297806543,0.006940128297806542,0.5209580838323353
KOSDAQ,BLEND_M1_W10,10,rank_linear,60,POST_2023,86,0.016397541212630443,0.016397541212630443,0.5930232558139535
KOSDAQ,BLEND_M1_W10,10,rank_linear,60,TRAIN_2016_2022,167,0.006508940938594636,0.006508940938594636,0.5209580838323353
KOSDAQ,BLEND_M1_W10,10,rank_linear,100,POST_2023,86,0.01572570955023718,0.01572570955023718,0.5930232558139535
KOSDAQ,BLEND_M1_W10,10,rank_linear,100,TRAIN_2016_2022,167,0.005934024459645428,0.005934024459645428,0.5149700598802395
KOSDAQ,BLEND_M1_W10,20,equal,0,POST_2023,86,0.004544245389060816,0.004544245389060816,0.5232558139534884
KOSDAQ,BLEND_M1_W10,20,equal,0,TRAIN_2016_2022,167,0.0001728930145376244,0.00017289301453762444,0.5029940119760479
KOSDAQ,BLEND_M1_W10,20,equal,30,POST_2023,86,0.004399664612605447,0.0043996646126054475,0.5232558139534884
KOSDAQ,BLEND_M1_W10,20,equal,30,TRAIN_2016_2022,167,6.612647603338102e-05,6.612647603338122e-05,0.5029940119760479
KOSDAQ,BLEND_M1_W10,20,equal,60,POST_2023,86,0.004255083836150079,0.004255083836150079,0.5232558139534884
KOSDAQ,BLEND_M1_W10,20,equal,60,TRAIN_2016_2022,167,-4.0640062470862193e-05,-4.06400624708622e-05,0.49700598802395207
KOSDAQ,BLEND_M1_W10,20,equal,100,POST_2023,86,0.004062309467542919,0.004062309467542921,0.5232558139534884
KOSDAQ,BLEND_M1_W10,20,equal,100,TRAIN_2016_2022,167,-0.00018299544714318734,-0.00018299544714318728,0.48502994011976047
KOSDAQ,BLEND_M1_W10,20,rank_linear,0,POST_2023,86,0.01081806976415488,0.01081806976415488,0.6511627906976745
KOSDAQ,BLEND_M1_W10,20,rank_linear,0,TRAIN_2016_2022,167,0.003484071027029558,0.0034840710270295575,0.5449101796407185
KOSDAQ,BLEND_M1_W10,20,rank_linear,30,POST_2023,86,0.010540772961127876,0.010540772961127876,0.6511627906976745
KOSDAQ,BLEND_M1_W10,20,rank_linear,30,TRAIN_2016_2022,167,0.0032783741933301827,0.0032783741933301827,0.5449101796407185
KOSDAQ,BLEND_M1_W10,20,rank_linear,60,POST_2023,86,0.010263476158100875,0.010263476158100873,0.6511627906976745
KOSDAQ,BLEND_M1_W10,20,rank_linear,60,TRAIN_2016_2022,167,0.003072677359630807,0.0030726773596308067,0.5449101796407185
KOSDAQ,BLEND_M1_W10,20,rank_linear,100,POST_2023,86,0.009893747087398206,0.009893747087398206,0.6395348837209303
KOSDAQ,BLEND_M1_W10,20,rank_linear,100,TRAIN_2016_2022,167,0.002798414914698306,0.0027984149146983057,0.5389221556886228
KOSDAQ,BLEND_M1_W10,30,equal,0,POST_2023,86,0.002429726045265562,0.002429726045265562,0.47674418604651164
KOSDAQ,BLEND_M1_W10,30,equal,0,TRAIN_2016_2022,167,0.00034539863410868035,0.0003453986341086807,0.49700598802395207
KOSDAQ,BLEND_M1_W10,30,equal,30,POST_2023,86,0.002426939772535983,0.0024269397725359835,0.4883720930232558
KOSDAQ,BLEND_M1_W10,30,equal,30,TRAIN_2016_2022,167,0.00034725627522901205,0.0003472562752290119,0.5089820359281437
KOSDAQ,BLEND_M1_W10,30,equal,60,POST_2023,86,0.002424153499806406,0.002424153499806406,0.4883720930232558
KOSDAQ,BLEND_M1_W10,30,equal,60,TRAIN_2016_2022,167,0.0003491139163493449,0.00034911391634934484,0.5029940119760479
KOSDAQ,BLEND_M1_W10,30,equal,100,POST_2023,86,0.0024204384695002998,0.0024204384695003006,0.5116279069767442
KOSDAQ,BLEND_M1_W10,30,equal,100,TRAIN_2016_2022,167,0.0003515907711764546,0.0003515907711764545,0.49700598802395207
KOSDAQ,BLEND_M1_W10,30,rank_linear,0,POST_2023,86,0.007090439401250362,0.007090439401250362,0.5581395348837209
KOSDAQ,BLEND_M1_W10,30,rank_linear,0,TRAIN_2016_2022,167,0.0015572622979152634,0.001557262297915264,0.5269461077844312
KOSDAQ,BLEND_M1_W10,30,rank_linear,30,POST_2023,86,0.0069713867158022105,0.0069713867158022105,0.5581395348837209
KOSDAQ,BLEND_M1_W10,30,rank_linear,30,TRAIN_2016_2022,167,0.0014842883561758434,0.0014842883561758437,0.5209580838323353
KOSDAQ,BLEND_M1_W10,30,rank_linear,60,POST_2023,86,0.006852334030354059,0.006852334030354059,0.5581395348837209
KOSDAQ,BLEND_M1_W10,30,rank_linear,60,TRAIN_2016_2022,167,0.0014113144144364236,0.0014113144144364234,0.5149700598802395
KOSDAQ,BLEND_M1_W10,30,rank_linear,100,POST_2023,86,0.00669359711642319,0.006693597116423191,0.5581395348837209
KOSDAQ,BLEND_M1_W10,30,rank_linear,100,TRAIN_2016_2022,167,0.0013140158254505293,0.0013140158254505293,0.5089820359281437
KOSDAQ,BLEND_M1_W20,10,equal,0,POST_2023,86,0.020305083515775896,0.0203050835157759,0.6511627906976745
KOSDAQ,BLEND_M1_W20,10,equal,0,TRAIN_2016_2022,167,0.006551778849227942,0.006551778849227942,0.5149700598802395
KOSDAQ,BLEND_M1_W20,10,equal,30,POST_2023,86,0.019688178710757367,0.019688178710757367,0.6511627906976745
KOSDAQ,BLEND_M1_W20,10,equal,30,TRAIN_2016_2022,167,0.005936875433362364,0.005936875433362363,0.5089820359281437
KOSDAQ,BLEND_M1_W20,10,equal,60,POST_2023,86,0.019071273905738834,0.019071273905738838,0.6395348837209303
KOSDAQ,BLEND_M1_W20,10,equal,60,TRAIN_2016_2022,167,0.0053219720174967865,0.005321972017496786,0.5089820359281437
KOSDAQ,BLEND_M1_W20,10,equal,100,POST_2023,86,0.01824873416571413,0.01824873416571413,0.6395348837209303
KOSDAQ,BLEND_M1_W20,10,equal,100,TRAIN_2016_2022,167,0.004502100796342682,0.004502100796342682,0.5089820359281437
KOSDAQ,BLEND_M1_W20,10,rank_linear,0,POST_2023,86,0.02349752058734563,0.02349752058734563,0.5930232558139535
KOSDAQ,BLEND_M1_W20,10,rank_linear,0,TRAIN_2016_2022,167,0.007893670067238016,0.007893670067238014,0.5209580838323353
KOSDAQ,BLEND_M1_W20,10,rank_linear,30,POST_2023,86,0.022817921719732355,0.022817921719732355,0.5813953488372093
KOSDAQ,BLEND_M1_W20,10,rank_linear,30,TRAIN_2016_2022,167,0.0072420817628274705,0.00724208176282747,0.5209580838323353
KOSDAQ,BLEND_M1_W20,10,rank_linear,60,POST_2023,86,0.02213832285211907,0.02213832285211907,0.5813953488372093
KOSDAQ,BLEND_M1_W20,10,rank_linear,60,TRAIN_2016_2022,167,0.006590493458416926,0.006590493458416926,0.5149700598802395
KOSDAQ,BLEND_M1_W20,10,rank_linear,100,POST_2023,86,0.0212321910286347,0.0212321910286347,0.5813953488372093
KOSDAQ,BLEND_M1_W20,10,rank_linear,100,TRAIN_2016_2022,167,0.0057217090525362,0.0057217090525362,0.5029940119760479
KOSDAQ,BLEND_M1_W20,20,equal,0,POST_2023,86,0.011071721762784028,0.01107172176278403,0.5697674418604651
KOSDAQ,BLEND_M1_W20,20,equal,0,TRAIN_2016_2022,167,0.0033401547004690375,0.0033401547004690375,0.5329341317365269
KOSDAQ,BLEND_M1_W20,20,equal,30,POST_2023,86,0.010596161198666356,0.010596161198666356,0.5697674418604651
KOSDAQ,BLEND_M1_W20,20,equal,30,TRAIN_2016_2022,167,0.0029440735170894526,0.002944073517089453,0.5209580838323353
KOSDAQ,BLEND_M1_W20,20,equal,60,POST_2023,86,0.010120600634548685,0.010120600634548685,0.5581395348837209
KOSDAQ,BLEND_M1_W20,20,equal,60,TRAIN_2016_2022,167,0.0025479923337098677,0.0025479923337098677,0.5149700598802395
KOSDAQ,BLEND_M1_W20,20,equal,100,POST_2023,86,0.00948651988239179,0.00948651988239179,0.5465116279069767
KOSDAQ,BLEND_M1_W20,20,equal,100,TRAIN_2016_2022,167,0.0020198840892037538,0.002019884089203754,0.5089820359281437
KOSDAQ,BLEND_M1_W20,20,rank_linear,0,POST_2023,86,0.01808781476045824,0.01808781476045824,0.6395348837209303
KOSDAQ,BLEND_M1_W20,20,rank_linear,0,TRAIN_2016_2022,167,0.005865429327660213,0.005865429327660214,0.5209580838323353
KOSDAQ,BLEND_M1_W20,20,rank_linear,30,POST_2023,86,0.01753796124790324,0.01753796124790324,0.6395348837209303
KOSDAQ,BLEND_M1_W20,20,rank_linear,30,TRAIN_2016_2022,167,0.005377262616938578,0.005377262616938578,0.5209580838323353
KOSDAQ,BLEND_M1_W20,20,rank_linear,60,POST_2023,86,0.016988107735348243,0.016988107735348246,0.6162790697674418
KOSDAQ,BLEND_M1_W20,20,rank_linear,60,TRAIN_2016_2022,167,0.004889095906216943,0.004889095906216943,0.5209580838323353
KOSDAQ,BLEND_M1_W20,20,rank_linear,100,POST_2023,86,0.016254969718608243,0.016254969718608247,0.6162790697674418
KOSDAQ,BLEND_M1_W20,20,rank_linear,100,TRAIN_2016_2022,167,0.004238206958588097,0.0042382069585880965,0.5149700598802395
KOSDAQ,BLEND_M1_W20,30,equal,0,POST_2023,86,0.007042438982211315,0.007042438982211315,0.5813953488372093
KOSDAQ,BLEND_M1_W20,30,equal,0,TRAIN_2016_2022,167,0.0019915762242443185,0.0019915762242443185,0.5089820359281437
KOSDAQ,BLEND_M1_W20,30,equal,30,POST_2023,86,0.006699474536045533,0.006699474536045533,0.5813953488372093
KOSDAQ,BLEND_M1_W20,30,equal,30,TRAIN_2016_2022,167,0.0017616786181438955,0.0017616786181438955,0.5089820359281437
KOSDAQ,BLEND_M1_W20,30,equal,60,POST_2023,86,0.006356510089879752,0.006356510089879752,0.5813953488372093
KOSDAQ,BLEND_M1_W20,30,equal,60,TRAIN_2016_2022,167,0.0015317810120434718,0.0015317810120434722,0.5089820359281437
KOSDAQ,BLEND_M1_W20,30,equal,100,POST_2023,86,0.005899224161658711,0.005899224161658711,0.5813953488372093
KOSDAQ,BLEND_M1_W20,30,equal,100,TRAIN_2016_2022,167,0.0012252508705762409,0.0012252508705762406,0.5089820359281437
KOSDAQ,BLEND_M1_W20,30,rank_linear,0,POST_2023,86,0.012623321419098355,0.012623321419098355,0.5813953488372093
KOSDAQ,BLEND_M1_W20,30,rank_linear,0,TRAIN_2016_2022,167,0.0037764183806610666,0.0037764183806610666,0.5149700598802395
KOSDAQ,BLEND_M1_W20,30,rank_linear,30,POST_2023,86,0.012175655441612716,0.012175655441612716,0.5813953488372093
KOSDAQ,BLEND_M1_W20,30,rank_linear,30,TRAIN_2016_2022,167,0.003425967264587855,0.003425967264587855,0.5089820359281437
KOSDAQ,BLEND_M1_W20,30,rank_linear,60,POST_2023,86,0.011727989464127082,0.011727989464127082,0.5813953488372093
KOSDAQ,BLEND_M1_W20,30,rank_linear,60,TRAIN_2016_2022,167,0.003075516148514642,0.003075516148514643,0.5029940119760479
KOSDAQ,BLEND_M1_W20,30,rank_linear,100,POST_2023,86,0.01113110149414623,0.01113110149414623,0.5813953488372093
KOSDAQ,BLEND_M1_W20,30,rank_linear,100,TRAIN_2016_2022,167,0.0026082479937503595,0.0026082479937503595,0.49700598802395207
KOSDAQ,BLEND_M1_W30,10,equal,0,POST_2023,86,0.023196000902381723,0.023196000902381723,0.6162790697674418
KOSDAQ,BLEND_M1_W30,10,equal,0,TRAIN_2016_2022,167,0.007817392549037818,0.007817392549037818,0.5329341317365269
KOSDAQ,BLEND_M1_W30,10,equal,30,POST_2023,86,0.022440556677995622,0.022440556677995622,0.6162790697674418
KOSDAQ,BLEND_M1_W30,10,equal,30,TRAIN_2016_2022,167,0.0070763572153150055,0.007076357215315004,0.5269461077844312
KOSDAQ,BLEND_M1_W30,10,equal,60,POST_2023,86,0.02168511245360952,0.02168511245360952,0.6162790697674418
KOSDAQ,BLEND_M1_W30,10,equal,60,TRAIN_2016_2022,167,0.006335321881592191,0.00633532188159219,0.5269461077844312
KOSDAQ,BLEND_M1_W30,10,equal,100,POST_2023,86,0.020677853487761386,0.020677853487761386,0.6162790697674418
KOSDAQ,BLEND_M1_W30,10,equal,100,TRAIN_2016_2022,167,0.005347274769961772,0.005347274769961772,0.5269461077844312
KOSDAQ,BLEND_M1_W30,10,rank_linear,0,POST_2023,86,0.0283363622881813,0.0283363622881813,0.5930232558139535
KOSDAQ,BLEND_M1_W30,10,rank_linear,0,TRAIN_2016_2022,167,0.008854014460533126,0.008854014460533124,0.5389221556886228
KOSDAQ,BLEND_M1_W30,10,rank_linear,30,POST_2023,86,0.027551125014909885,0.027551125014909892,0.5930232558139535
KOSDAQ,BLEND_M1_W30,10,rank_linear,30,TRAIN_2016_2022,167,0.00809224875421835,0.008092248754218349,0.5389221556886228
KOSDAQ,BLEND_M1_W30,10,rank_linear,60,POST_2023,86,0.026765887741638475,0.026765887741638475,0.5930232558139535
KOSDAQ,BLEND_M1_W30,10,rank_linear,60,TRAIN_2016_2022,167,0.007330483047903576,0.007330483047903576,0.5329341317365269
KOSDAQ,BLEND_M1_W30,10,rank_linear,100,POST_2023,86,0.025718904710609926,0.025718904710609926,0.5930232558139535
KOSDAQ,BLEND_M1_W30,10,rank_linear,100,TRAIN_2016_2022,167,0.006314795439483876,0.006314795439483877,0.5149700598802395
KOSDAQ,BLEND_M1_W30,20,equal,0,POST_2023,86,0.013989305068965343,0.013989305068965343,0.5813953488372093
KOSDAQ,BLEND_M1_W30,20,equal,0,TRAIN_2016_2022,167,0.004725080920911406,0.004725080920911406,0.5568862275449101
KOSDAQ,BLEND_M1_W30,20,equal,30,POST_2023,86,0.013407711035609593,0.013407711035609596,0.5813953488372093
KOSDAQ,BLEND_M1_W30,20,equal,30,TRAIN_2016_2022,167,0.0041615231337375,0.0041615231337375,0.5508982035928144
KOSDAQ,BLEND_M1_W30,20,equal,60,POST_2023,86,0.012826117002253846,0.012826117002253846,0.5813953488372093
KOSDAQ,BLEND_M1_W30,20,equal,60,TRAIN_2016_2022,167,0.0035979653465635923,0.0035979653465635923,0.5449101796407185
KOSDAQ,BLEND_M1_W30,20,equal,100,POST_2023,86,0.012050658291112848,0.012050658291112848,0.5581395348837209
KOSDAQ,BLEND_M1_W30,20,equal,100,TRAIN_2016_2022,167,0.00284655496366505,0.0028465549636650495,0.5389221556886228
KOSDAQ,BLEND_M1_W30,20,rank_linear,0,POST_2023,86,0.021228030413526448,0.021228030413526448,0.627906976744186
KOSDAQ,BLEND_M1_W30,20,rank_linear,0,TRAIN_2016_2022,167,0.006510726631041155,0.006510726631041153,0.5149700598802395
KOSDAQ,BLEND_M1_W30,20,rank_linear,30,POST_2023,86,0.020577236313305835,0.020577236313305835,0.627906976744186
KOSDAQ,BLEND_M1_W30,20,rank_linear,30,TRAIN_2016_2022,167,0.005873045560912585,0.005873045560912585,0.5089820359281437
KOSDAQ,BLEND_M1_W30,20,rank_linear,60,POST_2023,86,0.01992644221308522,0.01992644221308522,0.6162790697674418
KOSDAQ,BLEND_M1_W30,20,rank_linear,60,TRAIN_2016_2022,167,0.005235364490784015,0.005235364490784015,0.5089820359281437
KOSDAQ,BLEND_M1_W30,20,rank_linear,100,POST_2023,86,0.019058716746124395,0.019058716746124395,0.5930232558139535
KOSDAQ,BLEND_M1_W30,20,rank_linear,100,TRAIN_2016_2022,167,0.004385123063945922,0.004385123063945922,0.5029940119760479
KOSDAQ,BLEND_M1_W30,30,equal,0,POST_2023,86,0.006996573840113958,0.006996573840113958,0.5465116279069767
KOSDAQ,BLEND_M1_W30,30,equal,0,TRAIN_2016_2022,167,0.00399005027693222,0.00399005027693222,0.5508982035928144
KOSDAQ,BLEND_M1_W30,30,equal,30,POST_2023,86,0.006463436404749548,0.006463436404749548,0.5465116279069767
KOSDAQ,BLEND_M1_W30,30,equal,30,TRAIN_2016_2022,167,0.0035763663860867993,0.0035763663860867993,0.5508982035928144
KOSDAQ,BLEND_M1_W30,30,equal,60,POST_2023,86,0.005930298969385141,0.005930298969385141,0.5232558139534884
KOSDAQ,BLEND_M1_W30,30,equal,60,TRAIN_2016_2022,167,0.003162682495241379,0.00316268249524138,0.5269461077844312
KOSDAQ,BLEND_M1_W30,30,equal,100,POST_2023,86,0.005219449055565929,0.005219449055565929,0.5232558139534884
KOSDAQ,BLEND_M1_W30,30,equal,100,TRAIN_2016_2022,167,0.002611103974114152,0.0026111039741141522,0.5089820359281437
KOSDAQ,BLEND_M1_W30,30,rank_linear,0,POST_2023,86,0.015207094005373177,0.015207094005373175,0.5813953488372093
KOSDAQ,BLEND_M1_W30,30,rank_linear,0,TRAIN_2016_2022,167,0.005058067471632572,0.005058067471632572,0.49700598802395207
KOSDAQ,BLEND_M1_W30,30,rank_linear,30,POST_2023,86,0.014633633488949409,0.01463363348894941,0.5813953488372093
KOSDAQ,BLEND_M1_W30,30,rank_linear,30,TRAIN_2016_2022,167,0.00452497690385968,0.00452497690385968,0.49101796407185627
KOSDAQ,BLEND_M1_W30,30,rank_linear,60,POST_2023,86,0.014060172972525644,0.014060172972525644,0.5813953488372093
KOSDAQ,BLEND_M1_W30,30,rank_linear,60,TRAIN_2016_2022,167,0.003991886336086788,0.003991886336086789,0.48502994011976047
KOSDAQ,BLEND_M1_W30,30,rank_linear,100,POST_2023,86,0.013295558950627291,0.013295558950627291,0.5697674418604651
KOSDAQ,BLEND_M1_W30,30,rank_linear,100,TRAIN_2016_2022,167,0.0032810989123895993,0.0032810989123895984,0.46107784431137727
KOSDAQ,PCTL_KEEP_TOP50,10,equal,0,POST_2023,86,0.013217734618509301,0.013217734618509301,0.6395348837209303
KOSDAQ,PCTL_KEEP_TOP50,10,equal,0,TRAIN_2016_2022,167,0.00769559131893793,0.00769559131893793,0.5089820359281437
KOSDAQ,PCTL_KEEP_TOP50,10,equal,30,POST_2023,86,0.01261750913639813,0.01261750913639813,0.6395348837209303
KOSDAQ,PCTL_KEEP_TOP50,10,equal,30,TRAIN_2016_2022,167,0.007013176398755146,0.007013176398755146,0.5089820359281437
KOSDAQ,PCTL_KEEP_TOP50,10,equal,60,POST_2023,86,0.012017283654286956,0.012017283654286956,0.627906976744186
