date,universe,eval_year,persist_score,crash_score,train_p33,train_p67,train_c67,persist_action,capped_action,cap_triggered,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,crash_cap_gross,crash_cap_w_MOM1M,crash_cap_w_MOM12_1,crash_cap_w_OP12_REV,crash_cap_w_OPFY1_REV,crash_cap_w_PBR12MF,crash_cap_w_PER12MF,crash_cap_w_PRIVATE_FLOW,crash_cap_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,cost_bps,crash_cap_turnover,crash_cap_ret,persist_only_turnover,persist_only_ret,ew8_turnover,ew8_ret,top2_turnover,top2_ret
2023-08-23,K200,2023,0.5527718332952186,0.7718421207087341,-0.20485019668613888,0.22636932608472962,0.13524760147575307,TOP2,EW8,True,0.03866986954786035,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.006209359596463087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006209359596463087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03866986954786035,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0.75,0.006209359596463087,0.5,0.03866986954786035,0.0,0.006209359596463087,1.0,0.03866986954786035
2023-09-20,K200,2023,-0.8304859901178315,1.3390294565875438,-0.20485019668613888,0.22636932608472962,0.13524760147575307,BOTTOM2,BOTTOM2,False,0.0008840849856549503,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0008840849856549503,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.015991903033899312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0665691229135417,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.75,0.0008840849856549503,1.0,0.0008840849856549503,0.0,0.015991903033899312,0.5,0.0665691229135417
2023-10-25,K200,2023,-0.4882517953307862,0.45990389664570325,-0.20485019668613888,0.22636932608472962,0.13524760147575307,BOTTOM2,BOTTOM2,False,-0.0446755069515123,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.0446755069515123,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.030751509814040498,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.032355806178788395,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,1.0,-0.0446755069515123,1.0,-0.0446755069515123,0.0,-0.030751509814040498,0.0,-0.032355806178788395
2023-11-22,K200,2023,-0.24152120441473166,-0.4519859740394119,-0.20485019668613888,0.22636932608472962,0.13524760147575307,BOTTOM2,BOTTOM2,False,0.013321300363528901,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.013321300363528901,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.004015842890001751,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0018117876033384994,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0,0.5,0.013321300363528901,0.5,0.013321300363528901,0.0,0.004015842890001751,0.5,-0.0018117876033384994
2023-12-20,K200,2023,0.9931135809112497,-1.220851917499292,-0.20485019668613888,0.22636932608472962,0.13524760147575307,TOP2,TOP2,False,0.0011823517129572994,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0011823517129572994,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.005076440829999613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0011823517129572994,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,0.5,0.0011823517129572994,0.5,0.0011823517129572994,0.0,-0.005076440829999613,1.0,0.0011823517129572994
2024-01-22,K200,2024,-0.35185257484446153,-0.5270909736664494,-0.20663822107441282,0.23344076561062116,0.12557966775568072,BOTTOM2,BOTTOM2,False,0.17737706848870188,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.17737706848870188,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0035395915564075146,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06977141106162855,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0,1.0,0.17737706848870188,1.0,0.17737706848870188,0.0,0.0035395915564075146,1.0,-0.06977141106162855
2024-02-21,K200,2024,-1.6160518994282744,2.4570626127679613,-0.20663822107441282,0.23344076561062116,0.12557966775568072,BOTTOM2,BOTTOM2,False,0.0265472761241596,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0265472761241596,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.015343524188879637,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00742129854826765,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,1.0,0.0265472761241596,1.0,0.0265472761241596,0.0,0.015343524188879637,1.0,-0.00742129854826765
2024-03-21,K200,2024,1.408370929407997,-0.44737556377167126,-0.20663822107441282,0.23344076561062116,0.12557966775568072,TOP2,TOP2,False,0.0406798524787748,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0406798524787748,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.025220977043567114,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0406798524787748,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0406798524787748,0.5,0.0406798524787748,0.0,0.025220977043567114,1.0,0.0406798524787748
2024-04-19,K200,2024,0.2956702054924574,1.3374292095383165,-0.20663822107441282,0.23344076561062116,0.12557966775568072,TOP2,EW8,True,0.018474419571132147,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.020362520738396075,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.020362520738396075,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.018474419571132147,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.75,0.020362520738396075,0.5,0.018474419571132147,0.0,0.020362520738396075,0.5,0.018474419571132147
2024-05-22,K200,2024,0.9448922789048483,-0.9856597753391179,-0.20663822107441282,0.23344076561062116,0.12557966775568072,TOP2,TOP2,False,0.0037336349482936003,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0037336349482936003,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.012598888803127763,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0037336349482936003,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0.75,0.0037336349482936003,1.0,0.0037336349482936003,0.0,0.012598888803127763,1.0,0.0037336349482936003
2024-06-20,K200,2024,-0.19008260753752812,0.2344929971104357,-0.20663822107441282,0.23344076561062116,0.12557966775568072,EW8,EW8,False,0.015661962151988576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.015661962151988576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.015661962151988576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0131719470384339,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0,0.75,0.015661962151988576,0.75,0.015661962151988576,0.0,0.015661962151988576,1.0,0.0131719470384339
2024-07-18,K200,2024,0.04580429019462926,-0.285887979029627,-0.20663822107441282,0.23344076561062116,0.12557966775568072,EW8,EW8,False,0.027421165312645858,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.027421165312645858,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.027421165312645858,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.020260513011406953,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0,0.0,0.027421165312645858,0.0,0.027421165312645858,0.0,0.027421165312645858,1.0,0.020260513011406953
2024-08-16,K200,2024,0.30449214516756273,-0.4077776693698254,-0.20663822107441282,0.23344076561062116,0.12557966775568072,TOP2,TOP2,False,-0.00040378567263129987,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.00040378567263129987,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.013624393631094264,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00040378567263129987,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.75,-0.00040378567263129987,0.75,-0.00040378567263129987,0.0,-0.013624393631094264,1.0,-0.00040378567263129987
2024-09-13,K200,2024,0.18171225701976018,-0.3198054705759803,-0.20663822107441282,0.23344076561062116,0.12557966775568072,EW8,EW8,False,-0.005829688897688861,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.005829688897688861,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.005829688897688861,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0458818353832147,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.75,-0.005829688897688861,0.75,-0.005829688897688861,0.0,-0.005829688897688861,0.5,-0.0458818353832147
2024-10-21,K200,2024,-0.36980198479153287,0.49236986190983645,-0.20663822107441282,0.23344076561062116,0.12557966775568072,BOTTOM2,BOTTOM2,False,0.0720940006417041,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0720940006417041,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.06963617076151278,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0806342065731673,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0.75,0.0720940006417041,0.75,0.0720940006417041,0.0,0.06963617076151278,1.0,0.0806342065731673
2024-11-18,K200,2024,-0.017636738286653963,0.19837353478713501,-0.20663822107441282,0.23344076561062116,0.12557966775568072,EW8,EW8,False,-0.020039260431278495,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.020039260431278495,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.020039260431278495,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.027906708771285402,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.75,-0.020039260431278495,0.75,-0.020039260431278495,0.0,-0.020039260431278495,0.5,-0.027906708771285402
2024-12-16,K200,2024,-0.07222674479162135,0.41684257106248074,-0.20663822107441282,0.23344076561062116,0.12557966775568072,EW8,EW8,False,0.017195263052890087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.017195263052890087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.017195263052890087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.028303930045762253,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0,0.0,0.017195263052890087,0.0,0.017195263052890087,0.0,0.017195263052890087,1.0,-0.028303930045762253
2025-01-16,K200,2025,-0.16073582616192048,1.0832560414101509,-0.16998253038435873,0.2364919520665055,0.11809841751524286,EW8,EW8,False,0.008893588533689063,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008893588533689063,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008893588533689063,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.010507783956373199,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0.0,0.008893588533689063,0.0,0.008893588533689063,0.0,0.008893588533689063,1.0,-0.010507783956373199
2025-02-19,K200,2025,0.7065148080311606,-0.65727295137787,-0.16998253038435873,0.2364919520665055,0.11809841751524286,TOP2,TOP2,False,-0.0033686789928229497,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.0033686789928229497,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.015019740673470963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0033686789928229497,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,0.75,-0.0033686789928229497,0.75,-0.0033686789928229497,0.0,0.015019740673470963,1.0,-0.0033686789928229497
2025-03-20,K200,2025,0.35037709585561316,0.13439600746681932,-0.16998253038435873,0.2364919520665055,0.11809841751524286,TOP2,EW8,True,-0.00021521451213789983,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.026843653501976983,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026843653501976983,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00021521451213789983,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.75,0.026843653501976983,1.0,-0.00021521451213789983,0.0,0.026843653501976983,1.0,-0.00021521451213789983
2025-04-17,K200,2025,-0.20192422823271147,0.6581047906684856,-0.16998253038435873,0.2364919520665055,0.11809841751524286,BOTTOM2,BOTTOM2,False,0.0502275267181292,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0502275267181292,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.06253961456963157,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0795850132419421,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0.75,0.0502275267181292,0.5,0.0502275267181292,0.0,0.06253961456963157,1.0,0.0795850132419421
2025-05-20,K200,2025,0.2051550440957653,-0.26700734328146924,-0.16998253038435873,0.2364919520665055,0.11809841751524286,EW8,EW8,False,0.05597795461015641,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.05597795461015641,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.05597795461015641,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.13202983197120477,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,0.05597795461015641,0.75,0.05597795461015641,0.0,0.05597795461015641,0.5,0.13202983197120477
2025-06-19,K200,2025,-0.8847021041338012,1.8961494754796728,-0.16998253038435873,0.2364919520665055,0.11809841751524286,BOTTOM2,BOTTOM2,False,0.12173890526023029,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.12173890526023029,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.02864202036710195,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.037118547909704445,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.75,0.12173890526023029,0.75,0.12173890526023029,0.0,0.02864202036710195,0.5,-0.037118547909704445
2025-07-17,K200,2025,-0.14521544692225152,2.178559089044782,-0.16998253038435873,0.2364919520665055,0.11809841751524286,EW8,EW8,False,-0.06198041966511107,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06198041966511107,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06198041966511107,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.10749687787020999,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.75,-0.06198041966511107,0.75,-0.06198041966511107,0.0,-0.06198041966511107,1.0,-0.10749687787020999
2025-08-14,K200,2025,0.025598603789184205,0.13298240723225782,-0.16998253038435873,0.2364919520665055,0.11809841751524286,EW8,EW8,False,0.026204211976795948,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026204211976795948,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026204211976795948,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0421543320351668,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0,0.0,0.026204211976795948,0.0,0.026204211976795948,0.0,0.026204211976795948,1.0,0.0421543320351668
2025-09-12,K200,2025,0.20143894691829584,0.41590667391311076,-0.16998253038435873,0.2364919520665055,0.11809841751524286,EW8,EW8,False,-0.00798319498411645,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00798319498411645,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00798319498411645,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.09348325756900916,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,-0.00798319498411645,0.0,-0.00798319498411645,0.0,-0.00798319498411645,1.0,-0.09348325756900916
2025-10-17,K200,2025,-0.8440943754862753,2.111817105243533,-0.16998253038435873,0.2364919520665055,0.11809841751524286,BOTTOM2,BOTTOM2,False,-0.0043917466161795,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.0043917466161795,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.02226970331477341,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.057187406205436345,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0.75,-0.0043917466161795,0.75,-0.0043917466161795,0.0,0.02226970331477341,1.0,0.057187406205436345
2025-11-14,K200,2025,0.6106274934541275,-0.10649657936592764,-0.16998253038435873,0.2364919520665055,0.11809841751524286,TOP2,TOP2,False,0.01872845281354715,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.01872845281354715,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0052590590447348,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01872845281354715,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,1.0,0.01872845281354715,1.0,0.01872845281354715,0.0,0.0052590590447348,0.0,0.01872845281354715
2025-12-12,K200,2025,-0.1624177509589595,0.39090435879554114,-0.16998253038435873,0.2364919520665055,0.11809841751524286,EW8,EW8,False,0.03396168368699835,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03396168368699835,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03396168368699835,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.054262032421652846,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.75,0.03396168368699835,0.75,0.03396168368699835,0.0,0.03396168368699835,1.0,-0.054262032421652846
2026-01-14,K200,2026,-0.957097019402329,2.230473959167686,-0.19819303208130187,0.21471740266625328,0.1459176620534695,BOTTOM2,BOTTOM2,False,0.1109350376780209,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1109350376780209,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.004887915012882086,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.05518572598202375,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,0.1109350376780209,0.75,0.1109350376780209,0.0,0.004887915012882086,1.0,-0.05518572598202375
2026-02-11,K200,2026,-0.748182489778873,1.9068423944391697,-0.19819303208130187,0.21471740266625328,0.1459176620534695,BOTTOM2,BOTTOM2,False,-0.02624806496030695,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.02624806496030695,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01314204685400244,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.04511875425348235,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,1.0,-0.02624806496030695,1.0,-0.02624806496030695,0.0,0.01314204685400244,1.0,-0.04511875425348235
2026-03-17,K200,2026,-1.3855502905482324,2.2342436746104486,-0.19819303208130187,0.21471740266625328,0.1459176620534695,BOTTOM2,BOTTOM2,False,-0.005469085991158449,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.005469085991158449,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.023993850868697188,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0408805526091722,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,1.0,-0.005469085991158449,1.0,-0.005469085991158449,0.0,0.023993850868697188,1.0,0.0408805526091722
2026-04-14,K200,2026,0.37406990510235666,-0.027878995611156625,-0.19819303208130187,0.21471740266625328,0.1459176620534695,TOP2,TOP2,False,0.08331150634458145,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.08331150634458145,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.07873083710443375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.08331150634458145,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0,1.0,0.08331150634458145,1.0,0.08331150634458145,0.0,0.07873083710443375,0.5,0.08331150634458145
2020-01-03,K200,2020,0.1572162729499817,-0.9179452351403782,-0.14969523709363677,0.17579787683631196,0.28338621848864387,EW8,EW8,False,0.018919013308884847,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.018919013308884847,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.018919013308884847,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.06448953891975705,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,10,0.5,0.018419013308884846,0.5,0.018419013308884846,0.5,0.018419013308884846,0.5,0.06398953891975705
2020-02-04,K200,2020,-0.40717490268446077,2.0881204447507247,-0.14969523709363677,0.17579787683631196,0.28338621848864387,BOTTOM2,BOTTOM2,False,-0.0316726403346868,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0316726403346868,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.015262968795943337,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0242069170561192,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10,0.75,-0.0324226403346868,0.75,-0.0324226403346868,0.0,-0.015262968795943337,0.5,-0.0247069170561192
2020-03-03,K200,2020,0.5380164029663516,-0.5056806739913832,-0.14969523709363677,0.17579787683631196,0.28338621848864387,TOP2,TOP2,False,0.03191322196619715,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.03191322196619715,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.012425918179522412,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03191322196619715,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,1.0,0.030913221966197148,1.0,0.030913221966197148,0.0,-0.012425918179522412,1.0,0.030913221966197148
2020-03-31,K200,2020,-0.20486837175693398,1.9141690643349731,-0.14969523709363677,0.17579787683631196,0.28338621848864387,BOTTOM2,BOTTOM2,False,0.08625354207575425,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.08625354207575425,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.01775432805667497,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0954411292816823,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10,1.0,0.08525354207575425,1.0,0.08525354207575425,0.0,-0.01775432805667497,0.5,-0.0959411292816823
2020-04-29,K200,2020,-0.8142216348424872,3.0667645493310887,-0.14969523709363677,0.17579787683631196,0.28338621848864387,BOTTOM2,BOTTOM2,False,0.02388649049848575,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02388649049848575,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0179769002723153,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01430144682540535,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,1.0,0.022886490498485748,1.0,0.022886490498485748,0.0,0.0179769002723153,1.0,-0.015301446825405352
2020-06-01,K200,2020,0.6924151693840039,0.6249982692509449,-0.14969523709363677,0.17579787683631196,0.28338621848864387,TOP2,EW8,True,0.04823952027364905,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.02129135968113364,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02129135968113364,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04823952027364905,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,10,0.75,0.020541359681133638,0.5,0.04773952027364905,0.0,0.02129135968113364,1.0,0.04723952027364905
2020-06-29,K200,2020,-0.5972332597493049,2.719750282520504,-0.14969523709363677,0.17579787683631196,0.28338621848864387,BOTTOM2,BOTTOM2,False,-0.0046199949432072,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0046199949432072,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.023294878296217,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.053646524683585606,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10,0.75,-0.0053699949432072,1.0,-0.0056199949432072,0.0,0.023294878296217,0.5,0.053146524683585605
2020-07-27,K200,2020,0.8015433854306405,-0.31368898761279557,-0.14969523709363677,0.17579787683631196,0.28338621848864387,TOP2,TOP2,False,0.0346620030185723,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0346620030185723,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.002922272730150586,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0346620030185723,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10,1.0,0.0336620030185723,1.0,0.0336620030185723,0.0,0.002922272730150586,0.0,0.0346620030185723
2020-08-25,K200,2020,-0.08639709707867486,1.085671789808557,-0.14969523709363677,0.17579787683631196,0.28338621848864387,EW8,EW8,False,0.0009424384186942254,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0009424384186942254,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0009424384186942254,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01855113289181795,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10,0.75,0.0001924384186942254,0.75,0.0001924384186942254,0.0,0.0009424384186942254,1.0,-0.01955113289181795
2020-09-22,K200,2020,-0.06596295857307848,1.0149635052746506,-0.14969523709363677,0.17579787683631196,0.28338621848864387,EW8,EW8,False,0.036051607814026165,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.036051607814026165,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.036051607814026165,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.11433706517410794,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.0,0.036051607814026165,0.0,0.036051607814026165,0.0,0.036051607814026165,1.0,0.11333706517410794
2020-10-26,K200,2020,-0.6160838781019317,2.6011763197811164,-0.14969523709363677,0.17579787683631196,0.28338621848864387,BOTTOM2,BOTTOM2,False,-0.0169012594785156,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0169012594785156,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.001627153254005075,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.017896552121336447,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.75,-0.0176512594785156,0.75,-0.0176512594785156,0.0,-0.001627153254005075,0.0,-0.017896552121336447
2020-11-23,K200,2020,0.4054316162537167,-0.2886096428501585,-0.14969523709363677,0.17579787683631196,0.28338621848864387,TOP2,TOP2,False,-0.004094464273265649,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.004094464273265649,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.016218156840713836,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004094464273265649,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,10,1.0,-0.005094464273265649,1.0,-0.005094464273265649,0.0,-0.016218156840713836,1.0,-0.005094464273265649
