date,phase,universe,factor,strategy,codes
2020-09-07,9,KOSPI_ALL,PRIVATE_FLOW,BASE,A192820|A105630|A009420|A011930|A322000|A336260|A192650|A000150|A079980|A000990|A017940|A006260|A000210|A001800|A042700|A004710|A004000|A298040|A071050|A111770
2020-09-07,9,KOSPI_ALL,PRIVATE_FLOW,CF20,A000990|A079980|A192820|A017940|A000210|A006260|A071050|A029460|A298040|A011930|A000150|A322000|A001440|A009420|A336260|A004000|A272550|A192650|A057050|A081000
2020-09-08,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A041510|A122870|A078020|A066970|A017960|A267260|A001500|A023410|A095660|A096530|A009450|A069080|A131370|A214450|A267270|A042000|A000370|A213420|A003690|A035600
2020-09-08,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A122870|A041510|A078020|A267260|A017960|A001500|A023410|A009450|A069080|A096530|A095660|A214450|A131370|A267270|A000370|A003070|A003690|A319660|A243070|A035600
2020-09-08,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A000370|A139130|A213500|A123890|A017940|A034830|A023590|A357780|A082640|A023410|A003690|A003070|A001500|A077500|A078020|A002320|A306200|A040910|A204270
2020-09-08,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A123890|A017940|A139130|A000370|A001500|A078020|A003070|A175330|A023410|A213500|A023590|A077500|A079980|A040910|A034830|A306200|A003690|A002320|A082640|A357780
2020-09-08,0,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A000370|A139130|A213500|A138930|A086790|A047040|A316140|A123890|A001120|A017940|A006360|A024110|A093050|A034830|A000210|A023590|A055550|A082640
2020-09-08,0,KOSPI_ALL,PER12MF,CF20,A123890|A139130|A093050|A017940|A000370|A000210|A012630|A213500|A175330|A001120|A138930|A001500|A086790|A023590|A003070|A079980|A316140|A006360|A077500|A034830
2020-09-08,0,KOSPI_ALL,PRIVATE_FLOW,BASE,A075580|A105630|A192820|A009420|A011930|A336260|A322000|A192650|A001820|A000210|A079980|A017940|A000990|A042700|A004710|A004000|A001800|A000150|A052690|A000070
2020-09-08,0,KOSPI_ALL,PRIVATE_FLOW,CF20,A000990|A079980|A192820|A000210|A017940|A075580|A029460|A001440|A011930|A322000|A336260|A004000|A009420|A272550|A057050|A002840|A105630|A192650|A000150|A042700
2020-09-09,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A041510|A122870|A078020|A066970|A017960|A267260|A001500|A023410|A095660|A096530|A009450|A069080|A131370|A214450|A267270|A042000|A000370|A213420|A003690|A035600
2020-09-09,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A041510|A122870|A017960|A001500|A267260|A069080|A095660|A096530|A009450|A023410|A131370|A214450|A267270|A003070|A000370|A003690|A243070|A066970|A035600
2020-09-09,1,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A000370|A213500|A017940|A123890|A357780|A034830|A082640|A023590|A023410|A003690|A003070|A077500|A001500|A078020|A009970|A306200|A204270|A040910
2020-09-09,1,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A017940|A123890|A139130|A078020|A000370|A001500|A175330|A003070|A040910|A213500|A023590|A077500|A023410|A034830|A003690|A306200|A079980|A222800|A082640|A009970
2020-09-09,1,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A000370|A213500|A138930|A086790|A047040|A316140|A001120|A017940|A123890|A006360|A024110|A093050|A034830|A000210|A055550|A082640|A023590
2020-09-09,1,KOSPI_ALL,PER12MF,CF20,A017940|A139130|A123890|A093050|A000370|A012630|A175330|A213500|A000210|A001120|A138930|A001500|A003070|A086790|A023590|A316140|A034830|A006360|A077500|A306200
2020-09-09,1,KOSPI_ALL,PRIVATE_FLOW,BASE,A075580|A105630|A192820|A009420|A011930|A336260|A322000|A192650|A000210|A000990|A001820|A079980|A017940|A004000|A042700|A000150|A111770|A057050|A004710|A001800
2020-09-09,1,KOSPI_ALL,PRIVATE_FLOW,CF20,A000990|A079980|A192820|A000210|A017940|A075580|A006650|A001440|A011930|A057050|A004000|A322000|A002840|A336260|A272550|A009420|A007690|A000150|A042700|A192650
2020-09-10,2,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A122870|A041510|A078020|A066970|A017960|A267260|A001500|A023410|A095660|A063080|A096530|A009450|A131370|A214450|A267270|A069080|A213420|A000370|A003690|A003070
2020-09-10,2,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A017960|A122870|A041510|A001500|A063080|A267260|A095660|A023410|A009450|A096530|A267270|A069080|A131370|A214450|A003070|A003690|A000370|A243070|A074600
2020-09-10,2,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A000370|A139130|A213500|A123890|A017940|A357780|A034830|A023590|A082640|A003690|A023410|A029460|A003070|A001500|A077500|A002320|A306200|A078020|A204270
2020-09-10,2,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A123890|A017940|A139130|A000370|A078020|A175330|A029460|A001500|A003070|A213500|A023590|A003690|A023410|A034830|A079980|A306200|A077500|A040910|A002320|A082640
2020-09-10,2,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A000370|A213500|A138930|A047040|A086790|A316140|A001120|A123890|A006360|A017940|A024110|A093050|A000210|A034830|A055550|A023590|A294870
2020-09-10,2,KOSPI_ALL,PER12MF,CF20,A123890|A017940|A139130|A093050|A000370|A175330|A012630|A213500|A001120|A000210|A138930|A029460|A001500|A023590|A003070|A086790|A316140|A003690|A006360|A079980
2020-09-10,2,KOSPI_ALL,PRIVATE_FLOW,BASE,A075580|A105630|A192820|A009420|A322000|A192650|A001820|A336260|A000990|A079980|A000150|A000210|A042700|A017940|A004000|A011930|A006650|A057050|A029460|A111770
2020-09-10,2,KOSPI_ALL,PRIVATE_FLOW,CF20,A000990|A079980|A192820|A029460|A006650|A017940|A000210|A011200|A075580|A057050|A001440|A322000|A002840|A004000|A009420|A000150|A192650|A042700|A112610|A272550
2020-09-11,3,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A122870|A041510|A078020|A066970|A017960|A267260|A001500|A023410|A095660|A063080|A096530|A009450|A131370|A214450|A267270|A000370|A003690|A213420|A039030|A263750
2020-09-11,3,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A017960|A041510|A001500|A122870|A063080|A267260|A023410|A095660|A009450|A096530|A267270|A003690|A131370|A214450|A069080|A000370|A243070|A074600|A100090
2020-09-11,3,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A000370|A213500|A123890|A017940|A357780|A034830|A082640|A003690|A077500|A023410|A023590|A001500|A029460|A003070|A002320|A306200|A078020|A040910
2020-09-11,3,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A123890|A017940|A139130|A078020|A000370|A001500|A175330|A003690|A077500|A029460|A040910|A213500|A023410|A023590|A034830|A306200|A079980|A082640|A002320|A003070
2020-09-11,3,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A000370|A213500|A138930|A047040|A086790|A316140|A000210|A001120|A006360|A123890|A017940|A024110|A093050|A034830|A055550|A082640|A294870
2020-09-11,3,KOSPI_ALL,PER12MF,CF20,A123890|A000210|A017940|A139130|A012630|A000370|A093050|A175330|A213500|A001120|A138930|A001500|A003690|A029460|A086790|A077500|A316140|A079980|A006360|A034830
2020-09-11,3,KOSPI_ALL,PRIVATE_FLOW,BASE,A075580|A105630|A001820|A307950|A009420|A322000|A192820|A192650|A336260|A079980|A017940|A000990|A000150|A000210|A112610|A006650|A042700|A004000|A111770|A006060
2020-09-11,3,KOSPI_ALL,PRIVATE_FLOW,CF20,A000990|A079980|A011200|A017940|A006650|A192820|A029460|A075580|A000210|A001440|A057050|A002840|A322000|A009420|A112610|A192650|A272550|A004000|A307950|A000150
2020-09-14,4,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A041510|A078020|A066970|A017960|A267260|A001500|A023410|A122870|A131370|A267270|A100090|A000370|A115450|A039030|A096530|A214450|A069080|A243840|A033500|A207760
2020-09-14,4,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A001500|A017960|A041510|A100090|A131370|A267260|A096530|A267270|A023410|A122870|A000370|A069080|A068790|A108320|A214450|A066970|A039030|A008490|A074600
2020-09-14,4,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A213500|A000370|A005960|A123890|A017940|A034830|A357780|A082640|A003690|A023590|A029460|A023410|A001500|A077500|A002320|A306200|A003070|A078020
2020-09-14,4,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A017940|A000370|A078020|A123890|A029460|A001500|A139130|A175330|A213500|A077500|A023590|A005960|A034830|A023410|A003070|A003690|A082640|A079980|A002320|A040910
2020-09-14,4,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A213500|A000370|A138930|A005960|A086790|A047040|A316140|A000210|A123890|A001120|A006360|A017940|A024110|A093050|A034830|A055550|A082640
2020-09-14,4,KOSPI_ALL,PER12MF,CF20,A000370|A012630|A017940|A139130|A175330|A213500|A123890|A000210|A005960|A029460|A001500|A138930|A001120|A316140|A086790|A093050|A077500|A023590|A034830|A006360
2020-09-14,4,KOSPI_ALL,PRIVATE_FLOW,BASE,A001820|A075580|A322000|A105630|A009420|A112610|A336260|A192650|A307950|A017940|A000210|A006650|A079980|A000150|A006060|A000990|A011200|A004000|A111770|A267270
2020-09-14,4,KOSPI_ALL,PRIVATE_FLOW,CF20,A011200|A006650|A029460|A112610|A000990|A017940|A075580|A079980|A001440|A057050|A000210|A009420|A192650|A267270|A272550|A004000|A006060|A000150|A002840|A307950
2020-09-15,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A041510|A078020|A066970|A017960|A267260|A001500|A023410|A122870|A131370|A267270|A008490|A096530|A100090|A000370|A115450|A039030|A214450|A069080|A243840|A033500
2020-09-15,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A001500|A017960|A041510|A100090|A267260|A096530|A267270|A008490|A023410|A122870|A131370|A069080|A000370|A074600|A214450|A108320|A039030|A066970|A033500
2020-09-15,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A000370|A213500|A005960|A123890|A034830|A017940|A023590|A082640|A357780|A077500|A029460|A003690|A001500|A023410|A002320|A003070|A306200|A009970
2020-09-15,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A017940|A000370|A001500|A078020|A123890|A139130|A029460|A175330|A023590|A077500|A005960|A213500|A034830|A003070|A023410|A082640|A003690|A306200|A357780|A079980
2020-09-15,5,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A000370|A213500|A138930|A005960|A086790|A047040|A000210|A316140|A123890|A006360|A024110|A093050|A034830|A017940|A055550|A001120|A294870
2020-09-15,5,KOSPI_ALL,PER12MF,CF20,A000370|A012630|A139130|A017940|A175330|A123890|A005960|A213500|A001500|A029460|A000210|A138930|A001120|A086790|A093050|A023590|A316140|A077500|A034830|A003070
2020-09-15,5,KOSPI_ALL,PRIVATE_FLOW,BASE,A001820|A105630|A112610|A336260|A009420|A192650|A307950|A298020|A075580|A000150|A006060|A017940|A003230|A079980|A011200|A267270|A081000|A000990|A000210|A322000
2020-09-15,5,KOSPI_ALL,PRIVATE_FLOW,CF20,A011200|A081000|A112610|A017940|A000990|A267270|A057050|A079980|A001440|A071050|A009420|A192650|A006060|A075580|A029460|A003230|A000150|A272550|A307950|A002840
2020-09-16,6,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A041510|A078020|A066970|A017960|A267260|A001500|A023410|A122870|A131370|A267270|A008490|A096530|A100090|A000370|A115450|A039030|A214450|A069080|A243840|A033500
2020-09-16,6,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A001500|A017960|A100090|A267260|A096530|A267270|A041510|A008490|A023410|A122870|A131370|A000370|A069080|A214450|A108320|A074600|A066970|A033500|A039030
2020-09-16,6,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A213500|A000370|A005960|A123890|A017940|A034830|A082640|A023590|A077500|A029460|A357780|A003690|A023410|A001500|A002320|A306200|A040910|A078020
2020-09-16,6,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A017940|A000370|A078020|A123890|A001500|A139130|A029460|A175330|A213500|A023590|A005960|A077500|A034830|A023410|A082640|A003070|A003690|A306200|A222800|A040910
2020-09-16,6,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A213500|A000370|A138930|A005960|A086790|A047040|A000210|A316140|A123890|A006360|A024110|A017940|A093050|A034830|A055550|A294870|A001120
2020-09-16,6,KOSPI_ALL,PER12MF,CF20,A000370|A139130|A017940|A012630|A175330|A213500|A123890|A005960|A001500|A029460|A000210|A138930|A086790|A001120|A316140|A093050|A023590|A034830|A006360|A077500
2020-09-16,6,KOSPI_ALL,PRIVATE_FLOW,BASE,A075580|A001820|A105630|A336260|A112610|A009420|A307950|A298020|A267270|A006060|A017940|A000150|A011200|A079980|A003230|A081000|A322000|A281820|A111770|A000210
2020-09-16,6,KOSPI_ALL,PRIVATE_FLOW,CF20,A011200|A081000|A267270|A112610|A017940|A075580|A071050|A000990|A079980|A001440|A006060|A029460|A272550|A307950|A003230|A000150|A000640|A057050|A009420|A002840
2020-09-17,7,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A041510|A078020|A066970|A017960|A267260|A001500|A023410|A122870|A131370|A267270|A008490|A096530|A100090|A000370|A003380|A115450|A039030|A214450|A069080|A033500
2020-09-17,7,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A001500|A017960|A267260|A096530|A100090|A041510|A023410|A008490|A267270|A122870|A131370|A000370|A003380|A069080|A074600|A066970|A039030|A214450|A108320
2020-09-17,7,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A000370|A213500|A002990|A017940|A123890|A034830|A082640|A023590|A029460|A357780|A077500|A023410|A003690|A001500|A002320|A306200|A040910|A078020
2020-09-17,7,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A017940|A000370|A078020|A001500|A123890|A029460|A139130|A175330|A213500|A023590|A002990|A023410|A034830|A082640|A077500|A003070|A003690|A306200|A040910|A018670
2020-09-17,7,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A000370|A213500|A138930|A047040|A086790|A000210|A316140|A002990|A017940|A123890|A006360|A024110|A093050|A034830|A294870|A055550|A001120
2020-09-17,7,KOSPI_ALL,PER12MF,CF20,A000370|A017940|A139130|A175330|A012630|A213500|A123890|A001500|A029460|A000210|A002990|A138930|A086790|A316140|A001120|A093050|A023590|A034830|A003070|A047040
2020-09-17,7,KOSPI_ALL,PRIVATE_FLOW,BASE,A001820|A336260|A105630|A307950|A006060|A112610|A267270|A298020|A017940|A079980|A011200|A003230|A002990|A000150|A111770|A281820|A241590|A000210|A322000|A081000
2020-09-17,7,KOSPI_ALL,PRIVATE_FLOW,CF20,A011200|A267270|A081000|A112610|A017940|A079980|A006060|A000990|A336260|A307950|A272550|A001440|A003230|A071050|A002840|A002990|A029460|A057050|A000150|A000640
2020-09-18,8,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A033640|A086900|A078020|A066970|A267260|A122870|A001500|A023410|A096530|A082640|A007810|A267270|A017960|A100090|A003380|A039030|A001820|A069080|A042000|A230360
2020-09-18,8,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A001500|A033640|A066970|A267260|A100090|A082640|A267270|A096530|A122870|A023410|A007810|A017960|A003380|A069080|A001820|A008490|A272550|A039030|A086900
2020-09-18,8,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A213500|A000370|A002990|A017940|A123890|A034830|A023590|A082640|A077500|A029460|A357780|A003690|A023410|A001500|A002320|A003070|A078020|A040910
2020-09-18,8,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A078020|A017940|A001500|A123890|A082640|A175330|A139130|A029460|A002990|A213500|A023590|A000370|A034830|A023410|A077500|A003070|A003690|A040910|A357780|A009970
2020-09-18,8,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A213500|A000370|A138930|A086790|A047040|A316140|A000210|A002990|A017940|A024110|A006360|A123890|A093050|A034830|A055550|A294870|A001120
2020-09-18,8,KOSPI_ALL,PER12MF,CF20,A012630|A175330|A139130|A017940|A000370|A213500|A123890|A001500|A000210|A002990|A082640|A029460|A086790|A138930|A001120|A093050|A316140|A023590|A034830|A003070
2020-09-18,8,KOSPI_ALL,PRIVATE_FLOW,BASE,A336260|A081000|A006060|A105630|A001820|A307950|A267270|A011200|A298020|A112610|A079980|A017940|A241590|A000210|A002990|A000150|A322000|A272550|A003240|A003230
2020-09-18,8,KOSPI_ALL,PRIVATE_FLOW,CF20,A081000|A011200|A267270|A112610|A001820|A006060|A017940|A079980|A000150|A272550|A336260|A105630|A001440|A002840|A307950|A000210|A002990|A057050|A011790|A029460
2020-09-21,9,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A033640|A086900|A000250|A078020|A066970|A267260|A122870|A001500|A023410|A096530|A082640|A007810|A267270|A017960|A100090|A003380|A069080|A030520|A001820|A230360
2020-09-21,9,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A001500|A033640|A096530|A267260|A030520|A082640|A100090|A267270|A023410|A007810|A122870|A017960|A069080|A003380|A008490|A066970|A272550|A000250|A001820
2020-09-21,9,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A213500|A000370|A002990|A017940|A123890|A034830|A023590|A082640|A077500|A357780|A029460|A023410|A001500|A003690|A002320|A078020|A003070|A040910
2020-09-21,9,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A078020|A001500|A017940|A082640|A175330|A123890|A000370|A002990|A139130|A213500|A029460|A023410|A023590|A034830|A077500|A003070|A003690|A040910|A298020|A018670
2020-09-21,9,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A213500|A000370|A138930|A000670|A047040|A086790|A000210|A316140|A002990|A017940|A123890|A006360|A024110|A093050|A294870|A034830|A055550
2020-09-21,9,KOSPI_ALL,PER12MF,CF20,A012630|A000370|A175330|A139130|A213500|A017940|A000670|A001500|A123890|A000210|A002990|A138930|A082640|A029460|A001120|A086790|A023590|A316140|A093050|A034830
2020-09-21,9,KOSPI_ALL,PRIVATE_FLOW,BASE,A081000|A006060|A336260|A001820|A267270|A307950|A105630|A011200|A298020|A079980|A017940|A322000|A241590|A002990|A000210|A112610|A000150|A002350|A000640|A272550
2020-09-21,9,KOSPI_ALL,PRIVATE_FLOW,CF20,A081000|A011200|A267270|A001820|A006060|A017940|A079980|A298020|A002350|A000150|A336260|A112610|A272550|A002840|A001440|A307950|A105630|A002990|A000210|A004430
2020-09-22,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A033640|A086900|A000250|A078020|A066970|A267260|A122870|A001500|A023410|A096530|A082640|A007810|A267270|A017960|A100090|A003380|A069080|A030520|A001820|A230360
2020-09-22,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A001500|A267260|A033640|A096530|A030520|A082640|A267270|A007810|A023410|A122870|A100090|A017960|A069080|A066970|A003380|A008490|A000250|A272550|A001820
2020-09-22,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A213500|A000370|A017940|A123890|A034830|A023590|A357780|A077500|A082640|A023410|A002320|A029460|A001500|A003690|A078020|A009970|A040910|A003070
2020-09-22,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A078020|A001500|A017940|A123890|A175330|A082640|A000370|A023410|A023590|A139130|A213500|A029460|A034830|A077500|A003070|A009970|A003690|A040910|A357780|A018670
2020-09-22,0,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A213500|A000370|A138930|A000670|A047040|A086790|A000210|A316140|A017940|A123890|A006360|A024110|A294870|A093050|A034830|A001120|A023590
2020-09-22,0,KOSPI_ALL,PER12MF,CF20,A012630|A000370|A175330|A017940|A213500|A139130|A093050|A000670|A001500|A123890|A001120|A082640|A000210|A138930|A029460|A023590|A086790|A316140|A034830|A006360
2020-09-22,0,KOSPI_ALL,PRIVATE_FLOW,BASE,A081000|A006060|A267270|A001820|A204320|A298020|A322000|A336260|A017940|A307950|A079980|A105630|A002350|A112610|A000150|A000210|A011200|A241590|A272550|A003240
2020-09-22,0,KOSPI_ALL,PRIVATE_FLOW,CF20,A081000|A011200|A267270|A002350|A298020|A017940|A001820|A006060|A000150|A079980|A112610|A204320|A272550|A336260|A001440|A002840|A307950|A105630|A000210|A004430
2020-09-23,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A033640|A086900|A000250|A078020|A066970|A267260|A001500|A122870|A023410|A096530|A069080|A007810|A267270|A082640|A017960|A100090|A003380|A030520|A001820|A230360
2020-09-23,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A001500|A267260|A033640|A096530|A030520|A069080|A007810|A023410|A267270|A082640|A100090|A017960|A122870|A003380|A000250|A008490|A272550|A066970|A001820
2020-09-23,1,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A213500|A000370|A017940|A123890|A034830|A082640|A357780|A023410|A029460|A002320|A003690|A001500|A003070|A077500|A040910|A078020|A009970|A204270
2020-09-23,1,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A001500|A078020|A082640|A017940|A123890|A175330|A000370|A023410|A213500|A029460|A139130|A003070|A034830|A077500|A003690|A040910|A357780|A009970|A002320|A018670
2020-09-23,1,KOSPI_ALL,PER12MF,BASE,A012630|A175330|A139130|A213500|A000370|A138930|A000670|A047040|A000210|A086790|A316140|A017940|A123890|A006360|A024110|A093050|A001120|A034830|A294870|A055550
2020-09-23,1,KOSPI_ALL,PER12MF,CF20,A000370|A012630|A213500|A175330|A017940|A000670|A139130|A093050|A001500|A123890|A001120|A082640|A000210|A029460|A138930|A086790|A316140|A034830|A006360|A047040
2020-09-23,1,KOSPI_ALL,PRIVATE_FLOW,BASE,A006060|A081000|A267270|A204320|A298020|A307950|A001820|A017940|A241590|A272550|A105630|A002350|A000150|A322000|A005850|A011200|A000210|A004430|A003240|A009240
2020-09-23,1,KOSPI_ALL,PRIVATE_FLOW,CF20,A081000|A011200|A267270|A272550|A298020|A017940|A002350|A006060|A000150|A001820|A204320|A105630|A307950|A001440|A002840|A004430|A241590|A005850|A079980|A008490
2020-09-24,2,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A033640|A086900|A000250|A078020|A066970|A267260|A001500|A122870|A298040|A096530|A069080|A007810|A267270|A017960|A100090|A003380|A004690|A001820|A230360|A039030
2020-09-24,2,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A078020|A267260|A001500|A298040|A033640|A096530|A267270|A007810|A069080|A017960|A100090|A004690|A003380|A000250|A122870|A272550|A001820|A008490|A066970|A086900
2020-09-24,2,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A175330|A139130|A213500|A000370|A017940|A123890|A034830|A082640|A023410|A003070|A357780|A029460|A077500|A001500|A002320|A003690|A040910|A009970|A078020|A018670
2020-09-24,2,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A001500|A078020|A003070|A000370|A017940|A123890|A175330|A213500|A139130|A029460|A034830|A077500|A082640|A003690|A023410|A040910|A009970|A018670|A002320|A204270
