universe,factor,strategy,phase,period,return_type,n_days,cagr,sharpe,mdd,calmar,annual_turnover,avg_missing_weight
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,FULL_2016_2026,NET30,2596,0.10048686539163842,0.5554848420114125,-0.5674934905790003,0.17707139739896227,4.566526527385334,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,FULL_2016_2026,NET60,2596,0.0854987667315863,0.4913637896934178,-0.5796134722089804,0.14750997143965558,4.566526527385334,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,PRE_STRESS_2016_2024,GROSS,2207,0.08192544495453391,0.4924493859002138,-0.5552616465857965,0.14754385695154468,4.487813838839162,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,PRE_STRESS_2016_2024,NET30,2207,0.06745189516981265,0.42562327732998056,-0.5674934905790003,0.1188593284144864,4.487813838839162,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,PRE_STRESS_2016_2024,NET60,2207,0.05316262453878884,0.35867303043100407,-0.5796134722089804,0.09172082273412199,4.487813838839162,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,EARLY_2016_2019,GROSS,976,0.03033935913701069,0.2657948845506949,-0.31840904987535723,0.09528422370183003,4.717996847023479,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,EARLY_2016_2019,NET30,976,0.015853353920920243,0.1783586647453649,-0.33125341434729505,0.047858688346376285,4.717996847023479,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,EARLY_2016_2019,NET60,976,0.001560520318026004,0.09101596322832374,-0.3442020138090165,0.004533733840650545,4.717996847023479,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,LATE_2020_2022,GROSS,742,0.1555749905692605,0.6955489093167404,-0.43465507367490763,0.35792746936993075,4.40161858191954,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,LATE_2020_2022,NET30,742,0.14041157252772907,0.6441176988955972,-0.4368644276873117,0.3214076579112765,4.40161858191954,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,LATE_2020_2022,NET60,742,0.12543819360599207,0.5925175046954703,-0.439067009359456,0.2856925957361059,4.40161858191954,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,NORMAL_2023_2024,GROSS,489,0.0793102375775232,0.5164980878966255,-0.16869080721695962,0.47015150905952635,4.159180433208211,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,NORMAL_2023_2024,NET30,489,0.0659230011047296,0.44680245785957456,-0.17319645247937931,0.3806255853455102,4.159180433208211,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,NORMAL_2023_2024,NET60,489,0.05269436382883064,0.3769800163000071,-0.17768019083495945,0.29656859091161425,4.159180433208211,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,BULL_2025,GROSS,242,0.4632520980978394,1.9677926312933518,-0.13561209276576502,3.4160087692031134,4.604763525164149,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,BULL_2025,NET30,242,0.44317144749342696,1.900804271747656,-0.13693865628136404,3.2362771735020894,4.604763525164149,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,BULL_2025,NET60,242,0.4233548409772674,1.8334257343453249,-0.13903034047831442,3.0450536157846866,4.604763525164149,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,YTD_2026,GROSS,147,0.1321508221622525,0.5234713063282903,-0.2686430516000555,0.4919197476917924,5.68533979377262,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,YTD_2026,NET30,147,0.11299741949131548,0.47632620608540205,-0.2708958800103265,0.41712490971441885,5.68533979377262,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,3,YTD_2026,NET60,147,0.0941539548646586,0.4291097651589661,-0.2731429552909077,0.34470577783849865,5.68533979377262,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,FULL_2016_2026,GROSS,2595,0.10101926000725658,0.5582105247926338,-0.5448755747663032,0.18539876750868065,4.5443258739107755,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,FULL_2016_2026,NET30,2595,0.08610608218912974,0.4941679438095027,-0.5542472940482774,0.15535679310259207,4.5443258739107755,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,FULL_2016_2026,NET60,2595,0.07138530144481714,0.4301047186866354,-0.5638419953569176,0.12660515185575977,4.5443258739107755,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,PRE_STRESS_2016_2024,GROSS,2206,0.06793314655144234,0.4280477566598993,-0.5448755747663032,0.12467643935145895,4.485483019793282,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,PRE_STRESS_2016_2024,NET30,2206,0.053654152119698484,0.3609831726921731,-0.5542472940482774,0.0968054381065232,4.485483019793282,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,PRE_STRESS_2016_2024,NET60,2206,0.039556865318078005,0.29393639469377847,-0.5638419953569176,0.0701559402169718,4.485483019793282,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,EARLY_2016_2019,GROSS,975,0.025466321540655645,0.2366995448019979,-0.33234411140116127,0.07662636606765726,4.686580268703184,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,EARLY_2016_2019,NET30,975,0.011144169850424213,0.14966068885430536,-0.34063514965325303,0.03271585407955795,4.686580268703184,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,EARLY_2016_2019,NET60,975,-0.002988307587359018,0.06274242246905831,-0.34944044073031677,-0.008551693619415008,4.686580268703184,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,LATE_2020_2022,GROSS,742,0.12562281386761098,0.5932566564172698,-0.42823224546032745,0.29335206584588924,4.336410216436103,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,LATE_2020_2022,NET30,742,0.11106985146080817,0.5419034932119433,-0.4296400759942667,0.25851836843611936,4.336410216436103,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,LATE_2020_2022,NET60,742,0.09669651725042105,0.4905582419542877,-0.4310453645488055,0.22433025663467612,4.336410216436103,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,NORMAL_2023_2024,GROSS,489,0.06908166874327737,0.46227048176083524,-0.17090279221459082,0.4042161502928302,4.310722697510815,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,NORMAL_2023_2024,NET30,489,0.05534119774605473,0.39018987603592226,-0.17574937633513454,0.31488702207696717,4.310722697510815,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,NORMAL_2023_2024,NET60,489,0.04176954182669168,0.3180527460993578,-0.18057039823408283,0.23131998508716609,4.310722697510815,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,BULL_2025,GROSS,242,0.4017189883294672,1.7477689404743129,-0.14998486586024173,2.678396823742172,4.792748122555172,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,BULL_2025,NET30,242,0.3817027031764497,1.6794331460109664,-0.15294081663875203,2.4957543157235516,4.792748122555172,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,BULL_2025,NET60,242,0.36195996077939974,1.6106147393147885,-0.15588799728419822,2.321923221064373,4.792748122555172,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,YTD_2026,GROSS,147,0.16952953315654185,0.6152541653910248,-0.26459387415534386,0.6407160169438033,5.018401737932855,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,YTD_2026,NET30,147,0.1520479537291206,0.5731228110925001,-0.26696242180304286,0.5695481510176634,5.018401737932855,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,4,YTD_2026,NET60,147,0.13481594211097692,0.5310151643060176,-0.269324706231846,0.5005702744363961,5.018401737932855,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,FULL_2016_2026,GROSS,2594,0.09558242252313409,0.5348466839705537,-0.5308824542896903,0.18004441802662585,4.51786579656806,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,FULL_2016_2026,NET30,2594,0.08082879851729374,0.4714892396893157,-0.5411706323607295,0.14935917376871902,4.51786579656806,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,FULL_2016_2026,NET60,2594,0.0662645355488467,0.4079919923035301,-0.5512387699763697,0.12021022315191529,4.51786579656806,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,PRE_STRESS_2016_2024,GROSS,2205,0.06918667397328204,0.43354587351793356,-0.5308824542896903,0.13032390393435092,4.4679400551459105,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,PRE_STRESS_2016_2024,NET30,2205,0.0549465259764379,0.36706218576062205,-0.5411706323607295,0.10153271942482654,4.4679400551459105,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,PRE_STRESS_2016_2024,NET60,2205,0.04088698728133289,0.3004330099049967,-0.5512387699763697,0.07417291654410596,4.4679400551459105,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,EARLY_2016_2019,GROSS,974,0.04603019014014431,0.35822158896723605,-0.3237038406859172,0.14219846771854155,4.672210174645656,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,EARLY_2016_2019,NET30,974,0.031465409840628844,0.2720504259528896,-0.33271911800894605,0.09457048945345789,4.672210174645656,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,EARLY_2016_2019,NET60,974,0.017093081327399506,0.1857681163222903,-0.34161886566828104,0.05003553095336732,4.672210174645656,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,LATE_2020_2022,GROSS,742,0.11124722775121687,0.5440753023337035,-0.4341865855152791,0.25621986367725325,4.466730901092041,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,LATE_2020_2022,NET30,742,0.09645117750287535,0.49136137466653407,-0.43556682644172307,0.22143829981455232,4.466730901092041,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,LATE_2020_2022,NET60,742,0.08184334504563595,0.4384967043417955,-0.436944572188936,0.187308300079413,4.466730901092041,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,NORMAL_2023_2024,GROSS,489,0.05333709216342242,0.3773917343340993,-0.1877411227818091,0.28409914340083214,4.062905486465378,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,NORMAL_2023_2024,NET30,489,0.04057275134117,0.3102956200330644,-0.1919144384841529,0.21141062476401556,4.062905486465378,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,NORMAL_2023_2024,NET60,489,0.027956284607321136,0.24310257900232082,-0.1960684634614378,0.14258429996223998,4.062905486465378,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,BULL_2025,GROSS,242,0.4073009983884037,1.786290538134511,-0.14210857912632235,2.8661253310143087,4.747447661567746,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,BULL_2025,NET30,242,0.3873939573494656,1.7153689479852496,-0.14509579082524926,2.6699186457864643,4.747447661567746,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,BULL_2025,NET60,242,0.3677570003534194,1.6442002187046498,-0.14807412078432813,2.483600769705479,4.747447661567746,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,YTD_2026,GROSS,147,0.04592487555337699,0.3043290204150963,-0.28657086365724516,0.16025661146174902,4.888800820417822,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,YTD_2026,NET30,147,0.030691751413252755,0.26352181972145644,-0.29040698002002097,0.10568530897961485,4.888800820417822,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,5,YTD_2026,NET60,147,0.01567040113179008,0.22265874140615127,-0.2942248844087,0.05325994489991112,4.888800820417822,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,FULL_2016_2026,GROSS,2593,0.10591983394877724,0.579806606472944,-0.5021373983994037,0.21093795101978807,4.491105229242072,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,FULL_2016_2026,NET30,2593,0.09111458435021813,0.5166014736131557,-0.5143801978822071,0.17713470449553217,4.491105229242072,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,FULL_2016_2026,NET60,2593,0.076498108803158,0.4532793001065103,-0.5275160934191883,0.14501568721310862,4.491105229242072,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,PRE_STRESS_2016_2024,GROSS,2204,0.08279536379292574,0.49791647833221436,-0.5021373983994037,0.16488587397959492,4.466918551251342,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,PRE_STRESS_2016_2024,NET30,2204,0.06837722541282831,0.4310224071706696,-0.5143801978822071,0.13293129419512895,4.466918551251342,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,PRE_STRESS_2016_2024,NET60,2204,0.05414187917980451,0.3640332516567981,-0.5275160934191883,0.10263550222491678,4.466918551251342,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,EARLY_2016_2019,GROSS,973,0.0452440756073158,0.3534534450751602,-0.30523897286158297,0.14822509453218702,4.730489407298357,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,EARLY_2016_2019,NET30,973,0.03050995442458504,0.2662073226280168,-0.3162576054007593,0.09647184416616021,4.730489407298357,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,EARLY_2016_2019,NET60,973,0.01597300053165318,0.17897475479927677,-0.32879411674444947,0.0485805545725989,4.730489407298357,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,LATE_2020_2022,GROSS,742,0.1285044531918227,0.6086019010544815,-0.4245593316168076,0.3026772552671303,4.400625667021237,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,LATE_2020_2022,NET30,742,0.11369953931649279,0.5560507728701815,-0.42605012776897033,0.266868924349079,4.400625667021237,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,LATE_2020_2022,NET60,742,0.09908006321879936,0.5033881412449727,-0.427538102457496,0.23174557460325884,4.400625667021237,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,NORMAL_2023_2024,GROSS,489,0.09093664477310948,0.5708485095269321,-0.16618563619391813,0.5471991855360931,4.043063494329035,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,NORMAL_2023_2024,NET30,489,0.07778085952464564,0.5040280143768003,-0.1702693810644793,0.4568106082161114,4.043063494329035,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,NORMAL_2023_2024,NET60,489,0.0647767393405505,0.4371012588539419,-0.17433530572366596,0.37156409065657825,4.043063494329035,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,BULL_2025,GROSS,242,0.344740497500595,1.574454413781841,-0.13061459364434036,2.639371971246284,4.524871979089015,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,BULL_2025,NET30,242,0.3266040576464633,1.5070860356332976,-0.13342062150009837,2.4479278688281516,4.524871979089015,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,BULL_2025,NET60,242,0.308701474226607,1.4394236429917624,-0.13621903631962307,2.266213904951381,4.524871979089015,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,YTD_2026,GROSS,147,0.10034363073740238,0.4441194732371008,-0.2899928386716025,0.34602106450992337,4.798152064810831,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,YTD_2026,NET30,147,0.08461271757073763,0.40466691889603196,-0.2935421841345911,0.28824721673373566,4.798152064810831,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,6,YTD_2026,NET60,147,0.06909581309967305,0.3651178439737226,-0.2970758904334796,0.23258640409644685,4.798152064810831,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,FULL_2016_2026,GROSS,2592,0.10022271146258421,0.5547801843814111,-0.5214687697322127,0.19219312311655998,4.573889796911157,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,FULL_2016_2026,NET30,2592,0.08522407099119467,0.49038072937054955,-0.5328414781514257,0.15994263676105042,4.573889796911157,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,FULL_2016_2026,NET60,2592,0.07042031181504527,0.4259412353046522,-0.5439505386621366,0.12946087338794854,4.573889796911157,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,PRE_STRESS_2016_2024,GROSS,2203,0.07922945621560018,0.48072245619335174,-0.5214687697322127,0.15193518924687763,4.591983775843843,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,PRE_STRESS_2016_2024,NET30,2203,0.06445918266155459,0.412017986687295,-0.5328414781514257,0.12097253180285684,4.591983775843843,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,PRE_STRESS_2016_2024,NET60,2203,0.04988157640517743,0.3432848345880748,-0.5439505386621366,0.09170241200213301,4.591983775843843,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,EARLY_2016_2019,GROSS,972,0.049922189197325606,0.3801515922825485,-0.2942865245314167,0.16963803992321824,4.995053221484925,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,EARLY_2016_2019,NET30,972,0.03430044815993605,0.288294913651295,-0.30483847206498627,0.11252007637875769,4.995053221484925,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,EARLY_2016_2019,NET60,972,0.018899726002827855,0.19648422815808925,-0.3152387735856077,0.05995368459234079,4.995053221484925,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,LATE_2020_2022,GROSS,742,0.12820668097796717,0.605444395659957,-0.43531969240507395,0.29451155832084025,4.36520010009088,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,LATE_2020_2022,NET30,742,0.1135241597943204,0.5534043413355585,-0.43676736462979926,0.2599190529964221,4.36520010009088,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,LATE_2020_2022,NET60,742,0.09902422749638573,0.5013272171192489,-0.43821227770725213,0.22597319275143382,4.36520010009088,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,NORMAL_2023_2024,GROSS,489,0.06569536207316018,0.44414599593020443,-0.16734064832830997,0.3925846034985519,4.134908083094491,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,NORMAL_2023_2024,NET30,489,0.05255384895704607,0.3751185074461519,-0.17191760034212467,0.3056920806971553,4.134908083094491,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,NORMAL_2023_2024,NET60,489,0.039567448103751346,0.30604338598099695,-0.17647181746324636,0.22421397746409014,4.134908083094491,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,BULL_2025,GROSS,242,0.30120310821209806,1.3991312412165522,-0.13839193442691633,2.1764498737544637,4.170046740239404,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,BULL_2025,NET30,242,0.28502160637104224,1.3368459159919748,-0.14090421417875165,2.0228039880302138,4.170046740239404,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,BULL_2025,NET60,242,0.2690321092414891,1.274417161217452,-0.14341033896898558,1.8759603469012853,4.170046740239404,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,YTD_2026,GROSS,147,0.11407703270471847,0.47850155380169485,-0.2827871743112327,0.4034024279303645,4.967556355590472,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,YTD_2026,NET30,147,0.09759157715886757,0.4374898888002316,-0.28652189072814205,0.3406077522064954,4.967556355590472,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,7,YTD_2026,NET60,147,0.08133855384331778,0.39645484512563683,-0.29023928764761553,0.280246532103098,4.967556355590472,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,FULL_2016_2026,GROSS,2591,0.0918095848960343,0.5201613898269666,-0.5364860370670872,0.1711313595372354,4.400926162956417,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,FULL_2016_2026,NET30,2591,0.07748489423942329,0.4580224246286723,-0.5470666439846452,0.14163702922015126,4.400926162956417,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,FULL_2016_2026,NET60,2591,0.06333922995590457,0.39580364011413166,-0.557411536807495,0.11363099931277366,4.400926162956417,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,PRE_STRESS_2016_2024,GROSS,2202,0.06031959752451255,0.3929157737257457,-0.5364860370670872,0.11243460846487907,4.4501049686208844,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,PRE_STRESS_2016_2024,NET30,2202,0.04625360654079391,0.32632413211825706,-0.5470666439846452,0.08454839469629981,4.4501049686208844,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,PRE_STRESS_2016_2024,NET60,2202,0.032365395468159086,0.2596700577038401,-0.557411536807495,0.058063734477990625,4.4501049686208844,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,EARLY_2016_2019,GROSS,971,0.01982099374028712,0.20270744598856888,-0.3105650753962381,0.06382235257779152,4.730494862425789,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,EARLY_2016_2019,NET30,971,0.005445237940039593,0.11445155258646883,-0.321051478967154,0.016960638080713162,4.730494862425789,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,EARLY_2016_2019,NET60,971,-0.008738127617459623,0.02604965822576877,-0.33138423381006865,-0.026368567740817268,4.730494862425789,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,LATE_2020_2022,GROSS,742,0.12832591310408548,0.6040726214355953,-0.424435608986545,0.30234483249531857,4.343784472471634,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,LATE_2020_2022,NET30,742,0.11371346236162494,0.5525347353950705,-0.4259182427903285,0.2669842494105234,4.343784472471634,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,LATE_2020_2022,NET60,742,0.09928190110082435,0.5009626983724356,-0.4273980421307393,0.23229376673291927,4.343784472471634,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,NORMAL_2023_2024,GROSS,489,0.042448037037591924,0.3213295279287515,-0.17007537788988314,0.24958367027751244,4.054667793279741,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,NORMAL_2023_2024,NET30,489,0.029841218639026,0.25375495300037365,-0.17444095549777372,0.17106773208088077,4.054667793279741,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,NORMAL_2023_2024,NET60,489,0.017380361062671268,0.1861656924912991,-0.178785742734471,0.09721335044307325,4.054667793279741,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,BULL_2025,GROSS,242,0.33510931213826756,1.5267810974127003,-0.13499551550230238,2.482373661757321,3.7810819777776534,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,BULL_2025,NET30,242,0.3200466976513101,1.4723826472837196,-0.13799640207420172,2.3192394355268666,3.7810819777776534,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,BULL_2025,NET60,242,0.3051466749613272,1.4176691543820628,-0.14098832335811118,2.1643400509576445,3.7810819777776534,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,YTD_2026,GROSS,147,0.21536226505437228,0.7259830182144459,-0.26319033114592216,0.8182757478843997,4.684671487719041,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,YTD_2026,NET30,147,0.19839467567698832,0.6862847928812675,-0.26535730992171225,0.7476510661625272,4.684671487719041,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,8,YTD_2026,NET60,147,0.18165145668782512,0.646573065378655,-0.2675192332163604,0.6790220445231003,4.684671487719041,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,FULL_2016_2026,GROSS,2590,0.1011057755362379,0.5573664312555259,-0.5309698664282432,0.1904171628728419,4.456558063707677,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,FULL_2016_2026,NET30,2590,0.08647762156155836,0.49482821132060933,-0.5451468677021347,0.15863178656069846,4.456558063707677,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,FULL_2016_2026,NET60,2590,0.0720345124509203,0.4322503762317705,-0.5610709230298343,0.12838753443491127,4.456558063707677,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,PRE_STRESS_2016_2024,GROSS,2201,0.06503271691288393,0.4139279487656934,-0.5309698664282432,0.12247911044434504,4.452212987055967,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,PRE_STRESS_2016_2024,NET30,2201,0.05089749833792867,0.3476033833694097,-0.5451468677021347,0.09336474508689424,4.452212987055967,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,PRE_STRESS_2016_2024,NET60,2201,0.036940912554394245,0.28125985836986317,-0.5610709230298343,0.06584000531503208,4.452212987055967,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,EARLY_2016_2019,GROSS,970,0.015328125996437736,0.17530435746023035,-0.30159991420330956,0.05082271338480883,4.655891549222275,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,EARLY_2016_2019,NET30,970,0.0012398572770415672,0.08827936989147514,-0.31699291139843444,0.0039113091569519896,4.655891549222275,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,EARLY_2016_2019,NET60,970,-0.012662962347208984,0.0012483204975476875,-0.33533761022563735,-0.03776183154251175,4.655891549222275,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,9,LATE_2020_2022,GROSS,742,0.12448907530869269,0.5872808436792378,-0.425743435705772,0.29240398058591827,4.4608096716214645,0.0
