universe,factor,family,overlay,sample,n,ann_return,sharpe,mdd,hit_rate,avg_turnover,mean_delta_vs_base,beat_base_rate,median_delta_vs_base
K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.08626386026225852,0.5043164803866425,-0.20169116965607203,0.5416666666666666,0.22291666666666665,-0.00237086266213356,0.4583333333333333,-0.001580676231053792
K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,YTD_2026,13,0.05459560730407853,0.3729744305163153,-0.40112774311841126,0.5384615384615384,0.21538461538461545,-0.0015946976971573416,0.6153846153846154,0.002162808267125449
K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,BULL_2025,25,1.0135883331337672,2.6238471365387364,-0.08591422515918845,0.76,0.4880000000000001,-0.0022042414255086665,0.6,0.004739696912244039
K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03147876288941809,-0.13879896747728093,-0.3403214724744966,0.5,0.473469387755102,0.0021419097793277386,0.4897959183673469,-0.0011488353501820838
K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,LATE_2020_2022,75,0.0793701511584195,0.44407166406584353,-0.2835882860310158,0.5733333333333334,0.49333333333333335,0.0005298893627335516,0.5333333333333333,0.0022082896639264316
K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.00531453481078259,0.0447137345323229,-0.19048931606532626,0.4166666666666667,0.5,-0.006155088062664608,0.4791666666666667,-0.002589044496959096
K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,YTD_2026,13,0.6062601336059652,1.3475618563589356,-0.1984131024971708,0.5384615384615384,0.44999999999999996,0.011116891596530334,0.6153846153846154,0.007348871380001218
K200,MOM12_1,MOMENTUM,SIBLING_W20,BULL_2025,25,1.2016588231602698,2.1759069702016194,-0.12445964479435578,0.6,0.27399999999999997,0.002881540074228124,0.6,0.002976917738445356
K200,MOM12_1,MOMENTUM,SIBLING_W20,EARLY_2016_2019,98,-0.11829226384123082,-0.6107107490121108,-0.4497580925310257,0.5306122448979592,0.30153061224489797,-0.0013653907787735092,0.4489795918367347,-0.0023079738665610678
K200,MOM12_1,MOMENTUM,SIBLING_W20,LATE_2020_2022,75,0.024490632979850657,0.2275467770987719,-0.31725008053637826,0.5333333333333333,0.294,-0.001126003800677375,0.4666666666666667,-0.00173653241703604
K200,MOM12_1,MOMENTUM,SIBLING_W20,NORMAL_2023_2024,48,0.04136684372207933,0.28909318973850484,-0.25947126188780856,0.5,0.315625,-0.0038894658865775457,0.4791666666666667,-0.0007348844427424858
K200,MOM12_1,MOMENTUM,SIBLING_W20,YTD_2026,13,0.07496984318671984,0.4211718926418639,-0.4296907521414052,0.5384615384615384,0.25384615384615383,0.00046532322705706745,0.6153846153846154,0.0031862288478578804
K200,MOM1M,MOMENTUM,BASE,BULL_2025,25,0.6778590623168854,1.8013886388262075,-0.10870913749212918,0.64,0.5740000000000001,0.0,0.0,0.0
K200,MOM1M,MOMENTUM,BASE,EARLY_2016_2019,98,-0.07275706887278577,-0.3920492124947308,-0.39426681408119135,0.5306122448979592,0.638265306122449,0.0,0.0,0.0
K200,MOM1M,MOMENTUM,BASE,LATE_2020_2022,75,-0.10234615953813042,-0.33307632060096093,-0.4378531506778801,0.4666666666666667,0.606,0.0,0.0,0.0
K200,MOM1M,MOMENTUM,BASE,NORMAL_2023_2024,48,-0.08783420120292607,-0.41175974966532913,-0.24530255049614857,0.5208333333333334,0.6052083333333333,0.0,0.0,0.0
K200,MOM1M,MOMENTUM,BASE,YTD_2026,13,0.6384973052365219,1.2904445874370227,-0.2170878163500366,0.5384615384615384,0.5538461538461539,0.0,0.0,0.0
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,BULL_2025,25,0.7494754915227284,1.9565010381953434,-0.09871854198190877,0.56,0.57,0.0016362525215658187,0.72,0.0007028072212442588
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.057316145166621535,-0.2949139929718859,-0.37411165855069695,0.5408163265306123,0.6311224489795918,0.0006390328863709171,0.5408163265306123,0.00021845977816039707
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,LATE_2020_2022,75,-0.08966299435879777,-0.28157654048687253,-0.42154719466478063,0.48,0.6080000000000001,0.0005196089947046972,0.5733333333333334,0.00010476985908545663
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.10609162060294675,-0.5208216011045507,-0.25057164249903996,0.4791666666666667,0.6145833333333334,-0.0007961841453725423,0.5208333333333334,2.6020852139652106e-18
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,YTD_2026,13,0.6592300369114736,1.3928542584354855,-0.19816922626304345,0.5384615384615384,0.55,1.4838912216562361e-05,0.5384615384615384,3.469446951953614e-18
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,BULL_2025,25,0.655436924570094,1.8139365664424236,-0.12498085898833733,0.6,0.58,-0.0006897934959677887,0.44,-0.0024309526429914935
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.03888837730226502,-0.17816849223006082,-0.3441868427267971,0.5204081632653061,0.6290816326530613,0.0013879470365833202,0.5510204081632653,0.0006360641956874805
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,LATE_2020_2022,75,-0.08216851763414812,-0.2569047600926895,-0.43710912976451144,0.49333333333333335,0.6093333333333333,0.0008025806992220366,0.52,0.0008089377146522554
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.036786252557012844,-0.1203228250437882,-0.21661645389701234,0.4791666666666667,0.6041666666666666,0.002130607219367306,0.5625,0.0015467847599336896
K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,YTD_2026,13,0.8561482156200442,1.7388980071237277,-0.16066452928940889,0.5384615384615384,0.5384615384615384,0.004212813968683332,0.6153846153846154,0.0026547401913074586
K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,BULL_2025,25,1.0135883331337672,2.6238471365387364,-0.08591422515918845,0.76,0.4880000000000001,0.007041837275426588,0.68,0.009462196272360234
K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03147876288941809,-0.13879896747728093,-0.3403214724744966,0.5,0.473469387755102,0.001659178444925493,0.5510204081632653,0.0017378508067390167
K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,LATE_2020_2022,75,0.0793701511584195,0.44407166406584353,-0.2835882860310158,0.5733333333333334,0.49333333333333335,0.007286330446980031,0.5733333333333334,0.008550379028517194
K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.00531453481078259,0.0447137345323229,-0.19048931606532626,0.4166666666666667,0.5,0.0032743292572382367,0.5,-0.000877010525588192
K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,YTD_2026,13,0.6062601336059652,1.3475618563589356,-0.1984131024971708,0.5384615384615384,0.44999999999999996,-0.0014561280682137679,0.6153846153846154,0.015073285532382623
K200,MOM1M,MOMENTUM,SIBLING_W20,BULL_2025,25,0.7392173428916626,1.7755336173453617,-0.13667465222185438,0.6,0.546,0.0017825319573979593,0.52,0.001374794318524844
K200,MOM1M,MOMENTUM,SIBLING_W20,EARLY_2016_2019,98,-0.07747508140769765,-0.4013678653099722,-0.40302147153372225,0.5306122448979592,0.5750000000000001,-0.0001579406652279664,0.5408163265306123,0.0014686015630552655
K200,MOM1M,MOMENTUM,SIBLING_W20,LATE_2020_2022,75,-0.059311864185625174,-0.1386183865576154,-0.4385849552942498,0.5066666666666667,0.5473333333333333,0.0018377820596195637,0.5466666666666666,0.002318843195238965
K200,MOM1M,MOMENTUM,SIBLING_W20,NORMAL_2023_2024,48,0.0011359997016036072,0.09584207611911282,-0.20563544796248612,0.4791666666666667,0.5375,0.0036944483563710723,0.625,0.003134364216166495
K200,MOM1M,MOMENTUM,SIBLING_W20,YTD_2026,13,0.8396305471014165,1.3443257743440267,-0.26496599719397895,0.6153846153846154,0.5000000000000001,0.0065156791075264755,0.46153846153846156,-0.0008363131808111768
K200,OP12_REV,REVISION,BASE,BULL_2025,25,0.8212017407257173,2.606799448282523,-0.10478396577329441,0.68,0.402,0.0,0.0,0.0
K200,OP12_REV,REVISION,BASE,EARLY_2016_2019,98,0.06020366339574901,0.4398965133723319,-0.30761570397804094,0.6020408163265306,0.40204081632653066,0.0,0.0,0.0
K200,OP12_REV,REVISION,BASE,LATE_2020_2022,75,0.11362016891263726,0.5640493548962622,-0.2872146976067219,0.6,0.41733333333333333,0.0,0.0,0.0
K200,OP12_REV,REVISION,BASE,NORMAL_2023_2024,48,-0.12444342215037574,-0.7121154607247832,-0.23125704821119986,0.4166666666666667,0.42291666666666666,0.0,0.0,0.0
K200,OP12_REV,REVISION,BASE,YTD_2026,13,0.10607453462580296,0.43050643864254384,-0.3584606913650883,0.46153846153846156,0.3692307692307692,0.0,0.0,0.0
K200,OP12_REV,REVISION,CROSS_FAMILY_W10,BULL_2025,25,0.7252543795509914,2.2851775365798632,-0.1254318092212523,0.64,0.406,-0.002077318713202572,0.52,3.469446951953614e-18
K200,OP12_REV,REVISION,CROSS_FAMILY_W10,EARLY_2016_2019,98,0.051213581791305085,0.388558872780673,-0.2893320499898283,0.6020408163265306,0.40510204081632656,-0.00034427069921140317,0.42857142857142855,-6.938893903907228e-18
K200,OP12_REV,REVISION,CROSS_FAMILY_W10,LATE_2020_2022,75,0.15907051307275966,0.7186098202969597,-0.28071932890987594,0.6,0.422,0.0016369965935572196,0.52,1.3877787807814457e-17
K200,OP12_REV,REVISION,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.07783990258829065,-0.41867943194232926,-0.1637263189387187,0.4791666666666667,0.4322916666666667,0.0020183559829885928,0.5833333333333334,0.0003764490536788262
K200,OP12_REV,REVISION,CROSS_FAMILY_W10,YTD_2026,13,0.22489781305515888,0.6213090651718396,-0.3414664950339267,0.5384615384615384,0.36538461538461536,0.004010033870675763,0.6923076923076923,0.002670705759680647
K200,OP12_REV,REVISION,CROSS_FAMILY_W20,BULL_2025,25,1.008425049134341,2.613091391490009,-0.11199673100102026,0.64,0.42200000000000004,0.004388226705944049,0.56,0.0022401438178752536
K200,OP12_REV,REVISION,CROSS_FAMILY_W20,EARLY_2016_2019,98,0.04889531806861913,0.37839611871767465,-0.2750947962682696,0.5816326530612245,0.41479591836734686,-0.0004480297680341435,0.40816326530612246,-0.0007856631700283121
K200,OP12_REV,REVISION,CROSS_FAMILY_W20,LATE_2020_2022,75,0.14419886649707436,0.6695075693226362,-0.2920040033822623,0.5866666666666667,0.43399999999999994,0.001098252885469278,0.5733333333333334,0.000992312671587621
K200,OP12_REV,REVISION,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.05038631786392267,-0.2265201522261332,-0.17286730721596366,0.4583333333333333,0.4447916666666667,0.0032118265963305415,0.6041666666666666,0.0013029428614577236
K200,OP12_REV,REVISION,CROSS_FAMILY_W20,YTD_2026,13,0.3270578755881961,0.77086343345422,-0.3296440452369286,0.6153846153846154,0.38846153846153836,0.007328084610819131,0.6923076923076923,0.004319234503473726
K200,OP12_REV,REVISION,FOUR_FAMILY_EW,BULL_2025,25,1.0135883331337672,2.6238471365387364,-0.08591422515918845,0.76,0.4880000000000001,0.00445964136774124,0.6,0.003469560785454559
K200,OP12_REV,REVISION,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03147876288941809,-0.13879896747728093,-0.3403214724744966,0.5,0.473469387755102,-0.0036882685984308138,0.40816326530612246,-0.003949500381976734
K200,OP12_REV,REVISION,FOUR_FAMILY_EW,LATE_2020_2022,75,0.0793701511584195,0.44407166406584353,-0.2835882860310158,0.5733333333333334,0.49333333333333335,-0.0013545865967523566,0.41333333333333333,-0.003879376728932831
K200,OP12_REV,REVISION,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.00531453481078259,0.0447137345323229,-0.19048931606532626,0.4166666666666667,0.5,0.005002278516915261,0.5416666666666666,0.004808477044360275
K200,OP12_REV,REVISION,FOUR_FAMILY_EW,YTD_2026,13,0.6062601336059652,1.3475618563589356,-0.1984131024971708,0.5384615384615384,0.44999999999999996,0.012745935508081195,0.6153846153846154,0.017131552192424203
K200,OP12_REV,REVISION,SIBLING_W20,BULL_2025,25,1.0800148970384433,2.7958097268322124,-0.07982885131868511,0.64,0.442,0.0057296852094535855,0.56,0.0009441316182788109
K200,OP12_REV,REVISION,SIBLING_W20,EARLY_2016_2019,98,0.020756684765782296,0.20927041215211997,-0.3591026998370387,0.6020408163265306,0.42806122448979594,-0.0015332860080394602,0.4387755102040816,-0.00026630632782249745
K200,OP12_REV,REVISION,SIBLING_W20,LATE_2020_2022,75,0.14841837428734483,0.6855583381865572,-0.28176219585313667,0.6133333333333333,0.46600000000000014,0.001255980684422528,0.5333333333333333,0.00015000000000000083
K200,OP12_REV,REVISION,SIBLING_W20,NORMAL_2023_2024,48,-0.06026328872885134,-0.30064251416090254,-0.16296543921493545,0.5,0.4760416666666667,0.0027678726080558533,0.5833333333333334,0.0030967071125368962
K200,OP12_REV,REVISION,SIBLING_W20,YTD_2026,13,0.129528827003494,0.46705113920895025,-0.33474682498479513,0.46153846153846156,0.39615384615384613,0.0002791395822310479,0.38461538461538464,-0.0017135678585393655
K200,OPFY1_REV,REVISION,BASE,BULL_2025,25,0.8729239230097021,2.6010759955823355,-0.07910190265007555,0.6,0.47,0.0,0.0,0.0
K200,OPFY1_REV,REVISION,BASE,EARLY_2016_2019,98,-0.013638271729152995,-0.0034861952351624742,-0.35163639881986253,0.5510204081632653,0.4459183673469389,0.0,0.0,0.0
K200,OPFY1_REV,REVISION,BASE,LATE_2020_2022,75,0.14196484829319767,0.6563717540715805,-0.2809730620746116,0.6133333333333333,0.4793333333333334,0.0,0.0,0.0
K200,OPFY1_REV,REVISION,BASE,NORMAL_2023_2024,48,0.00860381386628184,0.1313625233871596,-0.14936053782316538,0.5625,0.5041666666666667,0.0,0.0,0.0
K200,OPFY1_REV,REVISION,BASE,YTD_2026,13,0.42198915389001956,0.9744360940475159,-0.2656366753127043,0.5384615384615384,0.40384615384615385,0.0,0.0,0.0
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,BULL_2025,25,0.9489920755372188,2.5772826330749155,-0.07264457318868234,0.6,0.478,0.001801669383857775,0.48,0.0
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.006744483389659495,0.03874044203675421,-0.3407348556520683,0.5714285714285714,0.4418367346938775,0.0002691042646515149,0.4387755102040816,0.0
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,LATE_2020_2022,75,0.14402182402822095,0.6668013972571661,-0.2756668620498375,0.5866666666666667,0.47800000000000004,4.821439950432502e-05,0.44,0.0
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.05175475474732161,0.39310440182221384,-0.16065570124700013,0.5416666666666666,0.5020833333333333,0.0016922200721767606,0.5208333333333334,5.930550124318883e-05
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,YTD_2026,13,0.4062532497749429,0.9612632049033042,-0.27012929548105447,0.5384615384615384,0.43461538461538457,-0.0005576461514325047,0.3076923076923077,-0.00014999999999999736
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,BULL_2025,25,0.9168868228853242,2.521890711761282,-0.06948896042323793,0.6,0.488,0.0011182838440332776,0.48,-0.001542363594462512
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,EARLY_2016_2019,98,0.002349706592736256,0.09254823467889955,-0.32444137851366517,0.5408163265306123,0.4408163265306122,0.0005882626768664156,0.5306122448979592,0.0003330737766044506
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,LATE_2020_2022,75,0.13896953033198933,0.6413847829226337,-0.2802298737040726,0.5733333333333334,0.4713333333333333,-7.925119460666176e-05,0.5466666666666666,0.0009231338668038436
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.019686355137646938,0.20017964942048147,-0.16468735936981216,0.5416666666666666,0.4958333333333333,0.0004583084376794462,0.5208333333333334,0.000832157886108781
K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,YTD_2026,13,0.5135452040496997,1.1331437640883353,-0.24893995733717278,0.5384615384615384,0.4423076923076923,0.0023313267371112513,0.46153846153846156,-0.00038474965249188364
K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,BULL_2025,25,1.0135883331337672,2.6238471365387364,-0.08591422515918845,0.76,0.4880000000000001,0.0032151822306702815,0.52,0.005438141388152965
K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03147876288941809,-0.13879896747728093,-0.3403214724744966,0.5,0.473469387755102,-0.0008008911190592997,0.47959183673469385,-0.0007208732324129729
K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,LATE_2020_2022,75,0.0793701511584195,0.44407166406584353,-0.2835882860310158,0.5733333333333334,0.49333333333333335,-0.002421920926620649,0.4533333333333333,-0.000949879800990646
K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.00531453481078259,0.0447137345323229,-0.19048931606532626,0.4166666666666667,0.5,-0.0005279839211628472,0.4375,-0.0025129849147088653
K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,YTD_2026,13,0.6062601336059652,1.3475618563589356,-0.1984131024971708,0.5384615384615384,0.44999999999999996,0.0042153576746328195,0.5384615384615384,0.004236334817861925
K200,OPFY1_REV,REVISION,SIBLING_W20,BULL_2025,25,0.7781137756036005,2.418093525683554,-0.08151046113645621,0.6,0.47,-0.002138855211707765,0.48,0.0
K200,OPFY1_REV,REVISION,SIBLING_W20,EARLY_2016_2019,98,0.009839485469319342,0.14161943341022692,-0.3145898605108536,0.5816326530612245,0.44897959183673475,0.0009072561213642073,0.5816326530612245,0.00022500000000000384
K200,OPFY1_REV,REVISION,SIBLING_W20,LATE_2020_2022,75,0.101636830719537,0.509913636691198,-0.34467774901473314,0.6,0.4900000000000001,-0.001398242639637375,0.41333333333333333,-0.0008015480884527026
K200,OPFY1_REV,REVISION,SIBLING_W20,NORMAL_2023_2024,48,0.028688290947504358,0.262114887672301,-0.11879173578329782,0.5416666666666666,0.5145833333333333,0.0007437604061430553,0.5416666666666666,7.499999999999998e-05
K200,OPFY1_REV,REVISION,SIBLING_W20,YTD_2026,13,0.13801632965857813,0.48335939155153973,-0.29544031175330365,0.38461538461538464,0.4192307692307692,-0.0087432555564741,0.3076923076923077,-2.6020852139652106e-18
K200,PBR12MF,VALUE,BASE,BULL_2025,25,0.8128414685984133,2.1940295045486717,-0.10291924804058494,0.68,0.07,0.0,0.0,0.0
K200,PBR12MF,VALUE,BASE,EARLY_2016_2019,98,0.021426835396831434,0.20716344725803798,-0.34860952622290386,0.5408163265306123,0.07704081632653063,0.0,0.0,0.0
K200,PBR12MF,VALUE,BASE,LATE_2020_2022,75,0.09027767240031448,0.4544334635058092,-0.3819544463973301,0.56,0.07533333333333334,0.0,0.0,0.0
K200,PBR12MF,VALUE,BASE,NORMAL_2023_2024,48,-0.014842409333966855,0.04487064801162294,-0.1364930252416804,0.5625,0.05937500000000001,0.0,0.0,0.0
K200,PBR12MF,VALUE,BASE,YTD_2026,13,0.28780617882100734,0.8081309473664509,-0.20606086907997956,0.6153846153846154,0.07307692307692308,0.0,0.0,0.0
K200,PBR12MF,VALUE,CROSS_FAMILY_W10,BULL_2025,25,0.8923310872320356,2.3116147209862357,-0.10559785016089551,0.68,0.09200000000000001,0.0017900776689967937,0.52,0.00014665488415805533
K200,PBR12MF,VALUE,CROSS_FAMILY_W10,EARLY_2016_2019,98,0.013048879545242364,0.16316537807832784,-0.34671898193082307,0.5306122448979592,0.08775510204081634,-0.00031436691265359664,0.41836734693877553,0.0
K200,PBR12MF,VALUE,CROSS_FAMILY_W10,LATE_2020_2022,75,0.0949710026316486,0.46963683311890486,-0.38608695810803373,0.5733333333333334,0.07866666666666668,0.00019082380249788969,0.5733333333333334,0.0002339639389909642
K200,PBR12MF,VALUE,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.015282476089236718,0.17389335505550818,-0.13815469217956555,0.5625,0.06875000000000002,0.0011600152300569621,0.5,1.734723475976807e-18
K200,PBR12MF,VALUE,CROSS_FAMILY_W10,YTD_2026,13,0.30311991938334026,0.8491023689035428,-0.19246660749827338,0.6153846153846154,0.09615384615384616,0.0003124499291759276,0.38461538461538464,-0.00044182364632107396
K200,PBR12MF,VALUE,CROSS_FAMILY_W20,BULL_2025,25,0.8815483224921188,2.2820429835252583,-0.10673197901295117,0.68,0.12,0.0015796586455332795,0.48,-0.00031254175081429914
K200,PBR12MF,VALUE,CROSS_FAMILY_W20,EARLY_2016_2019,98,0.024567955677688325,0.22345540198549205,-0.3365859608648558,0.5612244897959183,0.10816326530612244,0.00011589210870843549,0.5408163265306123,0.0006204316614213841
K200,PBR12MF,VALUE,CROSS_FAMILY_W20,LATE_2020_2022,75,0.09474704652272692,0.46779428472368295,-0.38626876460491244,0.5733333333333334,0.12199999999999998,0.00021532486744190875,0.5733333333333334,0.0004615000823512891
K200,PBR12MF,VALUE,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.003953938122930101,0.08821146752424902,-0.1585953489105555,0.4791666666666667,0.11770833333333335,0.00038175383914739526,0.4583333333333333,-0.0004563784287128971
K200,PBR12MF,VALUE,CROSS_FAMILY_W20,YTD_2026,13,0.3702983297607312,0.9687043668735096,-0.19241118939243906,0.6153846153846154,0.13076923076923078,0.002407261395755651,0.6153846153846154,0.00236750656635297
K200,PBR12MF,VALUE,FOUR_FAMILY_EW,BULL_2025,25,1.0135883331337672,2.6238471365387364,-0.08591422515918845,0.76,0.4880000000000001,0.004187855178682532,0.64,0.004552201272629473
K200,PBR12MF,VALUE,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03147876288941809,-0.13879896747728093,-0.3403214724744966,0.5,0.473469387755102,-0.002355621072317403,0.46938775510204084,-0.00121488825417879
K200,PBR12MF,VALUE,FOUR_FAMILY_EW,LATE_2020_2022,75,0.0793701511584195,0.44407166406584353,-0.2835882860310158,0.5733333333333334,0.49333333333333335,-0.0009088493560231892,0.4533333333333333,-0.006560772019537354
K200,PBR12MF,VALUE,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.00531453481078259,0.0447137345323229,-0.19048931606532626,0.4166666666666667,0.5,-0.00012854196337686868,0.5,0.0008506929666743978
K200,PBR12MF,VALUE,FOUR_FAMILY_EW,YTD_2026,13,0.6062601336059652,1.3475618563589356,-0.1984131024971708,0.5384615384615384,0.44999999999999996,0.00884513219064541,0.5384615384615384,0.00019943323429652549
K200,PBR12MF,VALUE,SIBLING_W20,BULL_2025,25,0.8398666836812614,2.4731892706511145,-0.10499856540797792,0.72,0.10800000000000001,0.00030540030620628304,0.56,0.0005375376629676853
K200,PBR12MF,VALUE,SIBLING_W20,EARLY_2016_2019,98,0.023572083355404283,0.21798780155407121,-0.33140267493921016,0.5918367346938775,0.1,9.37319668153114e-05,0.5102040816326531,0.00017570952237362701
K200,PBR12MF,VALUE,SIBLING_W20,LATE_2020_2022,75,0.0885138400534895,0.4492129583912672,-0.3777728583542478,0.5866666666666667,0.08666666666666667,-8.100420740760205e-05,0.48,-0.0004696024344156176
K200,PBR12MF,VALUE,SIBLING_W20,NORMAL_2023_2024,48,0.07304430314398358,0.4219810425906085,-0.11865307521663582,0.5625,0.06979166666666668,0.003289820910013352,0.5833333333333334,0.0036843415829476978
K200,PBR12MF,VALUE,SIBLING_W20,YTD_2026,13,0.4258671260129012,1.122322679855769,-0.1493510284260865,0.6153846153846154,0.11923076923076922,0.003556004689781106,0.6153846153846154,0.0050854838850648565
K200,PER12MF,VALUE,BASE,BULL_2025,25,0.7355049881411988,2.8161908208076167,-0.06431660137530115,0.68,0.10400000000000002,0.0,0.0,0.0
K200,PER12MF,VALUE,BASE,EARLY_2016_2019,98,-0.004982760904541084,0.058631760325208095,-0.32948249654095707,0.5816326530612245,0.10663265306122448,0.0,0.0,0.0
K200,PER12MF,VALUE,BASE,LATE_2020_2022,75,0.09248989887289105,0.45841767052002225,-0.33959923656990876,0.5733333333333334,0.09000000000000001,0.0,0.0,0.0
K200,PER12MF,VALUE,BASE,NORMAL_2023_2024,48,0.14090932929753452,0.7176185503981203,-0.10375114280039088,0.5625,0.09375,0.0,0.0,0.0
K200,PER12MF,VALUE,BASE,YTD_2026,13,0.593562847253565,1.5503994351751134,-0.10272303532985683,0.5384615384615384,0.14999999999999997,0.0,0.0,0.0
K200,PER12MF,VALUE,CROSS_FAMILY_W10,BULL_2025,25,0.8025957847375012,2.959086378599891,-0.06666416118950036,0.72,0.11,0.0015655560336652143,0.52,1.3877787807814457e-17
K200,PER12MF,VALUE,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.013178078157750628,0.008710250649290938,-0.33519994170592327,0.5714285714285714,0.11224489795918367,-0.00034607653709914203,0.4489795918367347,0.0
K200,PER12MF,VALUE,CROSS_FAMILY_W10,LATE_2020_2022,75,0.0782293074318634,0.41411761280194703,-0.3450197963875399,0.5733333333333334,0.09799999999999999,-0.0005634779163553826,0.4533333333333333,-0.0001500000000000251
K200,PER12MF,VALUE,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.15313822038333202,0.771696890887783,-0.10591846375175029,0.5833333333333334,0.09895833333333333,0.00041918617882730474,0.5,3.469446951953614e-18
K200,PER12MF,VALUE,CROSS_FAMILY_W10,YTD_2026,13,0.6844159708166506,1.777496975105773,-0.08495600706802908,0.5384615384615384,0.14615384615384613,0.002093864567089908,0.5384615384615384,0.0004964224599590186
K200,PER12MF,VALUE,CROSS_FAMILY_W20,BULL_2025,25,0.8233526796186026,2.897571098091384,-0.067268952354409,0.72,0.13799999999999998,0.0021001221065567685,0.56,0.0006708357313534516
K200,PER12MF,VALUE,CROSS_FAMILY_W20,EARLY_2016_2019,98,0.0038396688313580007,0.10747572155295215,-0.32529584182636395,0.5714285714285714,0.1433673469387755,0.0003166014161939401,0.4489795918367347,-0.0004812806176991216
K200,PER12MF,VALUE,CROSS_FAMILY_W20,LATE_2020_2022,75,0.07813351012116887,0.4159950323332709,-0.34392467047406394,0.5733333333333334,0.13133333333333336,-0.0006070240841142341,0.5466666666666666,0.0005509405092643804
K200,PER12MF,VALUE,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.14142228061234463,0.7295523279580762,-0.11061188517009157,0.625,0.13124999999999998,-3.7148575314742546e-06,0.4583333333333333,-0.00026475540648371494
K200,PER12MF,VALUE,CROSS_FAMILY_W20,YTD_2026,13,0.6109594323144947,1.6100765136992108,-0.09813523526029888,0.6153846153846154,0.16538461538461538,0.00036889228522933245,0.5384615384615384,0.004419991133088726
K200,PER12MF,VALUE,FOUR_FAMILY_EW,BULL_2025,25,1.0135883331337672,2.6238471365387364,-0.08591422515918845,0.76,0.4880000000000001,0.006728971359331846,0.48,-0.0011769260474187209
K200,PER12MF,VALUE,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03147876288941809,-0.13879896747728093,-0.3403214724744966,0.5,0.473469387755102,-0.0012285629535674838,0.47959183673469385,-0.001496124963835041
K200,PER12MF,VALUE,FOUR_FAMILY_EW,LATE_2020_2022,75,0.0793701511584195,0.44407166406584353,-0.2835882860310158,0.5733333333333334,0.49333333333333335,-0.0010015911173619553,0.4533333333333333,-0.0036164640471117726
