date,universe,eligible,valid_all8,coverage
2016-01-04,K200,190,154,0.8105263157894737
2016-01-04,KOSPI_EX_K200,479,47,0.09812108559498957
2016-01-04,KOSDAQ,978,51,0.05214723926380368
2016-01-04,KOSPI_ALL,669,201,0.3004484304932735
2016-01-04,KOSPI_KOSDAQ_ALL,1647,252,0.15300546448087432
2016-01-04,KOSDAQ_PLUS_KOSPI_EX_K200,1457,98,0.06726149622512011
2016-01-11,K200,190,166,0.8736842105263158
2016-01-11,KOSPI_EX_K200,479,76,0.15866388308977036
2016-01-11,KOSDAQ,978,88,0.08997955010224949
2016-01-11,KOSPI_ALL,669,242,0.3617339312406577
2016-01-11,KOSPI_KOSDAQ_ALL,1647,330,0.20036429872495445
2016-01-11,KOSDAQ_PLUS_KOSPI_EX_K200,1457,164,0.11256005490734386
2016-01-18,K200,190,166,0.8736842105263158
2016-01-18,KOSPI_EX_K200,479,76,0.15866388308977036
2016-01-18,KOSDAQ,978,89,0.09100204498977506
2016-01-18,KOSPI_ALL,669,242,0.3617339312406577
2016-01-18,KOSPI_KOSDAQ_ALL,1647,331,0.20097146326654525
2016-01-18,KOSDAQ_PLUS_KOSPI_EX_K200,1457,165,0.11324639670555937
2016-01-25,K200,190,166,0.8736842105263158
2016-01-25,KOSPI_EX_K200,479,76,0.15866388308977036
2016-01-25,KOSDAQ,978,87,0.08895705521472393
2016-01-25,KOSPI_ALL,669,242,0.3617339312406577
2016-01-25,KOSPI_KOSDAQ_ALL,1647,329,0.1997571341833637
2016-01-25,KOSDAQ_PLUS_KOSPI_EX_K200,1457,163,0.11187371310912834
2016-02-01,K200,190,164,0.8631578947368421
2016-02-01,KOSPI_EX_K200,479,78,0.162839248434238
2016-02-01,KOSDAQ,979,85,0.08682328907048008
2016-02-01,KOSPI_ALL,669,242,0.3617339312406577
2016-02-01,KOSPI_KOSDAQ_ALL,1648,327,0.19842233009708737
2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,1458,163,0.11179698216735254
2016-02-11,K200,190,162,0.8526315789473684
2016-02-11,KOSPI_EX_K200,480,81,0.16875
2016-02-11,KOSDAQ,981,81,0.08256880733944955
2016-02-11,KOSPI_ALL,670,243,0.36268656716417913
2016-02-11,KOSPI_KOSDAQ_ALL,1651,324,0.19624470018170806
2016-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,1461,162,0.11088295687885011
2016-02-18,K200,190,162,0.8526315789473684
2016-02-18,KOSPI_EX_K200,480,76,0.15833333333333333
2016-02-18,KOSDAQ,982,88,0.08961303462321792
2016-02-18,KOSPI_ALL,670,238,0.35522388059701493
2016-02-18,KOSPI_KOSDAQ_ALL,1652,326,0.1973365617433414
2016-02-18,KOSDAQ_PLUS_KOSPI_EX_K200,1462,164,0.1121751025991792
2016-02-25,K200,190,162,0.8526315789473684
2016-02-25,KOSPI_EX_K200,480,72,0.15
2016-02-25,KOSDAQ,982,91,0.09266802443991853
2016-02-25,KOSPI_ALL,670,234,0.3492537313432836
2016-02-25,KOSPI_KOSDAQ_ALL,1652,325,0.1967312348668281
2016-02-25,KOSDAQ_PLUS_KOSPI_EX_K200,1462,163,0.11149110807113544
2016-03-04,K200,190,160,0.8421052631578947
2016-03-04,KOSPI_EX_K200,480,68,0.14166666666666666
2016-03-04,KOSDAQ,984,93,0.09451219512195122
2016-03-04,KOSPI_ALL,670,228,0.3402985074626866
2016-03-04,KOSPI_KOSDAQ_ALL,1654,321,0.19407496977025393
2016-03-04,KOSDAQ_PLUS_KOSPI_EX_K200,1464,161,0.10997267759562841
2016-03-11,K200,190,160,0.8421052631578947
2016-03-11,KOSPI_EX_K200,480,68,0.14166666666666666
2016-03-11,KOSDAQ,985,96,0.09746192893401015
2016-03-11,KOSPI_ALL,670,228,0.3402985074626866
2016-03-11,KOSPI_KOSDAQ_ALL,1655,324,0.1957703927492447
2016-03-11,KOSDAQ_PLUS_KOSPI_EX_K200,1465,164,0.11194539249146758
2016-03-18,K200,190,160,0.8421052631578947
2016-03-18,KOSPI_EX_K200,480,62,0.12916666666666668
2016-03-18,KOSDAQ,985,96,0.09746192893401015
2016-03-18,KOSPI_ALL,670,222,0.33134328358208953
2016-03-18,KOSPI_KOSDAQ_ALL,1655,318,0.19214501510574017
2016-03-18,KOSDAQ_PLUS_KOSPI_EX_K200,1465,158,0.10784982935153584
2016-03-25,K200,190,162,0.8526315789473684
2016-03-25,KOSPI_EX_K200,480,62,0.12916666666666668
2016-03-25,KOSDAQ,985,97,0.09847715736040609
2016-03-25,KOSPI_ALL,670,224,0.33432835820895523
2016-03-25,KOSPI_KOSDAQ_ALL,1655,321,0.19395770392749245
2016-03-25,KOSDAQ_PLUS_KOSPI_EX_K200,1465,159,0.10853242320819112
2016-04-01,K200,190,164,0.8631578947368421
2016-04-01,KOSPI_EX_K200,481,66,0.13721413721413722
2016-04-01,KOSDAQ,985,99,0.10050761421319797
2016-04-01,KOSPI_ALL,671,230,0.34277198211624443
2016-04-01,KOSPI_KOSDAQ_ALL,1656,329,0.19867149758454106
2016-04-01,KOSDAQ_PLUS_KOSPI_EX_K200,1466,165,0.11255115961800818
2016-04-08,K200,190,164,0.8631578947368421
2016-04-08,KOSPI_EX_K200,481,76,0.158004158004158
2016-04-08,KOSDAQ,986,103,0.10446247464503043
2016-04-08,KOSPI_ALL,671,240,0.35767511177347244
2016-04-08,KOSPI_KOSDAQ_ALL,1657,343,0.20700060350030175
2016-04-08,KOSDAQ_PLUS_KOSPI_EX_K200,1467,179,0.12201772324471712
2016-04-18,K200,190,164,0.8631578947368421
2016-04-18,KOSPI_EX_K200,481,74,0.15384615384615385
2016-04-18,KOSDAQ,987,102,0.1033434650455927
2016-04-18,KOSPI_ALL,671,238,0.35469448584202684
2016-04-18,KOSPI_KOSDAQ_ALL,1658,340,0.20506634499396864
2016-04-18,KOSDAQ_PLUS_KOSPI_EX_K200,1468,176,0.11989100817438691
2016-04-25,K200,190,166,0.8736842105263158
2016-04-25,KOSPI_EX_K200,481,78,0.16216216216216217
2016-04-25,KOSDAQ,987,105,0.10638297872340426
2016-04-25,KOSPI_ALL,671,244,0.36363636363636365
2016-04-25,KOSPI_KOSDAQ_ALL,1658,349,0.21049457177322076
2016-04-25,KOSDAQ_PLUS_KOSPI_EX_K200,1468,183,0.12465940054495912
2016-05-02,K200,190,166,0.8736842105263158
2016-05-02,KOSPI_EX_K200,481,76,0.158004158004158
2016-05-02,KOSDAQ,988,103,0.10425101214574899
2016-05-02,KOSPI_ALL,671,242,0.36065573770491804
2016-05-02,KOSPI_KOSDAQ_ALL,1659,345,0.20795660036166366
2016-05-02,KOSDAQ_PLUS_KOSPI_EX_K200,1469,179,0.12185159972770593
2016-05-11,K200,190,169,0.8894736842105263
2016-05-11,KOSPI_EX_K200,482,77,0.15975103734439833
2016-05-11,KOSDAQ,987,103,0.10435663627152988
2016-05-11,KOSPI_ALL,672,246,0.36607142857142855
2016-05-11,KOSPI_KOSDAQ_ALL,1659,349,0.2103676913803496
2016-05-11,KOSDAQ_PLUS_KOSPI_EX_K200,1469,180,0.12253233492171545
2016-05-18,K200,190,168,0.8842105263157894
2016-05-18,KOSPI_EX_K200,482,81,0.16804979253112035
2016-05-18,KOSDAQ,987,100,0.10131712259371833
2016-05-18,KOSPI_ALL,672,249,0.3705357142857143
2016-05-18,KOSPI_KOSDAQ_ALL,1659,349,0.2103676913803496
2016-05-18,KOSDAQ_PLUS_KOSPI_EX_K200,1469,181,0.12321307011572498
2016-05-25,K200,190,167,0.8789473684210526
2016-05-25,KOSPI_EX_K200,482,80,0.16597510373443983
2016-05-25,KOSDAQ,987,100,0.10131712259371833
2016-05-25,KOSPI_ALL,672,247,0.36755952380952384
2016-05-25,KOSPI_KOSDAQ_ALL,1659,347,0.20916214587100662
2016-05-25,KOSDAQ_PLUS_KOSPI_EX_K200,1469,180,0.12253233492171545
2016-06-01,K200,190,168,0.8842105263157894
2016-06-01,KOSPI_EX_K200,483,77,0.15942028985507245
2016-06-01,KOSDAQ,987,98,0.09929078014184398
2016-06-01,KOSPI_ALL,673,245,0.3640416047548291
2016-06-01,KOSPI_KOSDAQ_ALL,1660,343,0.20662650602409638
2016-06-01,KOSDAQ_PLUS_KOSPI_EX_K200,1470,175,0.11904761904761904
2016-06-09,K200,190,171,0.9
2016-06-09,KOSPI_EX_K200,483,77,0.15942028985507245
2016-06-09,KOSDAQ,989,99,0.10010111223458039
2016-06-09,KOSPI_ALL,673,248,0.3684992570579495
2016-06-09,KOSPI_KOSDAQ_ALL,1662,347,0.20878459687123946
2016-06-09,KOSDAQ_PLUS_KOSPI_EX_K200,1472,176,0.11956521739130435
2016-06-16,K200,190,172,0.9052631578947369
2016-06-16,KOSPI_EX_K200,483,74,0.15320910973084886
2016-06-16,KOSDAQ,989,99,0.10010111223458039
2016-06-16,KOSPI_ALL,673,246,0.3655274888558692
2016-06-16,KOSPI_KOSDAQ_ALL,1662,345,0.2075812274368231
2016-06-16,KOSDAQ_PLUS_KOSPI_EX_K200,1472,173,0.11752717391304347
2016-06-23,K200,190,172,0.9052631578947369
2016-06-23,KOSPI_EX_K200,483,75,0.15527950310559005
2016-06-23,KOSDAQ,992,103,0.10383064516129033
2016-06-23,KOSPI_ALL,673,247,0.36701337295690933
2016-06-23,KOSPI_KOSDAQ_ALL,1665,350,0.21021021021021022
2016-06-23,KOSDAQ_PLUS_KOSPI_EX_K200,1475,178,0.12067796610169491
2016-06-30,K200,190,171,0.9
2016-06-30,KOSPI_EX_K200,484,71,0.14669421487603307
2016-06-30,KOSDAQ,993,104,0.10473313192346426
2016-06-30,KOSPI_ALL,674,242,0.3590504451038576
2016-06-30,KOSPI_KOSDAQ_ALL,1667,346,0.20755848830233953
2016-06-30,KOSDAQ_PLUS_KOSPI_EX_K200,1477,175,0.11848341232227488
2016-07-07,K200,190,172,0.9052631578947369
2016-07-07,KOSPI_EX_K200,484,74,0.15289256198347106
2016-07-07,KOSDAQ,995,103,0.1035175879396985
2016-07-07,KOSPI_ALL,674,246,0.3649851632047478
2016-07-07,KOSPI_KOSDAQ_ALL,1669,349,0.2091072498502097
2016-07-07,KOSDAQ_PLUS_KOSPI_EX_K200,1479,177,0.11967545638945233
2016-07-14,K200,190,171,0.9
2016-07-14,KOSPI_EX_K200,486,77,0.15843621399176955
2016-07-14,KOSDAQ,994,107,0.10764587525150905
2016-07-14,KOSPI_ALL,676,248,0.3668639053254438
2016-07-14,KOSPI_KOSDAQ_ALL,1670,355,0.2125748502994012
2016-07-14,KOSDAQ_PLUS_KOSPI_EX_K200,1480,184,0.12432432432432433
2016-07-21,K200,190,170,0.8947368421052632
2016-07-21,KOSPI_EX_K200,487,74,0.15195071868583163
2016-07-21,KOSDAQ,994,105,0.1056338028169014
2016-07-21,KOSPI_ALL,677,244,0.3604135893648449
2016-07-21,KOSPI_KOSDAQ_ALL,1671,349,0.20885697187312985
2016-07-21,KOSDAQ_PLUS_KOSPI_EX_K200,1481,179,0.12086428089128967
2016-07-28,K200,190,170,0.8947368421052632
2016-07-28,KOSPI_EX_K200,487,77,0.15811088295687886
2016-07-28,KOSDAQ,996,105,0.10542168674698796
2016-07-28,KOSPI_ALL,677,247,0.36484490398818314
2016-07-28,KOSPI_KOSDAQ_ALL,1673,352,0.21040047818290497
2016-07-28,KOSDAQ_PLUS_KOSPI_EX_K200,1483,182,0.1227242076871207
2016-08-04,K200,190,172,0.9052631578947369
2016-08-04,KOSPI_EX_K200,488,80,0.16393442622950818
2016-08-04,KOSDAQ,996,111,0.11144578313253012
2016-08-04,KOSPI_ALL,678,252,0.37168141592920356
2016-08-04,KOSPI_KOSDAQ_ALL,1674,363,0.2168458781362007
2016-08-04,KOSDAQ_PLUS_KOSPI_EX_K200,1484,191,0.12870619946091644
2016-08-11,K200,190,171,0.9
2016-08-11,KOSPI_EX_K200,489,81,0.1656441717791411
2016-08-11,KOSDAQ,997,107,0.10732196589769308
2016-08-11,KOSPI_ALL,679,252,0.3711340206185567
2016-08-11,KOSPI_KOSDAQ_ALL,1676,359,0.21420047732696898
2016-08-11,KOSDAQ_PLUS_KOSPI_EX_K200,1486,188,0.126514131897712
2016-08-19,K200,190,169,0.8894736842105263
2016-08-19,KOSPI_EX_K200,489,85,0.1738241308793456
2016-08-19,KOSDAQ,998,106,0.1062124248496994
2016-08-19,KOSPI_ALL,679,254,0.374079528718704
2016-08-19,KOSPI_KOSDAQ_ALL,1677,360,0.2146690518783542
2016-08-19,KOSDAQ_PLUS_KOSPI_EX_K200,1487,191,0.1284465366509751
2016-08-26,K200,190,170,0.8947368421052632
2016-08-26,KOSPI_EX_K200,489,85,0.1738241308793456
2016-08-26,KOSDAQ,998,107,0.10721442885771543
2016-08-26,KOSPI_ALL,679,255,0.3755522827687776
2016-08-26,KOSPI_KOSDAQ_ALL,1677,362,0.21586165772212285
2016-08-26,KOSDAQ_PLUS_KOSPI_EX_K200,1487,192,0.12911903160726296
2016-09-02,K200,190,168,0.8842105263157894
2016-09-02,KOSPI_EX_K200,490,79,0.16122448979591836
2016-09-02,KOSDAQ,998,105,0.10521042084168336
2016-09-02,KOSPI_ALL,680,247,0.36323529411764705
2016-09-02,KOSPI_KOSDAQ_ALL,1678,352,0.2097735399284863
2016-09-02,KOSDAQ_PLUS_KOSPI_EX_K200,1488,184,0.12365591397849462
2016-09-09,K200,190,168,0.8842105263157894
2016-09-09,KOSPI_EX_K200,490,79,0.16122448979591836
2016-09-09,KOSDAQ,1001,100,0.0999000999000999
2016-09-09,KOSPI_ALL,680,247,0.36323529411764705
2016-09-09,KOSPI_KOSDAQ_ALL,1681,347,0.206424747174301
2016-09-09,KOSDAQ_PLUS_KOSPI_EX_K200,1491,179,0.12005365526492287
2016-09-21,K200,190,168,0.8842105263157894
2016-09-21,KOSPI_EX_K200,490,76,0.15510204081632653
2016-09-21,KOSDAQ,1002,104,0.10379241516966067
2016-09-21,KOSPI_ALL,680,244,0.3588235294117647
2016-09-21,KOSPI_KOSDAQ_ALL,1682,348,0.20689655172413793
2016-09-21,KOSDAQ_PLUS_KOSPI_EX_K200,1492,180,0.12064343163538874
2016-09-28,K200,190,170,0.8947368421052632
2016-09-28,KOSPI_EX_K200,491,78,0.15885947046843177
2016-09-28,KOSDAQ,1002,104,0.10379241516966067
2016-09-28,KOSPI_ALL,681,248,0.3641703377386197
2016-09-28,KOSPI_KOSDAQ_ALL,1683,352,0.20915032679738563
2016-09-28,KOSDAQ_PLUS_KOSPI_EX_K200,1493,182,0.12190221031480242
2016-10-06,K200,190,168,0.8842105263157894
2016-10-06,KOSPI_EX_K200,492,76,0.15447154471544716
2016-10-06,KOSDAQ,1003,108,0.10767696909272183
2016-10-06,KOSPI_ALL,682,244,0.35777126099706746
2016-10-06,KOSPI_KOSDAQ_ALL,1685,352,0.20890207715133532
2016-10-06,KOSDAQ_PLUS_KOSPI_EX_K200,1495,184,0.12307692307692308
2016-10-13,K200,190,168,0.8842105263157894
2016-10-13,KOSPI_EX_K200,492,74,0.15040650406504066
2016-10-13,KOSDAQ,1006,103,0.10238568588469185
2016-10-13,KOSPI_ALL,682,242,0.3548387096774194
2016-10-13,KOSPI_KOSDAQ_ALL,1688,345,0.20438388625592416
2016-10-13,KOSDAQ_PLUS_KOSPI_EX_K200,1498,177,0.11815754339118825
2016-10-20,K200,191,169,0.8848167539267016
2016-10-20,KOSPI_EX_K200,491,69,0.14052953156822812
2016-10-20,KOSDAQ,1009,97,0.09613478691774034
2016-10-20,KOSPI_ALL,682,238,0.3489736070381232
2016-10-20,KOSPI_KOSDAQ_ALL,1691,335,0.1981076286221171
2016-10-20,KOSDAQ_PLUS_KOSPI_EX_K200,1500,166,0.11066666666666666
2016-10-27,K200,191,170,0.8900523560209425
2016-10-27,KOSPI_EX_K200,492,69,0.1402439024390244
2016-10-27,KOSDAQ,1010,95,0.09405940594059406
2016-10-27,KOSPI_ALL,683,239,0.34992679355783307
2016-10-27,KOSPI_KOSDAQ_ALL,1693,334,0.19728292971057296
2016-10-27,KOSDAQ_PLUS_KOSPI_EX_K200,1502,164,0.10918774966711052
2016-11-03,K200,191,170,0.8900523560209425
2016-11-03,KOSPI_EX_K200,492,73,0.1483739837398374
2016-11-03,KOSDAQ,1015,94,0.09261083743842365
2016-11-03,KOSPI_ALL,683,243,0.3557833089311859
2016-11-03,KOSPI_KOSDAQ_ALL,1698,337,0.19846878680800942
2016-11-03,KOSDAQ_PLUS_KOSPI_EX_K200,1507,167,0.1108161911081619
2016-11-10,K200,191,171,0.8952879581151832
2016-11-10,KOSPI_EX_K200,493,70,0.14198782961460446
2016-11-10,KOSDAQ,1017,93,0.09144542772861357
2016-11-10,KOSPI_ALL,684,241,0.35233918128654973
2016-11-10,KOSPI_KOSDAQ_ALL,1701,334,0.19635508524397413
2016-11-10,KOSDAQ_PLUS_KOSPI_EX_K200,1510,163,0.10794701986754966
2016-11-17,K200,191,170,0.8900523560209425
2016-11-17,KOSPI_EX_K200,493,70,0.14198782961460446
2016-11-17,KOSDAQ,1017,89,0.08751229105211406
2016-11-17,KOSPI_ALL,684,240,0.3508771929824561
2016-11-17,KOSPI_KOSDAQ_ALL,1701,329,0.1934156378600823
2016-11-17,KOSDAQ_PLUS_KOSPI_EX_K200,1510,159,0.10529801324503311
2016-11-24,K200,191,168,0.8795811518324608
2016-11-24,KOSPI_EX_K200,494,70,0.1417004048582996
2016-11-24,KOSDAQ,1018,85,0.08349705304518663
2016-11-24,KOSPI_ALL,685,238,0.34744525547445254
2016-11-24,KOSPI_KOSDAQ_ALL,1703,323,0.18966529653552555
2016-11-24,KOSDAQ_PLUS_KOSPI_EX_K200,1512,155,0.10251322751322751
2016-12-01,K200,191,168,0.8795811518324608
2016-12-01,KOSPI_EX_K200,494,72,0.145748987854251
2016-12-01,KOSDAQ,1022,90,0.08806262230919765
2016-12-01,KOSPI_ALL,685,240,0.35036496350364965
2016-12-01,KOSPI_KOSDAQ_ALL,1707,330,0.19332161687170474
2016-12-01,KOSDAQ_PLUS_KOSPI_EX_K200,1516,162,0.10686015831134564
2016-12-08,K200,191,168,0.8795811518324608
2016-12-08,KOSPI_EX_K200,495,72,0.14545454545454545
2016-12-08,KOSDAQ,1026,86,0.08382066276803118
2016-12-08,KOSPI_ALL,686,240,0.3498542274052478
2016-12-08,KOSPI_KOSDAQ_ALL,1712,326,0.19042056074766356
2016-12-08,KOSDAQ_PLUS_KOSPI_EX_K200,1521,158,0.10387902695595003
2016-12-15,K200,191,167,0.8743455497382199
2016-12-15,KOSPI_EX_K200,495,76,0.15353535353535352
2016-12-15,KOSDAQ,1028,94,0.0914396887159533
2016-12-15,KOSPI_ALL,686,243,0.35422740524781343
2016-12-15,KOSPI_KOSDAQ_ALL,1714,337,0.19661610268378063
2016-12-15,KOSDAQ_PLUS_KOSPI_EX_K200,1523,170,0.11162179908076166
2016-12-22,K200,191,167,0.8743455497382199
2016-12-22,KOSPI_EX_K200,495,77,0.15555555555555556
2016-12-22,KOSDAQ,1029,98,0.09523809523809523
2016-12-22,KOSPI_ALL,686,244,0.3556851311953353
2016-12-22,KOSPI_KOSDAQ_ALL,1715,342,0.19941690962099126
2016-12-22,KOSDAQ_PLUS_KOSPI_EX_K200,1524,175,0.11482939632545931
2016-12-29,K200,192,166,0.8645833333333334
2016-12-29,KOSPI_EX_K200,494,78,0.15789473684210525
2016-12-29,KOSDAQ,1030,101,0.09805825242718447
2016-12-29,KOSPI_ALL,686,244,0.3556851311953353
2016-12-29,KOSPI_KOSDAQ_ALL,1716,345,0.20104895104895104
2016-12-29,KOSDAQ_PLUS_KOSPI_EX_K200,1524,179,0.11745406824146981
2017-01-06,K200,192,165,0.859375
2017-01-06,KOSPI_EX_K200,494,78,0.15789473684210525
2017-01-06,KOSDAQ,1030,101,0.09805825242718447
2017-01-06,KOSPI_ALL,686,243,0.35422740524781343
2017-01-06,KOSPI_KOSDAQ_ALL,1716,344,0.20046620046620048
2017-01-06,KOSDAQ_PLUS_KOSPI_EX_K200,1524,179,0.11745406824146981
2017-01-13,K200,192,162,0.84375
2017-01-13,KOSPI_EX_K200,494,80,0.16194331983805668
2017-01-13,KOSDAQ,1030,97,0.0941747572815534
2017-01-13,KOSPI_ALL,686,242,0.35276967930029157
2017-01-13,KOSPI_KOSDAQ_ALL,1716,339,0.19755244755244755
2017-01-13,KOSDAQ_PLUS_KOSPI_EX_K200,1524,177,0.11614173228346457
2017-01-20,K200,192,163,0.8489583333333334
2017-01-20,KOSPI_EX_K200,494,78,0.15789473684210525
2017-01-20,KOSDAQ,1030,92,0.08932038834951456
2017-01-20,KOSPI_ALL,686,241,0.35131195335276966
2017-01-20,KOSPI_KOSDAQ_ALL,1716,333,0.19405594405594406
2017-01-20,KOSDAQ_PLUS_KOSPI_EX_K200,1524,170,0.1115485564304462
2017-01-31,K200,192,161,0.8385416666666666
2017-01-31,KOSPI_EX_K200,494,73,0.14777327935222673
2017-01-31,KOSDAQ,1032,97,0.0939922480620155
2017-01-31,KOSPI_ALL,686,234,0.34110787172011664
2017-01-31,KOSPI_KOSDAQ_ALL,1718,331,0.19266589057043074
2017-01-31,KOSDAQ_PLUS_KOSPI_EX_K200,1526,170,0.11140235910878113
2017-02-07,K200,192,162,0.84375
2017-02-07,KOSPI_EX_K200,495,71,0.14343434343434344
2017-02-07,KOSDAQ,1032,95,0.09205426356589147
2017-02-07,KOSPI_ALL,687,233,0.33915574963609896
2017-02-07,KOSPI_KOSDAQ_ALL,1719,328,0.1908086096567772
2017-02-07,KOSDAQ_PLUS_KOSPI_EX_K200,1527,166,0.10870988867059594
2017-02-14,K200,192,162,0.84375
2017-02-14,KOSPI_EX_K200,495,72,0.14545454545454545
2017-02-14,KOSDAQ,1032,93,0.09011627906976744
2017-02-14,KOSPI_ALL,687,234,0.3406113537117904
2017-02-14,KOSPI_KOSDAQ_ALL,1719,327,0.19022687609075042
2017-02-14,KOSDAQ_PLUS_KOSPI_EX_K200,1527,165,0.10805500982318271
2017-02-21,K200,192,158,0.8229166666666666
2017-02-21,KOSPI_EX_K200,495,70,0.1414141414141414
2017-02-21,KOSDAQ,1032,100,0.09689922480620156
2017-02-21,KOSPI_ALL,687,228,0.3318777292576419
2017-02-21,KOSPI_KOSDAQ_ALL,1719,328,0.1908086096567772
2017-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,1527,170,0.11132940406024885
2017-02-28,K200,192,159,0.828125
2017-02-28,KOSPI_EX_K200,495,65,0.13131313131313133
2017-02-28,KOSDAQ,1036,95,0.0916988416988417
2017-02-28,KOSPI_ALL,687,224,0.3260553129548763
2017-02-28,KOSPI_KOSDAQ_ALL,1723,319,0.18514219384793965
2017-02-28,KOSDAQ_PLUS_KOSPI_EX_K200,1531,160,0.10450685826257348
2017-03-08,K200,192,160,0.8333333333333334
2017-03-08,KOSPI_EX_K200,495,65,0.13131313131313133
2017-03-08,KOSDAQ,1037,96,0.09257473481195758
2017-03-08,KOSPI_ALL,687,225,0.32751091703056767
2017-03-08,KOSPI_KOSDAQ_ALL,1724,321,0.18619489559164734
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,1532,161,0.10509138381201044
2017-03-15,K200,192,159,0.828125
2017-03-15,KOSPI_EX_K200,496,63,0.12701612903225806
2017-03-15,KOSDAQ,1037,96,0.09257473481195758
2017-03-15,KOSPI_ALL,688,222,0.3226744186046512
2017-03-15,KOSPI_KOSDAQ_ALL,1725,318,0.18434782608695652
2017-03-15,KOSDAQ_PLUS_KOSPI_EX_K200,1533,159,0.10371819960861056
2017-03-22,K200,192,158,0.8229166666666666
2017-03-22,KOSPI_EX_K200,496,64,0.12903225806451613
2017-03-22,KOSDAQ,1038,96,0.09248554913294797
2017-03-22,KOSPI_ALL,688,222,0.3226744186046512
2017-03-22,KOSPI_KOSDAQ_ALL,1726,318,0.1842410196987254
2017-03-22,KOSDAQ_PLUS_KOSPI_EX_K200,1534,160,0.10430247718383312
2017-03-29,K200,192,158,0.8229166666666666
2017-03-29,KOSPI_EX_K200,496,66,0.13306451612903225
2017-03-29,KOSDAQ,1040,95,0.09134615384615384
2017-03-29,KOSPI_ALL,688,224,0.32558139534883723
2017-03-29,KOSPI_KOSDAQ_ALL,1728,319,0.18460648148148148
2017-03-29,KOSDAQ_PLUS_KOSPI_EX_K200,1536,161,0.10481770833333333
2017-04-05,K200,192,157,0.8177083333333334
2017-04-05,KOSPI_EX_K200,496,69,0.13911290322580644
2017-04-05,KOSDAQ,1041,95,0.09125840537944284
2017-04-05,KOSPI_ALL,688,226,0.32848837209302323
2017-04-05,KOSPI_KOSDAQ_ALL,1729,321,0.18565644881434354
2017-04-05,KOSDAQ_PLUS_KOSPI_EX_K200,1537,164,0.10670136629798309
2017-04-12,K200,192,157,0.8177083333333334
2017-04-12,KOSPI_EX_K200,497,67,0.13480885311871227
2017-04-12,KOSDAQ,1044,91,0.0871647509578544
2017-04-12,KOSPI_ALL,689,224,0.3251088534107402
2017-04-12,KOSPI_KOSDAQ_ALL,1733,315,0.1817657241777265
2017-04-12,KOSDAQ_PLUS_KOSPI_EX_K200,1541,158,0.10253082414016872
2017-04-19,K200,192,157,0.8177083333333334
2017-04-19,KOSPI_EX_K200,497,71,0.14285714285714285
2017-04-19,KOSDAQ,1044,94,0.09003831417624521
2017-04-19,KOSPI_ALL,689,228,0.3309143686502177
2017-04-19,KOSPI_KOSDAQ_ALL,1733,322,0.18580496249278708
2017-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,1541,165,0.10707332900713822
2017-04-26,K200,192,157,0.8177083333333334
2017-04-26,KOSPI_EX_K200,497,72,0.1448692152917505
2017-04-26,KOSDAQ,1044,94,0.09003831417624521
2017-04-26,KOSPI_ALL,689,229,0.33236574746008707
2017-04-26,KOSPI_KOSDAQ_ALL,1733,323,0.18638199653779572
2017-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,1541,166,0.10772225827384815
2017-05-08,K200,192,160,0.8333333333333334
2017-05-08,KOSPI_EX_K200,497,75,0.15090543259557343
2017-05-08,KOSDAQ,1048,100,0.09541984732824428
2017-05-08,KOSPI_ALL,689,235,0.34107402031930334
2017-05-08,KOSPI_KOSDAQ_ALL,1737,335,0.19286125503742085
2017-05-08,KOSDAQ_PLUS_KOSPI_EX_K200,1545,175,0.11326860841423948
2017-05-16,K200,192,161,0.8385416666666666
2017-05-16,KOSPI_EX_K200,502,77,0.15338645418326693
2017-05-16,KOSDAQ,1048,97,0.09255725190839695
2017-05-16,KOSPI_ALL,694,238,0.34293948126801155
2017-05-16,KOSPI_KOSDAQ_ALL,1742,335,0.19230769230769232
2017-05-16,KOSDAQ_PLUS_KOSPI_EX_K200,1550,174,0.11225806451612903
2017-05-23,K200,192,161,0.8385416666666666
2017-05-23,KOSPI_EX_K200,503,81,0.1610337972166998
2017-05-23,KOSDAQ,1048,98,0.09351145038167939
2017-05-23,KOSPI_ALL,695,242,0.34820143884892085
2017-05-23,KOSPI_KOSDAQ_ALL,1743,340,0.19506597819850832
2017-05-23,KOSDAQ_PLUS_KOSPI_EX_K200,1551,179,0.1154094132817537
2017-05-30,K200,192,162,0.84375
2017-05-30,KOSPI_EX_K200,503,85,0.16898608349900596
2017-05-30,KOSDAQ,1048,99,0.09446564885496184
2017-05-30,KOSPI_ALL,695,247,0.3553956834532374
2017-05-30,KOSPI_KOSDAQ_ALL,1743,346,0.1985083189902467
2017-05-30,KOSDAQ_PLUS_KOSPI_EX_K200,1551,184,0.11863313990973566
2017-06-07,K200,192,162,0.84375
2017-06-07,KOSPI_EX_K200,503,82,0.16302186878727634
2017-06-07,KOSDAQ,1052,101,0.09600760456273764
2017-06-07,KOSPI_ALL,695,244,0.3510791366906475
2017-06-07,KOSPI_KOSDAQ_ALL,1747,345,0.1974813966800229
