sample,universe,factor,direction,overlay,top_n,cost_bps,state,high_minus_low,low_uplift,high_uplift
OOS,K200,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_REL_ACT5,-0.09907905291875568,0.13888930900259247,0.039810256083836794
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,0,MKT_ACT1,-0.04624952090898041,-0.07339180637216924,-0.11964132728114965
OOS,K200,OP12_REV,LOW,ACT1_W10,10,0,MKT_ACT1,-0.08725517972531274,0.025586514544575036,-0.0616686651807377
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,0,MKT_ACT5,-0.1562621521088204,-0.020286322188567595,-0.17654847429738801
OOS,K200,OP12_REV,LOW,ACT1_W10,10,0,MKT_ACT5,-0.03857433818717117,-0.009205839158442699,-0.047780177345613864
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,0,MKT_ACT1_BREADTH,-0.05151755789408379,-0.04828352270157873,-0.09980108059566252
OOS,K200,OP12_REV,LOW,ACT1_W10,10,0,MKT_ACT1_BREADTH,-0.08587765602948537,0.04083586862507735,-0.04504178740440802
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,0,MKT_ACT5_BREADTH,-0.140715107693028,-0.007791149326814498,-0.1485062570198425
OOS,K200,OP12_REV,LOW,ACT1_W10,10,0,MKT_ACT5_BREADTH,-0.07496477229735177,0.07181224213392955,-0.003152530163422214
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,0,KOSDAQ_TA_SHARE,-0.08176763497657455,-0.02808859631127176,-0.10985623128784631
OOS,K200,OP12_REV,LOW,ACT1_W10,10,0,KOSDAQ_TA_SHARE,0.010996578557882143,0.0033210599463366743,0.014317638504218817
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,0,FACTOR_TOP_ACT5_BREADTH,-0.10224530290336495,-0.014858859692963775,-0.11710416259632872
OOS,K200,OP12_REV,LOW,ACT1_W10,10,0,FACTOR_TOP_ACT5_BREADTH,-0.06489345985741597,0.043203397608382474,-0.021690062249033495
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,0,FACTOR_TOP_TA_SHARE,-0.0374523920790059,-0.053911881108780216,-0.09136427318778612
OOS,K200,OP12_REV,LOW,ACT1_W10,10,0,FACTOR_TOP_TA_SHARE,0.14139111473156124,-0.06336658149052743,0.0780245332410338
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,0,FACTOR_TOP_REL_ACT5,0.07602172349035316,-0.0950452303518469,-0.01902350686149373
OOS,K200,OP12_REV,LOW,ACT1_W10,10,0,FACTOR_TOP_REL_ACT5,0.1741394742253929,-0.08583334120191885,0.08830613302347404
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,30,MKT_ACT1,-0.048106363014243564,-0.07882970110901136,-0.12693606412325492
OOS,K200,OP12_REV,LOW,ACT1_W10,10,30,MKT_ACT1,-0.07887617972531277,0.01626251454457501,-0.06261366518073776
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,30,MKT_ACT5,-0.15599688895092567,-0.02771369060962022,-0.1837105795605459
OOS,K200,OP12_REV,LOW,ACT1_W10,10,30,MKT_ACT5,-0.030789581430414412,-0.01903383915844271,-0.04982342058885712
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,30,MKT_ACT1_BREADTH,-0.053372113247985783,-0.05411931217526293,-0.10749142542324872
OOS,K200,OP12_REV,LOW,ACT1_W10,10,30,MKT_ACT1_BREADTH,-0.07878579832197552,0.031443141352350074,-0.04734265696962544
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,30,MKT_ACT5_BREADTH,-0.14111300242987013,-0.013759570379446062,-0.15487257280931618
OOS,K200,OP12_REV,LOW,ACT1_W10,10,30,MKT_ACT5_BREADTH,-0.06625931775189722,0.06173224213392951,-0.004527075617967708
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,-0.0799107928713114,-0.035781227890219106,-0.11569202076153051
OOS,K200,OP12_REV,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,0.006436930464040563,-0.0008247465052762914,0.005612183958764272
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,-0.10094233516142945,-0.021770859692963766,-0.1227131948543932
OOS,K200,OP12_REV,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,-0.05650957145288239,0.033600154365139204,-0.022909417087743186
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,-0.042227128921111204,-0.05842135479299071,-0.10064848371410191
OOS,K200,OP12_REV,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,0.14441072788436593,-0.0694789219160594,0.07493180596830654
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,0.07920488138508999,-0.10326838824658371,-0.024063506861493715
OOS,K200,OP12_REV,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,0.17879178191770062,-0.09339334120191892,0.0853984407157817
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,60,MKT_ACT1,-0.04996320511950669,-0.08426759584585347,-0.13423080096536016
OOS,K200,OP12_REV,LOW,ACT1_W10,10,60,MKT_ACT1,-0.07049717972531273,0.006938514544575042,-0.06355866518073769
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,60,MKT_ACT5,-0.15573162579303096,-0.03514105903067287,-0.19087268482370381
OOS,K200,OP12_REV,LOW,ACT1_W10,10,60,MKT_ACT5,-0.02300482467365767,-0.028861839158442676,-0.05186666383210035
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,-0.055226668601887775,-0.059955101648947164,-0.11518177025083494
OOS,K200,OP12_REV,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,-0.07169394061446563,0.022050414079622833,-0.04964352653484279
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,-0.14151089716671222,-0.019727991432077662,-0.16123888859878988
OOS,K200,OP12_REV,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,-0.05755386320644267,0.05165224213392956,-0.005901621072513111
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,-0.07805395076604824,-0.04347385946916647,-0.12152781023521471
OOS,K200,OP12_REV,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,0.0018772823701988643,-0.0049705529568891274,-0.003093270586690263
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,-0.09963936741949396,-0.028682859692963757,-0.12832222711245772
OOS,K200,OP12_REV,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,-0.048125683048348855,0.023996911121896024,-0.02412877192645283
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,-0.047001865763216466,-0.06293082847720124,-0.10993269424041771
OOS,K200,OP12_REV,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,0.1474303410371705,-0.07559126234159123,0.07183907869557929
TRAIN,K200,OP12_REV,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,0.08238803927982682,-0.11149154614132055,-0.02910350686149373
OOS,K200,OP12_REV,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,0.1834440896100083,-0.10095334120191886,0.08249074840808944
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,0,MKT_ACT1,0.00850051141454306,-0.012419035127842006,-0.003918523713298946
OOS,K200,OP12_REV,LOW,ACT1_W10,20,0,MKT_ACT1,-0.05823493598599444,0.0030851178407899286,-0.05514981814520451
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,0,MKT_ACT5,-0.02739355067091164,0.012972627655325844,-0.014420923015585799
OOS,K200,OP12_REV,LOW,ACT1_W10,20,0,MKT_ACT5,-0.05738121945473887,0.016163532722801344,-0.04121768673193753
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,-0.018709393155717596,0.009807002415301509,-0.008902390740416087
OOS,K200,OP12_REV,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,-0.13912003804351555,0.06845755343152465,-0.0706624846119909
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,-0.014497077076504633,0.010771789811854416,-0.003725287264650218
OOS,K200,OP12_REV,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,-0.044433658330831946,0.0019355298554331532,-0.04249812847539879
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,-0.020585094837985724,0.0003956057807515674,-0.020189489057234156
OOS,K200,OP12_REV,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,0.1009346886118247,-0.0463895171436005,0.0545451714682242
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,-0.009357822966812127,0.002000978412774708,-0.007356844554037419
OOS,K200,OP12_REV,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,-0.05048523351078128,0.004261088607863514,-0.04622414490291777
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,0.022960945069381216,-0.022530939134653392,0.0004300059347278228
OOS,K200,OP12_REV,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,0.1327530566467579,-0.04128364792036841,0.0914694087263895
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,-0.04238833272292333,0.03377957362585459,-0.008608759097068744
OOS,K200,OP12_REV,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,-0.012824088767237014,0.01528018223030277,0.0024560934630657545
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,30,MKT_ACT1,0.008964721940858856,-0.014275877233105166,-0.00531115529224631
OOS,K200,OP12_REV,LOW,ACT1_W10,20,30,MKT_ACT1,-0.05773093598599445,0.0006911178407899357,-0.057039818145204514
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,30,MKT_ACT5,-0.028388287513016894,0.011579996076378475,-0.01680829143663842
OOS,K200,OP12_REV,LOW,ACT1_W10,20,30,MKT_ACT5,-0.055671705941225384,0.014147532722801342,-0.04152417321842404
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,-0.019268503863521594,0.008215423467933084,-0.011053080395588508
OOS,K200,OP12_REV,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,-0.13878138191703332,0.06696846252243374,-0.07181291939459958
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,-0.01642023497124147,0.009777052969749154,-0.006643182001492318
OOS,K200,OP12_REV,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,-0.04335693105810466,0.0001715298554331493,-0.04318540120267151
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,-0.020386147469564665,-0.0013286047455642208,-0.021714752215128887
OOS,K200,OP12_REV,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,0.10148894081123816,-0.04797467843392306,0.0535142623773151
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,-0.009918726192618571,0.0004889784127747088,-0.009429747779843862
OOS,K200,OP12_REV,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,-0.04903189436518408,0.0023200075267824413,-0.046711886838401634
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,0.022165155595697004,-0.023989886503074438,-0.0018247309073774344
OOS,K200,OP12_REV,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,0.13257392705294743,-0.04265088196292159,0.08992304509002584
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,-0.04192412219660755,0.031060626257433544,-0.010863495939174007
OOS,K200,OP12_REV,LOW,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,-0.011841489297741,0.013716044299268306,0.0018745550015273067
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,60,MKT_ACT1,0.00942893246717463,-0.016132719338368316,-0.0067037868711936855
OOS,K200,OP12_REV,LOW,ACT1_W10,20,60,MKT_ACT1,-0.05722693598599449,-0.0017028821592100396,-0.058929818145204524
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,60,MKT_ACT5,-0.02938302435512217,0.010187364497431111,-0.019195659857691057
OOS,K200,OP12_REV,LOW,ACT1_W10,20,60,MKT_ACT5,-0.05396219242771185,0.012131532722801345,-0.041830659704910504
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,60,MKT_ACT1_BREADTH,-0.019827614571325588,0.006623844520564669,-0.013203770050760918
OOS,K200,OP12_REV,LOW,ACT1_W10,20,60,MKT_ACT1_BREADTH,-0.13844272579055117,0.06547937161334287,-0.0729633541772083
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,60,MKT_ACT5_BREADTH,-0.018343392865978317,0.00878231612764389,-0.009561076738334425
OOS,K200,OP12_REV,LOW,ACT1_W10,20,60,MKT_ACT5_BREADTH,-0.04228020378537739,-0.0015924701445668547,-0.04387267392994425
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,60,KOSDAQ_TA_SHARE,-0.020187200101143627,-0.0030528152718800093,-0.023240015373023636
OOS,K200,OP12_REV,LOW,ACT1_W10,20,60,KOSDAQ_TA_SHARE,0.10204319301065169,-0.04955983972424566,0.052483353286406034
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,60,FACTOR_TOP_ACT5_BREADTH,-0.010479629418425004,-0.001023021587225302,-0.011502651005650306
OOS,K200,OP12_REV,LOW,ACT1_W10,20,60,FACTOR_TOP_ACT5_BREADTH,-0.04757855521958688,0.00037892644570135193,-0.047199628773885526
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,60,FACTOR_TOP_TA_SHARE,0.0213693661220128,-0.025448833871495498,-0.004079467749482698
OOS,K200,OP12_REV,LOW,ACT1_W10,20,60,FACTOR_TOP_TA_SHARE,0.13239479745913701,-0.044018116005474776,0.08837668145366223
TRAIN,K200,OP12_REV,LOW,ACT1_W10,20,60,FACTOR_TOP_REL_ACT5,-0.041459911670291734,0.028341678889012477,-0.013118232781279257
OOS,K200,OP12_REV,LOW,ACT1_W10,20,60,FACTOR_TOP_REL_ACT5,-0.010858889828245014,0.012151906368233826,0.001293016539988812
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT1,0.013413962581512059,-0.03580806214288215,-0.022394099561370093
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT1,0.020395794353605404,0.03396036948587706,0.05435616383948246
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT5,-0.044225877731309794,-0.01281180729254853,-0.05703768502385832
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT5,0.15242115217019755,0.014907842771621476,0.16732899494181902
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT1_BREADTH,-0.03302727139841958,-0.003950426255625981,-0.03697769765404556
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT1_BREADTH,-0.0008964632862308863,0.12666128807928068,0.1257648247930498
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT5_BREADTH,-0.1420172289807498,0.028988190583120264,-0.11302903839762954
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT5_BREADTH,0.05039251835239396,0.04954144944653509,0.09993396779892905
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,KOSDAQ_TA_SHARE,-0.07382040279695615,0.03248688031176618,-0.04133352248518996
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,KOSDAQ_TA_SHARE,0.015551839650745178,0.09286191157480415,0.10841375122554933
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_ACT5_BREADTH,-0.028510476849500047,-0.01696561627382112,-0.04547609312332117
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_ACT5_BREADTH,0.023467913369064605,0.08542518507509206,0.10889309844415666
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_TA_SHARE,-0.09874662905106868,0.052735800427693436,-0.04601082862337524
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_TA_SHARE,0.0791224066143966,0.04604406274989529,0.12516646936429188
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_REL_ACT5,0.13863917638922518,-0.10007570276022373,0.038563473629001435
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_REL_ACT5,0.007953289652732329,0.11105365498472945,0.11900694463746178
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT1,0.009169752055196267,-0.044561746353408455,-0.03539199429821219
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT1,0.025498794353605376,0.024132369485877072,0.04963116383948245
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT5,-0.04236903562604664,-0.0255444388714959,-0.06791347449754254
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT5,0.15728407108911638,0.004323842771621502,0.1616079138607379
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT1_BREADTH,-0.036263024574463135,-0.012836742045099648,-0.049099766619562786
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT1_BREADTH,0.003137528808630788,0.11703946989746246,0.12017699870609325
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT5_BREADTH,-0.14254775529653935,0.017847137951541338,-0.124700617344998
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT5_BREADTH,0.05786088198875758,0.03794944944653511,0.09581033143529269
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,KOSDAQ_TA_SHARE,-0.07382040279695613,0.021611090838081982,-0.05220931195887415
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,KOSDAQ_TA_SHARE,0.011982455486522325,0.08749675028448155,0.09947920577100387
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_ACT5_BREADTH,-0.023911767172080715,-0.030465616273821116,-0.05437738344590183
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_ACT5_BREADTH,0.0305994913987071,0.07439167156157858,0.10499116296028568
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_TA_SHARE,-0.10100136589317396,0.04252316884874609,-0.058478197044427874
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_TA_SHARE,0.07861791918693047,0.03864491381372505,0.11726283300065551
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_REL_ACT5,0.1444749658629094,-0.11479780802338166,0.02967715783952774
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_REL_ACT5,0.018431008485623554,0.09854055153645361,0.11697156002207716
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT1,0.004925541528880507,-0.053315430563934785,-0.04838988903505428
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT1,0.03060179435360539,0.01430436948587708,0.04490616383948247
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT5,-0.04051219352078348,-0.038277070450443255,-0.07878926397122674
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT5,0.16214699000803537,-0.006260157228378502,0.15588683277965687
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT1_BREADTH,-0.039498777750506656,-0.02172305783457335,-0.06122183558508001
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT1_BREADTH,0.007171520903492448,0.1074176517156443,0.11458917261913674
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT5_BREADTH,-0.14307828161232877,0.0067060853199624,-0.13637219629236638
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT5_BREADTH,0.06532924562512127,0.026357449446535102,0.09168669507165637
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,KOSDAQ_TA_SHARE,-0.07382040279695616,0.01073530136439777,-0.0630851014325584
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,KOSDAQ_TA_SHARE,0.008413071322299431,0.08213158899415897,0.0905446603164584
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_ACT5_BREADTH,-0.019313057494661362,-0.04396561627382112,-0.06327867376848248
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_ACT5_BREADTH,0.03773106942834968,0.06335815804806505,0.10108922747641473
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_TA_SHARE,-0.10325610273527921,0.03231053726979873,-0.07094556546548049
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_TA_SHARE,0.0781134317594643,0.03124576487755487,0.10935919663701917
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_REL_ACT5,0.15031075533659363,-0.12951991328653956,0.020790842050054076
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_REL_ACT5,0.02890872731851475,0.08602744808817779,0.11493617540669254
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,MKT_ACT1,-0.03594851018946997,0.04016688227899751,0.0042183720895275344
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,MKT_ACT1,-0.13160118655781816,0.06678148291520766,-0.06481970364261051
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,MKT_ACT5,0.000476680378536605,0.04201907079313825,0.04249575117167485
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,MKT_ACT5,0.03744038028119308,0.0393079350456844,0.07674831532687748
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,MKT_ACT1_BREADTH,0.003693916347213305,0.04023694897880606,0.043930865326019364
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,MKT_ACT1_BREADTH,-0.189732932395559,0.11437909236061305,-0.07535384003494595
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,MKT_ACT5_BREADTH,-0.016209663520898462,0.039193428085029805,0.022983764564131343
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,MKT_ACT5_BREADTH,-0.07346910616016614,0.03264647723315051,-0.04082262892701562
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,KOSDAQ_TA_SHARE,-0.07375912061431893,0.040066475629608196,-0.03369264498471073
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,KOSDAQ_TA_SHARE,0.06001710637764869,0.020955256467665728,0.08097236284531442
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_ACT5_BREADTH,0.028027294005801243,0.022125794798669628,0.05015308880447087
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_ACT5_BREADTH,-0.09035417536068857,0.06113122691111304,-0.02922294844957553
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_TA_SHARE,-0.011602035493991997,0.036302279130208,0.024700243636216
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_TA_SHARE,-0.0165899850070541,0.03872311792976219,0.022133132922708094
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_REL_ACT5,0.016658353226821222,0.02164733967060784,0.038305692897429064
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_REL_ACT5,-0.01041541982455171,0.016650894914747385,0.0062354750901956755
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT1,-0.03674429966315418,0.030948987542155405,-0.0057953121209987765
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT1,-0.12930956155781814,0.05657548291520766,-0.07273407864261049
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT5,-0.0001864775162002466,0.03233696552998036,0.032150488013780114
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT5,0.04162902892984174,0.027967935045684407,0.06959696397552614
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT1_BREADTH,0.0019628455668140275,0.03101905424196395,0.03298189980877798
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT1_BREADTH,-0.18606249761295032,0.10429909236061308,-0.08176340525233725
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT5_BREADTH,-0.018331768784056363,0.02977658597976665,0.011444817195710288
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,MKT_ACT5_BREADTH,-0.06988383343289338,0.022188477233150514,-0.04769535619974287
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,KOSDAQ_TA_SHARE,-0.07468754166695049,0.030715949313818713,-0.04397159235313178
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,KOSDAQ_TA_SHARE,0.05990625593776597,0.011444288725730261,0.07135054466349623
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_ACT5_BREADTH,0.029856326263865758,0.01078579479866962,0.040642121062535376
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_ACT5_BREADTH,-0.08578653804595446,0.05071068637057251,-0.03507585167538195
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_TA_SHARE,-0.014254667072939388,0.027482279130208002,0.013227612057268615
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_TA_SHARE,-0.014842557540903236,0.02907205409997497,0.014229496559071733
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_REL_ACT5,0.020305721647873854,0.009378918617976257,0.02968464026585011
OOS,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_REL_ACT5,-0.003833006031448277,0.004398481121643965,0.0005654750901956879
TRAIN,K200,OP12_REV,LOW,ACT5_KEEP_TOP70,20,60,MKT_ACT1,-0.0375400891368384,0.021731092805313296,-0.015808996331525105
