sample,universe,factor,direction,overlay,top_n,cost_bps,state,state_bin,n_periods,train_q1,train_q2,annualized_arith_uplift,tstat,positive_delta_share
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,LOW,57,0.30246838025295797,0.3954927639684974,0.039300515637432774,0.6896715773306892,0.43859649122807015
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,MID,57,0.30246838025295797,0.3954927639684974,0.0647950832257014,0.956000818314998,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,HIGH,57,0.30246838025295797,0.3954927639684974,-0.13380797529628946,-1.9132087053273594,0.5087719298245614
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,LOW,28,0.30246838025295797,0.3954927639684974,0.10823885667620115,0.6531453885191635,0.5714285714285714
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,MID,31,0.30246838025295797,0.3954927639684974,0.08136111366113126,0.8069508315488606,0.5483870967741935
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,HIGH,27,0.30246838025295797,0.3954927639684974,-0.007223134914776291,-0.06698659988697814,0.5555555555555556
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,LOW,57,0.3936705945864651,0.4530438876051797,-0.0858739880876836,-1.7432576371138069,0.3508771929824561
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,MID,57,0.3936705945864651,0.4530438876051797,0.03568645590369897,0.5377711426345295,0.6491228070175439
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,HIGH,57,0.3936705945864651,0.4530438876051797,0.020475155750829335,0.26082354327799434,0.49122807017543857
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,LOW,31,0.3936705945864651,0.4530438876051797,0.24723038081585305,2.0339044297059563,0.6129032258064516
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,MID,22,0.3936705945864651,0.4530438876051797,-0.013072219248348966,-0.09449136293443355,0.5909090909090909
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,HIGH,33,0.3936705945864651,0.4530438876051797,-0.06117257921509171,-0.5255381950122379,0.48484848484848486
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,LOW,71,0.3,0.44629629629629625,0.05397447835009721,1.0212550244695913,0.4788732394366197
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,MID,43,0.3,0.44629629629629625,0.05949741264601884,0.7766971816885441,0.5348837209302325
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,HIGH,57,0.3,0.44629629629629625,-0.1418277572513257,-2.002978106999467,0.49122807017543857
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,LOW,40,0.3,0.44629629629629625,0.07345552067049564,0.6896505815806808,0.55
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,MID,25,0.3,0.44629629629629625,0.12219401558178948,0.7798048787138251,0.56
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,HIGH,21,0.3,0.44629629629629625,-0.030248254696896255,-0.2557636784296909,0.5714285714285714
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,LOW,57,0.08039004762181261,0.12147708778522305,0.057045756404837465,0.9486312951554302,0.5263157894736842
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,MID,57,0.08039004762181261,0.12147708778522305,-0.05012972358248471,-0.8200481337518828,0.45614035087719296
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,HIGH,57,0.08039004762181261,0.12147708778522305,-0.03662840925550807,-0.4862364212031933,0.5087719298245614
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,LOW,18,0.08039004762181261,0.12147708778522305,0.013586486154776173,0.1527426494618669,0.5555555555555556
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,MID,11,0.08039004762181261,0.12147708778522305,-0.013458046824766492,-0.049196840329155896,0.6363636363636364
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,HIGH,57,0.08039004762181261,0.12147708778522305,0.0923042040704597,0.98962205278311,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,LOW,57,-0.030985628406836278,0.07969725261979349,0.017088804511201497,0.2644334871171622,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,MID,57,-0.030985628406836278,0.07969725261979349,-0.023836515925704033,-0.3552209895250749,0.45614035087719296
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,HIGH,57,-0.030985628406836278,0.07969725261979349,-0.022964665018652745,-0.3442241726234088,0.49122807017543857
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,LOW,48,-0.030985628406836278,0.07969725261979349,-0.03940232420727542,-0.3913488985035976,0.5208333333333334
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,MID,23,-0.030985628406836278,0.07969725261979349,0.08404388005192803,0.8271439935266105,0.5217391304347826
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,HIGH,15,-0.030985628406836278,0.07969725261979349,0.3544106792323078,1.741369242605575,0.7333333333333333
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1,LOW,57,0.8855699352904652,1.0919301271051014,0.014995787868126432,0.7287985712837097,0.47368421052631576
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1,MID,57,0.8855699352904652,1.0919301271051014,0.02279710767005485,0.9792569408448265,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1,HIGH,57,0.8855699352904652,1.0919301271051014,0.0052700569745651625,0.16740908079385247,0.5087719298245614
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1,LOW,32,0.8855699352904652,1.0919301271051014,0.011446210399739929,0.18693758916832606,0.6875
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1,MID,23,0.8855699352904652,1.0919301271051014,-0.04483384749513426,-1.099950709900623,0.4782608695652174
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1,HIGH,31,0.8855699352904652,1.0919301271051014,0.03768488998012535,0.5948451988287518,0.5806451612903226
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5,LOW,57,0.9197829781816882,1.1104720940555632,0.03128878589628767,1.541405796316347,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5,MID,57,0.9197829781816882,1.1104720940555632,-0.003243008696967315,-0.13774797316174978,0.45614035087719296
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5,HIGH,57,0.9197829781816882,1.1104720940555632,0.015017175313426098,0.4791916008550185,0.5263157894736842
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5,LOW,29,0.9197829781816882,1.1104720940555632,0.008949207452368085,0.1528808384236663,0.6206896551724138
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5,MID,34,0.9197829781816882,1.1104720940555632,-0.006849237630567233,-0.13059043459142655,0.5882352941176471
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5,HIGH,23,0.9197829781816882,1.1104720940555632,0.02072516926556896,0.29460368447121466,0.5652173913043478
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,LOW,57,0.2651693516549897,0.3394149581561291,0.012055980752212163,0.5794643980282882,0.47368421052631576
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,MID,57,0.2651693516549897,0.3394149581561291,0.007751831764486199,0.3491329936967929,0.5087719298245614
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,HIGH,57,0.2651693516549897,0.3394149581561291,0.02325513999604808,0.7242678010599362,0.543859649122807
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,LOW,43,0.2651693516549897,0.3394149581561291,0.030470542344280045,0.6029358748807067,0.6046511627906976
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,MID,19,0.2651693516549897,0.3394149581561291,-0.05204660988438202,-0.7457568751110507,0.5789473684210527
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,HIGH,24,0.2651693516549897,0.3394149581561291,0.0075826706994454735,0.12547885070199563,0.5833333333333334
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,LOW,57,0.30246838025295797,0.3954927639684974,0.0390411399656828,1.7880279905957053,0.5263157894736842
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,MID,57,0.30246838025295797,0.3954927639684974,0.033198455188438086,1.2497237879279517,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,HIGH,57,0.30246838025295797,0.3954927639684974,-0.029176642641374435,-1.0831561788505804,0.45614035087719296
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,LOW,28,0.30246838025295797,0.3954927639684974,0.06963235898885484,1.5933201219289943,0.6071428571428571
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,MID,31,0.30246838025295797,0.3954927639684974,-0.06272343510329173,-1.017435843834661,0.5806451612903226
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,HIGH,27,0.30246838025295797,0.3954927639684974,0.018446380233391926,0.27574724735519923,0.5925925925925926
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,LOW,57,0.3936705945864651,0.4530438876051797,0.0066363159839693,0.2728967750882351,0.47368421052631576
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,MID,57,0.3936705945864651,0.4530438876051797,0.024103932998872184,0.8114657946100852,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,HIGH,57,0.3936705945864651,0.4530438876051797,0.012322703529904949,0.5609681199993443,0.5087719298245614
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,LOW,31,0.3936705945864651,0.4530438876051797,-0.019445216815569752,-0.3113480580210247,0.5483870967741935
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,MID,22,0.3936705945864651,0.4530438876051797,0.08246873036497916,3.0968332529970293,0.7727272727272727
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,HIGH,33,0.3936705945864651,0.4530438876051797,-0.021459955059375885,-0.33807057548562786,0.5151515151515151
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,LOW,71,0.3,0.44629629629629625,0.06223450527836337,2.980894410733455,0.5774647887323944
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,MID,43,0.3,0.44629629629629625,-0.03680609301493824,-1.2629491165224727,0.3953488372093023
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,HIGH,57,0.3,0.44629629629629625,-0.006691220734998367,-0.2518785028957212,0.5087719298245614
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,LOW,40,0.3,0.44629629629629625,0.029048084897785494,0.7386253498806165,0.65
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,MID,25,0.3,0.44629629629629625,0.046491619675499446,0.659285195156588,0.6
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,HIGH,21,0.3,0.44629629629629625,-0.08670866942911577,-1.0726031965392555,0.47619047619047616
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,LOW,57,0.08039004762181261,0.12147708778522305,0.03301572273607665,1.151204935777417,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,MID,57,0.08039004762181261,0.12147708778522305,-0.002230078307612138,-0.08654081599619688,0.47368421052631576
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,HIGH,57,0.08039004762181261,0.12147708778522305,0.012277308084281941,0.5716070912677077,0.5087719298245614
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,LOW,18,0.08039004762181261,0.12147708778522305,0.07035582559406346,0.7586702719741546,0.6111111111111112
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,MID,11,0.08039004762181261,0.12147708778522305,0.015981344773086315,0.17198795735981623,0.5454545454545454
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,HIGH,57,0.08039004762181261,0.12147708778522305,-0.016471365322975738,-0.4293389468955747,0.5964912280701754
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,LOW,57,-0.030985628406836278,0.07969725261979349,0.014985985108049316,0.5043275141798034,0.5087719298245614
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,MID,57,-0.030985628406836278,0.07969725261979349,0.006210720754659147,0.3000375090465661,0.49122807017543857
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,HIGH,57,-0.030985628406836278,0.07969725261979349,0.021866246650037977,0.8606934093000396,0.5263157894736842
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,LOW,48,-0.030985628406836278,0.07969725261979349,0.08444692270248186,2.4742363303250805,0.6666666666666666
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,MID,23,-0.030985628406836278,0.07969725261979349,-0.14002150411106765,-1.5964564326271962,0.4782608695652174
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,HIGH,15,-0.030985628406836278,0.07969725261979349,-0.021975057691806556,-0.3084526531964721,0.5333333333333333
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1,LOW,57,0.8855699352904652,1.0919301271051014,0.014001051026021168,0.6825962444658183,0.49122807017543857
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1,MID,57,0.8855699352904652,1.0919301271051014,0.021139212933212744,0.9069330294585121,0.5263157894736842
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1,HIGH,57,0.8855699352904652,1.0919301271051014,0.0035458464482493656,0.11282759666873826,0.49122807017543857
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1,LOW,32,0.8855699352904652,1.0919301271051014,0.0068393353997399115,0.11168562383150472,0.6875
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1,MID,23,0.8855699352904652,1.0919301271051014,-0.045326890973395165,-1.110597894647697,0.4782608695652174
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1,HIGH,31,0.8855699352904652,1.0919301271051014,0.03536811578657696,0.5579936623239682,0.5806451612903226
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5,LOW,57,0.9197829781816882,1.1104720940555632,0.030028785896287657,1.4836030401069706,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5,MID,57,0.9197829781816882,1.1104720940555632,-0.00443669290749363,-0.18939488688601747,0.47368421052631576
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5,HIGH,57,0.9197829781816882,1.1104720940555632,0.01309401741868926,0.4171206287179606,0.49122807017543857
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5,LOW,29,0.9197829781816882,1.1104720940555632,0.004647828142023254,0.07922132260137192,0.6206896551724138
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5,MID,34,0.9197829781816882,1.1104720940555632,-0.00962864939527312,-0.1838768986379442,0.5882352941176471
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5,HIGH,23,0.9197829781816882,1.1104720940555632,0.020232125787308087,0.28772022555732885,0.5652173913043478
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,LOW,57,0.2651693516549897,0.3394149581561291,0.011127559699580573,0.5358158338267317,0.47368421052631576
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,MID,57,0.2651693516549897,0.3394149581561291,0.005364463343433572,0.24300945139043226,0.5087719298245614
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,HIGH,57,0.2651693516549897,0.3394149581561291,0.022194087364469133,0.6904531000771991,0.5263157894736842
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,LOW,43,0.2651693516549897,0.3394149581561291,0.027042170251256777,0.5348370520129689,0.6046511627906976
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,MID,19,0.2651693516549897,0.3394149581561291,-0.05483187304227678,-0.7879102184407234,0.5789473684210527
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,HIGH,24,0.2651693516549897,0.3394149581561291,0.006322670699445481,0.1044169499231205,0.5833333333333334
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,LOW,57,0.30246838025295797,0.3954927639684974,0.0369190347025249,1.704928239521651,0.5263157894736842
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,MID,57,0.30246838025295797,0.3954927639684974,0.032535297293701256,1.2234440972058889,0.543859649122807
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,HIGH,57,0.30246838025295797,0.3954927639684974,-0.030768221588742855,-1.141036952579678,0.43859649122807015
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,LOW,28,0.30246838025295797,0.3954927639684974,0.06598735898885484,1.5124699236341193,0.6071428571428571
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,MID,31,0.30246838025295797,0.3954927639684974,-0.06504020929684011,-1.0535794301139845,0.5806451612903226
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,HIGH,27,0.30246838025295797,0.3954927639684974,0.01634638023339193,0.24428543602001535,0.5925925925925926
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,LOW,57,0.3936705945864651,0.4530438876051797,0.005774210720811409,0.23990369998728855,0.49122807017543857
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,MID,57,0.3936705945864651,0.4530438876051797,0.02271130141992482,0.7621787287635773,0.5263157894736842
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,HIGH,57,0.3936705945864651,0.4530438876051797,0.010200598266747053,0.463431083090932,0.49122807017543857
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,LOW,31,0.3936705945864651,0.4530438876051797,-0.022249732944602,-0.3558539339816506,0.5483870967741935
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,MID,22,0.3936705945864651,0.4530438876051797,0.0790323667286155,3.0230243203929916,0.7727272727272727
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,HIGH,33,0.3936705945864651,0.4530438876051797,-0.0235217732411941,-0.37015235619155584,0.5151515151515151
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,LOW,71,0.3,0.44629629629629625,0.06079704048963096,2.921068515843065,0.5774647887323944
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,MID,43,0.3,0.44629629629629625,-0.03786097673586846,-1.2881322473773917,0.37209302325581395
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,HIGH,57,0.3,0.44629629629629625,-0.008481747050787846,-0.32120274281858635,0.5087719298245614
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,LOW,40,0.3,0.44629629629629625,0.02649658489778548,0.6721802000604099,0.65
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,MID,25,0.3,0.44629629629629625,0.04392121967549944,0.6228896328464927,0.6
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,HIGH,21,0.3,0.44629629629629625,-0.08976866942911577,-1.1126199613961778,0.47619047619047616
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,LOW,57,0.08039004762181261,0.12147708778522305,0.031424143788708225,1.0918713516363647,0.5263157894736842
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,MID,57,0.08039004762181261,0.12147708778522305,-0.003490078307612144,-0.13617566903092654,0.47368421052631576
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,HIGH,57,0.08039004762181261,0.12147708778522305,0.010752044926387202,0.5022416258929889,0.5087719298245614
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,LOW,18,0.08039004762181261,0.12147708778522305,0.06909582559406344,0.7435630997898434,0.6111111111111112
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,MID,11,0.08039004762181261,0.12147708778522305,0.011857708409449958,0.1272836954732182,0.5454545454545454
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,HIGH,57,0.08039004762181261,0.12147708778522305,-0.01932294427034416,-0.5045873583524686,0.5964912280701754
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,LOW,57,-0.030985628406836278,0.07969725261979349,0.013394406160680905,0.4502088773140593,0.5087719298245614
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,MID,57,-0.030985628406836278,0.07969725261979349,0.005017036544132829,0.24300237666874977,0.47368421052631576
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,HIGH,57,-0.030985628406836278,0.07969725261979349,0.020274667702669547,0.8008219452657999,0.5263157894736842
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,LOW,48,-0.030985628406836278,0.07969725261979349,0.08255692270248186,2.415315518898149,0.6666666666666666
OOS,KOSPI_EX_K200,PRIVATE_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,MID,23,-0.030985628406836278,0.07969725261979349,-0.14347280845889374,-1.6356332573836774,0.4782608695652174
