universe,metric,strategy,sample,phase,family,n_dates,net_delta_30
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,7,REVISION,74,0.001039950164373767
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,7,VALUE,74,0.0006098762309225236
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,8,FLOW,74,-0.0004560168174701546
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,8,MOMENTUM,74,0.0015941592256327678
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,8,REVISION,74,0.00035842864834854
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,8,VALUE,74,0.00010363337979349016
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,9,FLOW,75,-0.0011707216921466104
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,9,MOMENTUM,75,0.0009467626645676298
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,9,REVISION,75,0.000836182319154156
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,9,VALUE,75,0.00021349285885433175
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,0,FLOW,48,-0.0006235416124457117
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,0,MOMENTUM,48,0.002490116816725905
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,0,REVISION,48,-0.0008752493227497717
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,0,VALUE,48,-0.0004314064203142752
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,1,FLOW,49,0.000882868382028484
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,1,MOMENTUM,49,0.002635496020618229
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,1,REVISION,49,0.0007889093385445054
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,1,VALUE,49,0.00019919613190019068
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,2,FLOW,49,0.000905231348702242
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,2,MOMENTUM,49,0.0025835455853113628
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,2,REVISION,49,0.0007892737202275044
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,2,VALUE,49,0.0002679991903372705
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,3,FLOW,49,0.00014965909012900743
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,3,MOMENTUM,49,0.002297824844046429
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,3,REVISION,49,7.606357790151007e-05
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,3,VALUE,49,0.0002389720132697233
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,4,FLOW,49,0.0015189689341940146
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,4,MOMENTUM,49,0.002017629451642235
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,4,REVISION,49,0.00023546557924551423
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,4,VALUE,49,-3.409429878994297e-05
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,5,FLOW,49,0.0009130861089050916
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,5,MOMENTUM,49,0.00262930159466444
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,5,REVISION,49,0.0006258809041962352
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,5,VALUE,49,-0.0004394235971119707
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,6,FLOW,49,0.0009159823532977285
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,6,MOMENTUM,49,0.0016397245418546542
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,6,REVISION,49,-0.0002816991787713683
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,6,VALUE,49,1.2480875511178772e-05
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,7,FLOW,49,0.0016348434279731434
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,7,MOMENTUM,49,0.0023570587831402735
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,7,REVISION,49,-0.00014657367412700045
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,7,VALUE,49,-0.00027449846023825796
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,8,FLOW,49,0.0006986965393535367
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,8,MOMENTUM,49,0.0008869636897202871
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,8,REVISION,49,0.00014623698140337114
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,8,VALUE,49,-0.0007704963118055159
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,9,FLOW,49,0.0013087727052477655
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,9,MOMENTUM,49,0.001933231630772242
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,9,REVISION,49,-0.0008038028466172931
KOSPI_EX_K200,ACT5,LOW10,NORMAL_2023_2024,9,VALUE,49,-0.0009578888604954902
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,0,FLOW,13,0.0032168760534600264
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,0,MOMENTUM,13,0.010350127230012489
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,0,REVISION,13,-0.0020733603475356645
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,0,VALUE,13,0.0007197402268839976
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,1,FLOW,13,0.00033238405553354203
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,1,MOMENTUM,13,0.007149114031775114
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,1,REVISION,13,-0.0017866001609155595
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,1,VALUE,13,0.0006983479167538575
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,2,FLOW,14,0.0014172033802586053
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,2,MOMENTUM,14,0.006775003135190726
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,2,REVISION,14,-0.0017975529893292385
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,2,VALUE,14,0.001278294907815588
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,3,FLOW,14,0.0029954047658871247
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,3,MOMENTUM,14,0.004293499966526935
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,3,REVISION,14,-0.004698027445518131
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,3,VALUE,14,0.0016250336758037583
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,4,FLOW,14,0.00343366082657582
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,4,MOMENTUM,14,0.004656227711023324
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,4,REVISION,14,0.0008233930300114124
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,4,VALUE,14,0.0009815790626811157
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,5,FLOW,14,0.0020529320996466017
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,5,MOMENTUM,14,0.002112515425923602
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,5,REVISION,14,0.0016171981335398311
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,5,VALUE,14,0.001548596224057567
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,6,FLOW,14,0.00394672918674685
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,6,MOMENTUM,14,0.0034514492587104395
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,6,REVISION,14,0.0004384563607949045
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,6,VALUE,14,0.0019406847116616558
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,7,FLOW,14,0.00031745409090513666
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,7,MOMENTUM,14,0.0014965534870310198
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,7,REVISION,14,-0.0009918060951033918
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,7,VALUE,14,0.001058273384851687
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,8,FLOW,14,-0.0006986236007047252
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,8,MOMENTUM,14,0.002070934152607867
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,8,REVISION,14,-0.0014193337516073376
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,8,VALUE,14,0.0004849756073305898
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,9,FLOW,13,0.004086502304424524
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,9,MOMENTUM,13,0.00020893117344714758
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,9,REVISION,13,-4.989290384729655e-05
KOSPI_EX_K200,ACT5,LOW10,YTD_2026,9,VALUE,13,0.001062505819897523
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,0,FLOW,25,9.05536813031799e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,0,MOMENTUM,25,0.00014928254449865115
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,0,REVISION,25,0.00024388635908542802
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,0,VALUE,25,0.0001925234904009427
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,1,FLOW,25,5.890311834582088e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,1,MOMENTUM,25,0.00014708066606667204
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,1,REVISION,25,-8.992473661399799e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,1,VALUE,25,0.00013982492161775982
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,2,FLOW,24,0.00010885448229605994
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,2,MOMENTUM,24,0.0
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,2,REVISION,24,-0.0006692238570681356
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,2,VALUE,24,8.94755163922335e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,3,FLOW,24,0.00018785749555110128
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,3,MOMENTUM,24,0.0
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,3,REVISION,24,-0.0004805272288833856
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,3,VALUE,24,4.542685931511351e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,4,FLOW,24,3.585720239483299e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,4,MOMENTUM,24,0.0
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,4,REVISION,24,-0.00017681175338891129
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,4,VALUE,24,3.180398409264556e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,5,FLOW,24,-2.932032906106136e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,5,MOMENTUM,24,0.0
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,5,REVISION,24,-0.0003785661220186206
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,5,VALUE,24,8.193441105336e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,6,FLOW,24,-0.0001126719759230497
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,6,MOMENTUM,24,8.201887256003176e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,6,REVISION,24,0.00011630010332398207
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,6,VALUE,24,5.6749284283911314e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,7,FLOW,24,0.000380333252750679
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,7,MOMENTUM,24,1.0074675263143108e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,7,REVISION,24,0.0003779415127798001
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,7,VALUE,24,0.0
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,8,FLOW,24,7.572855602864463e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,8,MOMENTUM,24,3.1250000000000027e-06
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,8,REVISION,24,0.00023005350168373343
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,8,VALUE,24,0.0
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,9,FLOW,24,-8.174405849981327e-05
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,9,MOMENTUM,24,0.0
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,9,REVISION,24,-0.00015586277049995986
KOSPI_EX_K200,ADV20,LOW10,BULL_2025,9,VALUE,24,0.0
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,0,FLOW,96,8.201646669225169e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,0,MOMENTUM,96,0.00021617286994176393
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,0,REVISION,96,0.0001708621056085499
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,0,VALUE,96,0.000151918246609865
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,1,FLOW,96,-3.4482905335423565e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,1,MOMENTUM,96,8.729010862318575e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,1,REVISION,96,0.0002709408876662288
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,1,VALUE,96,6.23643243823401e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,2,FLOW,96,-4.800559124261673e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,2,MOMENTUM,96,-0.00014368468059452975
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,2,REVISION,96,0.00023930797741402384
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,2,VALUE,96,-5.278244869439631e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,3,FLOW,96,3.253903309356057e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,3,MOMENTUM,96,-0.00013737037509987815
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,3,REVISION,96,4.2363016352694935e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,3,VALUE,96,2.7077973614397625e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,4,FLOW,97,4.6299127610693834e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,4,MOMENTUM,97,-0.0002264647726232759
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,4,REVISION,97,0.00015968164389911752
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,4,VALUE,97,-2.040764752043072e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,5,FLOW,97,5.9038775515803145e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,5,MOMENTUM,97,-0.0004090140100610719
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,5,REVISION,97,0.00011434021394325824
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,5,VALUE,97,-8.131351418283305e-06
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,6,FLOW,97,9.077580965431508e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,6,MOMENTUM,97,-0.0002363606069622557
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,6,REVISION,97,0.00040768834391236415
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,6,VALUE,97,2.363337525349195e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,7,FLOW,97,-9.552954020474401e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,7,MOMENTUM,97,-0.00012875377460952347
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,7,REVISION,97,0.00042893340409825106
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,7,VALUE,97,8.506471903682224e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,8,FLOW,97,-6.034189685691562e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,8,MOMENTUM,97,-0.0002186324409120036
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,8,REVISION,97,0.00019120864610832315
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,8,VALUE,97,7.62974702274704e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,9,FLOW,96,3.5373174487089255e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,9,MOMENTUM,96,5.982069467533223e-05
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,9,REVISION,96,0.00045993070072459613
KOSPI_EX_K200,ADV20,LOW10,EARLY_2016_2019,9,VALUE,96,5.839311195097991e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,0,FLOW,75,0.0
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,0,MOMENTUM,75,0.00018393450469012402
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,0,REVISION,75,0.0004114913901999854
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,0,VALUE,75,3.8344072590894515e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,1,FLOW,74,1.764509132640767e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,1,MOMENTUM,74,0.0002464205100182491
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,1,REVISION,74,6.6595055927455e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,1,VALUE,74,-6.90233090326831e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,2,FLOW,74,6.477177602022888e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,2,MOMENTUM,74,-0.0002956602332710148
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,2,REVISION,74,8.689887543073925e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,2,VALUE,74,-7.803223203640237e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,3,FLOW,74,0.00012389394708456616
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,3,MOMENTUM,74,-0.0003089537121800285
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,3,REVISION,74,0.00022010399452308848
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,3,VALUE,74,-2.5413879724646712e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,4,FLOW,74,0.00033214577513085626
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,4,MOMENTUM,74,0.00047707417240236443
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,4,REVISION,74,0.00026042909598876485
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,4,VALUE,74,-2.719720803376621e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,5,FLOW,74,7.695436744506236e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,5,MOMENTUM,74,-4.0543809679742674e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,5,REVISION,74,0.00028720058414848267
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,5,VALUE,74,-0.0002236767600425196
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,6,FLOW,74,-6.148190088945138e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,6,MOMENTUM,74,-0.00017868305842699594
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,6,REVISION,74,-0.00017873184530891903
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,6,VALUE,74,0.0003888045204091513
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,7,FLOW,74,-9.99643991938492e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,7,MOMENTUM,74,-0.00023286808423422174
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,7,REVISION,74,0.0004654265059071955
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,7,VALUE,74,0.00042787326724970365
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,8,FLOW,74,2.4829590314329268e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,8,MOMENTUM,74,-1.312700928717348e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,8,REVISION,74,7.51356441235683e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,8,VALUE,74,0.00017454660377495533
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,9,FLOW,75,-2.089725414898441e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,9,MOMENTUM,75,4.165334562333671e-05
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,9,REVISION,75,0.0002655995284738692
KOSPI_EX_K200,ADV20,LOW10,LATE_2020_2022,9,VALUE,75,0.00018125801182760176
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,0,FLOW,48,0.0003131869636601149
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,0,MOMENTUM,48,0.001100635977492024
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,0,REVISION,48,0.0002731369863359458
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,0,VALUE,48,6.468504051446396e-05
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,1,FLOW,49,0.00044057626727276173
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,1,MOMENTUM,49,0.0013686193216776066
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,1,REVISION,49,0.0001712377336509968
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,1,VALUE,49,2.2621718419637788e-05
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,2,FLOW,49,0.00010955985519169293
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,2,MOMENTUM,49,0.001027427811559421
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,2,REVISION,49,-6.470851556250721e-05
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,2,VALUE,49,-9.265070865876568e-05
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,3,FLOW,49,0.00023866825586202838
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,3,MOMENTUM,49,0.0003519492324691005
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,3,REVISION,49,0.00011726021369265431
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,3,VALUE,49,3.343698798454136e-05
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,4,FLOW,49,0.00031222538383604136
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,4,MOMENTUM,49,0.0006143035386904399
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,4,REVISION,49,0.00016078283750723088
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,4,VALUE,49,-4.4485314452615454e-05
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,5,FLOW,49,0.0005750170584746365
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,5,MOMENTUM,49,0.000730249634601073
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,5,REVISION,49,0.00017295587663482574
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,5,VALUE,49,-0.0002983655435314407
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,6,FLOW,49,0.0004629244159950955
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,6,MOMENTUM,49,0.000543296097981399
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,6,REVISION,49,0.0001900900453812688
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,6,VALUE,49,0.00012833451880667264
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,7,FLOW,49,0.0004423147067337582
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,7,MOMENTUM,49,0.001319873156591245
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,7,REVISION,49,0.0007168362577689189
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,7,VALUE,49,0.00015888342989788722
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,8,FLOW,49,-5.986181948102219e-05
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,8,MOMENTUM,49,0.0005242721057986099
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,8,REVISION,49,8.480585726011887e-05
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,8,VALUE,49,0.00041950047394404396
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,9,FLOW,49,0.00015535753099562218
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,9,MOMENTUM,49,0.0009600735564962145
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,9,REVISION,49,2.6464322829212347e-05
KOSPI_EX_K200,ADV20,LOW10,NORMAL_2023_2024,9,VALUE,49,9.566621678673051e-05
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,0,FLOW,13,0.0017713273286208058
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,0,MOMENTUM,13,0.005590052920922994
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,0,REVISION,13,0.00014925871624448366
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,0,VALUE,13,0.00042098905990026046
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,1,FLOW,13,0.0005041226920732598
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,1,MOMENTUM,13,0.0016050476538420047
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,1,REVISION,13,-0.0003996324541326024
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,1,VALUE,13,0.0005068154632009662
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,2,FLOW,14,0.0005712575443105337
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,2,MOMENTUM,14,0.0016588181512275921
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,2,REVISION,14,1.5468306958673023e-06
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,2,VALUE,14,0.0002209680926320412
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,3,FLOW,14,0.0019032191716456708
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,3,MOMENTUM,14,0.0010017736121693186
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,3,REVISION,14,-0.0016749438698315865
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,3,VALUE,14,0.0003576430049359634
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,4,FLOW,14,0.0012173827802063732
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,4,MOMENTUM,14,0.0018214561925315753
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,4,REVISION,14,0.0009256316005527515
KOSPI_EX_K200,ADV20,LOW10,YTD_2026,4,VALUE,14,0.00024271979485538476
